都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,料金_要否,定員_有無,乳児（0～2歳）,幼児（3～6歳）,小学生（低学年）,小学生（中学年）,小学生（高学年）,中学生,高校生,その他住民等,予約申込_要否,参加条件_有無,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
132195,52,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2018/1/9,2018/1/9,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,53,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/1/16,2019/1/16,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,54,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/1/23,2019/1/23,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,55,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/1/30,2019/1/30,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,56,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/1/10,2019/1/10,10:30,10:45,,絵本の読み聞かせやわらべうたを行います,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,57,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/1/24,2019/1/24,10:30,10:45,,絵本の読み聞かせやわらべうたを行います,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,58,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/1/10,2019/1/10,11:00,11:20,,絵本の読み聞かせやわらべうたを行います,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,59,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/1/24,2019/1/24,11:00,11:20,,絵本の読み聞かせやわらべうたを行います,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,60,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2019/1/19,2019/1/19,11:00,11:30,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2018/12/20
132195,61,東京都,狛江市,エコルマほっとライブ「ステキな冒険のはじまりだ！もりのへなそうる　人形劇団プーク」,エコルマホットライブ「ステキナボウケンノハジマリダ！モリノヘナソウル　ニンギョウゲキダンプーク」,,2019/1/19,2019/1/19,13:30,14:30,開場13：10,未就学児可。人形劇団「プーク」による人形劇。併演作品はる・なつ・あき・ふゆ　－森の四季－,"1,000",お菓子付,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,チケット販売はエコルマホールのみ,http://www.ecorma-hall.jp/,,201-0013,,1,0,1,1,1,1,1,1,1,1,1,1,３歳以上は要チケット,1,1,２歳以上、申込み制,,,,2018/12/17
132195,62,東京都,狛江市,親子たこ作り教室,オヤコタコヅクリ,,2019/1/20,2019/1/20,13:00,16:00,,昔ながらの「竹ひご」と「紙」で作ったたこを揚げよう,,材料等は用意します,南部地域センター,03-3489-2150,,南部地域センター,南部地域センター,東京都狛江市猪方4-11-1,,35.62363,139.579847,小田急線和泉多摩川駅より徒歩15分,,12,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96750.html ,定員あり,201-0015,,0,1,0,0,1,1,1,0,0,0,1,1,小学生。低学年は保護者同伴。,0,0,,,,,2018/12/20
132195,63,東京都,狛江市,ふれあいこどもまつり「劇団東少ミュージカルシンデレラ」,フレアイコドモマツリ「ゲキダントウショウミュージカルシンデレラ」,,2019/2/24,2019/2/24,14:40,16:40,,美しい音楽とバレエの舞台,"2,800","前売り2,500。全席指定。",一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,728,,,,http://www.ecorma-hall.jp/,,201-0013,参加・体験・感動！ふれあいこどもまつり実行委員会/東京都/公益財団法人東京都歴史文化財団,1,0,0,1,1,1,1,1,1,1,1,1,３歳以上～大人,1,1,２歳以上、申込み制,,,,2019/12/20
132195,64,東京都,狛江市,"ふらっとエコルマ、オープンハウスvol,９VIVA、コーラス！～合唱は楽しい♪キッズコンサート",フラットエコルマ、オープンハウスボリューム９ヴィヴァ、コーラス！～ガッショウハタノシイ♪キッズコンサート,,2019/2/17,2019/2/17,11:15,12:00,開場10：50,曲目：クラリネット壊しちゃった、おもちゃのチャチャチャ、幸せなら手をたたこう、他,500,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,100,,,9時より電話にて,http://www.ecorma-hall.jp/,,201-0013,東京混声合唱団/狛江市音楽連盟,1,1,0,1,0,0,0,0,0,0,1,1,3歳以上の未就学児。付添い２名まで。,1,1,２歳以上、申込み制,,,,2018/12/20
132195,65,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/1/10,2019/1/10,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96924.html,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/12/20
132195,66,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/1/24,2019/1/24,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96925.html,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2018/12/20
132195,67,東京都,狛江市,第6回狛江ー絵手紙サポーターのつどい「小池邦夫絵手紙講演会」,ダイ６カイコマエーエテガミサポーターノツドイ「コイケクニオエテガミコウエンカイ」,,2019/3/3,2019/3/3,14:00,16:00,受付13：30,絵手紙作家小池邦夫氏によるトークと絵手紙小物づくり,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,2019/2/8,19:00,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96926.html,,201-0013,,0,1,1,1,1,1,1,1,1,1,1,0,,1,0,,,,,2018/12/20
132195,68,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/1/11,2019/1/11,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/12/20
132195,69,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/1/18,2019/1/18,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/12/20
132195,70,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/1/25,2019/1/25,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2018/12/20
132195,71,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/2/6,2019/2/6,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,72,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/2/13,2019/2/13,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,73,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/2/20,2019/2/20,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,74,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/2/27,2019/2/27,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,75,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/2/14,2019/2/14,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,76,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/2/28,2019/2/28,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,77,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/2/14,2019/2/14,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,78,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/2/28,2019/2/28,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,79,東京都,狛江市,おはなしおばさんの玉手箱,オハナシオバサンノタマテバコ,,2019/2/23,2019/2/23,11:00,12:00,事前申込1月16日開始。定員になり次第申込終了,おはなしおばさんの藤田浩子さんが、かたりや遊びを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央公民館,東京都狛江市和泉本町1-1-5,市民センター地下１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,子どもと保護者40組,,,,,,201-0003,,0,1,1,1,0,0,0,0,0,0,1,1,2～6歳の子どもと保護者,1,0,,,,,2019/1/11
132195,80,東京都,狛江市,すくすく測定,スクスクソクテイ,,2019/2/4,2019/2/4,10:00,14:30,,乳幼児対象の測定,,,子ども家庭支援センターたんぽぽ,03-5438-6606,,子ども家庭支援センターたんぽぽ,あいとぴあセンター,東京都狛江市元和泉2-35-1,,35.633349,139.56768,小田急線狛江駅より徒歩15分、小田急バス狛江駅北口より多摩川住宅行で福祉会館前下車,あり,,,,,,,201-0013,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
132195,81,東京都,狛江市,すくすく測定,スクスクソクテイ,,2019/2/6,2019/2/6,10:00,14:30,,乳幼児対象の測定,,,子ども家庭支援センターたんぽぽ,03-5438-6606,,子ども家庭支援センターたんぽぽ,あいとぴあセンター,東京都狛江市元和泉2-35-1,,35.633349,139.56768,小田急線狛江駅より徒歩15分、小田急バス狛江駅北口より多摩川住宅行で福祉会館前下車,あり,,,,,,,201-0013,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/1/11
