罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,深川,住吉交番,131083,東京都,江東区,猿江２丁目,2020-03-27,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,深川,住吉交番,131083,東京都,江東区,毛利２丁目,2020-02-06,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,住吉交番,131083,東京都,江東区,毛利２丁目,2020-09-17,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,木場６丁目,2020-01-31,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,塩浜２丁目,2020-01-13,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,東陽３丁目,2020-02-24,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,東陽３丁目,2020-04-07,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,東陽４丁目,2020-05-11,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,東陽５丁目,2020-09-18,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,深川,東陽交番,131083,東京都,江東区,東陽５丁目,2020-10-24,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,門前仲町交番,131083,東京都,江東区,永代２丁目,2020-10-12,08,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,深川,門前仲町交番,131083,東京都,江東区,古石場１丁目,2020-10-31,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,深川,門前仲町交番,131083,東京都,江東区,牡丹１丁目,2020-06-24,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,深川,千田交番,131083,東京都,江東区,扇橋３丁目,2020-01-31,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,千田交番,131083,東京都,江東区,東陽６丁目,2020-05-15,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,深川,豊洲交番,131083,東京都,江東区,豊洲３丁目,2020-09-16,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,深川,豊洲交番,131083,東京都,江東区,豊洲６丁目,2020-12-02,03,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,深川,現代美術館前交番,131083,東京都,江東区,白河２丁目,2020-11-26,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,現代美術館前交番,131083,東京都,江東区,三好３丁目,2020-03-24,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,深川,枝川交番,131083,東京都,江東区,塩浜１丁目,2020-01-17,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,麹町,麹町四丁目交番,131016,東京都,千代田区,永田町２丁目,2020-06-01,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丸の内,有楽町駅前交番,131016,東京都,千代田区,有楽町１丁目,2020-10-13,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丸の内,東京駅前交番,131016,東京都,千代田区,丸の内１丁目,2020-06-24,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丸の内,東京駅前交番,131016,東京都,千代田区,丸の内２丁目,2020-11-24,09,道路上,その他,施錠せず,なし
窃盗,車上ねらい,神田,司町交番,131016,東京都,千代田区,内神田３丁目,2020-12-25,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,神田,お茶の水交番,131016,東京都,千代田区,神田駿河台２丁目,2020-08-16,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,神田,神保町交番,131016,東京都,千代田区,神田神保町１丁目,2020-03-31,07,その他,その他,施錠せず,なし
窃盗,車上ねらい,神田,神保町交番,131016,東京都,千代田区,神田神保町１丁目,2020-10-12,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,神田,水道橋駅前交番,131016,東京都,千代田区,神田神保町２丁目,2020-07-26,06,道路上,その他,施錠せず,なし
窃盗,車上ねらい,神田,水道橋駅前交番,131016,東京都,千代田区,西神田２丁目,2020-08-12,06,その他,その他,施錠せず,あり
窃盗,車上ねらい,神田,水道橋駅前交番,131016,東京都,千代田区,神田三崎町３丁目,2020-10-15,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,万世橋,岩本町交番,131016,東京都,千代田区,神田東松下町,2020-01-29,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,万世橋,美倉橋交番,131016,東京都,千代田区,神田和泉町,2020-11-19,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田１丁目,2020-09-05,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田４丁目,2020-03-13,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田４丁目,2020-05-17,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田４丁目,2020-12-21,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田６丁目,2020-03-10,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,万世橋,秋葉原交番,131016,東京都,千代田区,外神田６丁目,2020-07-28,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,久松,水天宮前交番,131024,東京都,中央区,日本橋小網町,2020-01-30,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,水天宮前交番,131024,東京都,中央区,日本橋人形町２丁目,2020-04-25,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,水天宮前交番,131024,東京都,中央区,日本橋人形町２丁目,2020-09-14,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,久松,東日本橋交番,131024,東京都,中央区,日本橋馬喰町１丁目,2020-06-18,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,東日本橋交番,131024,東京都,中央区,日本橋馬喰町１丁目,2020-07-14,03,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,問屋橋交番,131024,東京都,中央区,日本橋小網町,2020-12-27,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,問屋橋交番,131024,東京都,中央区,日本橋人形町１丁目,2020-12-15,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,久松,問屋橋交番,131024,東京都,中央区,日本橋久松町,2020-07-03,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,久松,問屋橋交番,131024,東京都,中央区,日本橋横山町,2020-03-10,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,築地,銀座一丁目交番,131024,東京都,中央区,銀座１丁目,2020-03-05,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,築地,銀座一丁目交番,131024,東京都,中央区,銀座１丁目,2020-06-17,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,築地,数寄屋橋交番,131024,東京都,中央区,銀座３丁目,2020-09-25,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,築地,銀座八丁目交番,131024,東京都,中央区,銀座６丁目,2020-06-05,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,築地,銀座八丁目交番,131024,東京都,中央区,銀座７丁目,2020-12-06,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,築地,新富町交番,131024,東京都,中央区,築地２丁目,2020-04-24,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,月島,佃交番,131024,東京都,中央区,佃２丁目,2020-03-21,14,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,月島,勝どき橋交番,131024,東京都,中央区,勝どき１丁目,2020-09-12,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,月島,勝どき橋交番,131024,東京都,中央区,勝どき４丁目,2020-08-23,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,愛宕,新橋三丁目交番,131032,東京都,港区,西新橋２丁目,2020-06-30,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,愛宕,大門交番,131032,東京都,港区,芝大門１丁目,2020-07-20,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,三田,三田綱町交番,131032,東京都,港区,三田２丁目,2020-11-11,07,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,三田,三田通交番,131032,東京都,港区,海岸３丁目,2020-07-22,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高輪,品川駅港南口交番,131032,東京都,港区,港南２丁目,2020-04-26,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻布,一之橋交番,131032,東京都,港区,麻布十番２丁目,2020-03-17,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻布,一之橋交番,131032,東京都,港区,麻布十番２丁目,2020-12-05,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻布,一之橋交番,131032,東京都,港区,麻布十番４丁目,2020-01-23,01,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,麻布,西麻布交番,131032,東京都,港区,西麻布２丁目,2020-11-30,20,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,麻布,六本木交番,131032,東京都,港区,六本木１丁目,2020-01-09,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,麻布,六本木交番,131032,東京都,港区,六本木５丁目,2020-12-26,08,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,麻布,六本木六丁目交番,131032,東京都,港区,六本木６丁目,2020-05-14,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,赤坂,赤坂見附交番,131032,東京都,港区,赤坂５丁目,2020-01-15,00,道路上,その他,施錠せず,あり
窃盗,車上ねらい,赤坂,青山一丁目交番,131032,東京都,港区,赤坂８丁目,2020-11-06,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,第五台場交番,131091,東京都,品川区,東品川５丁目,2020-06-05,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,東京湾岸,大田市場前交番,131113,東京都,大田区,東海３丁目,2020-06-19,23,その他,その他,施錠せず,あり
窃盗,車上ねらい,東京湾岸,大田市場前交番,131113,東京都,大田区,東海３丁目,2020-07-21,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-05-14,07,その他,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-07-10,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-07-31,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-08-22,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-09-11,21,その他,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場１丁目,2020-10-01,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131032,東京都,港区,台場２丁目,2020-08-08,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131083,東京都,江東区,青海１丁目,2020-07-31,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131083,東京都,江東区,青海１丁目,2020-10-29,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131083,東京都,江東区,青海１丁目,2020-10-30,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131091,東京都,品川区,東八潮,2020-04-08,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,東京湾岸,お台場海浜公園駅前交番,131113,東京都,大田区,令和島２丁目,2020-08-01,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,都橋交番,131083,東京都,江東区,有明４丁目,2020-02-05,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,東京湾岸,都橋交番,131083,東京都,江東区,東雲１丁目,2020-08-13,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,都橋交番,131083,東京都,江東区,東雲２丁目,2020-02-24,05,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,辰巳交番,131083,東京都,江東区,辰巳３丁目,2020-11-26,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,新木場駅前交番,131083,東京都,江東区,新木場２丁目,2020-05-11,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東京湾岸,新木場駅前交番,131083,東京都,江東区,新木場３丁目,2020-01-30,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,東京湾岸,新木場駅前交番,131083,東京都,江東区,若洲１丁目,2020-04-25,06,その他,その他,施錠せず,あり
窃盗,車上ねらい,品川,台場交番,131091,東京都,品川区,北品川１丁目,2020-08-10,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,品川,御殿山交番,131091,東京都,品川区,北品川５丁目,2020-01-18,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,品川,青物横丁駅前交番,131091,東京都,品川区,南品川３丁目,2020-01-04,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,品川,青物横丁駅前交番,131091,東京都,品川区,南品川５丁目,2020-03-20,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
