罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東３丁目,2022/4/6,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東４丁目,2022/1/10,11,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東４丁目,2022/4/18,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東４丁目,2022/4/23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東５丁目,2022/4/3,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東５丁目,2022/4/16,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東５丁目,2022/4/18,7,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東５丁目,2022/4/29,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森東５丁目,2022/4/30,0,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,森ケ崎交番,131113,東京都,大田区,大森南２丁目,2022/3/1,不明,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中１丁目,2022/5/5,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中２丁目,2022/3/1,不明,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中２丁目,2022/5/13,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中２丁目,2022/5/15,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中２丁目,2022/5/17,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森中３丁目,2022/5/16,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西３丁目,2022/3/1,不明,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西３丁目,2022/4/24,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西３丁目,2022/9/26,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西５丁目,2022/4/24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西５丁目,2022/4/29,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西５丁目,2022/5/5,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,大森,谷戸交番,131113,東京都,大田区,大森西６丁目,2022/1/25,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,大森,,131113,東京都,大田区,,2022/4/9,15,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田園調布,丸子橋交番,131113,東京都,大田区,田園調布本町,2022/8/9,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,丸子橋交番,131113,東京都,大田区,田園調布本町,2022/8/25,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,丸子橋交番,131113,東京都,大田区,田園調布南,2022/2/21,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,丸子橋交番,131113,東京都,大田区,田園調布南,2022/6/26,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,丸子橋交番,131113,東京都,大田区,田園調布南,2022/12/14,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,北嶺町,2022/4/5,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,北嶺町,2022/5/27,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,北嶺町,2022/9/21,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,北嶺町,2022/12/14,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,東嶺町,2022/9/10,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,嶺駐在所,131113,東京都,大田区,東嶺町,2022/11/5,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,田園調布駅前交番,131113,東京都,大田区,田園調布本町,2022/10/7,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,鵜の木２丁目,2022/5/14,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/1/24,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/1/28,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/2/25,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/7/3,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/9/17,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/10/3,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田園調布,鵜の木駅前交番,131113,東京都,大田区,南久が原２丁目,2022/12/19,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,蒲田,京急蒲田駅前交番,131113,東京都,大田区,東蒲田１丁目,2022/5/20,19,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,京急蒲田駅前交番,131113,東京都,大田区,東蒲田２丁目,2022/5/23,10,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,京急蒲田駅前交番,131113,東京都,大田区,南蒲田１丁目,2022/11/19,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,京急蒲田駅前交番,131113,東京都,大田区,南蒲田１丁目,2022/12/8,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,大森南１丁目,2022/6/11,8,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,北糀谷１丁目,2022/2/12,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,北糀谷１丁目,2022/4/15,9,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,北糀谷１丁目,2022/4/19,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,北糀谷２丁目,2022/4/13,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,北糀谷交番,131113,東京都,大田区,北糀谷２丁目,2022/4/18,2,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,蒲田,大鳥居交番,131113,東京都,大田区,西糀谷３丁目,2022/4/18,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,大鳥居交番,131113,東京都,大田区,萩中３丁目,2021/12/30,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,大鳥居交番,131113,東京都,大田区,萩中３丁目,2022/4/13,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,大鳥居交番,131113,東京都,大田区,羽田５丁目,2022/5/6,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,西糀谷１丁目,2022/5/11,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,西糀谷１丁目,2022/9/8,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,西糀谷４丁目,2022/6/9,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,西糀谷４丁目,2022/7/26,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,西糀谷４丁目,2022/9/27,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,萩中２丁目,2022/11/4,6,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,南蒲田２丁目,2022/4/27,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,南蒲田２丁目,2022/5/13,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,日の出通交番,131113,東京都,大田区,南蒲田３丁目,2022/1/28,不明,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,萩中１丁目,2022/3/31,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,萩中１丁目,2022/4/23,21,４階建て以上共同住宅,その他,施錠した,あり
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,萩中１丁目,2022/10/30,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,萩中２丁目,2022/7/19,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,本羽田１丁目,2022/3/4,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,本羽田交番,131113,東京都,大田区,本羽田１丁目,2022/4/16,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,蒲田,東六郷交番,131113,東京都,大田区,東六郷３丁目,2022/5/17,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,東六郷交番,131113,東京都,大田区,南六郷１丁目,2022/5/22,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,蒲田駅東口交番,131113,東京都,大田区,蒲田５丁目,2022/6/12,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,蒲田駅西口交番,131113,東京都,大田区,西蒲田７丁目,2022/9/8,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,蒲田駅西口交番,131113,東京都,大田区,西蒲田８丁目,2022/8/24,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,蒲田,西六郷交番,131113,東京都,大田区,新蒲田３丁目,2022/12/5,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,西六郷交番,131113,東京都,大田区,西六郷１丁目,2022/11/4,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,西六郷交番,131113,東京都,大田区,西六郷２丁目,2022/11/17,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,蒲田,西六郷交番,131113,東京都,大田区,西六郷４丁目,2022/6/29,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,蒲田,西蒲田交番,131113,東京都,大田区,西蒲田１丁目,2022/4/20,0,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,西蒲田交番,131113,東京都,大田区,西蒲田１丁目,2022/10/29,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,蒲田,西蒲田交番,131113,東京都,大田区,西蒲田７丁目,2022/4/20,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,蒲田,雑色交番,131113,東京都,大田区,仲六郷２丁目,2022/1/28,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,蒲田,雑色交番,131113,東京都,大田区,仲六郷２丁目,2022/7/4,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,池上,ガス橋交番,131113,東京都,大田区,下丸子３丁目,2022/2/22,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,池上,ガス橋交番,131113,東京都,大田区,下丸子３丁目,2022/9/16,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,池上,三本松交番,131113,東京都,大田区,北馬込２丁目,2022/7/31,13,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,池上,久が原交番,131113,東京都,大田区,久が原２丁目,2022/10/30,8,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,池上,久が原交番,131113,東京都,大田区,久が原２丁目,2022/11/28,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,池上,千鳥交番,131113,東京都,大田区,多摩川１丁目,2022/5/3,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,池上,千鳥交番,131113,東京都,大田区,千鳥３丁目,2022/1/22,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,池上,千鳥交番,131113,東京都,大田区,千鳥３丁目,2022/4/19,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,池上,千鳥交番,131113,東京都,大田区,千鳥３丁目,2022/8/21,10,その他,駐車（輪）場,施錠せず,なし
