罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,小岩,一里塚交番,131237,東京都,江戸川区,東小岩４丁目,2019-08-29,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,一里塚交番,131237,東京都,江戸川区,東小岩４丁目,2019-08-30,18,一戸建住宅,施錠した,あり
窃盗,車上ねらい,小岩,一里塚交番,131237,東京都,江戸川区,東小岩５丁目,2019-07-20,15,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2019-07-26,21,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2019-08-29,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,南小岩１丁目,2019-08-29,08,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎１丁目,2019-08-29,16,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎２丁目,2019-01-27,02,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東松本１丁目,2019-08-08,21,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩１丁目,2019-08-28,20,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩２丁目,2019-08-15,21,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩５丁目,2019-02-07,20,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩５丁目,2019-08-12,22,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,中央３丁目,2019-08-15,18,一戸建住宅,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2019-07-06,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2019-08-10,17,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2019-09-01,00,４階建て以上共同住宅,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色３丁目,2019-08-14,22,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色３丁目,2019-10-29,19,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色３丁目,2019-10-30,01,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本１丁目,2019-10-29,13,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本２丁目,2019-06-30,13,一戸建住宅,施錠した,あり
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩２丁目,2019-08-12,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩３丁目,2019-02-13,23,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩１丁目,2019-07-21,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩２丁目,2019-08-28,21,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩５丁目,2019-09-21,17,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩６丁目,2019-07-20,20,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩７丁目,2019-08-08,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩５丁目,2019-09-20,23,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,江戸川交番,131237,東京都,江戸川区,東小岩５丁目,2019-07-20,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨１丁目,2019-08-13,21,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨４丁目,2019-08-08,22,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2019-08-06,18,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨５丁目,2019-08-06,19,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,松本１丁目,2019-10-26,17,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,上篠崎２丁目,2019-03-23,19,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,鹿骨交番,131237,東京都,江戸川区,東松本１丁目,2019-07-24,16,その他,施錠した,あり
窃盗,車上ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎２丁目,2019-02-15,14,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,上篠崎駐在所,131237,東京都,江戸川区,上篠崎２丁目,2019-03-16,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2019-08-23,19,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀４丁目,2019-09-28,16,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀５丁目,2019-10-03,18,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀５丁目,2019-10-17,17,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀５丁目,2019-10-26,17,４階建て以上共同住宅,施錠した,なし
窃盗,車上ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西１丁目,2019-09-14,05,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西２丁目,2019-09-21,19,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西４丁目,2019-05-15,17,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2019-07-08,12,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,打越町,2019-03-31,03,一戸建住宅,施錠した,なし
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,北野町,2019-05-08,08,一戸建住宅,施錠した,あり
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,北野町,2019-09-01,21,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,長沼町,2019-10-12,00,道路上,施錠した,あり
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,絹ケ丘１丁目,2019-12-18,02,一戸建住宅,施錠した,あり
窃盗,車上ねらい,南大沢,北野駅前交番,132012,東京都,八王子市,絹ケ丘２丁目,2019-05-18,22,道路上,施錠した,なし
窃盗,車上ねらい,南大沢,高嶺交番,132012,東京都,八王子市,片倉町,2019-01-11,23,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,南大沢,高嶺交番,132012,東京都,八王子市,北野台３丁目,2019-05-18,19,一戸建住宅,施錠した,なし
窃盗,車上ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2019-01-09,17,その他,施錠した,なし
窃盗,車上ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2019-01-09,19,その他,施錠した,なし
窃盗,車上ねらい,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2019-07-04,22,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2019-09-02,17,一戸建住宅,施錠した,なし
窃盗,車上ねらい,南大沢,上柚木駐在所,132012,東京都,八王子市,上柚木,2019-07-27,16,一戸建住宅,施錠した,あり
窃盗,車上ねらい,南大沢,上柚木駐在所,132012,東京都,八王子市,中山,2019-08-06,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,南大沢,上柚木駐在所,132012,東京都,八王子市,鑓水,2019-04-29,22,一戸建住宅,施錠した,あり
窃盗,車上ねらい,南大沢,小比企駐在所,132012,東京都,八王子市,小比企町,2019-09-02,00,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,南大沢,小山駐在所,132098,東京都,町田市,小山町,2019-01-06,19,道路上,施錠した,あり
窃盗,車上ねらい,南大沢,小山駐在所,132098,東京都,町田市,小山町,2019-01-06,23,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,南大沢,小山駐在所,132098,東京都,町田市,小山町,2019-05-06,22,４階建て以上共同住宅,施錠した,あり
窃盗,車上ねらい,南大沢,大戸駐在所,132098,東京都,町田市,相原町,2019-04-07,19,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高尾,並木町交番,132012,東京都,八王子市,散田町２丁目,2019-01-11,20,一戸建住宅,施錠した,あり
窃盗,車上ねらい,高尾,並木町交番,132012,東京都,八王子市,散田町２丁目,2019-04-02,19,一戸建住宅,施錠した,なし
窃盗,車上ねらい,高尾,並木町交番,132012,東京都,八王子市,散田町２丁目,2019-06-27,20,一戸建住宅,施錠した,あり
窃盗,車上ねらい,高尾,並木町交番,132012,東京都,八王子市,散田町２丁目,2019-07-24,22,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,高尾,並木町交番,132012,東京都,八王子市,散田町２丁目,2019-08-18,16,一戸建住宅,施錠した,あり
窃盗,車上ねらい,高尾,めじろ台交番,132012,東京都,八王子市,山田町,2019-04-02,16,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高尾,横川町交番,132012,東京都,八王子市,横川町,2019-11-08,00,一戸建住宅,施錠した,なし
窃盗,車上ねらい,高尾,諏訪交番,132012,東京都,八王子市,四谷町,2019-06-06,15,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩中央,永山駅前交番,132241,東京都,多摩市,諏訪１丁目,2019-11-16,19,一戸建住宅,施錠した,あり
窃盗,車上ねらい,多摩中央,貝取交番,132241,東京都,多摩市,貝取３丁目,2019-01-05,15,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,鶴牧２丁目,2019-04-27,14,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,南野２丁目,2018-12-29,17,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩中央,矢野口交番,132250,東京都,稲城市,矢野口,2019-02-17,17,４階建て以上共同住宅,施錠した,なし
窃盗,車上ねらい,多摩中央,連光寺駐在所,132241,東京都,多摩市,連光寺３丁目,2019-04-12,23,４階建て以上共同住宅,施錠した,あり
窃盗,車上ねらい,多摩中央,連光寺駐在所,132241,東京都,多摩市,連光寺３丁目,2019-08-28,00,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台１丁目,2019-08-12,18,一戸建住宅,施錠した,あり
窃盗,車上ねらい,東大和,けやき通交番,132209,東京都,東大和市,清原２丁目,2019-09-14,21,４階建て以上共同住宅,施錠した,なし
窃盗,車上ねらい,東大和,けやき通交番,132209,東京都,東大和市,仲原２丁目,2019-10-06,20,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東大和,けやき通交番,132209,東京都,東大和市,向原１丁目,2019-10-01,21,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,立野１丁目,2019-01-24,18,その他の住宅（３階建て以下共同住宅等）,施錠した,なし
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,立野１丁目,2019-07-17,00,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,立野２丁目,2019-01-25,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,中央１丁目,2019-04-20,23,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,奈良橋５丁目,2019-06-20,00,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東大和,奈良橋交番,132209,東京都,東大和市,奈良橋６丁目,2019-01-25,18,その他の住宅（３階建て以下共同住宅等）,施錠した,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2019-04-05,14,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,大南２丁目,2019-01-25,21,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2019-08-02,03,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,東大和,三ツ木交番,132233,東京都,武蔵村山市,残堀５丁目,2019-11-11,19,一戸建住宅,施錠した,なし
窃盗,車上ねらい,東大和,蔵敷駐在所,132209,東京都,東大和市,奈良橋４丁目,2019-11-15,19,一戸建住宅,施錠した,あり
窃盗,車上ねらい,東大和,芋窪駐在所,132209,東京都,東大和市,芋窪３丁目,2019-01-25,22,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,東大和,芋窪駐在所,132209,東京都,東大和市,芋窪４丁目,2019-01-25,18,その他の住宅（３階建て以下共同住宅等）,施錠した,なし
窃盗,車上ねらい,東大和,芋窪駐在所,132209,東京都,東大和市,芋窪４丁目,2019-01-25,19,その他の住宅（３階建て以下共同住宅等）,施錠した,あり
窃盗,車上ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,上北台３丁目,2019-01-24,18,４階建て以上共同住宅,施錠した,なし
窃盗,車上ねらい,東大和,玉川上水駅前交番,132209,東京都,東大和市,上北台３丁目,2019-01-25,21,その他の住宅（３階建て以下共同住宅等）,施錠した,なし
