支援情報ID,タグ（対象者）,事業（制度）名,概要,支援内容,問合せ先,詳細リンク先（URL）,対象者,利用・申請方法,受付開始日,受付終了日,タグ（個人向けカテゴリー）,タグ（ライフシーン）,タグ（個人向け行政サービス分類）,タグ（事業者向けカテゴリー）,タグ（事業者向け行政サービス分類）,タグ（事業ステージ）,掲載URL（個人向け）,掲載URL（事業者向け）,全国地方公共団体コード,制度所管組織,更新日,通称,対象年齢（未満）,対象年齢（以下）,対象年齢（以上）,対象年齢（超過）,支給内容（本文）,支給内容（金銭的支援）,支給内容（物的支援）,利用費用,実施期間（開始日時）,実施期間（終了日時）,実施場所（名称）,実施場所（住所）,定員,利用時間（開始時間）,利用時間（終了時間）,休日,手続きできる人,手続き方法,持ち物,手続き書類（様式）,手続き書類（記入例）,手続き窓口,タイトル,UMID,種別,根拠法令等（名称）,根拠法令等（条項）,タグ（コンテンツ）,タグ,市町村
1000000478,事業者向け,バイオ燃料活用における事業化促進支援事業,環境負荷の少ないバイオ燃料の車両・船舶等での商用化・実装化に向けた事業を広く公募し、その取組を支援します。,"バイオ燃料の商用化・実装化を実施したい事業者の取組を補助します。 　（１）純粋バイオ燃料分野 　　　　補助金額：上限80,000千円 　　　　補助率　：４/５以内 　（２）混合バイオ燃料分野 　　　　補助金額：上限60,000千円 　　　　補助率　：２/３以内",クールネット東京 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/biofuel,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;販路開拓;知的財産管理;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/1SoAYj79GEeB4LT4w,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000477,個人向け,貸金業に係る相談窓口,貸金業に係わる各種相談に対応します（無料）。 借りる前：ヤミ金融業者ではないか？金利が高くないか？など 借りた後：執拗な督促に困っている。契約書類を貰えなかった。など 無料の法律相談（弁護士・司法書士）も実施しています。,無料で相談に応じます。 無料の法律相談（弁護士・司法書士）も実施しています。,産業労働局金融部貸金業対策課 03-5320-4775,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kashikin/soudan/,個人向け,問合せ先にお電話ください。 平日9:00～17:00 （夜間、土曜日・日曜日・祝日・年末年始は留守番電話対応となりますので、ご連絡先を必ずお伝えください）,,,くらし・住まい,,相談,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/TCxQ2B1RLAPy1nFEy,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000476,事業者向け,中小企業の資金繰りに関する相談窓口,中小企業者等の皆様からの資金繰りに関するご相談（電話又は窓口）に対応します。,東京都中小企業制度融資等のご案内,産業労働局金融部金融課 03-5320-4877,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/yuushi/yuushi/,中小企業者等,,,,,,,サービス;成長・成熟期の支援,情報提供・相談,事業計画・経営企画,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/e37hSx6wRNQMklQ2y,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000475,事業者向け,東京都動産・債権担保融資（ＡＢＬ）制度における担保評価費用等負担金,ＡＢＬを活用した中小企業の資金調達の円滑化・多様化 を支援します ,中小企業が関係機関に支払うべき担保評価費用、保険料、信用保証料を補助します。 ＜補助割合＞ 　中小企業　：１／２補助 小規模企業者：全額補助,産業労働局金融部金融課 03-5320-4801,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/yuushi/abl/,中小企業,取扱金融機関あて直接申込みください。,,,,,,金融;助成・補助金;成長・成熟期の支援,貸付（融資）;補助金,事業計画・経営企画;設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/nJCLPuqayoLeGfW4G,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000474,事業者向け,私募債を活用した脱炭素化企業の取組支援補助金,私募債を活用した脱炭素化への取組の推進します,外部評価機関の評価を受けて、脱炭素化に取り組む中小企業等が、私募債発行時に負担する手数料を補助します。 補助割合：1/2（上限２百万円）,産業労働局金融部金融課 03-5320-4801,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/shibosai/,中小企業等,取扱金融機関経由で申込みください。,,,,,,助成・補助金;成長・成熟期の支援,補助金,環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/PwU7RHNnfvmwxMqQs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000473,事業者向け,私募債を活用した事業承継支援補助金,私募債を活用した事業承継課題の解決の促進します  ,事業承継に取り組む中小企業が、私募債発行時に負担する手数料を補助します。 補助割合：1/2（上限２百万円）,産業労働局金融部金融課 03-5320-4801,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/shibosai/,中小企業,取扱金融機関経由で申込みください。,,,,,,助成・補助金;転換期の支援,補助金,事業承継,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/2U5aVMYMQkaIi5K2o,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000472,事業者向け,ファクタリング利用者向けセミナー,中小企業の皆様がファクタリングの仕組みを理解し、資金調達に活用できるようセミナーを開催いたします。,オンライン又はオフラインでのセミナーを開催し、研修動画を公開いたします。,産業労働局金融部金融課 03-5320-4801,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/factoring/index.html,中小企業者,委託事業者ＨＰ経由で申込ください。,,2024/3/25 0:00,,,,金融;サービス;成長・成熟期の支援,金融その他;セミナー・研修・イベント,人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/qaSpN23YMQtRs15ew,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000471,事業者向け,株式を活用したクラウドファンディングによるベンチャー企業支援補助金,補助金の目的：ベンチャー企業への資金調達手法の多様化に資する株式を活用したクラウドファンディングの普及を目指すとともに、ベンチャー企業による新しいビジネス等への挑戦を促進  ,補助対象経費：①取扱クラウドファンディング事業者のサービスを活用する際に支払う利用手数料等、②補助事業として実施するための必要最小限の経費等 負担割合　　：①都1/2、都2/3、②都10/10,産業労働局金融部金融課 03-5320-4804,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/cf/,,,,,,,,金融;助成・補助金,出資;給付・助成,,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/lh90AeiYQWdzaGxEf,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000470,事業者向け,購入・寄付を通じたクラウドファンディングによるＨＴＴ・ＤＸ等プロジェクト支援補助金,補助金の目的：創業や、新製品・新サービスの創出、ソーシャルビジネスへの挑戦を促進するとともに、ＨＴＴ・ゼロエミッションやＤＸ等の社会的課題の解決を促進  ,補助対象経費：①取扱クラウドファンディング事業者のサービスを活用する際に支払う利用手数料等、②補助事業として実施するための必要最小限の経費等 負担割合　　：①都1/2、都2/3、②都10/10,産業労働局金融部金融課 03-5320-4804,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/cf/,,,,,,,,金融;助成・補助金;創業期の支援;成長・成熟期の支援,出資;給付・助成,起業・開業;研究開発;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/V1JfxDXFi5XYEmTC0,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000469,事業者向け,地域金融機関による事業承継促進事業補助金,経営者に寄り添う地域の金融機関と連携し、事業承継に係る課題の洗い出しや解決策の立案、計画の策定などの取組を支援。 ,〇金融機関職員が企業を訪問してヒアリングを行い、承継に向けた課題を抽出・整理 〇専門家の無料派遣により、承継計画の策定から実行までを支援,事務局（株式会社パソナ） 03-6225-2040,https://shoukei-tokyo.jp,中小企業者,,,,,,,サービス;転換期の支援,専門家派遣,事業承継,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/JoN6wGagkGVptEyD1,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000468,事業者向け,東京都中小企業制度融資災害復旧資金融資に係る利子補給　（令和元年度台風15号）,補助金の目的：災害復旧資金融資（令和元年度台風15号）の利用者の支払利息負担の軽減  ,補助対象経費：災害復旧資金融資（令和元年度台風15号）の支払利息相当額 負担割合　　：都2/3 ～ 12/17,産業労働局金融部金融課 03-5320-4879,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/yuushi/yuushi/youkou/,東京都中小企業制度融資取扱指定金融機関,,,2024/3/31 0:00,,,,金融;成長・成熟期の支援,貸付（融資）,設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/lh90AeiYQWdzCGxEf,13,東京都,2024/3/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000467,事業者向け,東京都中小企業制度融資災害復旧資金融資に係る利子補給　（令和元年度台風19号及び21号）,補助金の目的：災害復旧資金融資（令和元年度台風19号及び21号）の利用者の支払利息負担の軽減  ,補助対象経費：災害復旧資金融資（令和元年度台風19号及び21号）の支払利息相当額 負担割合　　：都2/3 ～ 12/17,産業労働局金融部金融課 03-5320-4879,https://www.sangyo-rodo.metro.tokyo.lg.jp/chushou/kinyu/yuushi/yuushi/youkou/,東京都中小企業制度融資取扱指定金融機関,,,2024/3/31 0:00,,,,金融;成長・成熟期の支援,貸付（融資）;減免・猶予,設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/m2jqKsxOj856U3R1c,13,東京都,2024/3/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000466,事業者向け,皮革に関する公設試験研究機関,都内皮革鞣製業者が集中立地する墨田区に設置され、皮革工業技術の向上とその研究成果の普及を図り、東京都における伝統的地場産業である皮革関連の中小企業の振興に寄与するため、皮革に関する試験、研究、技術支援・相談等を行っています。,○開放試験 実験棟内に鞣製・染色・仕上用機械等を設置し、皮革関連業界の試験・製品開発室として開放し、中小企業が自主的に試験・加工等を行うことにより、独自の技術開発・新製品開発の促進を図っています。 ○依頼試験 試験、検査設備を持たない中小業者のために、依頼に応じて各種の試験を有料で行っています。 ○技術相談 各企業が抱えている技術上の諸問題について、相談・指導を行うことにより、技術改善の促進、生産性の向上を図っています。,皮革技術センター 電話：03-3616-1671,https://www.hikaku.metro.tokyo.lg.jp,都内の皮革関連事業者等,,,,,,,サービス;成長・成熟期の支援,情報提供・相談;サービスその他,研究開発,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/HTOwmiVD5K4LxtRQA,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000465,事業者向け,靴・はきものに関する公設試験研究機関,日本で唯一の靴・はきものに関する公設試験研究機関として、靴・はきものに関する各種試験や相談・助言を行うことで、東京都の重要な地場産業である革製靴はきもの産業を支援しています。,○依頼試験 試験、検査設備を持たない中小業者のために、依頼に応じて各種の試験を有料で行っています。 ○技術相談 靴及び靴材料に関する諸問題について、相談・アドバイスを行っています。,皮革技術センター台東支所 電話：03-3843-5912,https://www.hikaku.metro.tokyo.lg.jp/shisho/,,,,,,,,サービス;成長・成熟期の支援,情報提供・相談;サービスその他,研究開発,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/wQeIqTfpWIeEdJ9IZ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000464,事業者向け,産業交流展,首都圏の個性溢れる中小企業の優れた技術や製品を、分野を超えて一堂に展示する国内最大級の見本市を開催し、販路拡大、企業間連携の実現や情報収集・交換などのビジネスチャンスをご提供します。,展示会の開催,産業交流展実行委員会事務局（商工部調整課内）03-5320-4672,https://www.sangyo-koryuten.tokyo/,首都圏（東京、神奈川、千葉、埼玉）に事業所を有する中小企業・団体等,公式HPより申込,,,,,,サービス;成長・成熟期の支援;商業・地域・団体支援,セミナー・研修・イベント,販路開拓;商業・地域・団体支援,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/oEfWQRldh1oPGrmYJ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000463,事業者向け,各種セミナー・講習会の実施,都内中小企業を対象に、多彩なセミナー・講習会を常時開催します。,経営、販路拡大、人材育成などに役立つセミナー・講習会情報を掲載しています。  【（公財）東京都中小企業振興公社】 https://www.tokyo-kosha.or.jp/topics/seminar.html 【（地独）東京都立産業技術研究センター 】 https://www.iri-tokyo.jp/site/jinzai/seminar-annai.html,（公財）東京都中小企業振興公社　 （地独）東京都立産業技術研究センター ,,,,,,,,,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,事業計画・経営企画;販路開拓;人材育成・教育・研修,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/BK8CMWj3JMDOMoW9U,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000462,事業者向け,若手・女性リーダー応援プログラム,商店街で開業を希望する女性や若手に対して、チャレンジショップにおいて店舗運営経験の場を提供するとともに、開業時の店舗の改装、店舗の賃借等にかかる経費を助成します。,同左,（公財）東京都中小企業振興公社 （チャレンジショップ）経営戦略課　03-5822-7237 （助成事業）助成課　03-3251-7894・5,https://www.tokyo-kosha.or.jp/support/josei/jigyo/wakatejosei.html,,,,,,,,助成・補助金;創業期の支援,給付・助成,起業・開業;創業期の人材育成,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/0rm5uhTSnG6Wbt5CB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
