地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
0,13000,東京都,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,59,861,484,3,3,3,562,387,277,77,22,20,13,4,297212,693662,1402553,1195512,153672,655470,660846
0,13000,東京都,2,328,畳等生活雑貨製品製造業,35,456,233,-,1,1,312,201,143,31,-,-,3,3,174184,699075,1060121,976039,56359,324274,336481
0,13000,東京都,2,329,他に分類されない製造業,228,4139,2919,9,10,8,3369,2659,748,243,21,16,18,15,2000567,4562843,8980092,7745262,374361,4017287,4109343
1,13100,区部,0,000,総数,7425,134800,92109,1248,262,199,105994,81749,25784,8947,4008,2260,872,407,60300715,155778070,292111298,241098611,30688005,123493929,127558157
1,13100,区部,1,090,食料品製造業,445,12546,6283,34,14,12,5952,4308,6340,1818,274,179,164,51,4005724,17342456,27480790,23309984,367527,9095788,9471397
1,13100,区部,2,091,畜産食料品製造業,28,1009,699,-,-,-,629,527,364,160,16,12,2,2,421188,3114866,4007729,3621008,-,771873,829606
1,13100,区部,2,092,水産食料品製造業,50,715,344,-,-,-,416,288,297,55,2,1,-,-,267578,1069730,1686648,1499178,87979,568726,571318
1,13100,区部,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,13,305,142,-,-,-,141,100,161,41,3,1,-,-,93656,780715,960971,360794,-,159616,167251
1,13100,区部,2,094,調味料製造業,12,198,125,1,1,1,140,101,53,24,5,-,-,-,79914,277512,512884,399355,8757,221092,221092
1,13100,区部,2,095,糖類製造業,4,121,94,4,-,-,108,89,17,9,-,-,1,-,85242,994513,1418688,1386022,32666,333162,398401
1,13100,区部,2,096,精穀・製粉業,14,294,229,5,-,-,253,210,35,15,11,9,-,-,139020,2774579,3238097,3057427,77427,416644,437539
1,13100,区部,2,097,パン・菓子製造業,149,4166,1777,-,10,9,1858,1230,2236,497,62,41,57,17,1188053,2427217,5291346,4871113,91259,2648878,2677948
1,13100,区部,2,098,動植物油脂製造業,10,537,400,19,-,-,497,379,59,40,-,-,-,-,326752,2036477,2786796,1866107,-,638302,699490
1,13100,区部,2,099,その他の食料品製造業,165,5201,2473,5,3,2,1910,1384,3118,977,175,115,104,32,1404321,3866847,7577631,6248980,69439,3337495,3468752
1,13100,区部,1,100,飲料・たばこ・飼料製造業,14,216,169,-,1,1,172,148,42,20,1,-,-,-,84267,368025,621053,x,6485,209126,219600
1,13100,区部,2,101,清涼飲料製造業,5,57,41,-,1,1,48,36,8,4,-,-,-,-,18012,28000,85709,76780,x,35903,35903
1,13100,区部,2,103,茶・コーヒー製造業（清涼飲料を除く）,5,75,49,-,-,-,48,40,26,9,1,-,-,-,26452,289360,414208,414208,x,107971,118445
1,13100,区部,2,104,製氷業,2,46,46,-,-,-,43,43,3,3,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,106,飼料・有機質肥料製造業,2,38,33,-,-,-,33,29,5,4,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,1,110,繊維工業,314,3379,1413,5,39,29,2344,1209,997,177,4,1,25,5,1044056,2392526,4439484,2716859,1261314,1898914,1907304
1,13100,区部,2,112,織物業,4,46,20,-,2,1,22,10,22,9,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,113,ニット生地製造業,7,64,39,-,-,-,46,31,18,8,-,-,-,-,20968,48059,86318,59617,25411,35425,35425
1,13100,区部,2,114,染色整理業,29,295,172,-,4,3,221,141,70,28,-,-,-,-,93686,67229,239725,34431,192697,159970,159970
1,13100,区部,2,115,綱・網・レース・繊維粗製品製造業,8,110,61,-,-,-,82,56,28,5,-,-,2,2,x,x,x,x,x,x,x
1,13100,区部,2,116,外衣・シャツ製造業（和式を除く）,129,1336,499,5,15,11,988,436,337,55,1,-,15,2,404454,1317551,2274935,1499030,524608,888551,888236
1,13100,区部,2,117,下着類製造業,3,29,10,-,3,2,12,2,14,6,-,-,-,-,3134,1913,6757,4320,2437,4485,4485
1,13100,区部,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,51,515,194,-,5,4,347,167,163,23,-,-,1,-,142201,288575,548948,360379,169234,240627,244315
1,13100,区部,2,119,その他の繊維製品製造業,83,984,418,-,10,8,626,366,345,43,3,1,7,1,330931,503995,1026141,594150,x,487461,490072
1,13100,区部,1,120,木材・木製品製造業（家具を除く）,34,436,344,-,1,1,347,282,83,57,5,4,7,7,173919,520248,940011,885078,39602,404592,390229
1,13100,区部,2,121,製材業、木製品製造業,9,90,74,-,-,-,75,60,15,14,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,122,造作材・合板・建築用組立材料製造業,10,204,173,-,-,-,176,151,24,19,4,3,7,7,x,x,x,x,x,x,x
1,13100,区部,2,123,木製容器製造業（竹、とうを含む）,6,71,42,-,-,-,36,24,34,17,1,1,-,-,x,x,x,x,x,x,x
1,13100,区部,2,129,その他の木製品製造業(竹、とうを含む),9,71,55,-,1,1,60,47,10,7,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,1,130,家具・装備品製造業,153,1583,1143,-,17,11,1357,1045,202,82,7,5,22,11,666268,1416421,2925658,2348553,205766,1386726,1399262
1,13100,区部,2,131,家具製造業,88,847,617,-,13,8,739,564,88,40,7,5,12,4,352856,731752,1467217,1015505,153131,675574,681773
1,13100,区部,2,132,宗教用具製造業,7,76,55,-,1,1,67,52,8,2,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,133,建具製造業,10,57,46,-,-,-,51,44,6,2,-,-,2,1,x,x,x,x,x,x,x
1,13100,区部,2,139,その他の家具・装備品製造業,48,603,425,-,3,2,500,385,100,38,-,-,8,6,261375,581764,1246987,1193000,28512,611298,616859
1,13100,区部,1,140,パルプ・紙・紙加工品製造業,331,4779,3173,34,21,14,3650,2818,1080,334,62,38,52,12,1825082,6846806,11531394,8655314,918750,4170480,4366801
1,13100,区部,2,142,紙製造業,4,132,108,17,-,-,121,108,25,13,3,2,-,-,76842,655150,1162486,1105122,39013,409346,471677
1,13100,区部,2,143,加工紙製造業,7,321,258,-,4,2,278,235,39,21,-,-,-,-,139119,570291,1017892,983248,-,384637,415625
1,13100,区部,2,144,紙製品製造業,89,1378,887,-,3,2,1109,805,255,74,11,6,8,1,533208,1470168,2604393,1834817,x,1023345,1056897
1,13100,区部,2,145,紙製容器製造業,177,2250,1463,7,12,9,1610,1254,594,183,41,23,41,8,819983,3491771,5516717,3953059,249934,1820328,1879735
1,13100,区部,2,149,その他のパルプ・紙・紙加工品製造業,54,698,457,10,2,1,532,416,167,43,7,7,3,3,255930,659426,1229906,779068,x,532824,542867
1,13100,区部,1,150,印刷・同関連業,1530,36105,26423,631,22,19,30977,24348,4216,1884,1521,684,136,61,17403377,29710155,63430197,48462721,13791587,29996036,31334100
1,13100,区部,2,151,印刷業,1047,24771,18509,576,7,7,22045,17393,2877,1313,418,273,85,22,11972957,24862426,49859449,41920191,6859473,22071171,23243974
1,13100,区部,2,152,製版業,128,5504,4191,48,-,-,4825,3787,370,212,357,223,3,1,3137722,2662210,7283687,6493279,723291,4161572,4285460
1,13100,区部,2,153,製本業、印刷物加工業,333,4191,2966,7,15,12,3439,2628,708,300,36,30,48,38,1607013,1541723,4352418,48005,4286035,2603172,2608611
1,13100,区部,2,159,印刷関連サービス業,22,1639,757,-,-,-,668,540,261,59,710,158,-,-,685685,643796,1934643,1246,1922788,1160121,1196055
1,13100,区部,1,160,化学工業,146,8674,5228,150,1,1,6826,4576,943,272,1054,518,22,7,4948062,14527282,30683443,28116370,349393,14458581,15299803
1,13100,区部,2,161,化学肥料製造業,1,4,3,-,-,-,3,2,1,1,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,162,無機化学工業製品製造業,18,330,282,3,-,-,292,254,25,16,16,15,1,-,150341,900022,1326064,1218095,3322,395560,411220
1,13100,区部,2,163,有機化学工業製品製造業,7,252,208,-,-,-,202,172,45,31,5,5,-,-,x,x,x,x,x,x,x
1,13100,区部,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,33,1007,741,121,-,-,750,609,174,89,204,155,3,1,504208,1756338,2970666,2575094,30086,1070201,1132659
1,13100,区部,2,165,医薬品製造業,22,1669,927,-,-,-,1059,623,166,39,444,265,6,5,925453,1573164,5192666,4832388,203418,3028783,3470906
1,13100,区部,2,166,化粧品・歯磨・その他の化粧用調整品製造業,37,4253,2224,22,1,1,3558,2175,402,34,314,35,12,1,2517836,6222972,15573993,14193257,30259,8645772,8779074
1,13100,区部,2,169,その他の化学工業,28,1159,843,4,-,-,962,741,130,62,71,43,-,-,706612,3676320,4951230,4738590,x,1103328,1256089
1,13100,区部,1,170,石油製品・石炭製品製造業,8,196,162,-,-,-,181,152,15,10,-,-,2,2,105465,1006422,1623676,1477681,31769,568898,574503
1,13100,区部,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,4,129,112,-,-,-,124,110,5,2,-,-,-,-,67907,591315,737146,679636,31769,132395,138000
1,13100,区部,2,174,舗装材料製造業,4,67,50,-,-,-,57,42,10,8,-,-,2,2,37558,415107,886530,798045,-,436503,436503
1,13100,区部,1,180,プラスチック製品製造業（別掲を除く）,440,5456,3251,6,10,7,3965,2882,1445,334,42,33,53,22,2097137,4042537,8371664,6394397,1275468,3959596,4019581
1,13100,区部,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,69,865,538,1,2,1,636,481,217,46,11,11,3,1,320820,520827,1201521,997484,151237,630335,631907
1,13100,区部,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,67,659,371,1,6,4,463,318,189,48,2,1,5,3,220081,345886,808380,426928,255345,425139,428270
1,13100,区部,2,183,工業用プラスチック製品製造業,138,1851,1181,4,1,1,1420,1055,413,110,21,19,10,6,741562,1329842,2760433,2093328,412561,1312958,1330324
1,13100,区部,2,184,発泡・強化プラスチック製品製造業,27,257,155,-,-,-,187,140,69,14,1,1,1,1,96903,176949,345767,280895,31539,155209,157661
1,13100,区部,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,15,186,137,-,-,-,166,129,19,7,1,1,5,4,88120,423946,685756,540178,20957,238320,243929
1,13100,区部,2,189,その他のプラスチック製品製造業,124,1638,869,-,1,1,1093,759,538,109,6,-,29,7,629651,1245087,2569807,2055584,403829,1197635,1227490
1,13100,区部,1,190,ゴム製品製造業,176,2099,1349,-,17,13,1534,1165,532,158,16,13,9,5,753975,1570102,3053839,2710734,203691,1367942,1377262
1,13100,区部,2,192,ゴム製・プラスチック製履物・同附属品製造業,9,113,61,-,1,1,68,52,44,8,-,-,-,-,34698,78485,138660,126208,4800,62268,55710
1,13100,区部,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,143,1685,1100,-,16,12,1228,942,426,133,15,13,9,5,622552,1307407,2535733,2288282,177628,1118816,1139693
1,13100,区部,2,199,その他のゴム製品製造業,24,301,188,-,-,-,238,171,62,17,1,-,-,-,96725,184210,379446,296244,21263,186858,181859
1,13100,区部,1,200,なめし革・同製品・毛皮製造業,218,3398,1910,21,29,20,2358,1626,1026,277,6,4,9,4,x,x,x,x,x,x,x
1,13100,区部,2,201,なめし革製造業,24,210,159,-,-,-,159,119,48,37,3,3,-,-,76595,131295,244167,167185,67026,104725,104725
1,13100,区部,2,202,工業用革製品製造業（手袋を除く）,2,52,24,-,-,-,28,21,24,3,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,203,革製履物用材料・同附属品製造業,20,209,115,-,1,1,138,100,70,14,-,-,-,-,61351,195528,305322,294904,10141,101680,101680
1,13100,区部,2,204,革製履物製造業,56,1035,738,1,1,1,756,609,277,128,2,1,3,3,360649,1214392,2101086,1991180,35381,795514,823075
1,13100,区部,2,206,かばん製造業,34,939,372,9,5,4,586,339,357,36,-,-,2,-,285711,895990,1243263,1185531,35016,332171,323465
1,13100,区部,2,207,袋物製造業,66,757,401,11,16,10,529,349,222,51,1,-,4,1,275903,1160323,1765029,1587488,54038,562363,560611
1,13100,区部,2,209,その他のなめし革製品製造業,16,196,101,-,6,4,162,89,28,8,-,-,-,-,63232,71454,201656,160004,38747,117795,120798
1,13100,区部,1,210,窯業・土石製品製造業,120,2373,1818,19,6,5,2008,1607,297,147,81,76,58,56,1172081,7245075,11592274,10813775,232271,3915426,4058268
1,13100,区部,2,211,ガラス・同製品製造業,54,1190,852,7,5,4,1004,760,176,81,12,12,5,4,558411,1087237,2401188,1908537,214829,1108673,1223550
1,13100,区部,2,212,セメント・同製品製造業,45,819,705,11,-,-,719,621,42,31,69,64,50,50,437841,5811084,8567866,8507655,x,2557151,2574738
1,13100,区部,2,214,陶磁器・同関連製品製造業,1,26,22,-,-,-,26,22,-,-,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,215,耐火物製造業,1,6,5,-,-,-,6,5,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,216,炭素・黒鉛製品製造業,1,5,4,-,-,-,5,4,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,217,研磨材・同製品製造業,8,116,83,1,-,-,87,64,30,20,-,-,3,2,47610,151222,273043,172753,3602,115566,115566
1,13100,区部,2,218,骨材・石工品等製造業,6,46,33,-,-,-,38,29,8,4,-,-,-,-,24022,42258,95768,74788,x,49546,49546
1,13100,区部,2,219,その他の窯業・土石製品製造業,4,165,114,-,1,1,123,102,41,11,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,1,220,鉄鋼業,79,2138,1865,4,1,1,1895,1680,177,130,69,57,3,3,1238750,10331056,13979800,13006064,602358,3192739,3504123
1,13100,区部,2,222,製鋼・製鋼圧延業,1,140,124,-,-,-,128,115,12,9,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,6,909,832,4,-,-,828,758,55,51,30,26,-,-,x,x,x,x,x,x,x
1,13100,区部,2,225,鉄素形材製造業,9,181,153,-,1,1,161,141,18,10,1,1,-,-,96754,305091,522037,496044,x,196365,201562
1,13100,区部,2,229,その他の鉄鋼業,63,908,756,-,-,-,778,666,92,60,38,30,3,3,487229,3179227,4312160,3503709,474861,1041209,1049824
1,13100,区部,1,230,非鉄金属製造業,89,1323,1009,1,2,2,1135,917,142,60,45,31,13,3,635567,4603958,6388335,5577146,402855,1647181,1674550
1,13100,区部,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,11,176,142,-,-,-,165,137,9,3,2,2,-,-,90058,1945247,2248492,2098320,71707,274941,290531
1,13100,区部,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,23,412,327,1,-,-,386,317,27,11,-,-,-,-,208077,1552023,2287054,1888013,172399,705056,687322
1,13100,区部,2,234,電線・ケーブル製造業,7,76,50,-,1,1,57,44,14,2,4,3,6,-,28047,159766,208549,174600,17697,46627,45420
1,13100,区部,2,235,非鉄金属素形材製造業,36,482,365,-,1,1,364,301,78,37,39,26,7,3,221865,499359,1000333,898011,74658,442196,466043
1,13100,区部,2,239,その他の非鉄金属製造業,12,177,125,-,-,-,163,118,14,7,-,-,-,-,87520,447563,643907,518202,66394,178361,185234
1,13100,区部,1,240,金属製品製造業,1105,13169,9457,34,37,28,10700,8415,2363,976,103,71,105,55,5402719,9415223,20735109,13957522,6013600,10356565,10510576
1,13100,区部,2,241,ブリキ缶・その他のめっき板等製品製造業,8,134,100,-,-,-,90,68,42,30,2,2,-,-,41855,255562,342279,173206,946,69673,80275
1,13100,区部,2,242,洋食器・刃物・手道具・金物類製造業,115,1184,780,3,6,6,961,701,209,72,11,3,5,3,472012,707616,1512958,1382631,119499,745072,746243
1,13100,区部,2,243,暖房・調理等装置、配管工事用附属品製造業,37,515,376,-,-,-,397,309,115,65,3,2,4,2,197022,535479,1077406,888740,107146,503533,504259
1,13100,区部,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),272,2673,2066,7,9,7,2367,1911,293,146,11,9,16,15,1131921,2271844,4788860,3961577,726885,2331089,2332096
1,13100,区部,2,245,金属素形材製品製造業,155,1847,1262,9,10,8,1476,1140,355,115,15,8,7,2,743888,1826093,3249629,2858910,327938,1286434,1319387
1,13100,区部,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,292,4093,2903,5,3,1,3193,2550,865,331,37,26,44,10,1679410,1374289,4697578,430698,4229875,3012867,3086253
1,13100,区部,2,247,金属線製品製造業（ねじ類を除く),25,239,165,-,-,-,174,135,65,30,-,-,2,2,91302,235878,458891,389374,61116,202765,206687
1,13100,区部,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,103,1224,904,1,6,3,978,778,228,113,13,11,20,18,498658,1311351,2664225,2133754,271221,1260046,1264930
1,13100,区部,2,249,その他の金属製品製造業,98,1260,901,9,3,3,1064,823,191,74,11,10,7,3,546651,897111,1943283,1738632,168974,945086,970446
1,13100,区部,1,250,はん用機械器具製造業,239,3635,2882,1,4,4,3140,2614,462,244,30,21,15,11,1728971,4114309,7552512,5647471,542546,3334245,3211757
1,13100,区部,2,251,ボイラ・原動機製造業,7,89,74,-,-,-,81,67,8,7,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,252,ポンプ・圧縮機器製造業,55,871,688,-,1,1,778,642,89,43,3,2,3,2,x,x,x,x,x,x,x
1,13100,区部,2,253,一般産業用機械・装置製造業,82,1061,818,-,1,1,892,731,162,82,6,4,3,2,470564,919324,1907954,1545563,146994,911051,920376
1,13100,区部,2,259,その他のはん用機械・同部分品製造業,95,1614,1302,1,2,2,1389,1174,203,112,21,15,9,7,802858,2005771,3614212,2547196,212163,1641873,1506025
1,13100,区部,1,260,生産用機械器具製造業,642,9606,7615,114,14,10,8391,6961,1096,548,219,179,44,25,4800726,9407594,20233420,17009090,1441025,9838863,10119778
1,13100,区部,2,262,建設機械・鉱山機械製造業,25,755,621,1,-,-,626,527,97,68,33,27,2,-,391738,996587,2323846,1881279,82380,1105506,1236858
1,13100,区部,2,263,繊維機械製造業,6,82,51,-,-,-,56,40,24,9,2,2,-,-,26118,48348,101063,69704,10436,47676,49183
1,13100,区部,2,264,生活関連産業用機械製造業,88,1372,1094,1,3,3,1230,1020,122,59,18,13,9,5,734545,1793342,3405565,2960856,50970,1459933,1500724
1,13100,区部,2,265,基礎素材産業用機械製造業,53,820,669,77,-,-,776,630,59,32,62,57,-,-,427871,858155,1658691,1445529,86705,742160,748687
1,13100,区部,2,266,金属加工機械製造業,190,2670,2063,21,9,5,2261,1860,381,194,40,22,23,12,1290722,2115970,4722962,3758182,582096,2424833,2448380
1,13100,区部,2,267,半導体・フラットパネルディスプレイ製造装置製造業,43,691,522,11,-,-,598,485,97,42,7,5,1,-,389266,838103,1876541,1606153,237756,971909,966485
1,13100,区部,2,269,その他の生産用機械・同部分品製造業,237,3216,2595,3,2,2,2844,2399,316,144,57,53,9,8,1540466,2757089,6144752,5287387,390682,3086846,3169461
1,13100,区部,1,270,業務用機械器具製造業,307,6860,5044,93,10,7,5858,4694,986,344,99,81,25,21,3563988,9811056,17999251,15811489,319609,7754149,7859910
1,13100,区部,2,271,事務用機械器具製造業,15,719,576,2,-,-,528,482,142,48,51,48,3,2,314162,1288245,2020154,1923483,2049,641138,674839
1,13100,区部,2,272,サービス用・娯楽用機械器具製造業,21,497,344,-,1,1,390,318,106,25,-,-,14,14,244345,642534,1244584,1157174,x,542226,560013
1,13100,区部,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,140,3152,2391,88,6,4,2774,2287,441,164,19,14,7,5,1856404,5241716,9342858,8521046,152799,4031942,4061705
1,13100,区部,2,274,医療用機械器具・医療用品製造業,99,2098,1455,3,2,2,1830,1357,243,81,26,17,1,-,982195,2259534,4722046,3643006,85086,2260936,2288709
1,13100,区部,2,275,光学機械器具・レンズ製造業,30,381,268,-,1,-,325,240,52,26,3,2,-,-,x,x,x,x,x,x,x
1,13100,区部,2,276,武器製造業,2,13,10,-,-,-,11,10,2,-,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,1,280,電子部品・デバイス・電子回路製造業,87,1449,877,15,3,3,1006,764,437,117,18,8,28,1,610296,1187312,2375367,2165367,140005,1103693,1114854
1,13100,区部,2,281,電子デバイス製造業,1,24,20,-,-,-,24,20,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,282,電子部品製造業,28,489,275,1,-,-,327,235,156,39,7,2,28,1,208003,502981,903298,870680,20251,368799,377439
