地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
0,13000,東京都,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,57,795,433,2,4,3,528,362,256,63,9,7,10,1,287208,617734,1265786,1068701,146397,586713,600254
0,13000,東京都,2,328,畳等生活雑貨製品製造業,34,478,231,-,2,1,309,193,162,34,5,3,-,-,174190,583843,914270,858851,32946,298769,307216
0,13000,東京都,2,329,他に分類されない製造業,226,4142,2918,9,9,7,3382,2663,732,234,28,21,12,10,2041103,6244206,10893323,9563549,400606,4325753,4312383
1,13100,区部,0,000,総数,7450,134553,91237,1478,269,193,105787,81277,25077,8444,4898,2509,686,331,60828104,155749907,292750069,241662374,29852399,123435998,127703786
1,13100,区部,1,090,食料品製造業,455,12319,6245,44,20,14,6311,4500,5823,1642,209,123,71,26,4250267,17376544,28839274,24563046,345108,10302885,10676201
1,13100,区部,2,091,畜産食料品製造業,31,996,684,-,-,-,643,541,342,137,11,6,2,2,425682,3059860,4052832,3615141,3139,906459,922507
1,13100,区部,2,092,水産食料品製造業,49,703,321,-,-,-,409,268,292,52,2,1,2,-,251018,1131360,1602672,1463333,63354,429327,436558
1,13100,区部,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,15,331,143,-,-,-,156,104,169,37,6,2,-,-,94757,740336,952027,401736,x,188812,196525
1,13100,区部,2,094,調味料製造業,13,249,167,-,1,1,191,141,52,25,5,-,-,-,105870,280686,572950,458352,8150,271037,273746
1,13100,区部,2,095,糖類製造業,4,113,88,6,-,-,105,87,14,7,-,-,1,-,91330,763314,1340125,1318932,x,520018,538885
1,13100,区部,2,096,精穀・製粉業,14,324,262,-,-,-,287,245,24,11,13,6,1,-,158527,2865853,3355735,3233022,79309,408301,450554
1,13100,区部,2,097,パン・菓子製造業,147,3791,1648,-,17,11,1845,1178,1860,415,69,44,56,19,1139653,2146391,5451058,5131157,88625,2998169,3066817
1,13100,区部,2,098,動植物油脂製造業,9,519,382,20,-,-,480,363,56,39,3,-,-,-,358545,1914748,2702294,1819268,-,663431,733986
1,13100,区部,2,099,その他の食料品製造業,173,5293,2550,18,2,2,2195,1573,3014,919,100,64,9,5,1624885,4473996,8809581,7122105,80802,3917331,4056623
1,13100,区部,1,100,飲料・たばこ・飼料製造業,16,250,202,-,1,1,204,173,40,23,5,5,-,-,x,x,x,x,x,x,x
1,13100,区部,2,101,清涼飲料製造業,5,53,41,-,1,1,45,36,7,4,-,-,-,-,18778,31016,x,89982,7770,61670,61670
1,13100,区部,2,102,酒類製造業,1,14,10,-,-,-,10,7,4,3,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,103,茶・コーヒー製造業（清涼飲料を除く）,5,69,46,-,-,-,48,37,21,9,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,104,製氷業,2,47,47,-,-,-,39,39,3,3,5,5,-,-,x,x,x,x,-,x,x
1,13100,区部,2,106,飼料・有機質肥料製造業,3,67,58,-,-,-,62,54,5,4,-,-,-,-,34327,57973,87549,85654,-,27259,27259
1,13100,区部,1,110,繊維工業,319,3356,1374,17,42,26,2245,1197,1080,153,6,2,22,5,1024716,2515430,4622019,x,x,1939731,1957104
1,13100,区部,2,112,織物業,3,41,9,-,2,-,17,8,22,1,-,-,-,-,12847,35720,61676,59276,2400,23923,23923
1,13100,区部,2,113,ニット生地製造業,6,57,38,-,-,-,44,30,13,8,-,-,-,-,18227,42150,77948,52495,24515,32993,32993
1,13100,区部,2,114,染色整理業,29,314,188,-,5,4,237,157,67,26,5,1,3,1,93992,67621,239421,33023,192916,158959,158959
1,13100,区部,2,115,綱・網・レース・繊維粗製品製造業,9,108,59,-,-,-,81,53,26,5,1,1,2,2,x,x,x,x,x,x,x
1,13100,区部,2,116,外衣・シャツ製造業（和式を除く）,131,1314,489,17,18,11,957,425,356,57,-,-,15,2,393006,1514148,2494749,1573480,552451,896592,906565
1,13100,区部,2,117,下着類製造業,3,25,5,-,3,1,7,3,15,1,-,-,1,-,4104,17097,24292,21681,885,6632,6632
1,13100,区部,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,56,550,193,-,5,4,342,169,203,20,-,-,-,-,146860,268799,554338,358409,166669,265897,267017
1,13100,区部,2,119,その他の繊維製品製造業,82,947,393,-,9,6,560,352,378,35,-,-,1,-,x,x,x,x,x,x,x
1,13100,区部,1,120,木材・木製品製造業（家具を除く）,42,439,334,3,2,2,351,277,83,52,6,5,2,1,183199,521249,946248,883420,55702,365589,399596
1,13100,区部,2,121,製材業、木製品製造業,14,110,88,-,1,1,93,76,16,11,-,-,1,1,41135,65739,153784,130682,20266,81149,81149
1,13100,区部,2,122,造作材・合板・建築用組立材料製造業,11,185,154,3,-,-,164,137,20,16,4,3,1,-,x,x,x,x,x,x,x
1,13100,区部,2,123,木製容器製造業（竹、とうを含む）,7,77,45,-,-,-,35,22,40,21,2,2,-,-,x,x,x,x,x,x,x
1,13100,区部,2,129,その他の木製品製造業(竹、とうを含む),10,67,47,-,1,1,59,42,7,4,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,1,130,家具・装備品製造業,153,1624,1166,1,15,10,1423,1083,183,72,4,2,14,11,674148,1523891,3011646,2506043,132440,1356765,1375313
1,13100,区部,2,131,家具製造業,83,810,592,1,11,7,731,554,66,31,3,1,9,6,329621,740326,1448108,1061204,93174,635703,653612
1,13100,区部,2,132,宗教用具製造業,8,97,71,-,1,1,85,67,11,3,-,-,1,1,x,x,x,x,x,x,x
1,13100,区部,2,133,建具製造業,13,77,61,-,-,-,70,58,7,3,-,-,1,1,x,x,x,x,x,x,x
1,13100,区部,2,139,その他の家具・装備品製造業,49,640,442,-,3,2,537,404,99,35,1,1,3,3,273255,673719,1338283,1285603,31439,612027,613528
1,13100,区部,1,140,パルプ・紙・紙加工品製造業,326,4597,3056,30,20,13,3609,2790,961,266,37,15,54,12,1816475,6865597,11544112,8458937,1170289,4160366,4339403
1,13100,区部,2,142,紙製造業,5,136,108,17,-,-,128,113,21,8,4,2,-,-,79432,631299,1199357,1140890,42600,463625,531397
1,13100,区部,2,143,加工紙製造業,7,320,256,-,-,-,283,237,37,19,-,-,-,-,142963,626504,1058161,1017622,x,394452,399380
1,13100,区部,2,144,紙製品製造業,96,1349,867,-,5,2,1115,802,222,62,7,1,8,3,519287,1441450,2536293,1774960,346449,977986,1008543
1,13100,区部,2,145,紙製容器製造業,167,2124,1399,4,10,8,1578,1245,518,141,22,9,38,3,817594,3559036,5597481,3815151,438696,1821752,1883662
1,13100,区部,2,149,その他のパルプ・紙・紙加工品製造業,51,668,426,9,5,3,505,393,163,36,4,3,8,6,257199,607308,1152820,710314,x,502551,516421
1,13100,区部,1,150,印刷・同関連業,1533,36325,26061,774,26,20,30394,23765,4183,1854,2496,1025,108,34,17371488,29690621,63770652,49246947,13298419,30120684,31547201
1,13100,区部,2,151,印刷業,1050,24171,17907,673,15,11,21595,16932,2796,1228,438,281,65,10,11762393,24949412,50002294,42580682,6315498,22030192,23207381
1,13100,区部,2,152,製版業,125,5569,4213,100,-,-,4839,3797,383,224,447,249,3,-,3090392,2691938,7266855,6616686,584943,4146626,4222506
1,13100,区部,2,153,製本業、印刷物加工業,334,4126,2909,-,11,9,3359,2567,729,308,27,25,39,23,1559173,1451605,4317862,47088,4235910,2530245,2651961
1,13100,区部,2,159,印刷関連サービス業,24,2459,1032,1,-,-,601,469,275,94,1584,470,1,1,959530,597666,2183641,2491,2162068,1413621,1465353
1,13100,区部,1,160,化学工業,153,8702,5268,164,1,1,7069,4739,899,265,897,412,11,10,5117173,15109059,31413936,28706853,317144,14432785,15328835
1,13100,区部,2,161,化学肥料製造業,1,4,3,-,-,-,3,2,1,1,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,162,無機化学工業製品製造業,18,339,293,2,-,-,296,261,25,17,20,17,-,-,147868,907312,1279268,1191483,3865,325480,356316
1,13100,区部,2,163,有機化学工業製品製造業,8,266,219,-,-,-,222,189,41,27,3,3,-,-,x,x,x,x,-,x,x
1,13100,区部,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,36,880,617,133,-,-,807,650,162,66,44,26,-,-,480607,1862596,3266983,2876072,71016,1211220,1301013
1,13100,区部,2,165,医薬品製造業,23,1723,978,7,-,-,1103,657,158,41,469,284,5,5,1014100,1684306,5087043,4711728,187653,2692191,3182977
1,13100,区部,2,166,化粧品・歯磨・その他の化粧用調整品製造業,38,4311,2289,18,1,1,3660,2217,380,49,288,37,5,4,2549118,6552144,15740223,14135381,27721,8482900,8603166
1,13100,区部,2,169,その他の化学工業,29,1179,869,4,-,-,978,763,132,64,73,45,1,1,764162,3863003,5354472,5138142,26889,1343117,1469804
1,13100,区部,1,170,石油製品・石炭製品製造業,8,200,166,-,-,-,185,154,12,9,3,3,-,-,109837,990446,1636652,1544205,34878,596472,599334
1,13100,区部,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,4,129,113,-,-,-,126,111,3,2,-,-,-,-,68614,608800,830146,761523,34878,204897,207759
1,13100,区部,2,174,舗装材料製造業,4,71,53,-,-,-,59,43,9,7,3,3,-,-,41223,381646,806506,782682,-,391575,391575
1,13100,区部,1,180,プラスチック製品製造業（別掲を除く）,439,5445,3294,4,12,9,3964,2928,1437,335,36,25,39,12,2142620,3921502,8242986,6429397,1159582,3873419,3994540
1,13100,区部,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,69,873,576,-,-,-,667,505,194,60,12,11,6,1,343909,519734,1173493,942811,173400,545900,603711
1,13100,区部,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,68,645,364,1,8,6,471,321,166,37,1,-,6,6,214828,350031,803140,410134,268317,414634,417637
1,13100,区部,2,183,工業用プラスチック製品製造業,139,1839,1153,3,1,1,1378,1033,451,113,12,9,8,3,757360,1304174,2743357,2134215,404559,1312822,1332226
1,13100,区部,2,184,発泡・強化プラスチック製品製造業,22,222,138,-,-,-,168,125,53,12,1,1,6,1,85167,148024,294170,241712,25104,132578,134752
1,13100,区部,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,16,186,131,-,-,-,158,121,26,8,2,2,-,-,87150,391185,682406,534809,21131,263258,270149
1,13100,区部,2,189,その他のプラスチック製品製造業,125,1680,932,-,3,2,1122,823,547,105,8,2,13,1,654206,1208354,2546420,2165716,267071,1204227,1236065
1,13100,区部,1,190,ゴム製品製造業,176,2123,1346,-,17,13,1521,1139,564,175,21,19,3,1,763968,1490570,3005668,2667022,202685,1383170,1400578
1,13100,区部,2,192,ゴム製・プラスチック製履物・同附属品製造業,9,111,62,-,2,1,66,52,43,9,-,-,-,-,32659,72652,132163,118736,5321,54334,54868
1,13100,区部,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,141,1674,1079,-,15,12,1178,898,460,150,21,19,3,1,610392,1223146,2473585,2221098,179890,1134404,1155732
1,13100,区部,2,199,その他のゴム製品製造業,26,338,205,-,-,-,277,189,61,16,-,-,-,-,120917,194772,399920,327188,17474,194432,189978
1,13100,区部,1,200,なめし革・同製品・毛皮製造業,207,3367,1799,22,17,11,2316,1575,1039,217,17,13,7,5,x,x,x,x,x,x,x
1,13100,区部,2,201,なめし革製造業,22,214,154,-,1,1,154,118,53,30,6,5,2,1,76798,112145,229664,157851,64083,108379,108379
1,13100,区部,2,202,工業用革製品製造業（手袋を除く）,1,29,15,-,-,-,20,13,9,2,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,203,革製履物用材料・同附属品製造業,18,180,100,-,1,1,120,85,59,14,-,-,1,1,53533,161395,248503,243090,5061,80311,80311
1,13100,区部,2,204,革製履物製造業,51,885,649,-,1,1,688,555,195,93,1,-,1,1,333707,1094995,1980768,1885401,23566,814689,821678
1,13100,区部,2,206,かばん製造業,34,1060,375,13,5,3,588,335,472,40,8,7,1,-,285421,980576,1515216,1214927,43145,557150,507891
1,13100,区部,2,207,袋物製造業,66,815,416,9,9,5,588,384,225,33,2,1,2,2,306233,1199546,1876276,1720920,30704,626356,624798
1,13100,区部,2,209,その他のなめし革製品製造業,15,184,90,-,-,-,158,85,26,5,-,-,-,-,67265,74281,187704,150676,33804,103420,104787
1,13100,区部,1,210,窯業・土石製品製造業,119,2324,1783,14,5,5,1925,1536,314,169,94,84,59,55,1203357,6518995,10316356,9569820,230382,3375351,3510636
1,13100,区部,2,211,ガラス・同製品製造業,52,1151,830,9,4,4,972,727,163,89,21,16,4,2,550473,1139162,2398532,1937367,207568,1067665,1166569
1,13100,区部,2,212,セメント・同製品製造業,45,812,694,5,-,-,676,583,70,48,71,68,53,52,466799,5018675,7308008,7241462,-,2078895,2111027
1,13100,区部,2,214,陶磁器・同関連製品製造業,1,24,20,-,-,-,24,20,-,-,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,215,耐火物製造業,2,15,14,-,-,-,14,13,1,1,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,216,炭素・黒鉛製品製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,217,研磨材・同製品製造業,9,116,82,-,-,-,90,68,25,14,1,-,1,1,53993,168362,290662,186790,7506,115176,115176
1,13100,区部,2,218,骨材・石工品等製造業,5,35,25,-,-,-,25,20,10,5,-,-,-,-,21229,12625,30410,26063,x,16394,16394
1,13100,区部,2,219,その他の窯業・土石製品製造業,4,166,114,-,1,1,120,101,44,12,1,-,1,-,x,x,x,x,x,x,x
1,13100,区部,1,220,鉄鋼業,80,2064,1812,4,1,1,1885,1674,146,109,36,31,3,3,1198463,9453320,12684070,11903097,556493,2732755,3101851
1,13100,区部,2,222,製鋼・製鋼圧延業,1,150,136,-,-,-,138,127,12,9,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,6,799,735,4,-,-,773,711,26,24,4,3,-,-,x,x,x,x,x,x,x
1,13100,区部,2,225,鉄素形材製造業,8,173,149,-,-,-,155,137,18,12,-,-,-,-,94940,330114,511025,495865,x,164302,166653
1,13100,区部,2,229,その他の鉄鋼業,65,942,792,-,1,1,819,699,90,64,32,28,3,3,482667,3095777,4037578,3397026,446043,856242,873210
1,13100,区部,1,230,非鉄金属製造業,86,1258,914,3,4,4,1036,820,182,67,39,26,5,2,580229,4765391,6114691,5385803,395065,1246115,1256141
1,13100,区部,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,8,103,76,-,-,-,90,71,13,5,-,-,-,-,53296,2459784,2603389,2574960,25761,132488,132488
1,13100,区部,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,23,441,324,1,2,2,391,306,46,16,3,1,2,-,218800,1591617,2223809,1850239,195005,605364,591654
1,13100,区部,2,234,電線・ケーブル製造業,8,87,51,-,1,1,63,47,20,1,3,2,1,-,30804,172976,204337,172884,14953,29776,29139
1,13100,区部,2,235,非鉄金属素形材製造業,36,494,370,-,1,1,372,306,88,40,33,23,2,2,213098,458873,883710,717744,95082,369025,393398
1,13100,区部,2,239,その他の非鉄金属製造業,11,133,93,2,-,-,120,90,15,5,-,-,-,-,64231,82141,199446,69976,64264,109462,109462
1,13100,区部,1,240,金属製品製造業,1116,13121,9360,29,39,28,10726,8388,2288,914,97,59,105,64,5443111,9395579,20742050,14040638,5844454,10383096,10488233
1,13100,区部,2,241,ブリキ缶・その他のめっき板等製品製造業,8,113,83,-,-,-,69,53,42,28,2,2,-,-,33729,205654,272977,128529,850,61292,62082
1,13100,区部,2,242,洋食器・刃物・手道具・金物類製造業,120,1282,854,-,7,7,1043,765,224,80,8,2,5,3,503142,961741,1919121,1678905,137476,886585,884555
1,13100,区部,2,243,暖房・調理等装置、配管工事用附属品製造業,41,525,370,-,-,-,389,304,132,65,4,1,2,2,214088,554649,1085368,932749,64806,495708,490992
1,13100,区部,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),275,2709,2077,7,9,6,2399,1928,295,139,13,11,38,25,1170227,2341950,4999595,4205029,646593,2442954,2451519
1,13100,区部,2,245,金属素形材製品製造業,156,1825,1244,6,7,7,1480,1123,331,113,13,7,11,7,771207,1767183,3296400,2886845,325650,1384111,1412459
1,13100,区部,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,299,4051,2844,6,4,1,3174,2510,837,315,42,24,20,11,1674666,1385002,4613895,383540,4166387,2919725,2985515
1,13100,区部,2,247,金属線製品製造業（ねじ類を除く),22,194,133,-,-,-,158,123,36,10,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,100,1226,913,2,7,4,997,805,218,101,6,5,25,16,490637,1131566,2270127,1820014,273359,1060946,1058170
1,13100,区部,2,249,その他の金属製品製造業,95,1196,842,8,5,3,1017,777,173,63,9,7,4,-,x,x,x,x,x,x,x
1,13100,区部,1,250,はん用機械器具製造業,244,3616,2859,2,4,3,3158,2621,428,217,28,20,5,1,1789176,4317738,8169533,6099361,567305,3559368,3593227
1,13100,区部,2,251,ボイラ・原動機製造業,6,80,70,-,-,-,72,63,8,7,-,-,-,-,x,x,x,x,x,x,x
1,13100,区部,2,252,ポンプ・圧縮機器製造業,52,864,666,1,1,1,768,626,91,37,5,3,-,-,x,x,x,x,x,x,x
1,13100,区部,2,253,一般産業用機械・装置製造業,87,1104,847,-,-,-,944,766,155,78,5,3,2,1,515940,1094035,2186682,1763386,203780,1007180,1010266
1,13100,区部,2,259,その他のはん用機械・同部分品製造業,99,1568,1276,1,3,2,1374,1166,174,95,18,14,3,-,805057,2098752,3962548,2831214,209697,1728278,1750548
1,13100,区部,1,260,生産用機械器具製造業,647,9618,7598,137,13,9,8413,6967,1125,561,204,159,26,22,4862688,9233601,19582000,16571281,1275383,9392125,9625884
1,13100,区部,2,262,建設機械・鉱山機械製造業,27,710,576,1,-,-,586,486,94,67,31,24,-,-,380020,932651,2139710,1769868,103324,1093701,1118977
1,13100,区部,2,263,繊維機械製造業,4,62,38,-,-,-,45,33,17,5,-,-,-,-,23195,39018,76819,59368,5850,33079,34858
1,13100,区部,2,264,生活関連産業用機械製造業,92,1379,1103,2,2,2,1238,1025,122,62,19,16,3,3,706209,1806818,3380429,2914869,48041,1415389,1460345
1,13100,区部,2,265,基礎素材産業用機械製造業,55,933,758,108,-,-,880,729,87,44,74,56,3,3,497480,1217060,2208805,1983505,61377,891063,923252
1,13100,区部,2,266,金属加工機械製造業,190,2678,2071,13,7,4,2274,1877,386,185,24,17,7,5,1314157,1856894,4281258,3328447,551228,2235162,2255285
1,13100,区部,2,267,半導体・フラットパネルディスプレイ製造装置製造業,46,747,550,11,-,-,626,500,128,58,4,2,1,1,403332,811061,1733166,1521091,174265,840441,859283
1,13100,区部,2,269,その他の生産用機械・同部分品製造業,233,3109,2502,2,4,3,2764,2317,291,140,52,44,12,10,1538295,2570099,5761813,4994133,331298,2883290,2973884
1,13100,区部,1,270,業務用機械器具製造業,308,6815,4919,135,9,7,5754,4594,989,317,198,119,31,23,3457906,9264533,17046479,14787016,287936,7516662,7506185
1,13100,区部,2,271,事務用機械器具製造業,14,680,548,3,-,-,551,503,96,18,36,30,3,2,316562,1101433,1593144,1497258,2019,546509,468223
1,13100,区部,2,272,サービス用・娯楽用機械器具製造業,21,497,345,-,-,-,392,318,104,27,1,-,15,13,250034,652577,1280861,1188641,6469,577125,583284
1,13100,区部,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,146,2478,1769,1,7,5,1984,1610,460,141,28,14,8,4,1161562,2110367,4366164,3486308,127309,2118056,2107090
1,13100,区部,2,274,医療用機械器具・医療用品製造業,97,2760,1977,130,2,2,2477,1901,281,115,130,72,2,1,1553078,5091891,9188858,8101555,91184,3990073,4053992
1,13100,区部,2,275,光学機械器具・レンズ製造業,27,382,265,1,-,-,333,247,47,16,3,3,3,3,168580,299727,597796,504598,49955,274652,283349
1,13100,区部,2,276,武器製造業,3,18,15,-,-,-,17,15,1,-,-,-,-,-,8090,8538,19656,8656,11000,10247,10247
1,13100,区部,1,280,電子部品・デバイス・電子回路製造業,79,1321,809,14,1,1,945,722,375,90,14,9,30,-,563611,1000734,2138322,1936438,151381,1033734,1058135
1,13100,区部,2,281,電子デバイス製造業,1,25,21,-,-,-,25,21,-,-,-,-,-,-,x,x,x,x,-,x,x
1,13100,区部,2,282,電子部品製造業,26,421,238,-,-,-,289,201,130,36,2,1,30,-,175411,374344,713991,689401,21689,305408,315626
