三鷹市 固定資産台帳（平成29年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目260-3),不明,59,0,59,,道路,59,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目261-3),不明,178,0,178,,道路,178,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-11),不明,1,0,1,,道路,1.45,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-12),不明,3,0,3,,道路,3.63,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-13),不明,1,0,1,,道路,0.89,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-14),不明,4,0,4,,道路,4.62,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-15),不明,5,0,5,,道路,5.95,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-16),不明,8,0,8,,道路,8.16,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-17),不明,12,0,12,,道路,12,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-18),不明,15,0,15,,道路,15,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-19),不明,32,0,32,,道路,32,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目262-6),不明,330,0,330,,道路,330,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-103),不明,9,0,9,,道路,9.77,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-105),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-106),不明,5,0,5,,道路,5.64,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-56),不明,18,0,18,,道路,18,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-60),不明,44,0,44,,道路,44,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目307-85),不明,53,0,53,,道路,53,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目309-10),不明,66,0,66,,道路,66,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目309-12),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目309-13),不明,32,0,32,,道路,32,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀三丁目309-14),不明,39,0,39,,道路,39,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目246-4),不明,152,0,152,,道路,152,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目248-5),不明,135,0,135,,道路,135,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目249-16),不明,42,0,42,,道路,42,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目249-20),不明,161,0,161,,道路,161,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目250-2),不明,56,0,56,,道路,56,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目250-3),不明,171,0,171,,道路,171,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-12),不明,145,0,145,,道路,145,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-13),不明,152,0,152,,道路,152,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-14),不明,264,0,264,,道路,264,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-15),不明,128,0,128,,道路,128,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-16),不明,39,0,39,,道路,39,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-17),不明,327,0,327,,道路,327,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-18),不明,297,0,297,,道路,297,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-26),不明,31,0,31,,道路,31.02,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目251-3),不明,142,0,142,,道路,142,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目252-4),不明,52,0,52,,道路,52.6,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目262-8),不明,23,0,23,,道路,23,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目263-2),不明,56,0,56,,道路,56,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目263-5),不明,13,0,13,,道路,13,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目263-6),不明,39,0,39,,道路,39,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目264-10),不明,16,0,16,,道路,16,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目264-8),不明,36,0,36,,道路,36,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目268-16),不明,1,0,1,,道路,0.68,㎡
一般会計,インフラ資産/土地,市道第130号線(下連雀四丁目268-19),不明,21,0,21,,道路,21.37,㎡
一般会計,インフラ資産/工作物,市道第130号線(道路工作物(市道130号線 舗装道5.5m以上)),12874,256088379,256088378,1,50,道路,1203.7,ｍ
一般会計,インフラ資産/工作物,市道第130号線(道路工作物(市道130号線 舗装道5.5m未満)),12874,3385385,3385384,1,50,道路,22.89,ｍ
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目1410-16),不明,132,0,132,,道路,132,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目1410-3),不明,23,0,23,,道路,23.55,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目1411-1),不明,37,0,37,,道路,37,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目412-4),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-16),不明,1,0,1,,道路,1.5,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-2),不明,526,0,526,,道路,526,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-28),不明,454,0,454,,道路,454,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-29),不明,1,0,1,,道路,1.25,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-3),不明,150,0,150,,道路,150,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-4),不明,1,0,1,,道路,1.5,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目413-5),不明,1,0,1,,道路,1.25,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-13),不明,6,0,6,,道路,6.18,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-15),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-20),不明,16,0,16,,道路,16.03,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-31),不明,2,0,2,,道路,2.38,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-33),不明,2,0,2,,道路,2.38,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目414-9),不明,25,0,25,,道路,25,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目415-15),不明,20,0,20,,道路,20,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目415-16),不明,24,0,24,,道路,24.04,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目416-55),不明,153,0,153,,道路,153,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目416-56),不明,17,0,17,,道路,17,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目416-60),不明,1,0,1,,道路,1.01,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目416-62),不明,2,0,2,,道路,2.22,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目416-64),不明,1,0,1,,道路,1.91,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-113),不明,1,0,1,,道路,1.01,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-114),不明,1,0,1,,道路,1.16,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-115),不明,2,0,2,,道路,2.98,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-141),不明,4,0,4,,道路,4.6,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-142),不明,8,0,8,,道路,8.24,㎡
一般会計,インフラ資産/土地,市道第131号線(野崎三丁目418-143),不明,8,0,8,,道路,8.58,㎡
一般会計,インフラ資産/土地,市道第131号線(井口三丁目192-27),不明,5,0,5,,道路,5.82,㎡
一般会計,インフラ資産/土地,市道第131号線(井口三丁目192-32),不明,4,0,4,,道路,4.42,㎡
一般会計,インフラ資産/土地,市道第131号線(井口三丁目192-40),不明,20,0,20,,道路,20,㎡
一般会計,インフラ資産/土地,市道第131号線(井口三丁目192-43),不明,20,0,20,,道路,20,㎡
一般会計,インフラ資産/土地,市道第131号線(井口三丁目192-50),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺一丁目192-20),不明,4,0,4,,道路,4.95,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺一丁目192-44),不明,21,0,21,,道路,21,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺一丁目192-48),不明,3,0,3,,道路,3.76,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺一丁目192-78),不明,5,0,5,,道路,5.27,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3770-2),不明,44,0,44,,道路,44,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3770-25),不明,17,0,17,,道路,17,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3773-6),不明,18,0,18,,道路,18,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3774-4),不明,15,0,15,,道路,15,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3774-7),不明,99,0,99,,道路,99,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3775-4),不明,5,0,5,,道路,5.71,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3775-9),不明,2,0,2,,道路,2.68,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3776-153),不明,1,0,1,,道路,0.48,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目3776-157),不明,3,0,3,,道路,3.02,㎡
一般会計,インフラ資産/土地,市道第131号線(深大寺二丁目418-32),不明,110,0,110,,道路,110,㎡
一般会計,インフラ資産/工作物,市道第131号線(道路工作物(市道131号線 舗装道5.5m以上)),12874,96761282,96761281,1,50,道路,454.81,ｍ
一般会計,インフラ資産/工作物,市道第131号線(道路工作物(市道131号線 舗装道5.5m未満)),12874,93752542,93752541,1,50,道路,633.9,ｍ
一般会計,インフラ資産/土地,市道第132号線(中原一丁目789-4),不明,2,0,2,,道路,2.7,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目789-5),不明,18,0,18,,道路,18,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目790-11),不明,1,0,1,,道路,0.9,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目790-4),不明,1,0,1,,道路,1.15,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目790-5),不明,14,0,14,,道路,14,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目790-7),不明,3,0,3,,道路,3.85,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目790-9),不明,2,0,2,,道路,2.92,㎡
一般会計,インフラ資産/土地,市道第132号線(中原一丁目928-13),不明,12,0,12,,道路,12,㎡
一般会計,インフラ資産/土地,市道第132号線(中原二丁目594-69),不明,9,0,9,,道路,9.31,㎡
一般会計,インフラ資産/工作物,市道第132号線(道路工作物(市道132号線 舗装道5.5m以上)),12874,20585787,20585786,1,50,道路,96.76,ｍ
一般会計,インフラ資産/工作物,市道第132号線(道路工作物(市道132号線 舗装道5.5m未満)),12874,77332906,77332905,1,50,道路,522.88,ｍ
一般会計,インフラ資産/工作物,市道第132-1号線(道路工作物(市道132-1号線 舗装道5.5m未満)),12874,23975745,23975744,1,50,道路,162.11,ｍ
一般会計,インフラ資産/土地,市道第133号線(中原三丁目209-14),不明,3,0,3,,道路,3.69,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目210-17),不明,1,0,1,,道路,0.52,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目210-18),不明,1,0,1,,道路,1.09,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目211-4),不明,24,0,24,,道路,24,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目212-3),不明,1,0,1,,道路,1.54,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目212-8),不明,4,0,4,,道路,4.04,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目272-4),不明,8,0,8,,道路,8.73,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目282-2),不明,2,0,2,,道路,2.54,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目283-1),不明,1,0,1,,道路,1.24,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目283-13),不明,2,0,2,,道路,2.85,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目283-9),不明,2,0,2,,道路,2.74,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目285-13),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目285-20),不明,3,0,3,,道路,3.11,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目285-21),不明,2,0,2,,道路,2.79,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目285-22),不明,6,0,6,,道路,6.97,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目285-5),不明,3,0,3,,道路,3.24,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目286-2),不明,4,0,4,,道路,4.9,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目286-7),不明,4,0,4,,道路,4.38,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目287-2),不明,6,0,6,,道路,6.97,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目580-2),不明,92,0,92,,道路,92,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目581-2),不明,142,0,142,,道路,142,㎡
一般会計,インフラ資産/土地,市道第133号線(中原三丁目598-3),不明,151,0,151,,道路,151,㎡
