id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
34,EPSG:6668,139.4503274,35.54032636,町田中央地域,公共>文化施設,中央図書館,ちゅうおうとしょかん,東京都町田市原町田3-2-9,はらまちだ3-2-9,10:00～17:00（火、水、金は10:00～20:00、但し祝休日にあたる場合は～17:00）,月曜日（月曜日が祝日のときは開館）、第2木曜日（第2木曜日が祝日のときは翌日）、年末年始、特別館内整理日,042-728-8220,042-729-6160,,JR町田駅より徒歩2分,https://www.library.city.machida.tokyo.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,,各階にあり。4・5・6階に男女兼用各1室。更に4階オストメイトあり。こどものひろばは男女別でベビーチェアあり。5階障がい者サービスコーナーは男女別あり。,建物中4階～6階が図書館、5階に障がい者サービスコーナーあり。1階、4階、5階に館内用車イスあり。授乳をご希望の方は5階メインカウンターへ。,,,"https://www.google.com/maps/place/町田市立+中央図書館/@35.540426,139.448146,17z/data=!4m12!1m6!3m5!1s0x6018f94a756b9393:0x4611579a84d25050!2z55S655Sw5biC56uLIOS4reWkruWbs-abuOmkqA!8m2!3d35.540426!4d139.45034!3m4!1s0x6018f94a756b9393:0x4611579a84d25050!8m2!3d35.540426!4d139.45034?hl=ja",1
35,EPSG:6668,139.4503274,35.54032636,町田中央地域,サービス業種>ホテル,レンブラントホテル東京町田,れんぶらんとほてるとうきょうまちだ,東京都町田市原町田3-2-9,はらまちだ3-2-9,,,042-724-3111,,,町田駅より徒歩5分,https://rembrandt-group.com/machida,車いす使用者・肢体不自由者|子育て支援,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,,男女兼用、8階に宿泊者（障がい者）用入浴設備あり,,,,"https://www.google.com/maps/place/ベストウェスタンレンブラントホテル東京町田/@35.5404678,139.4481293,17z/data=!3m1!4b1!4m7!3m6!1s0x6018f94a75612b33:0x982b840815769425!5m1!1s2018-09-10!8m2!3d35.5404678!4d139.4503233?hl=ja",1
36,EPSG:6668,139.4538621,35.53871475,町田中央地域,福祉>相談等,特定非営利活動法人　町田ヒューマンネットワーク,とくていひえいりかつどうほうじん　まちだひゅーまんねっとわーく,東京都町田市原町田2-22-26　1F,はらまちだ2-22-26　1かい,9:30～17:30,日、祝日,042-724-8599(代表）　042-724-8616（まちだや）,042-724-7996,,JR町田駅ターミナル口より徒歩10分、小田急町田駅より徒歩15分,https://www.cil-mhn-enjoy.com/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,,,車いすの貸し出し,自立生活体験室を運営,,"https://www.google.com/maps/place/町田ヒューマンネットワーク/@35.5388659,139.4516439,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f936e48a8ee1:0x40c9f01ee96f0746!8m2!3d35.5388659!4d139.4538379?hl=ja",1
37,EPSG:6668,139.4489131,35.54214031,町田中央地域,買物>複合店舗,町田まちづくり公社「ぽっぽ町田」,まちだまちづくりこうしゃ「ぽっぽまちだ」,東京都町田市原町田4-10-20,はらまちだ4-10-20,24時間,,042-723-8770,042-723-8761,,町田駅より徒歩5分,http://www.poppo.jp,車いす使用者・肢体不自由者|子育て支援,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,男女兼用　1Fのみんなのトイレは24時間利用可能　B1Fは9:00～17:30(施設の状況により変更になる可能性あり）,駐車場(車）の入口は裏側です,ぽっぽ町田パーキングが同一建物内にあります。　,,"https://www.google.com/maps/place/ぽっぽ町田/@35.542386,139.4472742,17z/data=!4m8!1m2!2m1!1z44G944Gj44G955S655Sw!3m4!1s0x6018f94b005e830d:0x31b82feb25967694!8m2!3d35.5423538!4d139.4490511?hl=ja",1
41,EPSG:6668,139.4460716,35.54295294,町田中央地域,買物>複合店舗,東急ハンズ町田店,とうきゅうはんずまちだてん,東京都町田市原町田6-4-1　町田東急ツインズ6F、7F,はらまちだ6-4-1　まちだとうきゅうついんず６かい、７かい,当面の間　10:00～20:00,元日のみ　※一部時間短縮営業あり,042-728-2511（代表）,,,JR町田駅より徒歩1分,http://www.tokyu-hands.co.jp/machida.htm,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"イースト（男女兼用）B1,1F,8F（女性専用）5F、ウエスト1F（男女兼用）オストメイトはイースト8Fにあります。",店舗のある階には障害者用トイレはありませんが、別の階にはあります。町田東急ツインズ全体についてはID:70をご覧ください。,,,"https://www.google.com/maps/place/東急ハンズ町田店/@35.5424014,139.4443966,17z/data=!3m2!4b1!5s0x6018feb4b5523c9b:0x717da1ffec42ca63!4m5!3m4!1s0x6018f94b541c6db1:0xf2983baa5e041352!8m2!3d35.5424014!4d139.4465906?hl=ja",1
43,EPSG:6668,139.4519502,35.54315525,町田中央地域,医療>医院・診療所,原町田診療所,はらまちだしんりょうしょ,東京都町田市原町田4-17-11,はらまちだ4-17-11,9:30～18:00　（第2・第4土曜日　9:30～13:00，昼休み　13:00～15:00）,日、祝日（第1，3，5土曜日休診）,042-722-6665,042-722-2569,,町田駅より徒歩10分,http://www.haramachida.com,車いす使用者・肢体不自由者|子育て支援,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,男女兼用,フルフラット,,,"https://www.google.com/maps/place/原町田診療所/@35.543148,139.449754,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f949803587bf:0x421ea49b6835ffb!8m2!3d35.543148!4d139.451948?hl=ja",0
44,EPSG:6668,139.4478158,35.54309339,町田中央地域,集会施設・冠婚葬祭>斎場>教会・寺院>集会施設,浄運寺会館,じょううんじかいかん,東京都町田市原町田6-21-28,はらまちだ6-21-28,,なし,042-722-2460,042-720-0135,,JR町田駅・小田急線町田駅より徒歩5分,,車いす使用者・肢体不自由者,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,男女兼用,境内（駐車場）より段差なしで入館可能@車いす2台備付,,,"https://www.google.com/maps/place/浄運寺会館/@35.543337,139.445699,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94b69d4ad99:0xfea32029d45144db!8m2!3d35.543337!4d139.447893?hl=ja",0
45,EPSG:6668,139.4530769,35.54442269,町田中央地域,福祉>相談等,せりがや会館,せりがやかいかん,東京都町田市原町田4-24-6,はらまちだ4-24-6,9:00～21:00,第三日曜日,042-729-7589,042-724-4790,,町田駅より徒歩10分,http://www.machida-shakyo.or.jp/sonota/serigaya.htm,車いす使用者・肢体不自由者,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,,男女兼用,車いす対応トイレは2階と3階にあります,,,"https://www.google.com/maps/place/町田市せりがや会館/@35.544459,139.450909,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f9491287dd5f:0x8d51cb489a31e3e0!8m2!3d35.544459!4d139.453103?hl=ja",1
46,EPSG:6668,139.4550188,35.54406803,町田中央地域,公共>文化施設,国際版画美術館,こくさいはんがびじゅつかん,東京都町田市原町田4-28-1,はらまちだ4-28-1,平日　10:00～17:00、土日祝　10:00～17:30（入館は閉館の30分前まで）,月曜日（祝日の場合はその翌日）、年末年始,042-726-2771,042-726-2840,,町田駅より徒歩15分,https://hanga-museum.jp,車いす使用者・肢体不自由者,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,,,貸し出し用車椅子あり。授乳をご希望の方はスタッフにお声がけください。企画展開催期間中、車いす対応（リフト式）のシャトルバス運行日があります。詳細はホームページをご確認ください。,常設展示は無料、企画展示は有料、喫茶室,,"https://www.google.com/maps/place/町田市立国際版画美術館/@35.5440545,139.4529525,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f9484521f24d:0x3178d050938619ca!8m2!3d35.5440545!4d139.4551465?hl=ja",1
47,EPSG:6668,139.4499074,35.54174803,町田中央地域,買物>複合店舗,Cielo,しえろ,東京都町田市原町田4-9-8（c/o防災センター）,はらまちだ4-9-8,平日8:30～20:00　日・祭日8:30～20:00　（店舗の開閉時間は店舗により異なります）,年中無休　（店舗により定休日があります）,042-727-4218,042-722-6771,,町田駅より徒歩8分,http://www.cielo.gr.jp/,車いす使用者・肢体不自由者,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1Fの店舗：SAN SUI（町田サンスイ）、雑貨うちだ Promenade(プロムナード）、久美堂、ディスクユニオン、オーディオユニオン、倉式珈琲店、WARHAMMER、占い太陽、ハシルトン　2Fの店舗：みどりの森デンタルクリニック、らかんスタジオ、京都きもの友禅,,"https://www.google.com/maps/dir//東急ドエルサウスフロントタワー町田ウイング、〒194-0013+東京都町田市原町田%EF%BC%94丁目%EF%BC%99－%EF%BC%98/@35.5416265,139.449308,19z/data=!4m9!4m8!1m0!1m5!1m1!1s0x6018f94a447d9d8b:0x7820ba3e7100016d!2m2!1d139.4500163!2d35.5416869!3e2?hl=ja",1
48,EPSG:6668,139.4499074,35.54174803,町田中央地域,公共>文化施設,町田市民フォーラム,まちだしみんふぉーらむ,東京都町田市原町田4-9-8（3階、4階）,はらまちだ4-9-8（3かい、4かい）,9:00～22:00,第3水曜日、年末年始（12/29～1/3),042-723-2888,042-723-2946,,JR町田駅より徒歩5分,http://www.city.machida.tokyo.jp/community/shimin/com/com14.html,車いす使用者・肢体不自由者|子育て支援,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,,男女兼用、トイレ外側にもベビーベッドあり,エレベーターをおりた正面に案内板あり,サウスフロントタワー町田3・4階。　駐車場（有料）は地下にあります。,,"https://www.google.com/maps/place/町田市民フォーラム/@35.5416978,139.4489186,18z/data=!4m8!1m2!2m1!1z55S655Sw5biC5rCR44OV44Kp44O844Op44Og!3m4!1s0x0:0x5e7bb2dc93f624c8!8m2!3d35.5416781!4d139.4499859?hl=ja",1
49,EPSG:6668,139.4485534,35.54680375,町田中央地域,福祉>高齢,社会福祉法人 七五三会 いづみの里,しゃかいふくしほうじん なごみかい いづみのさと,東京都町田市原町田5-1-12,はらまちだ5-1-12,,,042-726-0753,042-726-0373,,町田駅より徒歩8分,https://www.753kai.or.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"https://www.google.com/maps/place/いづみの里/@35.546748,139.446296,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94d1cd40f0d:0xfc08aa87aaf63341!8m2!3d35.546748!4d139.44849?hl=ja",1
51,EPSG:6668,139.4528448,35.54641075,町田中央地域,公共>公園,芹ヶ谷公園(虹と水の広場）,せりがやこうえん（にじとみずのひろば）,東京都町田市原町田5-16,はらまちだ5-16,6:00～18:00、但し6～8月は19：00まで,無休,042-724-4399　市役所公園緑地課,050-3161-6269　市役所公園緑地課,,小田急線町田駅より徒歩13分、JR横浜線町田駅（中央口）より徒歩13分,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,車いす使用者・肢体不自由者|子育て支援,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,,男女兼用　こども用補助便座あり,AEDは国際版画美術館内にあります,震災時避難場所,,"https://www.google.co.jp/maps/place/芹ヶ谷公園/@35.5471538,139.4516176,18.01z/data=!4m5!3m4!1s0x6018f94e810a4c65:0xcc952d3713abe252!8m2!3d35.5475499!4d139.4520693",1
52,EPSG:6668,139.4494726,35.54478564,町田中央地域,飲食>軽食・喫茶店等,原町田スクエア,はらまちだすくえあ,東京都町田市原町田5-4-19　コメット会館,はらまちだ5-4-19　こめっとかいかん,9:00～17:00,土・日・祝祭日,042-725-0786,042-726-5389,,JR町田駅及び小田急線町田駅より徒歩5分,http://www.normanet.ne.jp/~comet/,車いす使用者・肢体不自由者,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"https://www.google.com/maps/place/%E3%82%B3%E3%83%A1%E3%83%83%E3%83%88%EF%BC%88%E7%A4%BE%E4%BC%9A%E7%A6%8F%E7%A5%89%E6%B3%95%E4%BA%BA%EF%BC%89%E4%BA%8B%E5%8B%99%E5%B1%80/@35.5447763,139.4449883,17z/data=!3m1!5s0x6018f94c78b78313:0x4642d4eb15a7ed93!4m10!1m2!2m1!1z5Y6f55S655Sw44K544Kv44Ko44Ki!3m6!1s0x6018f94c78cc5a03:0xea2722aba1d4d085!8m2!3d35.5447763!4d139.4494944!15sChXljp_nlLrnlLDjgrnjgq_jgqjjgqKSAQ1zb2NpYWxfd29ya2Vy4AEA!16s%2Fg%2F1vsprjy0?hl=ja&entry=ttu",1
54,EPSG:6668,139.449957,35.54607242,町田中央地域,公共>市役所庁舎等,健康福祉会館,けんこうふくしかいかん,東京都町田市原町田5-8-21,はらまちだ5-8-21,窓口（8:30～17:00）　会館講習室（9:00～22:00）,土、日、祝日（講習室は休日も可）年末年始,042-725-5471,050-3161-8634,,町田駅より徒歩10分,https://www.city.machida.tokyo.jp/iryo/iryo/kenkoufukushi/kennkouhukusikaikan.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,,,授乳室あり。,,,"https://www.google.com/maps/place/〒194-0013+東京都町田市原町田%EF%BC%95丁目%EF%BC%98－%EF%BC%92%EF%BC%91+町田市健康福祉会館/@35.5447833,139.4472861,17z/data=!4m13!1m7!3m6!1s0x6018f94c78cc50b5:0xdbfcfee32dff7d9c!2z44CSMTk0LTAwMTMg5p2x5Lqs6YO955S655Sw5biC5Y6f55S655Sw77yV5LiB55uu77yU4oiS77yR77yZIOOCs-ODoeODg-ODiOS8mumkqA!3b1!8m2!3d35.5447833!4d139.4494801!3m4!1s0x6018f94c69e8956b:0xdbc590ee5c345664!8m2!3d35.5460369!4d139.4500563?hl=ja",1
56,EPSG:6668,139.4456662,35.54220358,町田中央地域,公共>公衆トイレ,町田駅前公共トイレ,まちだえきまえこうきょうといれ,東京都町田市原町田6-1,はらまちだ6-1,6：30～23：00,,,,,JR小田急町田駅より徒歩1～2分,,車いす使用者・肢体不自由者,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,男女兼用,,,,"https://www.google.com/maps/@35.5423137,139.443577,17z?hl=ja",1
57,EPSG:6668,139.4462301,35.54196325,町田中央地域,買物>複合店舗,ルミネ町田店,るみねまちだてん,東京都町田市原町田6-1-11,はらまちだ6-1-11,○ショッピング　10：30～20：30　○レストラン　11：00～21：30　○タリーズコーヒーセレクト　7：30～20：30○PAUL　10：00～20：30○氏川眼科医院　10：30～13：00/15：00～19：00（水曜休診）○ABC Cooking Studio　10：00～22：00　※新型コロナウイス対応のため、短縮営業しています。詳しくはホームページをご覧願います。,,03-5334-0550,,,JR町田駅より徒歩0分,,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,9F簡単なオストメイト施設あり。温水は出ません。,5F・9Fの多目的トイレは男女兼用　ベビーチェアは1F・3F・4F・7F女性トイレ、6F男女トイレ　ベビーベッド・シートは5F・9Fの多目的トイレと1Fの女性トイレ、6F男性トイレ,ベビー休憩室（授乳室）は7Fです。筆談はメモ帳などで対応します。,駐車場は提携駐車場がご利用になれます。,,"https://www.google.com/maps/place/ルミネ町田店/@35.5420431,139.4450206,18z/data=!3m1!4b1!4m5!3m4!1s0x6018feb4c8416de5:0xe64e58eb8514cb02!8m2!3d35.5420431!4d139.4461176?hl=ja",1
58,EPSG:6668,139.4461303,35.54441419,町田中央地域,娯楽>本屋,久美堂本店,ひさみどうほんてん,東京都町田市原町田6-11-10,はらまちだ6-11-10,10:00～20:00,,042-725-1330,042-723-5353,,小田急線町田駅から徒歩2分,http://www.hisamido.co.jp/,車いす使用者・肢体不自由者|子育て支援,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,男女兼用,エレベーター：9人乗り　2階エレベーター出入口からトイレへの通路で、幅員が80cm程度の箇所があります。,,,"https://www.google.com/maps/place/%EF%BC%88株%EF%BC%89久美堂・本店/@35.542043,139.4417241,16z/data=!4m8!1m2!2m1!1z5Y6f55S655Sw44CA5LmF576O5aCC!3m4!1s0x6018feb349cae095:0xe38d1b0c9c29857c!8m2!3d35.544434!4d139.446135?hl=ja",1
60,EPSG:6668,139.4453075,35.54422925,町田中央地域,買物>デパート・百貨店,小田急百貨店町田店,おだきゅうひゃっかてんまちだてん,東京都町田市原町田6-12-20,はらまちだ6-12-20,※営業時間は変更になる場合がございます。　ホームページ、インフォメーションカウンター等でご確認ください。,不定期,0570-025-888　ナビダイヤル,,,小田急町田駅より徒歩0分,http://www.odakyu-dept.co.jp/machida/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,,"男女別　オストメイトは6階、9階にあります。　車椅子用トイレは6,8,9階にあります。",授乳室あり。車椅子貸出。オストメイトが利用出来るようになりました。（平成18年2月追記）　車いす対応駐車場は、いちのや駐車場でご利用いただけます。,,,"https://www.google.com/maps/place/小田急百貨店+町田店/@35.5439831,139.44289,17z/data=!3m2!4b1!5s0x6018feb33f8f0c6d:0x255a74c2b8d75c50!4m5!3m4!1s0x6018feb36c23629b:0x5ae5d137153d8043!8m2!3d35.5439831!4d139.445084?hl=ja",1
61,EPSG:6668,139.4453075,35.54422925,町田中央地域,交通・移動>鉄道駅,小田急町田駅,おだきゅうまちだえき,東京都町田市原町田6-12-20,はらまちだ6-12-20,,,042-727-2200 問合・忘れ物044-299-8200,,,,http://www.odakyu.jp/station/machida/index.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,,男女別、オストメイト用の設備あり。,,,,"https://www.google.com/maps/place/%E5%B0%8F%E7%94%B0%E6%80%A5%E7%B7%9A%E7%94%BA%E7%94%B0%E9%A7%85/@35.5442258,139.4426065,17z/data=!3m2!4b1!5s0x6018feb33f8f0c6d:0x255a74c2b8d75c50!4m6!3m5!1s0x6018ff55c65654d3:0xda4325d1d4545ed0!8m2!3d35.5442215!4d139.4451868!16s%2Fg%2F11sf396j2r?hl=ja&entry=ttu",1
63,EPSG:6668,139.4448588,35.54266631,町田中央地域,買物>デパート・百貨店,町田マルイ,まちだまるい,東京都町田市原町田6-1-6,はらまちだ6-1-6,10:00～20:00　（レストラン等一部テナントにより営業時間が異なります）,,042-728-0101,,,JR町田駅より徒歩2分,http://www.0101.co.jp/index.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1階：おむつ交換台・ベビーチェア・オストメイト　　5階：おむつ交換台,3階　男女ともベビーチェア　　4階　女子用にベビーチェア　　別途ベビールームあり5階・6階　女子用におむつ交換台　手すりは両側設置で片側可動式,,,,"https://www.google.com/maps/place/町田マルイ/@35.5425989,139.4429243,17z/data=!3m2!4b1!5s0x6018feb49c10145d:0xa230d50a8de2ae40!4m5!3m4!1s0x6018feb49ead2547:0x9a3bf846e2ffb8eb!8m2!3d35.5425946!4d139.4451076?hl=ja",1
