地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
0,13000,東京都,2,G,40,インターネット附随サービス業,2325,74618,49344,24516,70496,45857,23890,982,2146,1402,569,1281,699,408,455,2980,1903,919,2318,1357,803,336,4558,2912,1431,3996,2414,1368,140,3273,2129,1031,2967,1868,986,130,4820,3264,1526,4518,2992,1496,136,9523,6343,3113,8982,5885,3037,74,10389,6899,3490,10061,6600,3461,23,5363,3975,1388,5209,3852,1357,18,7081,4806,2275,6877,4639,2238,16,24485,15711,8774,24287,15551,8736,15
0,13000,東京都,2,G,41,映像・音声・文字情報制作業,7740,143108,93099,49191,128472,82276,45388,3667,8198,5060,2965,4213,2177,1865,1664,10909,6741,3966,8283,4835,3246,1062,14447,9145,5150,12244,7488,4607,418,9994,6313,3592,8904,5467,3348,381,14532,9476,4989,13171,8409,4695,290,20508,13270,7103,19282,12285,6867,145,19731,12840,6891,19090,12296,6794,33,7995,5188,2807,7488,4865,2623,30,11457,7213,4244,11117,6994,4123,24,25337,17853,7484,24680,17460,7220,26
0,13000,東京都,1,H,00,運輸業，郵便業,15099,442601,355340,85945,414900,333181,80412,6424,10403,8192,2152,4026,2854,1122,2145,14711,11360,3223,12306,9535,2643,2358,32523,26267,6067,29230,23729,5312,1132,26995,21928,4900,24921,20346,4408,1114,42167,34753,7227,39606,32658,6761,914,64108,52991,11117,61193,50442,10751,542,75550,64219,11331,73108,62294,10814,189,45577,38859,6494,44622,38041,6357,111,41454,34315,6777,40793,33768,6663,79,89113,62456,26657,85095,59514,25581,91
0,13000,東京都,2,H,42,鉄道業,552,48305,43611,4694,47677,43034,4643,29,82,73,9,75,66,9,87,583,549,34,582,548,34,94,1334,1239,95,1328,1234,94,53,1325,1218,107,1294,1190,104,96,3581,3247,334,3438,3110,328,79,5674,5073,601,5505,4921,584,45,6816,6256,560,6778,6222,556,23,5681,5077,604,5649,5049,600,24,8583,7635,948,8502,7567,935,11,14646,13244,1402,14526,13127,1399,11
0,13000,東京都,2,H,43,道路旅客運送業,4704,96775,90422,6095,90358,85064,5040,3871,4792,4065,717,290,156,128,121,827,610,203,606,434,158,89,1227,992,225,1011,843,158,44,1021,857,164,904,785,119,66,2578,2287,291,2492,2224,268,146,10999,10250,749,10775,10058,717,227,33111,31359,1752,32628,30979,1649,95,22518,21274,1020,22216,21015,977,30,10953,10465,488,10839,10367,472,13,8749,8263,486,8597,8203,394,2
0,13000,東京都,2,H,44,道路貨物運送業,6226,152043,123876,27720,137881,112965,24474,1482,3031,2309,692,1829,1394,410,1166,8090,6570,1442,6761,5555,1128,1540,21351,17838,3397,19156,16182,2858,738,17552,14722,2760,16193,13673,2450,624,23635,20460,3022,22038,19172,2713,430,29357,24437,4920,27547,22914,4633,153,19577,15639,3938,18425,14735,3690,35,8385,6041,2344,8263,5941,2322,11,4316,3271,1045,4267,3233,1034,18,16749,12589,4160,13402,10166,3236,29
0,13000,東京都,2,H,45,水運業,359,11557,8873,2627,10581,8032,2492,99,265,180,85,174,110,64,86,585,400,180,417,275,137,72,938,669,269,753,511,242,23,560,398,110,450,318,80,34,1307,990,317,1202,893,309,22,1534,1145,389,1412,1027,385,11,1518,1227,291,1455,1164,291,4,1037,914,123,987,864,123,-,-,-,-,-,-,-,4,3813,2950,863,3731,2870,861,4
0,13000,東京都,2,H,46,航空運輸業,172,33092,16468,16252,32883,16274,16237,28,74,45,19,68,39,19,35,237,135,102,226,129,97,20,278,191,87,259,173,86,14,327,233,94,322,229,93,21,781,470,311,772,461,311,20,1326,802,524,1321,797,524,9,1456,1049,407,1456,1049,407,5,1314,1053,261,1268,1015,253,6,2325,1564,399,2291,1530,399,10,24974,10926,14048,24900,10852,14048,4
0,13000,東京都,2,H,47,倉庫業,967,18132,11754,6322,17021,10836,6129,323,720,526,193,565,412,152,195,1295,939,345,1152,832,309,191,2582,1885,675,2373,1709,642,74,1746,1263,461,1631,1169,440,71,2683,1856,827,2485,1690,795,55,3860,2547,1313,3698,2388,1310,31,4161,2165,1996,4032,2063,1969,3,701,325,376,701,325,376,1,384,248,136,384,248,136,-,-,-,-,-,-,-,23
0,13000,東京都,2,H,48,運輸に附帯するサービス業,2060,61669,44163,17380,57913,41121,16666,587,1428,987,433,1023,677,338,449,3051,2129,902,2526,1739,767,351,4801,3441,1319,4343,3070,1232,183,4396,3187,1186,4064,2935,1106,202,7602,5443,2125,7179,5108,2037,161,11274,8686,2588,10853,8287,2566,65,8770,6395,2375,8198,5958,2240,19,4587,3173,1414,4211,2850,1361,13,4965,3746,1219,4767,3561,1206,12,10795,6976,3819,10749,6936,3813,18
0,13000,東京都,2,H,49,郵便業（信書便事業を含む）,55,21002,16154,4848,20567,15843,4724,2,5,1,4,2,-,2,6,43,28,15,36,23,13,1,12,12,-,7,7,-,2,48,37,11,44,35,9,-,-,-,-,-,-,-,1,84,51,33,82,50,32,1,141,129,12,136,124,12,5,1354,1002,352,1327,982,345,26,9928,7386,2542,9743,7262,2481,11,9387,7508,1879,9190,7360,1830,-
0,13000,東京都,1,I,00,卸売業，小売業,150728,1983374,1141144,835547,1792157,1015942,769598,75943,177073,92511,83425,98512,41406,55997,33535,219863,108037,110415,185367,85207,98757,22184,302010,166630,134083,275415,148482,125645,7793,183494,104916,77914,171153,96379,74119,4786,178581,105796,72155,168559,98457,69473,3160,217275,126872,90009,208776,120753,87636,1564,216679,124589,91236,210768,120163,89755,382,91925,55705,35924,89162,53979,34887,241,91203,56852,34351,89183,55428,33755,269,305271,199236,106035,295262,195688,99574,871
0,13000,東京都,2,I,50,各種商品卸売業,180,24545,17303,7234,23732,16821,6903,66,159,111,48,102,68,34,35,227,141,78,173,99,66,31,413,280,133,362,240,122,13,334,248,86,281,198,83,11,411,303,108,392,289,103,7,441,315,126,425,299,126,5,763,457,306,750,444,306,5,1155,785,370,1102,735,367,-,-,-,-,-,-,-,7,20642,14663,5979,20145,14449,5696,-
0,13000,東京都,2,I,51,繊維・衣服等卸売業,6000,93033,44098,48527,84746,38412,45927,2933,7122,4262,2780,4354,2286,1989,1373,9099,4989,4015,7265,3765,3405,837,11142,6097,4964,9700,5102,4517,324,7682,3948,3682,7058,3497,3509,227,8574,4428,4105,8046,4069,3936,153,10338,5022,5257,9864,4707,5098,74,10431,4674,5757,10042,4498,5544,26,6560,3281,3279,6463,3206,3257,9,3367,1200,2167,3327,1165,2162,18,18718,6197,12521,18627,6117,12510,26
0,13000,東京都,2,I,52,飲食料品卸売業,8742,142342,95708,46165,128080,84986,42632,3696,9142,5866,3193,5132,2982,2068,2108,13847,9126,4650,10678,6852,3756,1416,18935,12801,6045,16448,10899,5460,536,12667,8537,4039,11532,7658,3788,423,15802,10672,5090,14766,9875,4851,290,19778,13360,6323,18858,12654,6109,141,19685,13065,6620,18971,12503,6468,30,7218,5096,2122,6954,4855,2099,20,7732,4950,2782,7511,4768,2743,18,17536,12235,5301,17230,11940,5290,64
0,13000,東京都,2,I,53,建築材料，鉱物・金属材料等卸売業,10800,179312,131694,47205,161277,117006,43859,4778,11914,7966,3866,6789,4117,2591,2696,17818,12371,5324,13819,9393,4303,1720,22869,16748,6063,19989,14443,5488,541,12821,9505,3296,11599,8452,3127,460,17343,12700,4643,16089,11571,4518,295,19977,14803,5174,18857,13764,5093,145,20166,14699,5337,19320,13871,5319,48,11981,8910,3071,11555,8498,3057,30,10826,8160,2666,10396,7734,2662,35,33597,25832,7765,32864,25163,7701,52
0,13000,東京都,2,I,54,機械器具卸売業,14185,365999,280510,84087,345459,263486,80587,5348,13126,9137,3809,8008,5171,2658,3488,22962,16669,6131,18842,13536,5148,2382,32383,24251,7957,29157,21651,7331,933,22216,16910,5217,20697,15598,5010,828,31194,23873,7115,29491,22326,6959,581,40458,30700,9634,38871,29278,9476,321,44259,33743,10346,43069,32622,10281,83,19847,15100,4451,19476,14740,4440,68,26037,20642,5395,25554,20224,5330,89,113517,89485,24032,112294,88340,23954,64
0,13000,東京都,2,I,55,その他の卸売業,14090,260875,159975,99989,233260,143806,88546,6521,15655,9518,5980,8817,4680,3983,3217,20996,13041,7751,16313,9786,6323,2023,27105,17380,9562,23815,15001,8651,785,18615,12222,6370,17084,11020,6041,604,22786,14448,8224,21299,13266,7919,478,33056,21195,11861,31470,20061,11409,240,33238,20240,12748,31899,19345,12304,66,15297,9376,5921,14472,9062,5410,38,14426,9515,4911,14215,9329,4886,54,59701,33040,26661,53876,32256,21620,64
0,13000,東京都,2,I,56,各種商品小売業,275,47548,18555,28993,45811,18199,27612,30,62,25,37,46,16,30,39,255,76,179,229,60,169,34,460,151,309,457,150,307,11,250,128,122,232,112,120,22,810,323,487,798,319,479,26,1950,922,1028,1946,922,1024,45,6484,2620,3864,6397,2589,3808,19,4650,1717,2933,4637,1716,2921,27,10133,3767,6366,9689,3718,5971,22,22494,8826,13668,21380,8597,12783,-
0,13000,東京都,2,I,57,織物・衣服・身の回り品小売業,17438,121372,36891,83809,109186,31042,77476,10296,24341,7582,16645,15959,3483,12365,4604,29300,6568,22501,27357,5671,21456,1381,17872,5106,12635,17106,4771,12204,315,7518,2442,5031,7303,2315,4943,239,9076,2916,6125,8848,2791,6022,160,11001,3515,7370,10661,3408,7137,64,9225,3617,5608,9037,3522,5515,18,4368,1597,2771,4350,1583,2767,15,5639,2200,3439,5564,2181,3383,5,3032,1348,1684,3001,1317,1684,341
0,13000,東京都,2,I,58,飲食料品小売業,29884,362462,157930,203287,327171,137060,188884,13627,31414,14638,16673,14819,4366,10355,5137,34745,13187,21360,30340,10485,19658,6411,90511,42744,47396,83576,38620,44594,2592,60225,27681,32318,56359,25640,30496,983,36221,15853,20325,34331,14896,19392,698,48421,19709,28712,47308,19215,28093,338,45641,16588,28749,45280,16425,28551,39,9328,4155,5173,9263,4098,5165,6,2307,1007,1300,2261,962,1299,4,3649,2368,1281,3634,2353,1281,49
0,13000,東京都,2,I,59,機械器具小売業,9381,73509,55186,18135,63493,47630,15675,5825,13037,9148,3828,6541,4107,2373,1678,10777,7871,2859,8890,6517,2326,1063,14927,11658,3238,14251,11163,3057,410,9814,7767,1998,9570,7599,1922,223,8050,6013,2037,7685,5781,1904,85,5508,4161,1347,5314,4024,1290,43,6286,4630,1656,6211,4559,1652,10,2400,1760,640,2337,1718,619,4,1413,1077,336,1413,1077,336,2,1297,1101,196,1281,1085,196,38
0,13000,東京都,2,I,60,その他の小売業,35069,245423,108329,136431,209314,86906,121758,20148,45585,21178,24210,25153,8862,16105,8351,54497,21048,33258,47284,16890,30204,4372,58529,25411,32947,54465,22969,31325,1140,26708,12858,13781,25127,11854,13205,556,20390,9390,10965,19349,8769,10545,238,15930,7541,8389,15152,7100,8052,85,11841,5954,5887,11310,5637,5673,21,4977,2134,2843,4549,2048,2501,13,4919,2294,2625,4891,2269,2622,3,2047,521,1526,2034,508,1526,142
0,13000,東京都,2,I,61,無店舗小売業,4552,65818,34369,31145,59667,30112,29254,2601,5339,2973,2286,2705,1220,1407,781,5154,2854,2219,4029,2081,1867,498,6652,3893,2732,5887,3370,2490,188,4519,2608,1911,4194,2382,1812,204,7704,4797,2791,7257,4432,2710,147,10305,5548,4757,9941,5243,4698,62,8556,4242,4314,8392,4100,4292,17,4144,1794,2350,4004,1720,2284,11,4404,2040,2364,4362,2001,2361,12,9041,3620,5421,8896,3563,5333,31
0,13000,東京都,1,J,00,金融業，保険業,10601,410915,212427,196961,398227,202150,194555,3218,7381,4316,2940,4251,2007,2122,1493,9796,5634,4004,8214,4393,3663,2086,29478,16431,12875,28190,15356,12664,1189,28839,13014,15825,28082,12382,15700,1135,42694,16184,26468,41915,15604,26269,762,51571,23827,27554,50351,22846,27315,291,39170,20288,18757,38356,19545,18686,99,24127,14071,10056,23646,13607,10039,77,29028,16442,12586,28493,15932,12561,102,148831,82220,65896,146729,80478,65536,149
0,13000,東京都,2,J,62,銀行業,1590,102883,48944,53939,101736,48382,53354,85,207,121,86,206,120,86,107,721,381,340,708,375,333,325,4820,2523,2297,4759,2498,2261,327,8014,3475,4539,7857,3414,4443,358,13435,4716,8719,13249,4702,8547,212,14477,5331,9146,14363,5301,9062,82,10566,4330,6236,10485,4305,6180,13,2964,1677,1287,2923,1637,1286,13,5027,2572,2455,4932,2484,2448,16,42652,23818,18834,42254,23546,18708,52
0,13000,東京都,2,J,63,協同組織金融業,1145,29874,19177,10697,29378,18685,10693,75,226,141,85,223,138,85,91,645,369,276,644,368,276,614,8739,5495,3244,8709,5465,3244,220,5233,3103,2130,5225,3096,2129,73,2608,1523,1085,2576,1491,1085,32,2208,1375,833,2110,1278,832,21,3001,2071,930,2877,1947,930,10,2522,1854,668,2469,1802,667,5,1942,1229,713,1857,1144,713,3,2750,2017,733,2688,1956,732,1
0,13000,東京都,2,J,64,貸金業，クレジットカード業等非預金信用機関,1027,44701,23929,20675,42917,22450,20371,514,1187,762,420,591,328,259,158,1009,638,354,736,424,295,94,1361,991,370,1249,886,363,46,1081,562,519,1037,524,513,43,1579,862,717,1490,777,713,60,4293,2190,2028,4172,2100,1997,41,5894,2662,3232,5792,2563,3229,19,4666,2520,2146,4575,2434,2141,14,5105,2760,2345,5033,2690,2343,17,18526,9982,8544,18242,9724,8518,21
0,13000,東京都,2,J,65,金融商品取引業，商品先物取引業,1386,52878,36060,15912,50200,33723,15571,553,1146,775,347,508,263,221,202,1323,925,349,1021,657,315,177,2402,1685,664,2107,1430,624,114,2769,1926,843,2563,1726,837,98,3791,2470,1321,3644,2333,1311,114,7886,5242,2579,7443,4836,2542,39,4980,3466,1514,4815,3302,1513,14,3322,2527,795,3231,2438,793,19,7003,4854,2149,6856,4711,2145,16,18256,12190,5351,18012,12027,5270,40
0,13000,東京都,2,J,66,補助的金融業等,419,12421,8305,4066,11671,7579,4042,122,273,174,95,207,115,88,93,628,340,270,582,299,265,73,966,618,320,856,513,315,30,735,500,235,644,410,234,31,1158,791,367,1075,708,367,25,1737,1199,538,1635,1098,537,23,3151,2191,960,2999,2043,956,6,1376,928,448,1314,866,448,3,1044,760,284,1020,737,283,2,1353,804,549,1339,790,549,11
0,13000,東京都,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,5030,168082,75976,91632,162251,71297,90484,1868,4340,2343,1905,2514,1043,1381,842,5470,2981,2415,4523,2270,2179,802,11176,5110,5975,10496,4555,5852,451,10980,3436,7544,10731,3202,7529,531,20090,5807,14241,19848,5578,14228,319,20970,8490,12430,20628,8233,12345,85,11578,5568,5885,11388,5385,5878,37,9277,4565,4712,9134,4430,4704,23,8907,4267,4640,8795,4166,4629,48,65294,33409,31885,64194,32435,31759,24
0,13000,東京都,1,K,00,不動産業，物品賃貸業,55758,350194,216227,132501,264310,164405,98445,43386,87585,46947,40314,29808,14366,15124,7584,47559,28467,18716,31709,18802,12531,2559,33616,21782,11492,28809,18354,10113,766,18165,11727,6364,16561,10455,6032,526,19528,12758,6592,17859,11414,6267,354,24078,15427,8601,22699,14263,8386,218,29496,19838,9536,28239,18846,9271,65,15946,11124,4822,15522,10790,4732,62,23233,15349,7884,22825,14966,7859,51,50988,32808,18180,50279,32149,18130,187
0,13000,東京都,2,K,68,不動産取引業,11735,93497,60827,31970,77895,49582,27615,7351,17638,10808,6650,9021,4783,4060,2838,18076,11542,6266,14333,8923,5142,933,12191,7955,4127,10918,7046,3763,250,5824,3963,1840,5324,3543,1760,139,5156,3521,1635,4804,3213,1591,96,6801,4707,2094,6447,4391,2056,57,7675,4924,2629,7362,4639,2601,20,4815,3196,1619,4576,3039,1537,16,5926,3840,2086,5826,3745,2081,8,9395,6371,3024,9284,6260,3024,27
0,13000,東京都,2,K,69,不動産賃貸業・管理業,41153,196205,116417,79278,130077,78887,50684,34975,67534,34613,32805,19281,8666,10503,4045,24753,13803,10862,13347,7240,6019,1097,14348,9002,5257,11373,6897,4387,274,6593,4089,2479,5868,3511,2332,242,9080,5771,3167,8152,5051,2959,166,11165,6961,4154,10557,6418,4089,111,15235,10654,4581,14681,10185,4496,38,9509,6797,2712,9367,6662,2705,35,13005,8755,4250,12795,8565,4230,27,24983,15972,9011,24656,15692,8964,143
0,13000,東京都,2,K,70,物品賃貸業,2748,56225,36384,19585,52312,33514,18542,988,2263,1439,796,1439,883,528,670,4523,3001,1502,3893,2569,1304,521,6969,4754,2071,6429,4356,1929,240,5698,3637,2033,5321,3365,1928,140,5114,3351,1727,4767,3067,1664,89,5889,3623,2266,5486,3332,2154,50,6586,4260,2326,6196,4022,2174,7,1622,1131,491,1579,1089,490,11,4302,2754,1548,4204,2656,1548,15,13259,8434,4825,12998,8175,4823,17
0,13000,東京都,1,L,00,学術研究，専門・技術サービス業,41129,488426,324064,159701,422550,271697,146368,25887,55949,33808,21090,26989,11527,14543,7948,50956,29920,20350,38721,20470,17576,3766,49738,31539,17679,41971,25309,16144,1133,27000,17903,8842,23899,15269,8380,915,34657,23263,10960,31757,20836,10494,713,49042,33153,15762,46362,30918,15325,335,47374,31809,14832,45027,29962,14343,125,30520,20657,9863,29776,19997,9779,78,29199,20003,8341,28028,19035,8138,86,113991,82009,31982,110020,78374,31646,143
0,13000,東京都,2,L,71,学術・開発研究機関,994,39949,27711,11757,38112,26216,11415,381,834,510,307,514,269,228,179,1172,730,430,962,558,392,143,1979,1288,680,1749,1083,655,67,1605,1070,535,1505,988,517,65,2494,1746,748,2286,1602,684,71,4998,3323,1675,4848,3185,1663,36,5187,3415,1772,5074,3325,1749,11,2778,2045,733,2745,2017,728,10,3714,2181,1092,3693,2161,1091,14,15188,11403,3785,14736,11028,3708,17
0,13000,東京都,2,L,72,専門サービス業（他に分類されないもの）,25481,242322,149771,89860,203215,118372,82284,17118,36949,21524,14697,17726,6679,10427,4824,30692,17247,13041,23392,11489,11509,1995,26103,15688,10035,21689,12089,9222,539,12857,7848,4774,11082,6352,4499,375,14167,8629,5411,12947,7550,5270,282,19355,11804,7424,18127,10757,7251,135,18957,11446,7235,18020,10619,7125,60,14547,8623,5924,14159,8265,5894,33,12524,8220,3890,12118,7850,3854,32,56171,38742,17429,53955,36722,17233,88
0,13000,東京都,2,L,73,広告業,2820,65507,42624,22153,60195,38612,20868,1254,2951,1927,920,1651,916,632,659,4275,2731,1385,3296,1983,1154,434,5807,3751,1952,5018,3116,1798,120,2836,1935,881,2573,1706,848,134,5037,3130,1743,4602,2821,1619,113,7707,4767,2940,7355,4453,2902,52,7223,4283,2761,6646,3979,2499,19,4724,3039,1685,4627,2957,1670,14,5249,3471,1778,4958,3296,1662,16,19698,13590,6108,19469,13385,6084,5
0,13000,東京都,2,L,74,技術サービス業（他に分類されないもの）,11805,140400,103841,35807,120820,88413,31684,7113,15175,9818,5155,7088,3658,3251,2282,14791,9201,5486,11047,6431,4513,1194,15849,10812,5012,13515,9021,4469,406,9681,7048,2633,8718,6221,2497,339,12872,9717,3012,11842,8828,2876,246,16908,13225,3683,15959,12490,3469,112,16007,12665,3064,15287,12039,2970,35,8471,6950,1521,8245,6758,1487,21,7712,6131,1581,7259,5728,1531,24,22934,18274,4660,21860,17239,4621,33
0,13000,東京都,1,M,00,宿泊業，飲食サービス業,89160,865996,419404,437868,749119,354245,386658,43609,98909,47356,51017,47506,18555,28503,20226,134711,64795,68555,112524,51527,59678,14022,190975,94531,94574,175039,85593,87582,5822,138924,64714,72607,129665,59654,68409,3721,137288,63988,72618,129644,59740,69222,1133,73901,36065,37266,70080,34406,35124,203,26119,12991,11892,24703,12389,11087,52,12163,6353,5602,11433,6003,5222,31,12317,6810,5507,11743,6486,5257,41,40689,21801,18230,36782,19892,16574,300
0,13000,東京都,2,M,75,宿泊業,3082,68642,35697,32580,61307,31978,28985,1210,2750,1222,1508,1806,748,1040,611,4071,1740,2301,3315,1331,1954,612,8447,3820,4532,7707,3405,4207,240,5595,2595,2932,5223,2360,2795,146,5496,2436,3000,5021,2214,2747,90,6127,3000,3035,5881,2872,2936,41,5491,3246,2245,5351,3157,2194,19,4657,2657,2000,4439,2544,1895,12,4952,2821,2131,4466,2573,1893,21,21056,12160,8896,18098,10774,7324,80
0,13000,東京都,2,M,76,飲食店,79601,718040,353279,358645,612600,294224,312387,40585,91628,44670,46490,41849,16756,24706,17126,113425,57958,54300,92469,45386,45956,12140,165927,84705,79604,151403,76612,73177,5135,122653,57007,64760,114639,52739,61015,3311,122156,56935,64760,115453,53201,61791,926,59925,29741,29706,56681,28436,27768,136,17360,8358,7964,16273,7966,7269,25,5555,2917,2638,5057,2692,2365,13,5115,3038,2077,5064,2991,2073,14,14296,7950,6346,13712,7445,6267,190
0,13000,東京都,2,M,77,持ち帰り・配達飲食サービス業,6438,78513,30035,46235,74501,27693,44925,1811,4525,1460,3017,3849,1051,2755,2482,17165,5065,11936,16695,4780,11753,1261,16489,5955,10377,15819,5526,10138,434,10363,4940,4774,9536,4405,4482,258,9417,4515,4741,8984,4237,4586,117,7849,3324,4525,7518,3098,4420,25,3167,1355,1614,2978,1234,1555,8,1951,779,964,1937,767,962,6,2250,951,1299,2213,922,1291,6,5337,1691,2988,4972,1673,2983,30
0,13000,東京都,1,N,00,生活関連サービス業，娯楽業,46450,332189,151233,175164,269113,116702,146724,31939,67184,27615,39002,34364,9765,24120,7594,48605,20309,27659,40560,15485,24451,3631,48689,24195,24036,43122,20727,21939,1326,31422,16298,14907,28496,14523,13757,857,32623,16417,15866,29325,14525,14460,521,34759,16216,18204,32239,14659,17242,195,26338,12339,13462,24213,11543,12133,37,9099,3804,5035,7925,3484,4181,29,10706,4845,5076,9754,4301,4668,25,22764,9195,11917,19115,7690,9773,296
0,13000,東京都,2,N,78,洗濯・理容・美容・浴場業,32225,135372,51092,83199,99785,32317,66477,25135,51498,20633,30537,24702,6351,18099,4628,29199,10227,18641,24704,7732,16654,1562,20303,7674,12471,18372,6663,11552,364,8567,3023,5420,7976,2720,5132,188,7022,2861,4121,6514,2613,3861,130,8743,3321,5422,8269,3095,5174,45,6199,2472,3627,5715,2364,3251,4,999,337,662,695,237,458,2,685,175,510,684,175,509,3,2157,369,1788,2154,367,1787,164
0,13000,東京都,2,N,79,その他の生活関連サービス業,6969,75237,32722,38709,65586,26516,35274,4141,9556,3615,5820,6276,1779,4385,1460,9452,4331,4936,7869,3312,4372,671,8923,4581,4316,7704,3678,4000,226,5452,2855,2577,4902,2477,2405,200,7755,3607,3988,7354,3317,3877,108,7238,3069,4009,6832,2797,3876,56,7502,3043,4022,7240,2887,3916,16,3960,1457,2243,3630,1415,1955,16,6076,2358,2933,5571,2114,2672,13,9323,3806,3865,8208,2740,3816,62
0,13000,東京都,2,N,80,娯楽業,7245,121529,67403,53221,103693,57855,44938,2656,6110,3359,2633,3368,1629,1624,1504,9944,5748,4075,7977,4438,3418,1396,19442,11935,7233,17025,10381,6371,736,17403,10420,6910,15618,9326,6220,469,17846,9949,7757,15457,8595,6722,283,18778,9826,8773,17138,8767,8192,94,12637,6824,5813,11258,6292,4966,17,4140,2010,2130,3600,1832,1768,11,3945,2312,1633,3499,2012,1487,9,11284,5020,6264,8753,4583,4170,70
0,13000,東京都,1,O,00,教育，学習支援業,18381,348350,177659,169449,309237,156920,151116,9244,17486,6740,10547,8654,3103,5376,3274,21778,8913,12552,17593,6913,10376,2616,35601,14810,20537,31117,12321,18545,1163,27854,11738,15921,24246,9791,14263,866,32621,15069,17443,30303,13845,16351,624,42799,22491,20136,39602,20536,18894,217,28580,16494,12086,26216,15071,11145,58,14313,8920,5393,12420,7722,4698,53,20988,11172,9816,20207,10627,9580,82,106330,61312,45018,98879,56991,41888,184
