地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）,開設時期／平成27年／事業所数（事業所）,開設時期／平成27年／従業者数（人）,開設時期／平成28年／事業所数（事業所）,開設時期／平成28年／従業者数（人）,開設時期／不詳／事業所数（事業所）,開設時期／不詳／従業者数（人）
1,13100,区部,1,B,00,漁業,7,63,-,-,1,4,3,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,-,-,-,-,1,21
1,13100,区部,2,B,03,漁業（水産養殖業を除く）,6,59,-,-,-,-,3,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,-,-,-,-,1,21
1,13100,区部,2,B,04,水産養殖業,1,4,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,1,C,00,鉱業，採石業，砂利採取業,65,1689,11,249,3,3,3,2,1,104,2,30,2,19,24,852,2,1,7,27,2,1,1,1,1,21,1,34,2,281,-,-,3,64
1,13100,区部,2,C,05,鉱業，採石業，砂利採取業,65,1689,11,249,3,3,3,2,1,104,2,30,2,19,24,852,2,1,7,27,2,1,1,1,1,21,1,34,2,281,-,-,3,64
1,13100,区部,1,D,00,建設業,28077,379838,10757,133585,5353,47870,5282,69743,647,10749,635,8597,494,12131,483,7234,501,8491,552,15608,612,11932,540,11602,534,12559,491,11729,440,8879,195,4006,561,5123
1,13100,区部,2,D,06,総合工事業,9442,155071,3544,56848,1659,13581,1686,26851,218,5207,227,3787,175,6381,177,2215,195,3356,202,8535,221,3761,214,5749,207,5986,211,3521,179,5353,91,1857,236,2083
1,13100,区部,2,D,07,職別工事業（設備工事業を除く）,10064,82694,3857,28863,2049,16593,2003,15993,226,2091,241,1776,175,1804,152,1254,163,1798,179,1904,184,1935,178,2023,162,1719,137,1615,130,1330,42,627,186,1369
1,13100,区部,2,D,08,設備工事業,8562,141954,3352,47833,1643,17681,1591,26897,203,3451,167,3034,144,3946,154,3765,143,3337,171,5169,207,6236,148,3830,165,4854,143,6593,131,2196,62,1522,138,1610
1,13100,区部,1,E,00,製造業,36560,440047,21441,221333,5051,39106,4423,60867,482,8893,467,11241,387,7790,444,7155,446,13032,441,7526,563,13574,502,12769,463,13778,372,6738,306,4897,162,4521,610,6827
1,13100,区部,2,E,09,食料品製造業,1700,40494,938,16646,165,2565,224,9686,26,1022,30,328,33,355,24,656,26,492,29,1690,26,3864,31,685,25,637,26,314,34,693,11,106,52,755
1,13100,区部,2,E,10,飲料・たばこ・飼料製造業,152,8851,58,827,17,661,26,3218,2,3,2,14,1,56,5,125,5,230,5,268,5,65,4,36,7,3017,5,53,3,15,-,-,7,263
1,13100,区部,2,E,11,繊維工業,2774,16383,1556,7720,363,1850,349,2549,38,169,32,175,36,911,24,107,43,401,45,245,50,300,50,226,27,314,39,469,49,377,17,243,56,327
1,13100,区部,2,E,12,木材・木製品製造業（家具を除く）,381,1861,261,1151,41,154,34,182,6,43,4,16,3,41,6,71,3,15,2,6,9,83,2,4,6,86,2,5,-,-,-,-,2,4
1,13100,区部,2,E,13,家具・装備品製造業,1047,5758,679,3591,133,629,117,791,12,50,7,67,9,38,10,46,14,48,9,43,12,46,10,64,11,42,7,30,4,215,1,9,12,49
1,13100,区部,2,E,14,パルプ・紙・紙加工品製造業,1434,11678,1010,8503,154,885,125,1074,20,231,11,157,7,25,16,72,15,128,10,103,12,83,10,53,16,117,7,46,9,110,2,27,10,64
1,13100,区部,2,E,15,印刷・同関連業,6370,73371,3263,38075,1063,9279,979,10706,99,1193,91,828,75,773,86,1313,84,3500,84,657,117,880,83,968,84,1259,54,1211,45,426,29,230,134,2073
1,13100,区部,2,E,16,化学工業,959,48189,406,20728,72,2053,147,5026,23,1539,26,5184,16,1267,26,1375,25,1595,24,1021,31,1228,34,4241,36,903,29,801,12,463,11,235,41,530
1,13100,区部,2,E,17,石油製品・石炭製品製造業,41,5202,20,4599,1,3,7,178,3,293,-,-,-,-,1,21,-,-,1,1,-,-,1,-,2,75,2,15,-,-,-,-,3,17
1,13100,区部,2,E,18,プラスチック製品製造業（別掲を除く）,1785,16494,1089,10274,301,2052,193,1864,18,110,20,101,16,158,15,198,20,177,13,299,14,171,25,230,12,263,16,215,8,98,7,27,18,257
1,13100,区部,2,E,19,ゴム製品製造業,693,8613,478,4697,85,468,58,655,9,48,4,16,7,100,5,14,10,63,4,27,11,226,5,12,3,2135,4,11,1,114,2,9,7,18
1,13100,区部,2,E,20,なめし革・同製品・毛皮製造業,1634,8275,992,5153,257,961,154,896,22,97,19,74,12,126,17,81,22,85,12,111,23,205,21,99,15,88,15,57,15,80,9,40,29,122
1,13100,区部,2,E,21,窯業・土石製品製造業,545,8425,354,5335,54,432,56,841,7,44,3,14,3,133,7,127,8,484,10,164,10,166,9,423,3,70,8,57,2,34,4,43,7,58
1,13100,区部,2,E,22,鉄鋼業,441,7397,289,2884,59,247,39,562,5,54,6,190,5,76,4,8,5,2860,4,81,7,138,4,18,4,103,3,105,2,11,2,40,3,20
1,13100,区部,2,E,23,非鉄金属製造業,490,6619,343,2579,57,245,39,295,6,24,6,206,4,18,7,33,5,1054,2,8,3,12,4,124,5,1135,4,87,2,687,1,92,2,20
1,13100,区部,2,E,24,金属製品製造業,4788,34180,3404,21104,627,2905,385,2309,37,229,31,111,22,507,38,228,33,188,24,223,38,3654,39,1812,31,486,19,147,16,72,11,76,33,129
1,13100,区部,2,E,25,はん用機械器具製造業,1149,13851,731,6329,153,1125,124,1579,17,393,11,413,7,651,10,1202,13,265,10,891,22,205,11,68,12,120,11,261,7,107,2,8,8,234
1,13100,区部,2,E,26,生産用機械器具製造業,2683,25236,1622,14114,424,2964,312,2826,18,159,27,218,29,403,30,164,24,186,27,178,29,315,32,136,31,370,27,1913,13,98,11,1084,27,108
1,13100,区部,2,E,27,業務用機械器具製造業,1400,23355,820,11143,163,2024,164,2690,17,903,17,878,21,1564,18,377,14,164,26,184,22,193,23,1251,32,1151,15,217,13,184,9,153,26,279
1,13100,区部,2,E,28,電子部品・デバイス・電子回路製造業,560,8337,254,4109,91,902,79,1339,8,122,13,171,9,46,5,27,6,198,10,126,14,271,18,498,15,82,8,81,14,74,5,207,11,84
1,13100,区部,2,E,29,電気機械器具製造業,1328,21276,720,10976,176,1130,188,4476,17,1107,36,1140,13,96,21,231,17,134,23,648,22,319,22,152,20,289,12,84,7,74,5,45,29,375
1,13100,区部,2,E,30,情報通信機械器具製造業,342,11468,138,3457,38,542,52,2323,6,150,6,629,8,42,12,235,8,43,9,149,8,180,9,735,8,85,10,142,5,568,8,1695,17,493
1,13100,区部,2,E,31,輸送用機械器具製造業,694,11726,435,6305,90,2212,80,661,10,618,8,24,9,50,4,18,4,433,11,158,9,80,4,500,11,463,7,60,5,78,2,25,5,41
1,13100,区部,2,E,32,その他の製造業,3133,22304,1571,10664,462,2787,488,4130,56,292,57,287,42,354,53,426,42,289,46,239,68,879,50,424,45,480,40,339,33,127,13,127,67,460
1,13100,区部,1,F,00,電気・ガス・熱供給・水道業,315,18854,56,9628,45,2277,77,3246,4,55,7,170,11,412,18,231,15,225,12,249,14,780,19,309,7,202,6,69,6,79,3,116,15,806
1,13100,区部,2,F,33,電気業,105,8459,20,3361,2,310,27,2492,2,41,4,143,1,2,2,16,1,22,6,191,5,682,12,213,2,3,2,15,3,65,2,100,14,803
1,13100,区部,2,F,34,ガス業,28,6715,14,5270,6,1298,3,37,-,-,-,-,-,-,-,-,1,64,1,12,1,16,-,-,-,-,1,2,-,-,1,16,-,-
1,13100,区部,2,F,35,熱供給業,81,808,11,130,28,135,30,326,1,4,-,-,1,1,3,59,1,20,1,-,1,9,-,-,1,120,1,-,2,4,-,-,-,-
1,13100,区部,2,F,36,水道業,101,2872,11,867,9,534,17,391,1,10,3,27,9,409,13,156,12,119,4,46,7,73,7,96,4,79,2,52,1,10,-,-,1,3
1,13100,区部,1,G,00,情報通信業,19922,810679,2138,106539,2591,89484,5187,222220,674,27119,741,28078,604,22913,683,25096,666,22092,821,51303,1016,40390,996,35231,783,38117,872,41261,686,29699,339,13305,1125,17832
1,13100,区部,2,G,37,通信業,434,61770,11,2577,26,806,125,26953,14,183,20,686,13,517,24,2606,16,516,21,12857,20,1530,33,4327,21,1291,36,4846,15,589,14,999,25,487
1,13100,区部,2,G,38,放送業,271,21574,43,5967,53,2663,71,5924,8,265,11,508,4,95,12,631,15,1618,6,1117,6,49,13,580,8,1432,4,141,3,33,2,27,12,524
1,13100,区部,2,G,39,情報サービス業,9847,513695,660,54800,1284,68010,2704,137081,352,21468,396,21060,332,13680,359,14212,347,11815,416,27307,521,31853,497,21899,429,27933,463,24498,352,20676,174,7753,561,9650
1,13100,区部,2,G,40,インターネット附随サービス業,2184,73751,31,1478,78,1968,478,23895,77,1584,93,1698,75,6281,81,3228,93,2886,122,5827,141,2699,159,4448,118,3837,189,4445,149,4012,80,3289,220,2176
1,13100,区部,2,G,41,映像・音声・文字情報制作業,7157,138655,1388,41627,1145,16016,1802,28327,223,3619,221,4126,179,2335,207,4419,194,5255,256,4195,326,4103,291,3873,207,3624,179,7307,167,4389,69,1237,303,4203
1,13100,区部,1,H,00,運輸業，郵便業,12829,371448,3532,114748,2640,60585,3416,71504,461,8582,247,12546,248,20815,236,7016,238,9015,306,7748,275,11965,263,6935,247,8659,195,4439,161,3889,84,1245,280,21757
1,13100,区部,2,H,42,鉄道業,428,41031,133,9221,146,13493,55,8959,6,334,18,4965,4,61,12,816,3,882,12,1068,5,382,2,93,10,334,4,66,3,70,-,-,15,287
1,13100,区部,2,H,43,道路旅客運送業,4214,77301,822,40340,1389,6625,1540,14252,72,2014,51,2954,41,1046,44,1048,35,1616,37,317,35,1550,44,895,22,227,17,807,14,759,6,83,45,2768
1,13100,区部,2,H,44,道路貨物運送業,4954,119932,1731,43817,627,18556,1159,28538,277,2184,107,3309,94,2041,99,2184,99,2194,116,2495,123,3074,108,2184,108,3920,79,1841,70,940,31,422,126,2233
1,13100,区部,2,H,45,水運業,349,11507,101,3040,35,1489,73,1985,9,137,12,173,16,262,2,84,9,199,16,470,19,1251,11,173,14,1535,9,133,9,388,6,36,8,152
1,13100,区部,2,H,46,航空運輸業,157,32908,20,1670,24,9815,42,4124,3,173,3,128,3,205,1,5,3,47,18,754,4,73,5,581,3,25,6,49,1,535,5,91,16,14633
1,13100,区部,2,H,47,倉庫業,835,15270,284,4309,158,2873,138,2228,20,236,10,91,26,497,20,280,25,1058,13,371,19,714,19,95,24,1040,23,476,21,483,9,46,26,473
1,13100,区部,2,H,48,運輸に附帯するサービス業,1848,56664,440,12344,260,7730,405,11403,72,3479,46,926,32,704,58,2599,64,3019,92,1580,70,4921,73,2830,65,1570,57,1067,43,714,27,567,44,1211
1,13100,区部,2,H,49,郵便業（信書便事業を含む）,41,16829,1,7,1,4,2,13,1,21,-,-,32,15999,-,-,-,-,2,693,-,-,1,84,1,8,-,-,-,-,-,-,-,-
1,13100,区部,1,I,00,卸売業，小売業,120853,1690141,41681,486828,13275,176203,22680,348041,2953,56051,3157,58633,2856,47456,3138,43366,3125,46810,3674,53185,4428,68023,4083,60950,3759,63843,3631,64509,2917,44628,1372,26533,4124,45082
1,13100,区部,2,I,50,各種商品卸売業,161,24331,59,12793,22,1901,29,536,3,13,3,28,1,2,1,11,2,169,7,95,10,1349,2,2080,3,95,5,5013,8,191,1,3,5,52
1,13100,区部,2,I,51,繊維・衣服等卸売業,5736,91502,1629,31290,788,13594,1278,13838,162,3199,150,1493,131,1710,161,2024,169,4687,175,2263,229,3016,190,2589,150,2223,174,3370,112,2382,85,1111,153,2713
1,13100,区部,2,I,52,飲食料品卸売業,7630,130948,3117,47084,1075,20424,1356,22585,162,3123,172,3561,155,4786,183,2510,173,2072,184,3395,189,6799,188,3388,160,3338,136,3085,126,1943,77,1296,177,1559
1,13100,区部,2,I,53,建築材料，鉱物・金属材料等卸売業,9437,169288,4304,68160,1108,13629,1535,29471,226,5247,210,4012,199,4189,211,3835,191,2991,236,4271,245,5666,185,4247,217,7686,180,3515,150,4499,66,4918,174,2952
1,13100,区部,2,I,54,機械器具卸売業,12296,341986,3702,90108,1634,38454,2613,72015,306,13960,340,12696,291,10961,310,7834,336,8975,396,8313,441,12565,402,11893,374,13847,389,18578,304,9337,151,8066,307,4384
1,13100,区部,2,I,55,その他の卸売業,12555,247585,4290,76916,1764,27560,2549,56668,339,10093,306,10873,255,6305,332,5622,292,4918,367,6046,411,8168,354,6922,285,8271,297,5172,216,5938,133,2693,365,5420
1,13100,区部,2,I,56,各種商品小売業,196,35642,47,18878,13,3441,54,6601,5,125,8,2047,5,384,6,199,8,675,13,1040,8,236,8,239,7,672,8,500,2,157,1,140,3,308
1,13100,区部,2,I,57,織物・衣服・身の回り品小売業,13741,98896,3300,16720,1231,8286,2468,18730,321,3139,437,3640,411,3488,454,4328,394,3115,526,5433,629,4719,664,4932,600,4368,601,4821,495,2582,253,1328,957,9267
1,13100,区部,2,I,58,飲食料品小売業,22678,261622,8735,58357,1786,20758,3535,55960,490,7358,534,9617,546,7858,572,8448,573,9518,705,11009,975,13139,940,13578,885,13380,793,10976,653,8754,211,2581,745,10331
1,13100,区部,2,I,59,機械器具小売業,6293,50558,2654,16223,712,4409,1022,10402,150,1905,154,1499,139,1461,184,2079,170,2757,152,1275,196,2245,143,1331,137,1042,131,1001,112,898,37,256,200,1775
1,13100,区部,2,I,60,その他の小売業,26361,179332,9157,42711,2670,17340,5419,45105,672,5927,701,5954,631,5135,605,4646,664,5214,736,7268,898,7594,828,6632,780,5954,765,5900,611,5228,295,3043,929,5681
1,13100,区部,2,I,61,無店舗小売業,3663,57490,646,7114,460,6334,803,15985,117,1962,138,3191,88,1166,117,1818,147,1690,172,2696,193,2509,178,3115,161,2967,150,2556,126,2671,61,1084,106,632
1,13100,区部,1,J,00,金融業，保険業,8912,376068,2082,104673,774,20243,2069,94946,265,8442,231,9725,256,11310,256,9987,296,13082,416,16148,344,17941,377,20989,305,10790,304,9038,243,11268,136,3573,558,13913
1,13100,区部,2,J,62,銀行業,1292,93784,502,41923,75,2750,349,21668,50,2692,10,259,50,4084,20,442,22,987,30,2797,25,4067,14,6793,26,1330,59,2360,29,815,9,417,22,400
1,13100,区部,2,J,63,協同組織金融業,909,24623,535,15842,98,2830,179,3416,7,168,5,63,13,180,6,241,9,538,9,148,9,176,3,319,7,140,13,413,14,130,2,19,-,-
1,13100,区部,2,J,64,貸金業，クレジットカード業等非預金信用機関,929,41668,331,4061,94,3561,133,9947,29,1298,26,4115,27,1368,41,4404,28,1875,40,1490,28,1664,37,2590,35,2558,17,520,32,1130,15,638,16,449
1,13100,区部,2,J,65,金融商品取引業，商品先物取引業,1294,51431,128,13855,84,2999,263,8413,68,2687,67,1242,55,2648,52,1298,84,5529,83,2185,96,3105,77,1831,64,1681,63,1757,45,1045,32,834,33,322
1,13100,区部,2,J,66,補助的金融業等,389,12156,22,1898,14,215,90,4117,21,266,18,573,14,130,17,594,28,411,25,1466,23,374,38,583,22,617,18,324,12,355,13,155,14,78
1,13100,区部,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,4097,152377,563,27092,409,7888,1055,47385,90,1331,105,3473,97,2900,120,3008,125,3742,229,8062,163,8555,208,8873,150,4437,134,3664,111,7793,65,1510,473,12664
1,13100,区部,1,K,00,不動産業，物品賃貸業,45015,306651,17950,94689,9707,46589,7393,52114,876,8871,861,7912,607,7359,697,6997,672,5773,832,9470,945,10629,895,9517,754,11050,759,11562,543,11579,262,6179,1262,6361
1,13100,区部,2,K,68,不動産取引業,9474,81133,2093,18880,1503,11121,1999,15581,277,3456,333,2771,234,1969,274,1734,253,1954,313,2553,349,3699,384,5016,321,2801,350,2950,246,3342,122,958,423,2348
1,13100,区部,2,K,69,不動産賃貸業・管理業,33218,170504,15307,59463,7882,29043,4889,28676,527,4022,481,4155,314,3197,335,2669,356,2629,438,5503,504,4621,437,3238,359,6746,325,6124,203,4191,110,3308,751,2919
1,13100,区部,2,K,70,物品賃貸業,2212,50793,488,12555,310,6314,489,7772,69,1382,47,986,59,2193,87,2588,63,1190,80,1413,90,2291,74,1263,72,1493,83,2481,93,3988,30,1913,78,971
1,13100,区部,1,L,00,学術研究，専門・技術サービス業,35299,432835,5614,71670,5237,39616,8669,107465,1176,21432,1310,17105,1059,16725,1152,18541,1178,10326,1428,20058,1609,19922,1471,19983,1237,24265,1166,14378,937,11705,466,6266,1590,13378
1,13100,区部,2,L,71,学術・開発研究機関,830,25073,156,5833,108,1714,197,5855,21,349,25,836,27,1549,20,319,36,1030,37,2569,42,1953,49,731,27,1005,30,504,19,147,7,139,29,540
1,13100,区部,2,L,72,専門サービス業（他に分類されないもの）,22591,229748,3158,25965,3114,18474,5650,59891,787,15555,896,10613,707,8890,779,9245,801,6143,1031,12511,1137,11359,1006,11853,794,15750,741,6053,587,5045,296,3724,1107,8677
1,13100,区部,2,L,73,広告業,2655,64182,385,8957,333,4413,594,19717,91,1333,90,1535,99,2696,97,5976,87,812,100,1531,119,2727,126,4004,112,1881,124,4215,95,1856,49,1324,154,1205
1,13100,区部,2,L,74,技術サービス業（他に分類されないもの）,9196,113591,1910,30905,1677,14961,2222,21910,276,4194,299,4121,225,3569,253,2996,252,2334,258,3445,311,3883,290,3395,303,5581,271,3606,236,4657,114,1079,299,2955
1,13100,区部,1,M,00,宿泊業，飲食サービス業,71277,700884,14472,118688,8135,70068,16051,173941,2197,23167,2201,21107,2053,22065,2240,21731,2335,24977,2596,27132,2935,27253,3000,33923,2942,28880,2857,31524,2112,21614,1006,9324,4145,45490
1,13100,区部,2,M,75,宿泊業,2187,61078,694,23286,354,7584,448,12948,68,2885,49,1521,50,1944,42,1000,29,449,46,1104,60,773,63,1590,48,734,55,810,53,1397,14,1046,114,2007
1,13100,区部,2,M,76,飲食店,64185,578948,13417,89475,7266,54708,14569,146310,1995,19080,2005,17844,1856,18524,1998,18787,2157,22362,2375,23820,2677,24298,2576,27763,2643,25530,2582,28488,1864,17790,914,7658,3291,36511
1,13100,区部,2,M,77,持ち帰り・配達飲食サービス業,4869,60081,358,5873,513,7673,1032,14651,132,1150,147,1742,147,1597,200,1944,149,2166,175,2208,198,2182,361,4570,249,2601,215,2139,193,2380,77,605,723,6600
1,13100,区部,1,N,00,生活関連サービス業，娯楽業,34762,260498,10493,61352,4364,29707,7060,56679,945,7483,998,9402,848,7572,912,6999,869,7509,1028,7538,1140,10069,1130,13772,1095,10090,1076,8262,742,6016,415,3093,1647,14955
1,13100,区部,2,N,78,洗濯・理容・美容・浴場業,23626,100978,8515,28531,2871,10862,4313,20313,588,2803,614,2816,545,3714,601,3602,536,3450,637,2860,734,3571,672,3187,723,3701,692,3408,446,1737,240,979,899,5444
1,13100,区部,2,N,79,その他の生活関連サービス業,5397,64580,956,12472,653,6774,1362,13973,182,1834,175,1787,146,1542,151,1229,176,2113,196,1812,211,3378,197,2919,178,3351,171,2542,128,1619,109,1075,406,6160
1,13100,区部,2,N,80,娯楽業,5730,94903,1022,20349,839,12069,1384,22391,175,2846,209,4799,157,2316,160,2168,157,1946,195,2866,195,3120,260,7662,194,3038,213,2312,167,2657,66,1039,337,3325
1,13100,区部,1,O,00,教育，学習支援業,12767,262657,3008,128503,1426,15145,2822,47272,363,5929,407,5198,329,3741,369,5778,377,4697,516,7926,480,5454,500,6215,469,10131,469,4544,321,2492,167,2091,744,7541
1,13100,区部,2,O,81,学校教育,1885,149499,1240,112069,90,3193,226,18952,30,1792,23,1364,23,955,32,1722,37,1363,35,1259,29,703,20,1401,21,2073,24,542,18,421,14,1224,23,466
1,13100,区部,2,O,82,その他の教育，学習支援業,10882,113158,1768,16434,1336,11952,2596,28320,333,4137,384,3834,306,2786,337,4056,340,3334,481,6667,451,4751,480,4814,448,8058,445,4002,303,2071,153,867,721,7075
1,13100,区部,1,P,00,医療，福祉,35165,557266,4889,152134,4184,47751,8949,131993,1269,21596,1404,18372,1320,18097,1192,15027,1300,19211,1445,23510,1640,18191,1576,21365,1592,20365,1471,18779,1040,12592,567,5760,1327,12523
1,13100,区部,2,P,83,医療業,24648,329600,4083,125661,3708,35160,6481,65612,861,12150,861,8764,874,8416,843,7614,821,10020,842,9021,1036,8397,885,9297,901,8433,842,8307,627,6254,317,2139,666,4355
1,13100,区部,2,P,84,保健衛生,332,10022,59,3623,38,1002,74,2012,7,201,14,174,21,391,13,470,14,627,17,580,9,84,18,501,8,57,9,124,10,93,3,11,18,72
1,13100,区部,2,P,85,社会保険・社会福祉・介護事業,10152,217286,746,22848,437,11560,2392,64357,401,9245,529,9434,424,9281,333,6918,465,8564,584,13883,594,9699,672,11558,683,11875,616,10277,395,6181,246,3589,635,8017
1,13100,区部,1,Q,00,複合サービス事業,1179,22711,77,535,13,126,44,830,5,17,2,4,967,20522,11,58,6,48,8,123,6,45,9,64,4,39,9,93,9,117,9,90,-,-
1,13100,区部,2,Q,86,郵便局,1030,21148,5,36,2,3,1,4,1,7,1,2,963,20516,5,38,5,46,7,99,4,33,7,52,4,39,8,78,8,105,9,90,-,-
1,13100,区部,2,Q,87,協同組合（他に分類されないもの）,149,1563,72,499,11,123,43,826,4,10,1,2,4,6,6,20,1,2,1,24,2,12,2,12,-,-,1,15,1,12,-,-,-,-
1,13100,区部,1,R,00,サービス業（他に分類されないもの）,31110,916271,10060,174682,3606,99578,6150,240538,846,24165,831,25238,733,25807,746,22324,786,54124,963,25592,1055,42499,1145,35282,946,40660,942,33321,690,32628,343,11703,1268,28130
1,13100,区部,2,R,88,廃棄物処理業,843,17772,249,7334,134,1961,216,4350,27,514,21,186,20,349,23,572,18,819,28,611,8,34,22,168,16,164,16,89,13,211,6,165,26,245
1,13100,区部,2,R,89,自動車整備業,1553,9725,873,5075,220,1463,236,1639,21,116,24,214,16,81,15,62,17,60,20,119,29,271,12,54,16,78,10,40,11,104,2,7,31,342
1,13100,区部,2,R,90,機械等修理業（別掲を除く）,2330,37922,587,7806,315,4041,500,10891,65,443,63,910,42,427,71,1120,53,839,74,1124,86,1165,88,2060,91,1711,86,739,57,1043,29,923,123,2680
1,13100,区部,2,R,91,職業紹介・労働者派遣業,2668,252878,235,16906,231,19038,645,77343,102,7643,116,9691,82,7188,99,5845,100,30580,123,8689,127,18097,139,6108,138,9364,158,10999,151,15436,48,5733,174,4218
1,13100,区部,2,R,92,その他の事業サービス業,13180,518982,2213,96978,1880,65975,3065,132755,413,13651,422,12774,430,16655,388,13202,402,20110,440,13349,538,21125,649,24960,500,28054,530,20437,364,15075,195,4099,751,19783
1,13100,区部,2,R,93,政治・経済・文化団体,6190,54189,2228,21593,618,5377,1287,11978,189,1632,153,986,132,1054,132,1301,182,1561,255,1495,249,1695,219,1735,166,1072,123,785,82,689,54,690,121,546
1,13100,区部,2,R,94,宗教,3972,18959,3576,16941,149,806,136,763,19,63,10,23,6,14,8,47,10,43,9,23,6,21,6,90,3,22,7,29,5,11,2,17,20,46
1,13100,区部,2,R,95,その他のサービス業,260,3908,59,811,48,788,47,701,8,62,21,451,5,39,5,162,4,112,14,182,8,62,6,74,10,99,9,184,3,19,4,50,9,112
4,13101,千代田区,0,A～R,00,全産業（Ｓ公務を除く）,31065,942339,7125,242051,3120,60030,6967,230701,1101,32775,1087,27699,1097,32542,987,21073,1033,31458,1299,28369,1402,32389,1376,51760,1179,43660,948,42443,676,27945,340,14722,1328,22722
4,13101,千代田区,1,A,00,農業，林業,12,37,3,10,-,-,-,-,-,-,-,-,-,-,1,3,-,-,1,4,2,2,1,1,-,-,1,5,1,1,-,-,2,11
