地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
0,13000,東京都,2,G,40,インターネット附随サービス業,2294,74549,49294,24500,70471,45839,23885,955,2105,1375,558,1271,694,405,451,2952,1880,914,2303,1344,801,336,4558,2912,1431,3996,2414,1368,140,3273,2129,1031,2967,1868,986,130,4820,3264,1526,4518,2992,1496,136,9523,6343,3113,8982,5885,3037,74,10389,6899,3490,10061,6600,3461,23,5363,3975,1388,5209,3852,1357,18,7081,4806,2275,6877,4639,2238,16,24485,15711,8774,24287,15551,8736,15
0,13000,東京都,2,G,41,映像・音声・文字情報制作業,7500,142463,92700,48951,128172,82131,45237,3456,7818,4818,2833,4082,2123,1792,1646,10804,6667,3935,8207,4784,3221,1052,14325,9089,5084,12152,7448,4555,418,9994,6313,3592,8904,5467,3348,380,14494,9449,4978,13170,8409,4694,290,20508,13270,7103,19282,12285,6867,145,19731,12840,6891,19090,12296,6794,33,7995,5188,2807,7488,4865,2623,30,11457,7213,4244,11117,6994,4123,24,25337,17853,7484,24680,17460,7220,26
0,13000,東京都,1,H,00,運輸業，郵便業,11056,437281,350896,85084,414396,332875,80220,2425,5510,4050,1416,3851,2780,1027,2114,14523,11235,3160,12190,9465,2597,2348,32399,26194,6016,29124,23669,5266,1132,26995,21928,4900,24921,20346,4408,1111,42052,34649,7216,39499,32556,6756,914,64108,52991,11117,61193,50442,10751,542,75550,64219,11331,73108,62294,10814,189,45577,38859,6494,44622,38041,6357,111,41454,34315,6777,40793,33768,6663,79,89113,62456,26657,85095,59514,25581,91
0,13000,東京都,2,H,42,鉄道業,551,48290,43599,4691,47662,43022,4640,29,82,73,9,75,66,9,87,583,549,34,582,548,34,93,1319,1227,92,1313,1222,91,53,1325,1218,107,1294,1190,104,96,3581,3247,334,3438,3110,328,79,5674,5073,601,5505,4921,584,45,6816,6256,560,6778,6222,556,23,5681,5077,604,5649,5049,600,24,8583,7635,948,8502,7567,935,11,14646,13244,1402,14526,13127,1399,11
0,13000,東京都,2,H,43,道路旅客運送業,958,92246,86541,5454,90254,85025,4978,134,323,227,93,215,132,80,113,777,575,188,586,426,146,88,1217,984,223,1002,836,156,44,1021,857,164,904,785,119,66,2578,2287,291,2492,2224,268,146,10999,10250,749,10775,10058,717,227,33111,31359,1752,32628,30979,1649,95,22518,21274,1020,22216,21015,977,30,10953,10465,488,10839,10367,472,13,8749,8263,486,8597,8203,394,2
0,13000,東京都,2,H,44,道路貨物運送業,5978,151455,123408,27608,137617,112748,24430,1253,2673,2041,610,1756,1353,381,1153,8014,6510,1426,6710,5512,1120,1537,21312,17802,3394,19123,16151,2856,738,17552,14722,2760,16193,13673,2450,621,23520,20356,3011,21931,19070,2708,430,29357,24437,4920,27547,22914,4633,153,19577,15639,3938,18425,14735,3690,35,8385,6041,2344,8263,5941,2322,11,4316,3271,1045,4267,3233,1034,18,16749,12589,4160,13402,10166,3236,29
0,13000,東京都,2,H,45,水運業,349,11503,8842,2604,10551,8016,2478,94,253,171,82,171,109,62,83,565,389,171,402,265,132,70,916,658,258,741,506,235,23,560,398,110,450,318,80,34,1307,990,317,1202,893,309,22,1534,1145,389,1412,1027,385,11,1518,1227,291,1455,1164,291,4,1037,914,123,987,864,123,-,-,-,-,-,-,-,4,3813,2950,863,3731,2870,861,4
0,13000,東京都,2,H,46,航空運輸業,172,33092,16468,16252,32883,16274,16237,28,74,45,19,68,39,19,35,237,135,102,226,129,97,20,278,191,87,259,173,86,14,327,233,94,322,229,93,21,781,470,311,772,461,311,20,1326,802,524,1321,797,524,9,1456,1049,407,1456,1049,407,5,1314,1053,261,1268,1015,253,6,2325,1564,399,2291,1530,399,10,24974,10926,14048,24900,10852,14048,4
0,13000,東京都,2,H,47,倉庫業,959,18098,11736,6306,17002,10830,6116,317,708,518,189,561,409,151,194,1286,931,344,1149,830,308,190,2569,1883,664,2361,1708,631,74,1746,1263,461,1631,1169,440,71,2683,1856,827,2485,1690,795,55,3860,2547,1313,3698,2388,1310,31,4161,2165,1996,4032,2063,1969,3,701,325,376,701,325,376,1,384,248,136,384,248,136,-,-,-,-,-,-,-,23
0,13000,東京都,2,H,48,運輸に附帯するサービス業,2032,61571,44131,17314,57841,41105,16610,567,1388,970,410,1003,672,323,443,3018,2118,880,2499,1732,747,349,4776,3437,1298,4318,3066,1211,183,4396,3187,1186,4064,2935,1106,202,7602,5443,2125,7179,5108,2037,161,11274,8686,2588,10853,8287,2566,65,8770,6395,2375,8198,5958,2240,19,4587,3173,1414,4211,2850,1361,13,4965,3746,1219,4767,3561,1206,12,10795,6976,3819,10749,6936,3813,18
0,13000,東京都,2,H,49,郵便業（信書便事業を含む）,55,21002,16154,4848,20567,15843,4724,2,5,1,4,2,-,2,6,43,28,15,36,23,13,1,12,12,-,7,7,-,2,48,37,11,44,35,9,-,-,-,-,-,-,-,1,84,51,33,82,50,32,1,141,129,12,136,124,12,5,1354,1002,352,1327,982,345,26,9928,7386,2542,9743,7262,2481,11,9387,7508,1879,9190,7360,1830,-
0,13000,東京都,1,I,00,卸売業，小売業,121237,1889863,1092769,790722,1741221,992999,741877,50173,127278,66785,59410,83891,36686,46127,31693,208315,102777,104158,177156,81943,93837,20852,283328,156482,125686,259146,139910,118077,7318,172639,98884,73180,161215,90953,69692,4729,176596,104707,71259,166909,97566,68714,3153,216851,126763,89694,208529,120683,87459,1564,216679,124589,91236,210768,120163,89755,381,91703,55694,35713,89162,53979,34887,241,91203,56852,34351,89183,55428,33755,269,305271,199236,106035,295262,195688,99574,864
0,13000,東京都,2,I,50,各種商品卸売業,177,24536,17295,7233,23726,16816,6902,63,150,103,47,96,63,33,35,227,141,78,173,99,66,31,413,280,133,362,240,122,13,334,248,86,281,198,83,11,411,303,108,392,289,103,7,441,315,126,425,299,126,5,763,457,306,750,444,306,5,1155,785,370,1102,735,367,-,-,-,-,-,-,-,7,20642,14663,5979,20145,14449,5696,-
0,13000,東京都,2,I,51,繊維・衣服等卸売業,5693,92332,43720,48205,84456,38304,45745,2643,6557,3936,2542,4165,2212,1874,1360,9023,4954,3974,7210,3745,3370,834,11103,6090,4932,9674,5098,4495,323,7661,3938,3671,7038,3487,3499,227,8574,4428,4105,8046,4069,3936,153,10338,5022,5257,9864,4707,5098,74,10431,4674,5757,10042,4498,5544,26,6560,3281,3279,6463,3206,3257,9,3367,1200,2167,3327,1165,2162,18,18718,6197,12521,18627,6117,12510,26
0,13000,東京都,2,I,52,飲食料品卸売業,8086,140515,94591,45462,127181,84548,42176,3113,7810,5053,2676,4606,2752,1773,2045,13472,8904,4502,10398,6704,3628,1406,18815,12719,6007,16355,10839,5427,536,12667,8537,4039,11532,7658,3788,423,15802,10672,5090,14766,9875,4851,290,19778,13360,6323,18858,12654,6109,141,19685,13065,6620,18971,12503,6468,30,7218,5096,2122,6954,4855,2099,20,7732,4950,2782,7511,4768,2743,18,17536,12235,5301,17230,11940,5290,64
0,13000,東京都,2,I,53,建築材料，鉱物・金属材料等卸売業,10073,177540,130500,46628,160522,116609,43501,4108,10496,7020,3395,6262,3868,2313,2642,17494,12149,5222,13607,9257,4227,1718,22839,16722,6059,19973,14431,5484,541,12821,9505,3296,11599,8452,3127,460,17343,12700,4643,16089,11571,4518,295,19977,14803,5174,18857,13764,5093,145,20166,14699,5337,19320,13871,5319,48,11981,8910,3071,11555,8498,3057,30,10826,8160,2666,10396,7734,2662,35,33597,25832,7765,32864,25163,7701,51
0,13000,東京都,2,I,54,機械器具卸売業,13915,365379,280098,83882,345212,263366,80462,5093,12612,8800,3635,7825,5089,2559,3474,22875,16612,6101,18780,13499,5123,2381,32364,24233,7956,29155,21650,7330,933,22216,16910,5217,20697,15598,5010,828,31194,23873,7115,29491,22326,6959,581,40458,30700,9634,38871,29278,9476,321,44259,33743,10346,43069,32622,10281,83,19847,15100,4451,19476,14740,4440,68,26037,20642,5395,25554,20224,5330,89,113517,89485,24032,112294,88340,23954,64
0,13000,東京都,2,I,55,その他の卸売業,13312,258909,158964,99040,232465,143513,88048,5795,14176,8661,5364,8314,4481,3683,3175,20733,12921,7608,16145,9722,6219,2016,27006,17347,9496,23738,14972,8603,785,18615,12222,6370,17084,11020,6041,603,22739,14447,8178,21253,13265,7874,477,32978,21195,11783,31469,20061,11408,240,33238,20240,12748,31899,19345,12304,66,15297,9376,5921,14472,9062,5410,38,14426,9515,4911,14215,9329,4886,54,59701,33040,26661,53876,32256,21620,63
0,13000,東京都,2,I,56,各種商品小売業,265,47474,18516,28958,45750,18169,27581,25,55,21,34,46,16,30,36,240,72,168,217,59,158,34,460,151,309,457,150,307,10,229,114,115,213,99,114,21,779,306,473,768,303,465,26,1950,922,1028,1946,922,1024,45,6484,2620,3864,6397,2589,3808,19,4650,1717,2933,4637,1716,2921,27,10133,3767,6366,9689,3718,5971,22,22494,8826,13668,21380,8597,12783,-
0,13000,東京都,2,I,57,織物・衣服・身の回り品小売業,13438,113621,33959,79002,106716,30464,75593,6452,17629,5003,12518,14256,3130,11019,4469,28502,6309,21968,26804,5521,21058,1364,17679,5039,12509,16932,4717,12084,313,7470,2415,5010,7263,2294,4924,239,9076,2916,6125,8848,2791,6022,160,11001,3515,7370,10661,3408,7137,64,9225,3617,5608,9037,3522,5515,18,4368,1597,2771,4350,1583,2767,15,5639,2200,3439,5564,2181,3383,5,3032,1348,1684,3001,1317,1684,339
0,13000,東京都,2,I,58,飲食料品小売業,19696,313153,132563,179580,293596,121252,171335,5893,15159,6484,8587,9845,2954,6803,4291,29282,10827,18272,26302,9016,17103,5278,74421,34112,40075,69454,31258,37963,2170,50591,22471,27962,47481,20919,26404,936,34608,14950,19615,32923,14122,18758,693,48167,19601,28566,47153,19145,28008,338,45641,16588,28749,45280,16425,28551,39,9328,4155,5173,9263,4098,5165,6,2307,1007,1300,2261,962,1299,4,3649,2368,1281,3634,2353,1281,48
0,13000,東京都,2,I,59,機械器具小売業,7014,68794,51898,16708,61943,46840,14915,3528,8741,6150,2530,5277,3506,1710,1611,10395,7616,2732,8637,6360,2230,1060,14890,11623,3236,14218,11131,3056,410,9814,7767,1998,9570,7599,1922,223,8050,6013,2037,7685,5781,1904,85,5508,4161,1347,5314,4024,1290,43,6286,4630,1656,6211,4559,1652,10,2400,1760,640,2337,1718,619,4,1413,1077,336,1413,1077,336,2,1297,1101,196,1281,1085,196,38
0,13000,東京都,2,I,60,その他の小売業,25301,221529,96101,124809,199372,82632,116123,11182,29041,12814,16048,20571,7402,12992,7759,50812,19349,31277,44767,15825,28756,4221,56551,24197,32183,52810,21981,30658,1093,25629,12087,13494,24196,11193,12955,548,20096,9222,10839,19183,8669,10479,237,15838,7540,8298,15061,7100,7961,85,11841,5954,5887,11310,5637,5673,20,4755,2123,2632,4549,2048,2501,13,4919,2294,2625,4891,2269,2622,3,2047,521,1526,2034,508,1526,140
0,13000,東京都,2,I,61,無店舗小売業,4155,65010,34007,30701,59356,30028,29028,2221,4717,2656,1983,2556,1169,1310,770,5087,2833,2173,3979,2069,1829,494,6585,3869,2689,5825,3349,2449,186,4467,2608,1859,4144,2382,1762,204,7704,4797,2791,7257,4432,2710,147,10305,5548,4757,9941,5243,4698,62,8556,4242,4314,8392,4100,4292,17,4144,1794,2350,4004,1720,2284,11,4404,2040,2364,4362,2001,2361,12,9041,3620,5421,8896,3563,5333,31
0,13000,東京都,1,J,00,金融業，保険業,10292,410260,212034,196728,397975,202052,194426,2923,6846,3987,2738,4074,1931,2023,1490,9777,5620,3999,8205,4388,3659,2080,29399,16397,12855,28144,15353,12644,1188,28817,12998,15819,28062,12368,15694,1135,42694,16184,26468,41915,15604,26269,762,51571,23827,27554,50351,22846,27315,291,39170,20288,18757,38356,19545,18686,99,24127,14071,10056,23646,13607,10039,77,29028,16442,12586,28493,15932,12561,102,148831,82220,65896,146729,80478,65536,145
0,13000,東京都,2,J,62,銀行業,1590,102883,48944,53939,101736,48382,53354,85,207,121,86,206,120,86,107,721,381,340,708,375,333,325,4820,2523,2297,4759,2498,2261,327,8014,3475,4539,7857,3414,4443,358,13435,4716,8719,13249,4702,8547,212,14477,5331,9146,14363,5301,9062,82,10566,4330,6236,10485,4305,6180,13,2964,1677,1287,2923,1637,1286,13,5027,2572,2455,4932,2484,2448,16,42652,23818,18834,42254,23546,18708,52
0,13000,東京都,2,J,63,協同組織金融業,1145,29874,19177,10697,29378,18685,10693,75,226,141,85,223,138,85,91,645,369,276,644,368,276,614,8739,5495,3244,8709,5465,3244,220,5233,3103,2130,5225,3096,2129,73,2608,1523,1085,2576,1491,1085,32,2208,1375,833,2110,1278,832,21,3001,2071,930,2877,1947,930,10,2522,1854,668,2469,1802,667,5,1942,1229,713,1857,1144,713,3,2750,2017,733,2688,1956,732,1
0,13000,東京都,2,J,64,貸金業，クレジットカード業等非預金信用機関,935,44495,23806,20592,42844,22420,20328,424,1003,655,343,523,298,221,157,1000,631,352,735,424,294,93,1348,982,366,1245,886,359,46,1081,562,519,1037,524,513,43,1579,862,717,1490,777,713,60,4293,2190,2028,4172,2100,1997,41,5894,2662,3232,5792,2563,3229,19,4666,2520,2146,4575,2434,2141,14,5105,2760,2345,5033,2690,2343,17,18526,9982,8544,18242,9724,8518,21
0,13000,東京都,2,J,65,金融商品取引業，商品先物取引業,1375,52868,36050,15912,50195,33718,15571,546,1136,765,347,503,258,221,202,1323,925,349,1021,657,315,177,2402,1685,664,2107,1430,624,114,2769,1926,843,2563,1726,837,98,3791,2470,1321,3644,2333,1311,114,7886,5242,2579,7443,4836,2542,39,4980,3466,1514,4815,3302,1513,14,3322,2527,795,3231,2438,793,19,7003,4854,2149,6856,4711,2145,16,18256,12190,5351,18012,12027,5270,36
0,13000,東京都,2,J,66,補助的金融業等,416,12383,8274,4059,11649,7564,4035,121,272,173,95,207,115,88,93,628,340,270,582,299,265,72,951,604,319,854,512,314,29,713,484,229,624,396,228,31,1158,791,367,1075,708,367,25,1737,1199,538,1635,1098,537,23,3151,2191,960,2999,2043,956,6,1376,928,448,1314,866,448,3,1044,760,284,1020,737,283,2,1353,804,549,1339,790,549,11
0,13000,東京都,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,4827,167681,75747,91489,162099,71249,90405,1671,4000,2132,1780,2410,1002,1320,840,5460,2974,2412,4515,2265,2176,798,11125,5099,5960,10456,4553,5837,451,10980,3436,7544,10731,3202,7529,531,20090,5807,14241,19848,5578,14228,319,20970,8490,12430,20628,8233,12345,85,11578,5568,5885,11388,5385,5878,37,9277,4565,4712,9134,4430,4704,23,8907,4267,4640,8795,4166,4629,48,65294,33409,31885,64194,32435,31759,24
0,13000,東京都,1,K,00,不動産業，物品賃貸業,39928,324280,203226,119599,259346,162859,95034,27788,63212,34735,28158,25786,13263,12206,7389,46438,27929,18139,31101,18556,12175,2534,33318,21628,11348,28563,18225,9996,764,18114,11693,6347,16511,10422,6015,524,19457,12695,6584,17821,11379,6264,354,24078,15427,8601,22699,14263,8386,218,29496,19838,9536,28239,18846,9271,65,15946,11124,4822,15522,10790,4732,62,23233,15349,7884,22825,14966,7859,51,50988,32808,18180,50279,32149,18130,179
0,13000,東京都,2,K,68,不動産取引業,11064,92069,60040,31336,77353,49373,27288,6708,16380,10106,6095,8602,4626,3798,2811,17919,11465,6192,14222,8879,5081,932,12178,7947,4122,10906,7038,3759,250,5824,3963,1840,5324,3543,1760,139,5156,3521,1635,4804,3213,1591,96,6801,4707,2094,6447,4391,2056,57,7675,4924,2629,7362,4639,2601,20,4815,3196,1619,4576,3039,1537,16,5926,3840,2086,5826,3745,2081,8,9395,6371,3024,9284,6260,3024,27
0,13000,東京都,2,K,69,不動産賃貸業・管理業,26108,172026,104387,67133,125797,77640,47652,20122,44609,23217,21280,15730,7747,7872,3885,23834,13357,10389,12882,7049,5745,1076,14096,8875,5132,11159,6793,4277,272,6542,4055,2462,5818,3478,2315,241,9048,5744,3162,8152,5051,2959,166,11165,6961,4154,10557,6418,4089,111,15235,10654,4581,14681,10185,4496,38,9509,6797,2712,9367,6662,2705,35,13005,8755,4250,12795,8565,4230,27,24983,15972,9011,24656,15692,8964,135
0,13000,東京都,2,K,70,物品賃貸業,2654,55957,36220,19481,52181,33427,18498,905,2107,1343,736,1394,858,508,663,4483,2988,1475,3865,2559,1286,518,6936,4735,2057,6409,4339,1926,240,5698,3637,2033,5321,3365,1928,139,5075,3315,1724,4729,3032,1661,89,5889,3623,2266,5486,3332,2154,50,6586,4260,2326,6196,4022,2174,7,1622,1131,491,1579,1089,490,11,4302,2754,1548,4204,2656,1548,15,13259,8434,4825,12998,8175,4823,17
0,13000,東京都,1,L,00,学術研究，専門・技術サービス業,25792,434533,293647,136595,386137,255518,126360,13715,30399,18989,10641,15066,7649,6649,5477,35697,21664,13412,26410,14735,11054,3227,43033,27543,14993,35976,21926,13553,1053,25116,16865,7996,22106,14309,7547,871,33085,22348,10303,30262,19984,9851,702,48290,32759,15404,45624,30535,14970,329,46436,31326,14377,44097,29485,13890,120,29287,20141,9146,28548,19486,9062,78,29199,20003,8341,28028,19035,8138,86,113991,82009,31982,110020,78374,31646,134
0,13000,東京都,2,L,71,学術・開発研究機関,931,39776,27623,11673,37986,26160,11346,332,747,460,271,467,246,205,172,1129,712,405,926,545,369,142,1968,1285,672,1738,1080,647,67,1605,1070,535,1505,988,517,64,2462,1729,733,2254,1585,669,71,4998,3323,1675,4848,3185,1663,36,5187,3415,1772,5074,3325,1749,11,2778,2045,733,2745,2017,728,10,3714,2181,1092,3693,2161,1091,14,15188,11403,3785,14736,11028,3708,12
0,13000,東京都,2,L,72,専門サービス業（他に分類されないもの）,12403,193608,122175,69053,169164,102892,63905,6992,15193,8947,5746,7114,3165,3450,2541,16547,9425,6778,11897,5974,5579,1472,19596,11816,7423,15857,8800,6700,459,10973,6810,3928,9289,5392,3666,333,12668,7735,4806,11524,6719,4678,271,18603,11410,7066,17389,10374,6896,129,18019,10963,6780,17090,10142,6672,55,13314,8107,5207,12931,7754,5177,33,12524,8220,3890,12118,7850,3854,32,56171,38742,17429,53955,36722,17233,86
0,13000,東京都,2,L,73,広告業,2794,65441,42579,22135,60164,38596,20855,1232,2911,1901,909,1641,914,626,655,4249,2712,1378,3275,1969,1147,434,5807,3751,1952,5018,3116,1798,120,2836,1935,881,2573,1706,848,134,5037,3130,1743,4602,2821,1619,113,7707,4767,2940,7355,4453,2902,52,7223,4283,2761,6646,3979,2499,19,4724,3039,1685,4627,2957,1670,14,5249,3471,1778,4958,3296,1662,16,19698,13590,6108,19469,13385,6084,5
0,13000,東京都,2,L,74,技術サービス業（他に分類されないもの）,9639,135467,101159,33611,118616,87787,30137,5142,11515,7658,3705,5835,3320,2363,2105,13746,8804,4843,10288,6238,3951,1179,15662,10691,4946,13363,8930,4408,406,9681,7048,2633,8718,6221,2497,338,12831,9713,2975,11802,8824,2840,246,16908,13225,3683,15959,12490,3469,112,16007,12665,3064,15287,12039,2970,35,8471,6950,1521,8245,6758,1487,21,7712,6131,1581,7259,5728,1531,24,22934,18274,4660,21860,17239,4621,31
0,13000,東京都,1,M,00,宿泊業，飲食サービス業,49566,740525,363752,368684,680663,329575,343372,11669,30714,16188,14210,22008,10488,11204,13844,95002,47712,46205,83759,40605,42070,12878,176878,88309,86768,163533,80791,80943,5734,136930,64033,71314,128139,59154,67402,3686,136041,63529,71830,128648,59372,68594,1129,73672,36026,37126,69915,34395,35019,203,26119,12991,11892,24703,12389,11087,52,12163,6353,5602,11433,6003,5222,31,12317,6810,5507,11743,6486,5257,41,40689,21801,18230,36782,19892,16574,299
0,13000,東京都,2,M,75,宿泊業,2629,67072,35090,31620,60612,31757,28512,847,1890,890,983,1550,681,852,539,3637,1582,2025,3108,1269,1809,598,8275,3746,4434,7568,3345,4128,239,5570,2579,2923,5208,2354,2786,144,5417,2409,2948,4943,2188,2695,90,6127,3000,3035,5881,2872,2936,41,5491,3246,2245,5351,3157,2194,19,4657,2657,2000,4439,2544,1895,12,4952,2821,2131,4466,2573,1893,21,21056,12160,8896,18098,10774,7324,79
0,13000,東京都,2,M,76,飲食店,40938,596228,299195,291527,546214,270310,270399,9335,25017,14191,10568,16867,8839,7770,10925,74844,41318,32620,64432,34710,28817,11043,152431,78772,72110,140422,72053,66820,5054,120814,56398,63550,113232,52289,60077,3281,121100,56551,64088,114639,52900,61278,922,59696,29702,29566,56516,28425,27663,136,17360,8358,7964,16273,7966,7269,25,5555,2917,2638,5057,2692,2365,13,5115,3038,2077,5064,2991,2073,14,14296,7950,6346,13712,7445,6267,190
0,13000,東京都,2,M,77,持ち帰り・配達飲食サービス業,5962,76473,29105,45147,73172,27186,44118,1485,3803,1105,2657,3589,968,2580,2373,16471,4780,11542,16174,4596,11429,1228,16060,5740,10163,15433,5343,9935,428,10233,4884,4700,9432,4361,4422,256,9352,4496,4695,8926,4224,4541,117,7849,3324,4525,7518,3098,4420,25,3167,1355,1614,2978,1234,1555,8,1951,779,964,1937,767,962,6,2250,951,1299,2213,922,1291,6,5337,1691,2988,4972,1673,2983,30
0,13000,東京都,1,N,00,生活関連サービス業，娯楽業,23952,281709,128834,147394,246761,109217,132069,11003,28549,10537,17650,20877,5981,14538,6239,40481,16768,23157,34480,13166,20758,3461,46599,23097,23069,41399,19865,21101,1303,30886,15987,14682,28019,14265,13538,850,32384,16303,15741,29092,14417,14335,519,34610,16149,18122,32091,14593,17160,195,26338,12339,13462,24213,11543,12133,36,8893,3715,4918,7721,3396,4065,29,10706,4845,5076,9754,4301,4668,24,22263,9094,11517,19115,7690,9773,293
0,13000,東京都,2,N,78,洗濯・理容・美容・浴場業,12433,93094,32716,59567,81453,26798,53848,6500,17108,5474,11485,12547,3027,9375,3592,23043,7731,15062,20015,6116,13649,1457,19044,7171,11725,17342,6289,10905,355,8357,2912,5321,7775,2616,5035,183,6852,2797,4015,6349,2554,3755,129,8650,3278,5372,8177,3053,5124,45,6199,2472,3627,5715,2364,3251,4,999,337,662,695,237,458,2,685,175,510,684,175,509,3,2157,369,1788,2154,367,1787,163
0,13000,東京都,2,N,79,その他の生活関連サービス業,5543,72077,31630,36657,64295,26252,34254,2836,7285,2791,4389,5618,1665,3848,1355,8819,4176,4458,7449,3241,4023,659,8762,4515,4221,7561,3622,3913,222,5357,2808,2529,4832,2454,2358,200,7755,3607,3988,7354,3317,3877,108,7238,3069,4009,6832,2797,3876,56,7502,3043,4022,7240,2887,3916,16,3960,1457,2243,3630,1415,1955,16,6076,2358,2933,5571,2114,2672,13,9323,3806,3865,8208,2740,3816,62
0,13000,東京都,2,N,80,娯楽業,5965,116487,64472,51135,100964,56153,43932,1660,4136,2264,1764,2694,1283,1303,1290,8609,4858,3630,7006,3806,3079,1343,18772,11406,7107,16475,9949,6267,726,17172,10267,6832,15412,9195,6145,467,17777,9899,7738,15389,8546,6703,282,18722,9802,8741,17082,8743,8160,94,12637,6824,5813,11258,6292,4966,16,3934,1921,2013,3396,1744,1652,11,3945,2312,1633,3499,2012,1487,8,10783,4919,5864,8753,4583,4170,68
0,13000,東京都,1,O,00,教育，学習支援業,11419,325574,170479,154073,295692,153185,141488,3750,8532,3738,4653,6150,2416,3593,2280,15383,7038,8085,12852,5623,6969,2233,30731,13220,17295,27144,11145,15783,1099,26345,11309,14841,22891,9452,13247,843,31817,14892,16887,29529,13687,15804,622,42663,22426,20065,39468,20472,18824,216,28472,16452,12020,26152,15050,11102,58,14313,8920,5393,12420,7722,4698,53,20988,11172,9816,20207,10627,9580,82,106330,61312,45018,98879,56991,41888,183
0,13000,東京都,2,O,81,学校教育,2327,197246,106184,91048,185761,98791,86956,183,460,262,198,418,230,188,216,1514,614,900,1351,491,860,528,7715,2264,5437,7217,1915,5288,345,8332,2627,5705,7890,2347,5543,344,13044,5355,7689,12435,4985,7450,403,28034,14641,13393,26503,13675,12828,150,19322,11049,8273,18003,10226,7777,41,10202,6320,3882,9261,5716,3545,38,15259,8295,6964,14753,7930,6823,71,93364,54757,38607,87930,51276,36654,8
