設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
営利法人,ニチイキッズ曙橋保育園,162-0066,新宿区市谷台町１－３　モデラート１階,139.72058,35.69317,JGD2011,03-5366-5127,65
区市町村,富久町保育園,162-0067,新宿区富久町２２－２１,139.71545,35.69352,JGD2011,03-3357-7720,164
営利法人,アスク神楽坂保育園,162-0805,新宿区矢来町９８－１　スキップビル１階,139.73451,35.7027,JGD2011,03-5225-6933,79
営利法人,ほっぺるランド神楽坂,162-0806,新宿区榎町４３－１　ユニゾ神楽坂ビル２階・３階,139.72855,35.70453,JGD2011,03-5227-6798,122
区市町村,東五軒町保育園,162-0813,新宿区東五軒町５－２４,139.73976,35.7067,JGD2011,03-3269-6820,174
営利法人,太陽の子新小川町保育園,162-0814,新宿区新小川町１番８号　こだまビル２階,139.74358,35.70446,JGD2011,03-5579-2348,64
営利法人,小学館アカデミー飯田橋ガーデン保育園,162-0814,新宿区新小川町４－１１,139.74316,35.70544,JGD2011,03-5206-3722,60
営利法人,グローバルキッズ神楽坂園,162-0825,新宿区神楽坂４－８　神楽坂プラザビル１階,139.73973,35.70245,JGD2011,03-3269-8011,60
他の法人,ぽけっとランド市ヶ谷保育園,162-0826,新宿区市谷船河原町１　市ヶ谷エスワンビル２・３階,139.73973,35.69725,JGD2011,03-5227-7520,122
営利法人,アスク新宿南町保育園,162-0836,新宿区南町２０番地３,139.73616,35.69871,JGD2011,03-5225-2166,89
営利法人,ポピンズナーサリースクール市ヶ谷,162-0841,新宿区払方町１９－１　エムジー市ヶ谷ビル２階・３階,139.73482,35.69666,JGD2011,03-5946-8670,80
営利法人,ポピンズナーサリースクール四ッ谷,162-0845,新宿区市谷本村町２－１０　ストリーム市ヶ谷３階,139.73164,35.69041,JGD2011,03-5225-2015,61
区市町村,長延保育園,162-0847,新宿区市谷長延寺町８,139.73456,35.6941,JGD2011,03-3260-1335,74
区市町村,弁天町保育園,162-0851,新宿区弁天町５０,139.72746,35.70326,JGD2011,03-3268-1337,148
営利法人,ほっぺるランド牛込,162-0853,新宿区北山伏町１－２,139.73114,35.69965,JGD2011,03-6265-0841,115
営利法人,にじいろ保育園西早稲田,169-0051,新宿区西早稲田１－２－２,139.71774,35.70814,JGD2011,03-6273-9227,67
区市町村,西早稲田保育園,169-0051,新宿区西早稲田１－９－３０,139.72012,35.71101,JGD2011,03-3209-5294,79
営利法人,ぴっころきっず西早稲田,169-0051,新宿区西早稲田３－９－１４,139.71417,35.71141,JGD2011,03-3209-2267,63
営利法人,ほっぺるランド新大久保,169-0072,新宿区大久保１－１６－２０,139.70265,35.70026,JGD2011,03-6380-3920,57
区市町村,大久保第一保育園,169-0072,新宿区大久保３－１１－１,139.70653,35.70842,JGD2011,03-3203-0346,116
営利法人,にじいろ保育園高田馬場南,169-0072,新宿区大久保三丁目８番４号　新宿ガーデンタワーアネックス２階,139.70309,35.70868,JGD2011,03-6547-6991,20
社福法人,エイビイシイ保育園,169-0072,新宿区大久保二丁目１１番５号,139.707,35.70285,JGD2011,03-3232-9633,90
区市町村,百人町保育園,169-0073,新宿区百人町２－１８－２１,139.69818,35.70377,JGD2011,03-3367-4991,85
営利法人,クオリスキッズおおくぼ保育園,169-0073,新宿区百人町２－２２－６,139.69742,35.70382,JGD2011,03-5937-0418,60
社福法人,新栄保育園,169-0073,新宿区百人町３－２１－１４,139.69965,35.70487,JGD2011,03-6304-0241,148
営利法人,アスク北新宿保育園,169-0074,新宿区北新宿２－４－１１,139.69061,35.6996,JGD2011,03-5338-2511,81
営利法人,ほっぺるランド北新宿,169-0074,新宿区北新宿３－９－２０,139.69168,35.70213,JGD2011,03-5937-2960,72
社福法人,東京母子愛育会保育園,169-0074,新宿区北新宿四丁目２１番１４号,139.69139,35.70739,JGD2011,03-3369-6005,100
営利法人,にじいろ保育園高田馬場東,169-0075,新宿区高田馬場１－１６－２６,139.70639,35.71062,JGD2011,03-6205-6338,72
区市町村,高田馬場第ニ保育園,169-0075,新宿区高田馬場１－４－１７,139.70874,35.71053,JGD2011,03-3209-1433,105
営利法人,保育所まぁむ高田馬場駅前園,169-0075,新宿区高田馬場３丁目１番５号　花川第２ビル１階・２階,139.70346,35.7146,JGD2011,03-6279-1105,75
社福法人,オルト保育園,169-0075,新宿区高田馬場三丁目４０番３号,139.69615,35.71292,JGD2011,03-5332-7081,122
営利法人,にじいろ保育園高田馬場西,169-0075,新宿区高田馬場一丁目２４－１６　内田ビル１Ｆ,139.70532,35.71127,JGD2011,03-6302-1073,24
社福法人,白山ひかり保育園,112-0001,文京区白山２－２９－９,139.75111,35.71784,JGD2011,03-3818-1188,60
区市町村,文京区立さしがや保育園,112-0001,文京区白山２－３２－６,139.74957,35.71822,JGD2011,03-3811-3474,128
営利法人,木下の保育園白山,112-0001,文京区白山２丁目１５番１２号,139.74722,35.71749,JGD2011,03-5615-9985,96
営利法人,文京白山雲母保育園,112-0001,文京区白山２丁目１５番５号,139.74722,35.71749,JGD2011,03-3830-1033,60
営利法人,こころぶんきょうみょうがだに保育園,112-0001,文京区白山３丁目３番３号,139.74243,35.71942,JGD2011,03-5615-8300,62
営利法人,キッズハーモニー・白山,112-0001,文京区白山４－３６－１３,139.74788,35.72227,JGD2011,03-3942-6460,45
営利法人,ベネッセかごまち保育園,112-0001,文京区白山５－１７－１７,139.74606,35.727,JGD2011,03-5940-2023,60
区市町村,文京区立柳町保育園,112-0002,文京区小石川１－２３－６,139.75053,35.71401,JGD2011,03-3811-0978,36
他の法人,にじのいるか保育園小石川,112-0002,文京区小石川１－２４－３,139.74907,35.71445,JGD2011,03-6801-8228,63
社福法人,文京ガーデンひかり保育園,112-0002,文京区小石川１丁目１番７号　文京ガーデンセンターテラス３０１,139.75291,35.70877,JGD2011,03-3813-1188,60
営利法人,小学館アカデミー小石川保育園,112-0002,文京区小石川２－１－１２,139.75153,35.70876,JGD2011,03-5805-1015,69
公益法人,富坂まきば保育園,112-0002,文京区小石川２丁目１７番４０号,139.74901,35.7115,JGD2011,03-3868-3374,90
営利法人,クオリスキッズ小石川保育園,112-0002,文京区小石川２丁目２番６号,139.7515,35.70966,JGD2011,03-5615-9515,50
社福法人,小石川ちとせ保育園,112-0002,文京区小石川２丁目４番１２号,139.75041,35.7093,JGD2011,03-5802-8817,90
営利法人,ちゃいれっく小石川保育園,112-0002,文京区小石川２丁目６番９号,139.74939,35.70924,JGD2011,03-5615-9410,69
区市町村,文京区立久堅保育園,112-0002,文京区小石川５－２７－７,139.74146,35.71844,JGD2011,03-3811-0712,123
営利法人,ハッピーマム茗荷谷,112-0002,文京区小石川５－４－１,139.73819,35.71722,JGD2011,03-5615-8877,55
営利法人,グローバルキッズ茗荷谷園,112-0002,文京区小石川５丁目３８番１１号,139.74292,35.7183,JGD2011,03-3868-2625,63
営利法人,モニカ茗荷谷駅前園,112-0002,文京区小石川５丁目３番２号　エイト印刷ビル２階,139.73897,35.71666,JGD2011,03-5615-8798,60
営利法人,茗荷谷ここわ保育園,112-0002,文京区小石川５丁目８番１号,139.73883,35.71777,JGD2011,03-3868-0639,60
営利法人,小石川ここわ保育園,112-0002,文京区小石川三丁目１９番７号,139.74944,35.71268,JGD2011,03-3830-0402,100
営利法人,テンダーラビング保育園小石川,112-0004,文京区後楽１－８－１３　小石川運動場内,139.74686,35.70442,JGD2011,03-3868-3997,100
営利法人,グローバルキッズ後楽二丁目園,112-0004,文京区後楽２－２０－１５,139.74548,35.70717,JGD2011,03-5684-3060,105
区市町村,文京区立水道保育園,112-0005,文京区水道１－３－２６,139.74171,35.70906,JGD2011,03-3812-2237,122
営利法人,クオリスキッズ江戸川橋保育園,112-0005,文京区水道２丁目１０番３号,139.73283,35.71078,JGD2011,03-5981-9612,50
営利法人,さくらさくみらい　水道,112-0005,文京区水道２丁目１４番１０号,139.73615,35.70998,JGD2011,03-6902-2139,70
社福法人,神田川ほとりに花咲く保育園,112-0005,文京区水道２丁目９番６号,139.73239,35.71049,JGD2011,03-5810-1651,73
区市町村,文京区立こひなた保育園,112-0006,文京区小日向１－２１－１,139.7365,35.71418,JGD2011,03-3943-4457,97
営利法人,さくらさくみらい小日向,112-0006,文京区小日向２－１８－３,139.73351,35.71119,JGD2011,03-6902-2902,76
営利法人,えがおの森保育園・せんごく,112-0011,文京区千石１－２９－４,139.74518,35.72714,JGD2011,03-3947-3702,60
区市町村,文京区立千石保育園,112-0011,文京区千石１－４－３,139.74319,35.72475,JGD2011,03-3947-9220,146
営利法人,キッズパートナー文京千石,112-0011,文京区千石１丁目１８番１９号,139.74295,35.7268,JGD2011,03-5810-1750,74
営利法人,千石すきっぷ保育園,112-0011,文京区千石１丁目５番１５号,139.74275,35.72535,JGD2011,03-5810-1640,59
他の法人,にじのいるか保育園千石,112-0011,文京区千石２－８－９,139.73877,35.72301,JGD2011,03-6902-1551,69
区市町村,文京区立千石西保育園,112-0011,文京区千石３－１５－１５,139.73869,35.72508,JGD2011,03-3944-4688,117
他の法人,にじのいるか保育園千石第二,112-0011,文京区千石３－３９－１５,139.73959,35.72592,JGD2011,03-6912-1525,90
営利法人,ベネッセ千石保育園,112-0011,文京区千石４－４５－２,139.74254,35.72948,JGD2011,03-5981-6816,70
営利法人,大空と大地のなーさりぃ文京千石園,112-0011,文京区千石４丁目２番１５号,139.74155,35.72725,JGD2011,03-6304-1548,68
営利法人,小学館アカデミー茗荷谷保育園,112-0012,文京区大塚１－４－１５,139.73605,35.71796,JGD2011,03-5940-2566,62
営利法人,まなびの森保育園茗荷谷,112-0012,文京区大塚３－２０－５,139.73462,35.72168,JGD2011,03-3946-6670,60
営利法人,大空と大地のなーさりぃ茗荷谷園,112-0012,文京区大塚３丁目２７番１号,139.73589,35.72237,JGD2011,03-5981-8921,100
営利法人,テンダーラビング保育園茗荷谷園,112-0012,文京区大塚４－４１－１２,139.73376,35.72206,JGD2011,03-5981-8488,60
営利法人,ちゃいれっく新大塚駅前保育園,112-0012,文京区大塚４－４８－７　キュラーズ新大塚２階,139.73123,35.72368,JGD2011,03-5940-3866,50
営利法人,グローバルキッズ大塚四丁目園,112-0012,文京区大塚４丁目１１番２号,139.73584,35.72278,JGD2011,03-6902-2802,70
営利法人,グローバルキッズ新大塚園,112-0012,文京区大塚５－３－１３,139.73079,35.72322,JGD2011,03-3947-5658,50
区市町村,文京区立大塚保育園,112-0012,文京区大塚６－２２－１９,139.72557,35.72487,JGD2011,03-3943-1631,103
営利法人,ＡＩＡＩ　ＮＵＲＳＥＲＹ　新大塚,112-0012,文京区大塚６丁目２３番９号,139.7258,35.72403,JGD2011,03-5810-1725,60
営利法人,さくらさくみらい　護国寺,112-0012,文京区大塚６丁目３７番５号　藤和護国寺コープ１階,139.72345,35.72375,JGD2011,03-6912-2303,67
公益法人,八千代保育園,112-0013,文京区音羽１－１９－１８,139.72856,35.71568,JGD2011,03-5981-3025,45
他の法人,ＳＯＭＰＯスマイルキッズ江戸川橋保育園,112-0014,文京区関口１－４５－１５,139.73007,35.70978,JGD2011,03-5229-3007,60
営利法人,キッズパートナー文京関口,112-0014,文京区関口１丁目２０番６号,139.73352,35.70932,JGD2011,03-5206-8770,60
営利法人,テンダーラビング保育園関口,112-0014,文京区関口２丁目４番１１号,139.72839,35.71164,JGD2011,03-5810-1821,72
区市町村,文京区立青柳保育園,112-0014,文京区関口３－２－５,139.72932,35.7133,JGD2011,03-3941-4518,95
区市町村,文京区立目白台保育園,112-0015,文京区目白台１－５－１,139.7206,35.71376,JGD2011,03-3945-4220,86
他の法人,同仁美登里保育園,112-0015,文京区目白台３－１０－９,139.72563,35.7165,JGD2011,03-3941-8901,35
営利法人,テンダーラビング保育園音羽,112-0015,文京区目白台３丁目４番１４号,139.72771,35.7162,JGD2011,03-6902-1855,100
営利法人,キッズパートナー文京本駒込,113-0021,文京区本駒込１丁目１１番１５号,139.75053,35.72512,JGD2011,03-5810-1635,70
営利法人,このえ本駒込保育園,113-0021,文京区本駒込１丁目２０番１９号,139.75282,35.72657,JGD2011,03-6912-2185,70
営利法人,このえ第二本駒込保育園,113-0021,文京区本駒込１丁目２０番２１号,139.75282,35.72657,JGD2011,03-6912-1007,60
営利法人,アスク本駒込保育園,113-0021,文京区本駒込２－１－２３,139.74916,35.726,JGD2011,03-5319-2511,70
区市町村,文京区立本駒込西保育園,113-0021,文京区本駒込２－９－１６,139.74725,35.72732,JGD2011,03-3947-2906,53
営利法人,キッズラボ千石園,113-0021,文京区本駒込２丁目９番８号,139.74725,35.72732,JGD2011,03-5981-8677,76
区市町村,文京区立本駒込南保育園,113-0021,文京区本駒込３－１１－１４,139.75514,35.72791,JGD2011,03-3823-3247,121
営利法人,モニカ本駒込園,113-0021,文京区本駒込３－２０－３,139.75264,35.72794,JGD2011,03-5834-8361,60
営利法人,本駒込プチ・クレイシュ,113-0021,文京区本駒込３－２２－４,139.75243,35.72842,JGD2011,03-3823-5907,60
営利法人,こどもヶ丘保育園本駒込園,113-0021,文京区本駒込４－４２－１４,139.75804,35.73264,JGD2011,03-5834-8633,45
営利法人,こどもヶ丘保育園第二本駒込園,113-0021,文京区本駒込４丁目３番１号,139.75482,35.731,JGD2011,03-5834-2694,72
区市町村,文京区立本駒込保育園,113-0021,文京区本駒込５－６３－２,139.75244,35.73381,JGD2011,03-3822-3659,99
営利法人,クオリスキッズ駒込保育園,113-0021,文京区本駒込５丁目７１番６号,139.75067,35.73375,JGD2011,03-5832-9208,50
営利法人,ポピンズナーサリースクール千駄木,113-0022,文京区千駄木２－１６－７,139.7616,35.72337,JGD2011,03-5815-2151,60
区市町村,文京区立しおみ保育園,113-0022,文京区千駄木２－２７－８,139.76186,35.72475,JGD2011,03-3827-8229,107
社福法人,どんぐり保育園,113-0022,文京区千駄木２－４８－４,139.76248,35.72154,JGD2011,03-3828-8708,78
営利法人,テンダーラビング保育園千駄木,113-0022,文京区千駄木２丁目１１番３号,139.76158,35.72249,JGD2011,03-5842-1126,50
営利法人,にじいろ保育園千駄木,113-0022,文京区千駄木２丁目６番３号,139.76173,35.72178,JGD2011,03-5834-2633,59
区市町村,文京区立駒込保育園,113-0022,文京区千駄木３－１９－１７,139.76088,35.72951,JGD2011,03-3821-8800,93
