項目名,データ形態,カテゴリー数,質問文,属性,値
Q5[sanitize]1_ポスター・掲示板,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_ポスター・掲示板,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_デジタルサイネージ（大型ディスプレイや電子看板等の屋外広告）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_デジタルサイネージ（大型ディスプレイや電子看板等の屋外広告）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_テレビ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_テレビ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_ラジオ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_ラジオ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_公式ホームページ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_公式ホームページ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_SNS,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_SNS,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_行政が提供する独自媒体（アプリ等）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_行政が提供する独自媒体（アプリ等）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_電話・訪問等で行政機関に直接問合せ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_電話・訪問等で行政機関に直接問合せ,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_検索サイト（2020のみ）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_検索サイト（2020のみ）,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_その他,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_その他,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]1_特にない,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,1,YES
Q5[sanitize]1_特にない,ＳＡ,2,Q5[sanitize]1: 行政サービスに関する情報の収集方法について、お尋ねします。現在、行政サービスに関する情報を探したり利用したりする場合、どのような媒体を活用していますか。,2,NO
Q5[sanitize]2_紙媒体（広報誌等）,ＳＡ,2,Q5[sanitize]2: 今後、どのような媒体によって行政サービスの情報発信や行政サービス提供をしてほしいですか。,1,YES
