全国地方公共団体コード,ID,地方公共団体名,地区名,ごみの品目,ごみの品目_カナ,ごみの品目_英字,分別区分,出し方,注意点,備考,粗大ごみ回収料金
132012,132012GMLT000591,八王子市,全域,包丁研ぎ器,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000592,八王子市,全域,ボウリングの玉,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000593,八王子市,全域,ボウル（台所用品）（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000594,八王子市,全域,ボウル（台所用品）（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000595,八王子市,全域,ポケットティッシュ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000596,八王子市,全域,ポケットティッシュの個袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000597,八王子市,全域,歩行器（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000598,八王子市,全域,歩行器（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000599,八王子市,全域,ポスター,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000600,八王子市,全域,ボストンバッグ（小型）,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000601,八王子市,全域,ホース（ビニール製・ゴム製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000602,八王子市,全域,ボタン（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000603,八王子市,全域,ボタン（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000604,八王子市,全域,ホチキス,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000605,八王子市,全域,ホットカーペット,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000606,八王子市,全域,ホットプレート,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000607,八王子市,全域,ポット（魔法瓶）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000608,八王子市,全域,ボトル容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000609,八王子市,全域,哺乳瓶（ガラス製）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000610,八王子市,全域,哺乳瓶（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000611,八王子市,全域,ポリタンク,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000612,八王子市,全域,ポリバケツ（４０Ｌ超）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000613,八王子市,全域,ポリ袋,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000614,八王子市,全域,ポリ容器,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000615,八王子市,全域,ボール（スポーツ用品）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000616,八王子市,全域,ボールペン（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000617,八王子市,全域,ボールペン（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000618,八王子市,全域,保冷剤,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000619,八王子市,全域,ホーロー鍋,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000620,八王子市,全域,ホワイトボード,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000621,八王子市,全域,本,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000622,八王子市,全域,本棚,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000623,八王子市,全域,本箱,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000624,八王子市,全域,ポンプ（家庭用小型）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000625,八王子市,全域,マイク,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000626,八王子市,全域,マウス,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000627,八王子市,全域,マーガリンの容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000628,八王子市,全域,マグネット,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000629,八王子市,全域,枕カバー,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000630,八王子市,全域,枕（天然繊維製・化学繊維製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000631,八王子市,全域,マジックペン（ガラス製・鉄製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000632,八王子市,全域,マジックペン（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000633,八王子市,全域,麻雀台,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,電動式は処理できません,
132012,132012GMLT000634,八王子市,全域,麻雀パイ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000635,八王子市,全域,マッサージ機（いす型）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000636,八王子市,全域,マッチ,,,可燃ごみ,指定袋（青色）,,湿らせてください,
132012,132012GMLT000637,八王子市,全域,マット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000638,八王子市,全域,マットレス（スプリング有）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000639,八王子市,全域,マットレス（スプリング無）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000640,八王子市,全域,窓ガラス（板ガラス）,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000641,八王子市,全域,窓付き封筒,,,雑誌・雑紙,ひもでしっかりとしばる,,窓のビニールは切り取って可燃ごみへ,
132012,132012GMLT000642,八王子市,全域,まな板（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000643,八王子市,全域,マニキュアびん,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000644,八王子市,全域,魔法瓶（ポット）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000645,八王子市,全域,豆電球,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000646,八王子市,全域,マヨネーズの容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000125,八王子市,全域,漫画本,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000126,八王子市,全域,万年筆,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000127,八王子市,全域,みかんのネット,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000128,八王子市,全域,ミキサー,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000129,八王子市,全域,ミシン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000130,八王子市,全域,水枕（ゴム製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000131,八王子市,全域,味噌の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000132,八王子市,全域,密閉容器（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000133,八王子市,全域,ミニカー（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000134,八王子市,全域,ミニカー（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000135,八王子市,全域,ミニコンポ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000136,八王子市,全域,耳かき（竹製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000137,八王子市,全域,ミルク缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000138,八王子市,全域,麦わら帽子,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000139,八王子市,全域,虫かご（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000140,八王子市,全域,虫かご（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000141,八王子市,全域,蒸し器（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000142,八王子市,全域,蒸し器（木製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000143,八王子市,全域,虫眼鏡（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000144,八王子市,全域,虫眼鏡（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000145,八王子市,全域,むしろ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000146,八王子市,全域,名刺,,,雑誌・雑紙,ひもでしっかりとしばる,,封筒などに入れて散らばらないようにしてください,
132012,132012GMLT000147,八王子市,全域,メガネ（フレーム金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000148,八王子市,全域,メガネ（フレームプラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000149,八王子市,全域,メガホン,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000150,八王子市,全域,目薬の容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000151,八王子市,全域,メジャー（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000152,八王子市,全域,メジャー（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000153,八王子市,全域,メダル（記章）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000154,八王子市,全域,メモ用紙,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000155,八王子市,全域,綿棒,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000156,八王子市,全域,毛布,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000157,八王子市,全域,木片,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000158,八王子市,全域,モーター,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000159,八王子市,全域,餅つき機,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000160,八王子市,全域,モップ（柄付き）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000161,八王子市,全域,物置（スチール製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,床面積が2畳以下で解体したもの,
132012,132012GMLT000162,八王子市,全域,物干し竿,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000163,八王子市,全域,物干し台,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000164,八王子市,全域,モバイルバッテリー,,,有害ごみ,透明・半透明の袋,,可能な範囲でリサイクル協力店へ,
132012,132012GMLT000165,八王子市,全域,やかん,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000166,八王子市,全域,薬品,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000167,八王子市,全域,野菜くず,,,可燃ごみ,指定袋（青色）,,水分をよく切ってください,
132012,132012GMLT000168,八王子市,全域,遊具（木製・プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000169,八王子市,全域,浴衣,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000170,八王子市,全域,湯たんぽ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000171,八王子市,全域,湯たんぽ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000172,八王子市,全域,湯のみ茶碗,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000173,八王子市,全域,湯沸器,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000174,八王子市,全域,楊枝,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000175,八王子市,全域,洋服ダンス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000176,八王子市,全域,浴槽,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT000177,八王子市,全域,ヨーグルトの容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000178,八王子市,全域,よしず,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000179,八王子市,全域,ライター,,,有害ごみ,透明・半透明の袋,,中身を必ず使い切って、出してください,
132012,132012GMLT000180,八王子市,全域,ラケット（テニス・バドミントン）,,,不燃ごみ,指定袋（黄色）,,プラスチック製のものは可燃ごみへ,
132012,132012GMLT000181,八王子市,全域,ラジオ,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000182,八王子市,全域,ラジカセ,,,不燃ごみ,指定袋（黄色）,,電池は外して有害ごみへ,
132012,132012GMLT000183,八王子市,全域,ラップの芯,,,可燃ごみ,指定袋（青色）,,雑誌・雑紙には出せません,
132012,132012GMLT000184,八王子市,全域,ラップ類,,,可燃ごみ,指定袋（青色）,,プラマークの表示のあるものは容器包装プラスチックへ,
132012,132012GMLT000185,八王子市,全域,ランチジャー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000186,八王子市,全域,ランドセル,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000187,八王子市,全域,ランニングマシン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000188,八王子市,全域,リコーダー（笛）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000189,八王子市,全域,リチウムイオン電池,,,有害ごみ,透明・半透明の袋,,可能な範囲でリサイクル協力店へ,
132012,132012GMLT000190,八王子市,全域,リモコン,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000191,八王子市,全域,リール（釣り具）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000192,八王子市,全域,リンスの詰替え用袋・容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000193,八王子市,全域,リンスの容器（ポンプ部分含む）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000194,八王子市,全域,ルアー（釣り具）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000195,八王子市,全域,ルームランナー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000196,八王子市,全域,冷却まくら,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000197,八王子市,全域,冷蔵庫,,,家電リサイクル,市では処理できません,,家電リサイクル法対象品目なので、市の指定業者に収集依頼をするか、指定引取場所に持ち込みをお願いします。,
132012,132012GMLT000198,八王子市,全域,冷凍庫,,,家電リサイクル,市では処理できません,,家電リサイクル法対象品目なので、市の指定業者に収集依頼をするか、指定引取場所に持ち込みをお願いします。,
132012,132012GMLT000199,八王子市,全域,冷風扇,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000200,八王子市,全域,レインコート,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000201,八王子市,全域,レコード,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000202,八王子市,全域,レコードプレーヤー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000203,八王子市,全域,レシート（感熱紙）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000204,八王子市,全域,レシート（感熱紙除く）,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000205,八王子市,全域,レジ袋,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000206,八王子市,全域,レジャーシート,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000207,八王子市,全域,レトルトパック,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000208,八王子市,全域,レンガ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください。,
132012,132012GMLT000209,八王子市,全域,レンジ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000210,八王子市,全域,レンジ台,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000211,八王子市,全域,ローイングマシン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000212,八王子市,全域,ロウ紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000213,八王子市,全域,ローソク,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000214,八王子市,全域,ロープ（化学繊維製・天然繊維製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000215,八王子市,全域,ローラースケート,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000216,八王子市,全域,ワイシャツ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000217,八王子市,全域,ワインのびん,,,びん,家庭で用意した容器,,キャップは不燃ごみ コルクは可燃ごみ,
132012,132012GMLT000218,八王子市,全域,輪ゴム,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000219,八王子市,全域,和紙,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000220,八王子市,全域,綿,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000221,八王子市,全域,和ダンス,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000222,八王子市,全域,ワックスの缶,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000223,八王子市,全域,ワッペン（紙製・ビニール製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000224,八王子市,全域,ワッペン（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000225,八王子市,全域,ワープロ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000226,八王子市,全域,割り箸,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000227,八王子市,全域,割り箸の袋（紙製）,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000228,八王子市,全域,割り箸の袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000229,八王子市,全域,割れたびん,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000230,八王子市,全域,腕章（布製・ビニール製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,安全ピンは外して不燃ごみへ,
