【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,部,大田区東糀谷,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,一,世田谷区世田谷,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,般,板橋区氷川町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,環,練馬区石神井町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,境,足立区西新井,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,江戸川区春江町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,区部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,多,小金井市本町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,摩,東大和市奈良橋,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,一般,多摩部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,都一般平均,,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,京葉道路亀戸,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,環八通り八幡山,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,沿,２地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,道,甲州街道大原,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,中山道大和町,  < 0.04,0.050 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.050 ,  < 0.04,  < 0.04,0.006 ,  < 0.005,  < 0.005,
,,４地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.050 ,  < 0.04,  < 0.04,0.006 ,  < 0.005,  < 0.005,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,32,CFC-113,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,202.9,
,,,,,,,,,,,　　定量下限値：,,0.15,μg/m3,(0.019 ppb),,,,換算係数(→ppb）：,0.118 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.05,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.562 ,0.553 ,0.572 ,0.575 ,0.529 ,0.564 ,0.571 ,0.643 ,0.586 ,0.536 ,0.582 ,0.571 ,0.643 ,0.529 ,0.570 ,0.082 ,0.068 ,0.073 ,
,区,国設東京新宿,0.554 ,0.532 ,0.591 ,0.573 ,0.521 ,0.596 ,0.558 ,0.614 ,0.568 ,0.543 ,0.552 ,0.578 ,0.614 ,0.521 ,0.565 ,0.079 ,0.067 ,0.072 ,
,部,大田区東糀谷,0.560 ,0.524 ,0.562 ,0.560 ,0.519 ,0.559 ,0.593 ,0.613 ,0.587 ,0.545 ,0.564 ,0.575 ,0.613 ,0.519 ,0.564 ,0.079 ,0.067 ,0.072 ,
,一,世田谷区世田谷,0.602 ,0.504 ,0.564 ,0.555 ,0.528 ,0.577 ,0.585 ,0.621 ,0.561 ,0.496 ,0.575 ,0.548 ,0.621 ,0.496 ,0.560 ,0.080 ,0.064 ,0.072 ,
,般,板橋区氷川町,0.559 ,0.518 ,0.539 ,0.558 ,0.556 ,0.568 ,0.560 ,0.593 ,0.559 ,0.533 ,0.588 ,0.619 ,0.619 ,0.518 ,0.562 ,0.079 ,0.066 ,0.072 ,
,環,練馬区石神井町,0.551 ,0.569 ,0.566 ,0.559 ,0.559 ,0.556 ,0.571 ,0.586 ,0.555 ,0.530 ,0.579 ,0.558 ,0.586 ,0.530 ,0.561 ,0.075 ,0.068 ,0.072 ,
,境,足立区西新井,0.581 ,0.537 ,0.554 ,0.573 ,0.527 ,0.551 ,0.549 ,0.588 ,0.567 ,0.524 ,0.565 ,0.556 ,0.588 ,0.524 ,0.556 ,0.075 ,0.067 ,0.071 ,
,,江戸川区春江町,0.550 ,0.545 ,0.576 ,0.572 ,0.509 ,0.576 ,0.590 ,0.584 ,0.576 ,0.542 ,0.555 ,0.557 ,0.590 ,0.509 ,0.561 ,0.076 ,0.065 ,0.072 ,
,,区部一般平均,0.565 ,0.535 ,0.566 ,0.566 ,0.531 ,0.568 ,0.572 ,0.605 ,0.570 ,0.531 ,0.570 ,0.570 ,0.643 ,0.496 ,0.562 ,0.082 ,0.064 ,0.072 ,
,多,小金井市本町,0.596 ,0.533 ,0.581 ,0.551 ,0.518 ,0.559 ,0.570 ,0.608 ,0.581 ,0.527 ,0.537 ,0.579 ,0.608 ,0.518 ,0.562 ,0.078 ,0.066 ,0.072 ,
,摩,東大和市奈良橋,0.556 ,0.528 ,0.488 ,0.549 ,0.542 ,0.588 ,0.582 ,0.600 ,0.577 ,0.501 ,0.556 ,0.585 ,0.600 ,0.488 ,0.554 ,0.077 ,0.063 ,0.071 ,
,一般,多摩部一般平均,0.576 ,0.531 ,0.535 ,0.550 ,0.530 ,0.573 ,0.576 ,0.604 ,0.579 ,0.514 ,0.546 ,0.582 ,0.608 ,0.488 ,0.558 ,0.078 ,0.063 ,0.072 ,
,都一般平均,,0.567 ,0.534 ,0.559 ,0.563 ,0.531 ,0.569 ,0.573 ,0.605 ,0.572 ,0.528 ,0.565 ,0.573 ,0.643 ,0.488 ,0.562 ,0.082 ,0.063 ,0.072 ,
,,京葉道路亀戸,0.549 ,0.570 ,0.575 ,0.568 ,0.536 ,0.567 ,0.576 ,0.584 ,0.590 ,0.528 ,0.568 ,0.590 ,0.590 ,0.528 ,0.567 ,0.076 ,0.068 ,0.073 ,
,,環八通り八幡山,0.579 ,0.573 ,0.572 ,0.552 ,0.561 ,0.543 ,0.594 ,0.609 ,0.569 ,0.518 ,0.556 ,0.585 ,0.609 ,0.518 ,0.568 ,0.078 ,0.066 ,0.073 ,
,沿,２地点沿道平均,0.564 ,0.571 ,0.573 ,0.560 ,0.548 ,0.555 ,0.585 ,0.596 ,0.580 ,0.523 ,0.562 ,0.587 ,0.609 ,0.518 ,0.567 ,0.078 ,0.066 ,0.073 ,
,道,甲州街道大原,0.566 ,0.512 ,0.558 ,0.552 ,0.542 ,0.549 ,0.571 ,0.626 ,0.572 ,0.542 ,0.557 ,0.547 ,0.626 ,0.512 ,0.558 ,0.080 ,0.066 ,0.072 ,
,,中山道大和町,0.561 ,0.564 ,0.546 ,0.558 ,0.536 ,0.565 ,0.565 ,0.592 ,0.595 ,0.520 ,0.550 ,0.563 ,0.595 ,0.520 ,0.560 ,0.076 ,0.067 ,0.072 ,
,,４地点沿道平均,0.564 ,0.555 ,0.563 ,0.558 ,0.544 ,0.556 ,0.577 ,0.603 ,0.582 ,0.527 ,0.558 ,0.571 ,0.626 ,0.512 ,0.563 ,0.080 ,0.066 ,0.072 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.590 ,0.521 ,0.569 ,0.578 ,0.535 ,0.569 ,0.632 ,0.610 ,0.576 ,0.519 ,0.581 ,0.553 ,0.632 ,0.519 ,0.569 ,0.081 ,0.067 ,0.073 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,,,,,,,,,,,,,,,,,,,,,
この成分のみ、物質Aとダブり,33,"1,1-Dichloroethylene",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,96.9,
他はダブりなし,,,,,,,,,,,　　定量下限値：,,0.09,μg/m3,(0.022 ppb),,,,換算係数(→ppb）：,0.248 ,
,,,2020年度,,,,,mk,,,　　検出下限値：,,0.03,,(0.007 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,区,国設東京新宿,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,部,大田区東糀谷,  < 0.03,  < 0.03,0.030 ,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.030 ,  < 0.03,  < 0.03,0.008 ,  < 0.007,  < 0.007,
,一,世田谷区世田谷,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,般,板橋区氷川町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,環,練馬区石神井町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,境,足立区西新井,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,江戸川区春江町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,区部一般平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.030 ,  < 0.03,  < 0.03,0.008 ,  < 0.007,  < 0.007,
,多,小金井市本町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,摩,東大和市奈良橋,  < 0.03,0.039 ,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.039 ,  < 0.03,  < 0.03,0.010 ,  < 0.007,  < 0.007,
,一般,多摩部一般平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.039 ,  < 0.03,  < 0.03,0.010 ,  < 0.007,  < 0.007,
,都一般平均,,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,0.039 ,  < 0.03,  < 0.03,0.010 ,  < 0.007,  < 0.007,
,,京葉道路亀戸,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,環八通り八幡山,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,沿,２地点沿道平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,道,甲州街道大原,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,中山道大和町,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,４地点沿道平均,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.03,  < 0.007,  < 0.007,  < 0.007,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,34,3-Chloro-1-propene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,76.5,
,,,,,,,,,,,　　定量下限値：,,0.23,μg/m3,(0.07 ppb),,,,換算係数(→ppb）：,0.314 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.07,,(0.03 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,  < 0.07,1.171 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.171 ,  < 0.07,0.130 ,0.368 ,  < 0.03,0.041 ,
,区,国設東京新宿,  < 0.07,0.524 ,0.476 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.076 ,  < 0.07,  < 0.07,  < 0.07,0.524 ,  < 0.07,0.116 ,0.165 ,  < 0.03,0.036 ,
,部,大田区東糀谷,  < 0.07,0.719 ,0.729 ,1.007 ,  < 0.07,  < 0.07,  < 0.07,0.357 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.007 ,  < 0.07,0.258 ,0.316 ,  < 0.03,0.081 ,
,一,世田谷区世田谷,  < 0.07,0.616 ,0.482 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.616 ,  < 0.07,0.121 ,0.193 ,  < 0.03,0.038 ,
,般,板橋区氷川町,  < 0.07,0.687 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.687 ,  < 0.07,0.089 ,0.216 ,  < 0.03,  < 0.03,
,環,練馬区石神井町,  < 0.07,0.561 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.561 ,  < 0.07,0.079 ,0.176 ,  < 0.03,  < 0.03,
,境,足立区西新井,  < 0.07,0.642 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.642 ,  < 0.07,0.086 ,0.202 ,  < 0.03,  < 0.03,
,,江戸川区春江町,  < 0.07,0.553 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.553 ,  < 0.07,0.078 ,0.174 ,  < 0.03,  < 0.03,
,,区部一般平均,  < 0.07,0.684 ,0.233 ,0.156 ,  < 0.07,  < 0.07,  < 0.07,0.075 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.171 ,  < 0.07,0.119 ,0.368 ,  < 0.03,0.038 ,
,多,小金井市本町,  < 0.07,0.757 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.757 ,  < 0.07,0.095 ,0.238 ,  < 0.03,  < 0.03,
,摩,東大和市奈良橋,  < 0.07,0.776 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.776 ,  < 0.07,0.097 ,0.244 ,  < 0.03,0.030 ,
,一般,多摩部一般平均,  < 0.07,0.766 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.776 ,  < 0.07,0.096 ,0.244 ,  < 0.03,0.030 ,
,都一般平均,,  < 0.07,0.700 ,0.193 ,0.132 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.171 ,  < 0.07,0.115 ,0.368 ,  < 0.03,0.036 ,
,,京葉道路亀戸,  < 0.07,0.648 ,  < 0.07,0.107 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.648 ,  < 0.07,0.092 ,0.204 ,  < 0.03,  < 0.03,
,,環八通り八幡山,  < 0.07,0.666 ,0.439 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.666 ,  < 0.07,0.121 ,0.209 ,  < 0.03,0.038 ,
,沿,２地点沿道平均,  < 0.07,0.657 ,0.237 ,0.071 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.666 ,  < 0.07,0.107 ,0.209 ,  < 0.03,0.034 ,
,道,甲州街道大原,  < 0.07,1.200 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.200 ,  < 0.07,0.132 ,0.377 ,  < 0.03,0.042 ,
,,中山道大和町,  < 0.07,0.803 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.803 ,  < 0.07,0.099 ,0.252 ,  < 0.03,0.031 ,
,,４地点沿道平均,  < 0.07,0.829 ,0.136 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,1.200 ,  < 0.07,0.111 ,0.377 ,  < 0.03,0.035 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.07,0.591 ,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,  < 0.07,0.591 ,  < 0.07,0.081 ,0.186 ,  < 0.03,  < 0.03,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,35,n-Hexane,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,86.2,
,,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.019 ppb),,,,換算係数(→ppb）：,0.279 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.192 ,0.705 ,1.389 ,0.866 ,4.199 ,1.057 ,0.716 ,0.600 ,0.934 ,0.553 ,0.795 ,0.276 ,4.199 ,0.192 ,1.024 ,1.171 ,0.054 ,0.285 ,
,区,国設東京新宿,0.206 ,0.583 ,0.841 ,0.291 ,1.161 ,0.815 ,0.704 ,0.611 ,1.215 ,0.606 ,0.926 ,0.257 ,1.215 ,0.206 ,0.685 ,0.339 ,0.058 ,0.191 ,
,部,大田区東糀谷,0.761 ,1.091 ,1.074 ,0.723 ,1.884 ,1.886 ,0.687 ,1.255 ,1.200 ,0.996 ,1.344 ,0.522 ,1.886 ,0.522 ,1.119 ,0.526 ,0.146 ,0.312 ,
,一,世田谷区世田谷,0.494 ,0.558 ,0.460 ,0.248 ,0.728 ,0.735 ,0.713 ,0.852 ,1.140 ,0.707 ,0.789 ,0.204 ,1.140 ,0.204 ,0.636 ,0.318 ,0.057 ,0.177 ,
,般,板橋区氷川町,0.440 ,0.670 ,0.498 ,0.257 ,1.021 ,1.001 ,0.832 ,1.094 ,1.657 ,0.809 ,0.751 ,0.241 ,1.657 ,0.241 ,0.773 ,0.462 ,0.067 ,0.216 ,
,環,練馬区石神井町,0.336 ,0.659 ,0.431 ,0.207 ,0.410 ,0.722 ,0.705 ,0.758 ,1.142 ,0.748 ,0.648 ,0.268 ,1.142 ,0.207 ,0.586 ,0.319 ,0.058 ,0.163 ,
,境,足立区西新井,0.634 ,0.900 ,1.044 ,0.530 ,1.844 ,1.049 ,0.966 ,1.212 ,2.042 ,0.992 ,1.576 ,0.298 ,2.042 ,0.298 ,1.091 ,0.569 ,0.083 ,0.304 ,
,,江戸川区春江町,0.511 ,0.590 ,0.558 ,0.345 ,0.539 ,0.719 ,1.431 ,1.179 ,1.641 ,0.749 ,1.011 ,1.313 ,1.641 ,0.345 ,0.882 ,0.458 ,0.096 ,0.246 ,
,,区部一般平均,0.447 ,0.720 ,0.787 ,0.433 ,1.473 ,0.998 ,0.844 ,0.945 ,1.372 ,0.770 ,0.980 ,0.422 ,4.199 ,0.192 ,0.849 ,1.171 ,0.054 ,0.237 ,
,多,小金井市本町,0.421 ,0.621 ,0.587 ,0.256 ,0.366 ,0.745 ,0.775 ,1.372 ,1.512 ,0.911 ,1.093 ,0.522 ,1.512 ,0.256 ,0.765 ,0.422 ,0.072 ,0.213 ,
,摩,東大和市奈良橋,0.499 ,0.742 ,0.794 ,0.445 ,0.563 ,0.742 ,0.751 ,1.123 ,1.374 ,0.988 ,0.928 ,0.274 ,1.374 ,0.274 ,0.769 ,0.383 ,0.076 ,0.214 ,
,一般,多摩部一般平均,0.460 ,0.681 ,0.690 ,0.351 ,0.465 ,0.744 ,0.763 ,1.248 ,1.443 ,0.950 ,1.011 ,0.398 ,1.512 ,0.256 ,0.767 ,0.422 ,0.072 ,0.214 ,
,都一般平均,,0.450 ,0.712 ,0.768 ,0.417 ,1.272 ,0.947 ,0.828 ,1.006 ,1.386 ,0.806 ,0.986 ,0.417 ,4.199 ,0.192 ,0.833 ,1.171 ,0.054 ,0.232 ,
,,京葉道路亀戸,0.478 ,0.768 ,1.230 ,2.153 ,1.191 ,0.871 ,0.758 ,1.154 ,1.719 ,0.730 ,0.998 ,0.359 ,2.153 ,0.359 ,1.034 ,0.600 ,0.100 ,0.288 ,
,,環八通り八幡山,0.494 ,0.636 ,0.430 ,0.174 ,0.391 ,1.702 ,1.242 ,0.974 ,1.583 ,0.968 ,1.097 ,0.325 ,1.702 ,0.174 ,0.835 ,0.475 ,0.049 ,0.233 ,
,沿,２地点沿道平均,0.486 ,0.702 ,0.830 ,1.164 ,0.791 ,1.286 ,1.000 ,1.064 ,1.651 ,0.849 ,1.048 ,0.342 ,2.153 ,0.174 ,0.935 ,0.600 ,0.049 ,0.261 ,
,道,甲州街道大原,0.400 ,0.854 ,0.791 ,0.630 ,1.696 ,0.819 ,1.019 ,0.816 ,1.419 ,0.902 ,1.272 ,0.275 ,1.696 ,0.275 ,0.908 ,0.473 ,0.077 ,0.253 ,
,,中山道大和町,0.442 ,1.068 ,0.817 ,0.545 ,1.268 ,1.405 ,1.243 ,1.061 ,1.891 ,1.158 ,1.159 ,0.293 ,1.891 ,0.293 ,1.029 ,0.527 ,0.082 ,0.287 ,
