年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,10,需用費,683
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,11,役務費,295
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,12,委託料,2408
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,13,使用料及び賃借料,2645
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,14,工事請負費,11877
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,16,公有財産購入費,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,122,集会所管理経費,18,負担金・補助及び交付金,580
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,124,複合施設等管理経費,10,需用費,23735
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,124,複合施設等管理経費,11,役務費,344
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,124,複合施設等管理経費,12,委託料,18192
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,124,複合施設等管理経費,14,工事請負費,2800
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,01,報酬,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,07,報償費,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,10,需用費,1318
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,11,役務費,108
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,12,委託料,17318
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,13,使用料及び賃借料,426
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,17,備品購入費,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,22,償還金・利子及び割引料,3
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,26,公課費,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,10,需用費,45571
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,11,役務費,2034
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,12,委託料,247967
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,13,使用料及び賃借料,4
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,14,工事請負費,8060
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,18,負担金・補助及び交付金,49
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,22,償還金・利子及び割引料,1
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,26,公課費,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,129,地域複合館改修事業,10,需用費,34
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,129,地域複合館改修事業,12,委託料,11845
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,129,地域複合館改修事業,14,工事請負費,189200
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,07,報償費,26
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,10,需用費,20
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,864,市民協働推進事業,12,委託料,417
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,12,委託料,19475
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,13,使用料及び賃借料,0
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,14,工事請負費,363800
R3,一般会計,02,総務費,01,総務管理費,13,地域振興費,990,コミュニティセンター改修事業,17,備品購入費,456
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,01,報酬,10325
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,08,旅費,557
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,10,需用費,1691
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,11,役務費,847
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,12,委託料,8251
R3,一般会計,02,総務費,01,総務管理費,15,出張所費,137,出張所管理運営費,13,使用料及び賃借料,15508
R3,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,01,報酬,362
R3,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,07,報償費,0
R3,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,10,需用費,24
R3,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,12,委託料,55
R3,一般会計,02,総務費,01,総務管理費,16,防犯対策費,138,防犯対策事務経費,18,負担金・補助及び交付金,2243
R3,一般会計,02,総務費,01,総務管理費,17,諸費,139,諸事務経費,18,負担金・補助及び交付金,2473
R3,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,07,報償費,104
R3,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,10,需用費,353
R3,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,11,役務費,202
R3,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,12,委託料,126
R3,一般会計,02,総務費,01,総務管理費,17,諸費,140,人権啓発事業,18,負担金・補助及び交付金,308
R3,一般会計,02,総務費,01,総務管理費,17,諸費,141,過誤納還付金及び還付加算金,22,償還金・利子及び割引料,160000
R3,一般会計,02,総務費,01,総務管理費,17,諸費,143,保護司活動支援経費,07,報償費,394
R3,一般会計,02,総務費,01,総務管理費,17,諸費,143,保護司活動支援経費,10,需用費,30
R3,一般会計,02,総務費,01,総務管理費,17,諸費,143,保護司活動支援経費,18,負担金・補助及び交付金,1326
R3,一般会計,02,総務費,01,総務管理費,17,諸費,144,防衛施設関係経費,18,負担金・補助及び交付金,10
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,01,報酬,1972
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,07,報償費,117
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,08,旅費,223
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,10,需用費,35
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,13,使用料及び賃借料,120
R3,一般会計,02,総務費,01,総務管理費,17,諸費,150,犯罪被害者等支援事業,20,貸付金,1
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,02,給料,159764
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,03,職員手当等,132727
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,04,共済費,58272
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,004,職員人件費等,08,旅費,205
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,01,報酬,475
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,08,旅費,27
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,10,需用費,20
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,12,委託料,192
R3,一般会計,02,総務費,02,徴税費,01,税務総務費,153,固定資産評価審査委員会運営費,18,負担金・補助及び交付金,12
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,01,報酬,0
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,10,需用費,9358
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,11,役務費,170
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,12,委託料,21186
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,13,使用料及び賃借料,1019
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,155,課税事務経費,18,負担金・補助及び交付金,4570
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,01,報酬,0
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,10,需用費,5005
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,11,役務費,45
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,12,委託料,35983
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,13,使用料及び賃借料,10
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,18,負担金・補助及び交付金,90
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,156,資産税事務経費,26,公課費,5
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,01,報酬,0
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,07,報償費,10
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,10,需用費,5737
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,11,役務費,3765
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,12,委託料,11850
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,13,使用料及び賃借料,2734
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,17,備品購入費,0
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,18,負担金・補助及び交付金,599
R3,一般会計,02,総務費,02,徴税費,02,賦課徴収費,157,徴収事務経費,26,公課費,0
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,02,給料,96001
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,03,職員手当等,72216
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,04,共済費,33998
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,005,職員人件費等,08,旅費,53
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,01,報酬,55525
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,08,旅費,2452
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,10,需用費,5518
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,11,役務費,5812
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,12,委託料,31385
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,13,使用料及び賃借料,21420
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,14,工事請負費,0
R3,一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,158,戸籍住民基本台帳事務経費,17,備品購入費,0
