ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60163,東京体育館（メインアリーナ）,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60163/,,,,,,,,,,,,,,,,,,,,4121,,2019-10-31||2021-03-23||2023-02-15,,default,千駄ヶ谷1-17-1,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千驮谷1-17-1,东京体育馆（主体育馆）※不能使用，因为它是目前在建,正面入口（メインアリーナ棟）の自動ドアは無（他入口の一部には有）,"2F,1F,B1F",11,12,,有,,24,9,20,,,230,110,150,,,1,1,1,,,120,80,120,,,,,正面入口（メインアリーナ棟）,有（2cm）,170,否,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6481.819187855062!2d139.711335!3d35.679228!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c959147f9c1%3A0x7eb392467dbf33f0!2z5p2x5Lqs5L2T6IKy6aSo!5e0!3m2!1sja!2sus!4v1646371689092!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",否,"센다 가야 1-17-1",,"도쿄 체육관 (메인 아레나) ※ 현재 공사중에 대한 사용 불가",35.6792282,,,139.7113353,否,,"Sendagaya 1-17-1","Tokyo Metropolitan Gymnasium (main arena) ※ not be used because it is currently in construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2F,1F,B1F",13,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,75,03-6380-4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,否,7000,'-,,,,,,,https://www.tef.or.jp/tmg/,,,2（他施設共用）,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,補助犬のマット,スタッフの筆談対応,ホームドア",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%88%e3%83%a1%e3%82%a4%e3%83%b3%e3%82%a2%e3%83%aa%e3%83%bc%e3%83%8a%ef%bc%89%e2%80%bb%e7%8f%be%e5%9c%a8%e5%b7%a5%e4%ba%8b%e4%b8%ad%e3%81%ae%e3%81%9f,,,default,,,,open,open,"2024-02-29 00:33:17"
60164,東京体育館（サブアリーナ）,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60164/,,,,,,,,,,,,,,,,,,,,4217,,2019-11-01||2021-03-23||2023-02-15,,default,千駄ヶ谷1-17-1,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千驮谷1-17-1,东京体育馆（Sabarina）※不能使用，因为它是目前在建,,B2F,1,1,,有,,,,20,,,,,150,,,'-,,1,,,,,120,,,,,メインエントランス（サブアリーナ棟）,,163,否,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6481.819187855062!2d139.711335!3d35.679228!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d4ef8523cc5%3A0xc84c5a79ddbf606!2z5p2x5Lqs5L2T6IKy6aSo44K144OW44Ki44Oq44O844OK!5e0!3m2!1sja!2sus!4v1646371763329!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",否,"센다 가야 1-17-1",,"도쿄 체육관 (서브 아레나) ※ 현재 공사중에 대한 사용 불가",35.6792282,,,139.7113353,否,,"Sendagaya 1-17-1","Tokyo Metropolitan Gymnasium (Sabuarina) ※ not be used because it is currently in construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,75,03-6380-4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,否,7000,'-,,,,,,,https://www.tef.or.jp/tmg/,,,2（他施設共用）,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,補助犬のマット,スタッフの筆談対応,ホームドア",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%88%e3%82%b5%e3%83%96%e3%82%a2%e3%83%aa%e3%83%bc%e3%83%8a%ef%bc%89%e2%80%bb%e7%8f%be%e5%9c%a8%e5%b7%a5%e4%ba%8b%e4%b8%ad%e3%81%ae%e3%81%9f%e3%82%81,,,default,,,,open,open,"2024-02-29 00:37:01"
60165,東京体育館（会議室）,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60165/,,,,,,,,,,,,,,,,,,,,3589,,2019-11-02||2021-03-23||2023-02-15,,default,千駄ヶ谷1-17-1,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千驮谷1-17-1,东京体育馆（会议室）※不能使用，因为它是目前在建,,1F,1,1,,有,,,,,,,,,,,,,,,,,,,,,,,,メインエントランス（サブアリーナ棟）,,163,否,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6481.817784897909!2d139.71133499937204!3d35.6792452715573!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c959147f9c1%3A0x7eb392467dbf33f0!2z5p2x5Lqs5L2T6IKy6aSo!5e0!3m2!1sja!2sus!4v1646371869441!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",否,"센다 가야 1-17-1",,"도쿄 체육관 (회의실) ※ 현재 공사중에 대한 사용 불가",35.6792282,,,139.7113353,否,,"Sendagaya 1-17-1","Tokyo Metropolitan Gymnasium (conference room) ※ not be used because it is currently in construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,75,03-6380-4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,否,7000,'-,,,,,,,https://www.tef.or.jp/tmg/,,,2（他施設共用）,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,補助犬のマット,スタッフの筆談対応,ホームドア",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%88%e4%bc%9a%e8%ad%b0%e5%ae%a4%ef%bc%89%e2%80%bb%e7%8f%be%e5%9c%a8%e5%b7%a5%e4%ba%8b%e4%b8%ad%e3%81%ae%e3%81%9f%e3%82%81%e4%bd%bf%e7%94%a8%e4%b8%8d,,,default,,,,open,open,"2024-02-29 00:43:07"
60166,東京体育館（陸上競技場）,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60166/,,,,,,,,,,,,,,,,,,,,3095,,2019-11-02||2021-03-23||2023-02-15,,default,千駄ヶ谷1-17-1,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千驮谷1-17-1,东京体育馆（田径场）※不能使用，因为它是目前在建,個室更衣室を授乳室の代わりとして利用可能。,,,1,,有,,,,,,,,,,,,,,,,,,,,,,,,メインエントランス（サブアリーナ棟）,,163,否,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6481.819187855062!2d139.711335!3d35.679228!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c95e4ccf03b%3A0x63cd3c3aad039129!2z5p2x5Lqs5L2T6IKy6aSoIOmZuOS4iuertuaKgOWgtA!5e0!3m2!1sja!2sus!4v1646372004110!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",否,"센다 가야 1-17-1",,"도쿄 체육관 (육상 경기장) ※ 현재 공사중에 대한 사용 불가",35.6792282,,,139.7113353,否,,"Sendagaya 1-17-1","Tokyo Metropolitan Gymnasium (athletic field) ※ not be used because it is currently in construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,75,03-6380-4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,否,7000,'-,,,,,,,https://www.tef.or.jp/tmg/,,,2（他施設共用）,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,施設内おむつ交換台,車いすの貸出,補助犬のマット,スタッフの筆談対応,ホームドア",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%88%e9%99%b8%e4%b8%8a%e7%ab%b6%e6%8a%80%e5%a0%b4%ef%bc%89%e2%80%bb%e7%8f%be%e5%9c%a8%e5%b7%a5%e4%ba%8b%e4%b8%ad%e3%81%ae%e3%81%9f%e3%82%81%e4%bd%bf,,,default,,,,open,open,"2024-02-29 00:43:29"
60167,東京体育館（トレーニングルーム・プール・スタジオ）,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60167/,,,,,,,,,,,,,,,,,,,,2818,,2019-11-02||2021-03-23||2023-02-15,,default,千駄ヶ谷1-17-1,,否,否,否,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千驮谷1-17-1,东京体育馆（训练池工作室）※不能使用，因为它是目前在建,個室更衣室を授乳室の代わりとして利用可能。,"2F,1F,B1F",6,1,,有,,,,,11,,,,,238,,'-,,,1,,,,,110,,,,メインエントランス（サブアリーナ棟）,,163,否,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6481.817784897909!2d139.71133499937204!3d35.6792452715573!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188cbe22479625%3A0xf6947a63c73f6c89!2z5p2x5Lqs5L2T6IKy6aSoIOWxi-WGheODl-ODvOODqw!5e0!3m2!1sja!2sus!4v1646372096850!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",否,"센다 가야 1-17-1",,"도쿄 체육관 (헬스장 풀 스튜디오) ※ 현재 공사중에 대한 사용 불가",35.6792282,,,139.7113353,否,,"Sendagaya 1-17-1","Tokyo Metropolitan Gymnasium (training pool studio) ※ not be used because it is currently in construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,75,03-6380-4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,否,7000,'-,,,,,,,https://www.tef.or.jp/tmg/,,,3（うちプール利用者用1台）,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,補助犬のマット,スタッフの筆談対応,ホームドア",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e4%bd%93%e8%82%b2%e9%a4%a8%ef%bc%88%e3%83%88%e3%83%ac%e3%83%bc%e3%83%8b%e3%83%b3%e3%82%b0%e3%83%ab%e3%83%bc%e3%83%a0%e3%83%bb%e3%83%97%e3%83%bc%e3%83%ab%e3%83%bb%e3%82%b9%e3%82%bf,,,default,,,,open,open,"2024-02-29 00:43:50"
60168,東京武道館（大武道場）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60168/,,,,,,,,,,,,,,,,,,,,3810,,2019-11-18||2023-02-15||2024-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（大练武场）,,1、2,1,1,,,,,,,,,135,,,,,1,,,,,80,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (대형 무도장)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (large martial arts field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,施設出入口スロープ,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e5%a4%a7%e6%ad%a6%e9%81%93%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2024-02-28 00:54:47"
60169,東京武道館（第一武道場）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60169/,,,,,,,,,,,,,,,,,,,,3493,,2019-11-18||2023-02-15||2024-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（武林第一场）,,1,1,1,,,,,,,,,135,,,,,1,,,,,80,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (제일 무도장)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (first martial arts field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,施設出入口スロープ,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e7%ac%ac%e4%b8%80%e6%ad%a6%e9%81%93%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:01:54"
60170,東京武道館（第二武道場）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60170/,,,,,,,,,,,,,,,,,,,,3531,,2019-11-18||2023-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（第二练武场）,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (제 2 무도장)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (second martial arts field)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,階段の手すり,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e7%ac%ac%e4%ba%8c%e6%ad%a6%e9%81%93%e5%a0%b4%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:08:11"
60171,東京武道館（トレーニングルーム）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60171/,,,,,,,,,,,,,,,,,,,,3434,,2019-11-18||2023-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（训练）,,B1,1,1,,,,6,,,,,145,,,,,1,,,,,90,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (트레이닝)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (training)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,施設出入口スロープ,施設入口：自動ドア,エレベーター,音声案内,点字表示,階段の手すり,車椅子使用者対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e3%83%88%e3%83%ac%e3%83%bc%e3%83%8b%e3%83%b3%e3%82%b0%e3%83%ab%e3%83%bc%e3%83%a0%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:25:27"
60172,東京武道館（弓道場近的）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60172/,,,,,,,,,,,,,,,,,,,,3027,,2019-11-02||2023-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（近基础射箭场）,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (궁도장 근으로)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (archery field near basis)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e5%bc%93%e9%81%93%e5%a0%b4%e8%bf%91%e7%9a%84%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:33:15"
