年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,8,報償費,2,謝礼,"8,219,432"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,9,旅費,1,費用弁償（普通）,"7,611"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,11,需用費,1,消耗品費,"96,698"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,11,需用費,2,印刷製本費,"760,430"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,12,役務費,1,通信運搬費,"87,844"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,12,役務費,2,手数料,"10,285"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,12,役務費,3,保険料,"73,570"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,13,委託料,19,調査等,"2,123,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,14,使用料及び賃借料,1,借上料,"38,437"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,14,使用料及び賃借料,2,使用料,"939,460"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,18,備品購入費,5,図書,"50,750"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,19,友好交流都市事業,19,負担金、補助及び交付金,2,補助金,"8,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,8,報償費,2,謝礼,"11,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,8,報償費,3,記念品等,"169,896"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,11,需用費,1,消耗品費,"10,807"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,11,需用費,2,印刷製本費,"122,345"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,12,役務費,1,通信運搬費,"12,740"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,12,役務費,2,手数料,"1,980"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,13,委託料,23,イベント業務,"253,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,13,委託料,25,作成等,"744,260"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,13,委託料,52,保育等,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,14,使用料及び賃借料,2,使用料,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,24,市制施行５０周年記念事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,1,報酬,2,委員,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,11,需用費,1,消耗品費,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,12,役務費,1,通信運搬費,"96,996"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,13,委託料,20,運営管理費,"6,000,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,11,需用費,1,消耗品費,"482,605"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,12,役務費,1,通信運搬費,"8,096,896"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,12,役務費,2,手数料,"4,311,440"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,13,委託料,17,システム業務等,"9,770,200"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,13,委託料,28,事務処理等,"34,965,960"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,14,使用料及び賃借料,1,借上料,"104,443"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,27,特別定額給付金給付事業,19,負担金、補助及び交付金,2,補助金,"7,455,500,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,28,新型コロナウイルス感染症対策基金積立事業,25,積立金,17,新型コロナウイルス感染症対策基金,"149,562,000"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,11,需用費,1,消耗品費,"3,215,130"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,11,需用費,6,修繕料,"1,423,168"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,12,役務費,1,通信運搬費,"31,981,211"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,12,役務費,2,手数料,"6,496,622"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,4,機器等保守点検,"14,575,440"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,17,システム業務等,"258,521,648"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,18,システム保守点検,"1,020,800"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,34,撤去・移設,0
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,14,使用料及び賃借料,1,借上料,"121,689,520"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,14,使用料及び賃借料,2,使用料,"39,289,778"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,18,備品購入費,2,機械器具等,"904,310"
2020,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,19,負担金、補助及び交付金,1,負担金,"15,191,214"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,1,報酬,2,委員,0
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,8,報償費,2,謝礼,0
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,11,需用費,1,消耗品費,"37,942"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,11,需用費,3,光熱水費,"28,771"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,14,使用料及び賃借料,1,借上料,"45,442"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,19,負担金、補助及び交付金,2,補助金,"1,430,189"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,1,報酬,2,委員,0
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,19,負担金、補助及び交付金,2,補助金,"312,354"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,1,報酬,2,委員,"48,000"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,14,使用料及び賃借料,1,借上料,"481,102"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,18,備品購入費,3,設備器具,"717,750"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,19,負担金、補助及び交付金,2,補助金,"25,968,268"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,1,報酬,2,委員,0
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,1,消耗品費,"19,910"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,5,燃料費,"34,922"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,6,修繕料,"54,464"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,12,役務費,1,通信運搬費,"8,828"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,12,役務費,3,保険料,"31,667"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,13,委託料,26,指導等,"3,268,728"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,27,公課費,1,自動車重量税,"6,600"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,11,需用費,3,光熱水費,"23,540,816"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,11,需用費,6,修繕料,"242,000"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,15,工事請負費,2,設置工事,"299,999"
2020,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,19,負担金、補助及び交付金,2,補助金,"6,250,275"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,1,報酬,17,会計年度任用職員,"4,531,260"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,2,給料,2,一般職,"30,542,640"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,3,職員手当等,2,地域手当等,"20,943,095"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"487,620"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,4,共済費,3,職員共済組合費,"9,834,398"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,9,旅費,3,普通旅費,882
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,1,消耗品費,"98,908"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,3,光熱水費,"2,530,604"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,6,修繕料,"75,944"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,8,医薬材料費,"2,900"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,12,役務費,1,通信運搬費,"170,530"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,12,役務費,3,保険料,"10,983"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,1,庁舎管理業務,"8,148,144"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,2,電気保安業務,"150,480"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,3,設備保守点検,"1,066,560"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,10,設計・監理等,"7,150,000"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,15,警備等,"132,000"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,14,使用料及び賃借料,1,借上料,"21,787"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,1,報酬,17,会計年度任用職員,"152,880"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,1,消耗品費,"95,505"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,3,光熱水費,"1,229,625"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,6,修繕料,"742,060"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,8,医薬材料費,"1,800"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,1,通信運搬費,"103,309"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,2,手数料,0
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,3,保険料,"8,654"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,1,庁舎管理業務,"8,148,144"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,2,電気保安業務,"150,480"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,3,設備保守点検,"748,110"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,15,警備等,"132,000"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,14,使用料及び賃借料,1,借上料,"917,488"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,14,使用料及び賃借料,4,受信料,"14,545"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,15,工事請負費,3,改修工事,"37,180,000"
2020,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,15,工事請負費,4,補修工事,"449,900"
