年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,12,役務費,3,保険料,"76,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,13,委託料,19,調査等,"1,150,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,14,使用料及び賃借料,1,借上料,"50,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,14,使用料及び賃借料,2,使用料,"930,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,18,備品購入費,2,機械器具等,0
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,18,備品購入費,5,図書,"40,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,1,報酬,2,委員,"500,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,11,需用費,1,消耗品費,"3,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,12,役務費,1,通信運搬費,"300,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,13,委託料,20,運営管理費,"6,500,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,26,市民協働推進事業,13,委託料,52,保育等,"30,000"
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,29,計画行財政推進事業（繰越明許費）,13,委託料,25,作成等,0
2021,1,一般会計,2,総務費,1,総務管理費,8,企画費,30,新庁舎建設事業（逓次繰越費）,15,工事請負費,1,建設工事,0
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,11,需用費,1,消耗品費,"3,181,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,11,需用費,6,修繕料,"500,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,12,役務費,1,通信運搬費,"25,306,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,12,役務費,2,手数料,"6,539,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,4,機器等保守点検,"10,599,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,17,システム業務等,"68,710,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,18,システム保守点検,"10,710,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,13,委託料,34,撤去・移設,"33,970,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,14,使用料及び賃借料,1,借上料,"84,412,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,14,使用料及び賃借料,2,使用料,"78,158,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,15,工事請負費,8,整備工事,"1,300,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,18,備品購入費,2,機械器具等,"32,186,000"
2021,1,一般会計,2,総務費,1,総務管理費,9,電子計算機費,1,情報システム管理運営事業,19,負担金、補助及び交付金,1,負担金,"15,088,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,1,報酬,2,委員,"36,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,8,報償費,2,謝礼,"138,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,11,需用費,3,光熱水費,"36,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,14,使用料及び賃借料,1,借上料,"46,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,1,交通安全事業,19,負担金、補助及び交付金,2,補助金,"2,000,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,1,報酬,2,委員,"65,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,9,旅費,1,費用弁償（普通）,"2,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,2,防犯事業,19,負担金、補助及び交付金,2,補助金,"680,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,1,報酬,2,委員,"48,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,14,使用料及び賃借料,1,借上料,"482,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,3,コミュニティバス事業,19,負担金、補助及び交付金,2,補助金,"26,760,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,1,報酬,2,委員,"36,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,5,燃料費,"39,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,11,需用費,6,修繕料,"15,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,12,役務費,1,通信運搬費,"10,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,12,役務費,3,保険料,"14,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,4,市民安全推進事業,13,委託料,26,指導等,"3,256,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,11,需用費,3,光熱水費,"25,400,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,15,工事請負費,2,設置工事,"300,000"
2021,1,一般会計,2,総務費,1,総務管理費,10,交通・防犯対策費,5,防犯灯維持管理事業,19,負担金、補助及び交付金,2,補助金,"7,500,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,1,報酬,17,会計年度任用職員,"7,047,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,2,給料,2,一般職,"30,956,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,3,職員手当等,2,地域手当等,"21,250,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,278,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,4,共済費,3,職員共済組合費,"10,325,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,1,職員人件費,9,旅費,3,普通旅費,"3,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,1,消耗品費,"50,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,3,光熱水費,"1,575,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,11,需用費,8,医薬材料費,"3,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,12,役務費,1,通信運搬費,"150,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,12,役務費,2,手数料,"11,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,12,役務費,3,保険料,"11,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,1,庁舎管理業務,"4,950,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,2,電気保安業務,"151,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,3,設備保守点検,"1,053,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,10,設計・監理等,"9,000,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,13,委託料,15,警備等,"132,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,14,使用料及び賃借料,1,借上料,"19,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,2,野塩地域市民センター運営管理事業,15,工事請負費,3,改修工事,"190,000,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,1,消耗品費,"100,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,3,光熱水費,"1,485,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,6,修繕料,"200,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,11,需用費,8,医薬材料費,"3,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,1,通信運搬費,"92,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,2,手数料,"11,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,12,役務費,3,保険料,"9,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,1,庁舎管理業務,"8,448,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,2,電気保安業務,"151,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,3,設備保守点検,"833,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,13,委託料,15,警備等,"132,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,14,使用料及び賃借料,1,借上料,"914,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,14,使用料及び賃借料,4,受信料,"15,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,15,工事請負費,3,改修工事,0
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,15,工事請負費,6,取替工事,"1,590,000"
2021,1,一般会計,2,総務費,1,総務管理費,11,市民センター費,4,松山地域市民センター運営管理事業,18,備品購入費,2,機械器具等,0
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,1,報酬,2,委員,"368,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,8,報償費,2,謝礼,"3,332,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,11,需用費,1,消耗品費,"215,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,11,需用費,8,医薬材料費,"3,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,12,役務費,1,通信運搬費,"50,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,13,委託料,52,保育等,"500,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,14,使用料及び賃借料,1,借上料,"284,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,1,男女共同参画センター運営管理事業,14,使用料及び賃借料,2,使用料,"18,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,2,女性広報発行事業,8,報償費,2,謝礼,"180,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,2,女性広報発行事業,11,需用費,1,消耗品費,"5,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,2,女性広報発行事業,11,需用費,2,印刷製本費,"1,100,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,2,女性広報発行事業,12,役務費,1,通信運搬費,"5,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,2,女性広報発行事業,13,委託料,35,配布等,"486,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,3,アイレックまつり事業,8,報償費,2,謝礼,"150,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,3,アイレックまつり事業,11,需用費,1,消耗品費,"21,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,4,起業支援事業,8,報償費,2,謝礼,"47,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,4,起業支援事業,13,委託料,20,運営管理費,"7,500,000"
2021,1,一般会計,2,総務費,1,総務管理費,12,男女平等推進費,4,起業支援事業,19,負担金、補助及び交付金,2,補助金,"700,000"
2021,1,一般会計,2,総務費,1,総務管理費,13,諸費,3,施設事故補償費,12,役務費,3,保険料,"1,183,000"
2021,1,一般会計,2,総務費,1,総務管理費,13,諸費,3,施設事故補償費,22,補償、補填及び賠償金,4,事故補償,"1,000"
2021,1,一般会計,2,総務費,1,総務管理費,13,諸費,4,過誤納返還金に係わる経費,23,償還金、利子及び割引料,6,返還金,"1,000,000"
