産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,023,特用林産物生産業（きのこ類の栽培を除く）,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,0,0000,全ての規模,23,167,137,30,23,167,137,30,-,-,-,-
3,A,02,024,林業サービス業,1,0100,1～4人,9,18,15,3,9,18,15,3,-,-,-,-
3,A,02,024,林業サービス業,1,0101,1人,2,2,2,-,2,2,2,-,-,-,-,-
3,A,02,024,林業サービス業,1,0102,2人,5,10,8,2,5,10,8,2,-,-,-,-
3,A,02,024,林業サービス業,1,0103,3人,2,6,5,1,2,6,5,1,-,-,-,-
3,A,02,024,林業サービス業,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,0200,5～9人,9,56,41,15,9,56,41,15,-,-,-,-
3,A,02,024,林業サービス業,1,0300,10～19人,4,56,49,7,4,56,49,7,-,-,-,-
3,A,02,024,林業サービス業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,0500,30～49人,1,37,32,5,1,37,32,5,-,-,-,-
3,A,02,024,林業サービス業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,024,林業サービス業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,0,0000,全ての規模,2,14,12,2,2,14,12,2,-,-,-,-
3,A,02,029,その他の林業,1,0100,1～4人,1,2,2,-,1,2,2,-,-,-,-,-
3,A,02,029,その他の林業,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0102,2人,1,2,2,-,1,2,2,-,-,-,-,-
3,A,02,029,その他の林業,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0300,10～19人,1,12,10,2,1,12,10,2,-,-,-,-
3,A,02,029,その他の林業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,A,02,029,その他の林業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,0,0000,全ての規模,19,125,107,18,18,124,106,18,1,1,1,-
1,B,00,000,漁業,1,0100,1～4人,10,30,23,7,9,29,22,7,1,1,1,-
1,B,00,000,漁業,1,0101,1人,2,2,2,-,1,1,1,-,1,1,1,-
1,B,00,000,漁業,1,0102,2人,1,2,2,-,1,2,2,-,-,-,-,-
1,B,00,000,漁業,1,0103,3人,2,6,5,1,2,6,5,1,-,-,-,-
1,B,00,000,漁業,1,0104,4人,5,20,14,6,5,20,14,6,-,-,-,-
1,B,00,000,漁業,1,0200,5～9人,4,28,22,6,4,28,22,6,-,-,-,-
1,B,00,000,漁業,1,0300,10～19人,5,67,62,5,5,67,62,5,-,-,-,-
1,B,00,000,漁業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
1,B,00,000,漁業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,0,0000,全ての規模,10,72,62,10,10,72,62,10,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0100,1～4人,4,12,9,3,4,12,9,3,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0101,1人,1,1,1,-,1,1,1,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0103,3人,1,3,2,1,1,3,2,1,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0104,4人,2,8,6,2,2,8,6,2,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0200,5～9人,3,21,17,4,3,21,17,4,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0300,10～19人,3,39,36,3,3,39,36,3,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
2,B,03,000,漁業（水産養殖業を除く）,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,0,0000,全ての規模,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0100,1～4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0300,10～19人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,030,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,0,0000,全ての規模,10,72,62,10,10,72,62,10,-,-,-,-
3,B,03,031,海面漁業,1,0100,1～4人,4,12,9,3,4,12,9,3,-,-,-,-
3,B,03,031,海面漁業,1,0101,1人,1,1,1,-,1,1,1,-,-,-,-,-
3,B,03,031,海面漁業,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0103,3人,1,3,2,1,1,3,2,1,-,-,-,-
3,B,03,031,海面漁業,1,0104,4人,2,8,6,2,2,8,6,2,-,-,-,-
3,B,03,031,海面漁業,1,0200,5～9人,3,21,17,4,3,21,17,4,-,-,-,-
3,B,03,031,海面漁業,1,0300,10～19人,3,39,36,3,3,39,36,3,-,-,-,-
3,B,03,031,海面漁業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,031,海面漁業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,0,0000,全ての規模,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0100,1～4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0300,10～19人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,03,032,内水面漁業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,0,0000,全ての規模,9,53,45,8,8,52,44,8,1,1,1,-
2,B,04,000,水産養殖業,1,0100,1～4人,6,18,14,4,5,17,13,4,1,1,1,-
2,B,04,000,水産養殖業,1,0101,1人,1,1,1,-,-,-,-,-,1,1,1,-
2,B,04,000,水産養殖業,1,0102,2人,1,2,2,-,1,2,2,-,-,-,-,-
2,B,04,000,水産養殖業,1,0103,3人,1,3,3,-,1,3,3,-,-,-,-,-
2,B,04,000,水産養殖業,1,0104,4人,3,12,8,4,3,12,8,4,-,-,-,-
2,B,04,000,水産養殖業,1,0200,5～9人,1,7,5,2,1,7,5,2,-,-,-,-
2,B,04,000,水産養殖業,1,0300,10～19人,2,28,26,2,2,28,26,2,-,-,-,-
2,B,04,000,水産養殖業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
2,B,04,000,水産養殖業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,0,0000,全ての規模,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0100,1～4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0300,10～19人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,040,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,0,0000,全ての規模,3,18,17,1,2,17,16,1,1,1,1,-
3,B,04,041,海面養殖業,1,0100,1～4人,2,3,3,-,1,2,2,-,1,1,1,-
3,B,04,041,海面養殖業,1,0101,1人,1,1,1,-,-,-,-,-,1,1,1,-
3,B,04,041,海面養殖業,1,0102,2人,1,2,2,-,1,2,2,-,-,-,-,-
3,B,04,041,海面養殖業,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0300,10～19人,1,15,14,1,1,15,14,1,-,-,-,-
3,B,04,041,海面養殖業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,041,海面養殖業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,0,0000,全ての規模,6,35,28,7,6,35,28,7,-,-,-,-
3,B,04,042,内水面養殖業,1,0100,1～4人,4,15,11,4,4,15,11,4,-,-,-,-
3,B,04,042,内水面養殖業,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0103,3人,1,3,3,-,1,3,3,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0104,4人,3,12,8,4,3,12,8,4,-,-,-,-
3,B,04,042,内水面養殖業,1,0200,5～9人,1,7,5,2,1,7,5,2,-,-,-,-
3,B,04,042,内水面養殖業,1,0300,10～19人,1,13,12,1,1,13,12,1,-,-,-,-
3,B,04,042,内水面養殖業,1,0400,20～29人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0500,30～49人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,B,04,042,内水面養殖業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,0,0000,全ての規模,661850,9653155,5720007,3909432,653315,9181164,5436696,3720752,8535,471991,283311,188680
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0100,1～4人,357662,791958,437393,354458,356352,788846,435763,352976,1310,3112,1630,1482
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0101,1人,111406,111406,74325,37041,110934,110934,73954,36940,472,472,371,101
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0102,2人,115022,230044,123754,106286,114794,229588,123526,106058,228,456,228,228
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0103,3人,74428,223284,119872,103385,74172,222516,119513,102976,256,768,359,409
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0104,4人,56806,227224,119442,107746,56452,225808,118770,107002,354,1416,672,744
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0200,5～9人,136409,892346,479504,412388,134943,882418,475930,406034,1466,9928,3574,6354
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0300,10～19人,81402,1101185,624167,476138,80326,1086267,617724,467663,1076,14918,6443,8475
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0400,20～29人,31460,748274,422191,325410,30462,723389,411773,310943,998,24885,10418,14467
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0500,30～49人,24385,916853,508049,408177,22198,834398,477710,356061,2187,82455,30339,52116
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0600,50～99人,15043,1028517,617903,408731,14286,978681,592575,384223,757,49836,25328,24508
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0700,100～199人,6937,948014,597437,348037,6550,896377,561372,332465,387,51637,36065,15572
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0800,200～299人,2082,505989,324756,180093,1979,480440,305592,173708,103,25549,19164,6385
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,0900,300～499人,1591,607017,386848,215303,1475,563404,352050,206488,116,43613,34798,8815
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,1000,500～999人,1030,699976,432564,266380,962,651794,400089,250673,68,48182,32475,15707
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,1100,1000人以上,662,1413026,889195,514317,606,1295150,806118,479518,56,117876,83077,34799
0,C-S,00,000,非農林漁業（Ｃ～Ｓ）,1,1200,出向・派遣従業員のみ,3187,-,-,-,3176,-,-,-,11,-,-,-
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,0,0000,全ての規模,659763,9394739,5525325,3845698,653315,9181164,5436696,3720752,6448,213575,88629,124946
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0100,1～4人,357167,791083,436714,354262,356352,788846,435763,352976,815,2237,951,1286
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0101,1人,111099,111099,74027,37032,110934,110934,73954,36940,165,165,73,92
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0102,2人,114965,229930,123679,106247,114794,229588,123526,106058,171,342,153,189
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0103,3人,74358,223074,119725,103322,74172,222516,119513,102976,186,558,212,346
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0104,4人,56745,226980,119283,107661,56452,225808,118770,107002,293,1172,513,659
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0200,5～9人,136101,890184,478152,411578,134943,882418,475930,406034,1158,7766,2222,5544
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0300,10～19人,81096,1096970,621408,474682,80326,1086267,617724,467663,770,10703,3684,7019
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0400,20～29人,31334,745078,419494,324911,30462,723389,411773,310943,872,21689,7721,13968
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0500,30～49人,24138,907722,500104,406991,22198,834398,477710,356061,1940,73324,22394,50930
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0600,50～99人,14912,1019193,611555,405755,14286,978681,592575,384223,626,40512,18980,21532
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0700,100～199人,6737,920547,576818,341189,6550,896377,561372,332465,187,24170,15446,8724
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0800,200～299人,2011,487939,310305,176494,1979,480440,305592,173708,32,7499,4713,2786
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,0900,300～499人,1494,570716,356809,209041,1475,563404,352050,206488,19,7312,4759,2553
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,1000,500～999人,975,661834,404564,256238,962,651794,400089,250673,13,10040,4475,5565
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,1100,1000人以上,612,1303473,809402,484557,606,1295150,806118,479518,6,8323,3284,5039
0,C-R,00,000,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1,1200,出向・派遣従業員のみ,3186,-,-,-,3176,-,-,-,10,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,0,0000,全ての規模,101,2090,1678,381,101,2090,1678,381,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0100,1～4人,54,88,71,16,54,88,71,16,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0101,1人,35,35,32,2,35,35,32,2,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0102,2人,8,16,13,3,8,16,13,3,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0103,3人,7,21,13,8,7,21,13,8,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0104,4人,4,16,13,3,4,16,13,3,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0200,5～9人,20,122,106,16,20,122,106,16,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0300,10～19人,11,136,91,15,11,136,91,15,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0400,20～29人,4,92,82,10,4,92,82,10,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0500,30～49人,3,106,91,15,3,106,91,15,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0700,100～199人,1,170,128,42,1,170,128,42,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0800,200～299人,1,230,180,50,1,230,180,50,-,-,-,-
1,C,00,000,鉱業，採石業，砂利採取業,1,0900,300～499人,1,354,325,29,1,354,325,29,-,-,-,-
