地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
1,13100,区部,2,E,15,印刷・同関連業,7399,88296,3985,50958,1247,11134,1114,12989,118,1308,101,958,113,1675,109,1350,99,2597,91,1142,121,982,77,878,60,931,38,339
1,13100,区部,2,E,16,化学工業,1131,59649,499,30106,95,3788,207,11995,32,1826,34,1689,22,1227,28,1770,27,474,35,1464,30,1398,26,2424,22,265,14,290
1,13100,区部,2,E,17,石油製品・石炭製品製造業,50,6488,25,5981,-,-,10,252,4,214,-,-,-,-,3,16,-,-,2,1,-,-,-,-,-,-,-,-
1,13100,区部,2,E,18,プラスチック製品製造業（別掲を除く）,1974,19096,1244,10631,326,2341,198,3235,19,138,29,199,15,234,10,133,17,174,18,399,17,331,22,633,11,160,8,90
1,13100,区部,2,E,19,ゴム製品製造業,753,7756,522,5057,104,697,67,395,7,24,4,18,6,23,8,31,7,49,3,19,8,133,5,13,3,1264,1,3
1,13100,区部,2,E,20,なめし革・同製品・毛皮製造業,1858,9477,1164,6078,282,1062,182,1069,30,145,20,83,16,240,20,102,22,98,20,148,26,171,22,82,12,30,9,38
1,13100,区部,2,E,21,窯業・土石製品製造業,677,9398,425,6103,69,477,69,796,10,63,9,63,9,189,12,178,9,650,13,296,9,87,10,81,7,118,5,29
1,13100,区部,2,E,22,鉄鋼業,488,8703,327,3094,64,376,42,721,6,40,5,142,7,279,4,11,5,3212,4,140,4,134,3,32,3,138,4,177
1,13100,区部,2,E,23,非鉄金属製造業,521,7902,352,2882,60,369,48,456,5,9,9,1032,1,3,10,130,5,773,7,773,3,9,3,12,4,1331,3,78
1,13100,区部,2,E,24,金属製品製造業,5307,39044,3878,26134,650,3182,401,3198,42,239,37,205,27,478,35,154,37,234,21,197,42,3390,30,945,29,204,15,88
1,13100,区部,2,E,25,はん用機械器具製造業,1461,19258,947,9315,188,1453,166,1590,16,405,14,434,11,339,10,434,20,823,13,812,25,212,9,72,14,3210,3,39
1,13100,区部,2,E,26,生産用機械器具製造業,2960,28029,1882,15942,454,3863,326,5479,20,142,27,254,25,340,29,144,24,265,22,165,36,323,27,122,26,374,7,102
1,13100,区部,2,E,27,業務用機械器具製造業,1574,28094,923,14734,173,1663,203,3111,25,1324,26,1397,24,605,17,495,21,282,27,246,27,475,29,2376,28,715,11,205
1,13100,区部,2,E,28,電子部品・デバイス・電子回路製造業,638,13761,313,6968,99,1174,99,2299,14,312,14,612,7,72,11,108,8,205,14,532,16,159,11,488,11,692,2,37
1,13100,区部,2,E,29,電気機械器具製造業,1581,26762,888,12595,228,1889,200,5534,24,824,30,1566,16,745,30,281,21,633,19,706,35,399,24,166,13,215,11,215
1,13100,区部,2,E,30,情報通信機械器具製造業,429,23850,180,14270,58,1090,73,1806,8,214,11,740,10,55,14,340,10,324,12,900,7,3459,14,360,9,100,6,81
1,13100,区部,2,E,31,輸送用機械器具製造業,792,19697,485,11258,121,2446,81,1037,12,2375,8,24,11,67,11,45,4,577,10,121,13,107,4,869,9,579,4,31
1,13100,区部,2,E,32,その他の製造業,3588,27379,1847,14915,537,3575,573,3847,61,495,75,859,55,341,51,599,52,398,47,228,69,727,63,390,51,367,27,315
1,13100,区部,1,F,00,電気・ガス・熱供給・水道業,328,24020,54,12797,54,1632,89,6515,3,46,6,261,13,248,20,293,16,245,10,357,14,465,25,918,12,167,6,44
1,13100,区部,2,F,33,電気業,111,14361,18,6457,4,92,38,5860,2,36,2,234,1,15,3,82,3,41,4,298,7,360,18,830,7,38,1,2
1,13100,区部,2,F,34,ガス業,28,6647,15,5318,7,1212,3,34,-,-,-,-,-,-,-,-,1,64,1,17,-,-,-,-,-,-,1,2
1,13100,区部,2,F,35,熱供給業,75,722,9,126,29,146,27,264,-,-,1,4,1,1,3,62,1,18,1,-,1,9,-,-,1,92,1,-
1,13100,区部,2,F,36,水道業,114,2290,12,896,14,182,21,357,1,10,3,23,11,232,14,149,11,122,4,42,6,96,7,88,4,37,3,40
1,13100,区部,1,G,00,情報通信業,20413,791902,2678,129703,3165,107886,6102,250192,844,37905,900,30896,703,29816,775,28368,750,21797,827,33606,1051,36415,917,25332,645,25223,331,18193
1,13100,区部,2,G,37,通信業,560,64529,14,5122,46,2120,196,35085,26,4359,29,870,20,1210,25,5144,31,305,21,1153,26,398,34,1873,22,542,12,3689
1,13100,区部,2,G,38,放送業,279,21565,55,7793,59,3239,74,6576,9,255,14,564,4,79,12,248,15,1361,5,890,9,102,9,153,7,154,1,81
1,13100,区部,2,G,39,情報サービス業,10110,507151,840,68609,1532,80157,3252,158119,453,25586,493,22847,387,17005,395,17014,409,13676,445,22608,577,30582,475,16641,347,20309,173,6765
1,13100,区部,2,G,40,インターネット附随サービス業,1776,57819,30,607,104,2215,501,18293,97,2961,118,2742,95,8901,100,1760,75,1252,107,5100,126,1913,145,2552,114,2243,60,3361
1,13100,区部,2,G,41,映像・音声・文字情報制作業,7688,140838,1739,47572,1424,20155,2079,32119,259,4744,246,3873,197,2621,243,4202,220,5203,249,3855,313,3420,254,4113,155,1975,85,4297
1,13100,区部,1,H,00,運輸業，郵便業,14016,403175,4167,131891,3126,63914,3772,78276,320,9426,272,13118,255,17700,259,6382,241,12003,311,7170,297,11298,235,8018,199,13864,101,2179
1,13100,区部,2,H,42,鉄道業,493,44776,179,10169,164,15012,75,10615,6,309,18,4774,6,91,13,916,5,794,7,527,5,950,3,253,8,193,-,-
1,13100,区部,2,H,43,道路旅客運送業,5017,85973,1090,44680,1762,7644,1714,14936,83,2297,58,3482,36,950,40,1200,34,1698,36,612,35,2282,32,760,19,3982,9,28
1,13100,区部,2,H,44,道路貨物運送業,5187,132057,1944,50461,691,21492,1274,32137,116,2418,119,3245,97,1955,120,2374,100,2167,116,2513,139,3292,97,2800,93,2108,42,657
1,13100,区部,2,H,45,水運業,384,12615,129,4248,48,1817,82,1984,10,170,15,224,15,240,5,28,9,319,13,413,21,1038,9,406,12,1466,4,206
1,13100,区部,2,H,46,航空運輸業,172,37348,28,1932,26,8693,31,3424,4,197,2,83,4,171,2,54,4,501,23,1416,6,201,5,705,3,16,4,17
1,13100,区部,2,H,47,倉庫業,879,24861,316,5405,160,3470,153,3169,25,392,9,112,25,283,21,218,28,3767,17,375,22,1047,21,239,19,4982,13,423
1,13100,区部,2,H,48,運輸に附帯するサービス業,1845,52222,480,14987,274,5782,441,11995,75,3622,51,1198,41,767,58,1592,61,2757,98,1302,69,2488,68,2855,43,1099,29,848
1,13100,区部,2,H,49,郵便業（信書便事業を含む）,39,13323,1,9,1,4,2,16,1,21,-,-,31,13243,-,-,-,-,1,12,-,-,-,-,2,18,-,-
1,13100,区部,1,I,00,卸売業，小売業,126804,1696879,47391,562354,15080,196537,25619,370597,3335,57511,3555,57996,3179,62093,3467,44057,3414,50294,3855,57325,4724,66040,3953,55952,3697,53417,1757,27915
1,13100,区部,2,I,50,各種商品卸売業,201,20550,85,14649,33,1545,38,856,4,27,5,119,3,71,3,87,3,85,3,98,8,127,2,2222,5,106,2,5
1,13100,区部,2,I,51,繊維・衣服等卸売業,6125,96641,1907,38215,932,14739,1467,17123,181,3087,173,1666,148,2000,188,2039,182,6203,182,1990,245,2855,177,2139,127,1185,82,1843
1,13100,区部,2,I,52,飲食料品卸売業,8207,135626,3750,54251,1187,21753,1520,26054,174,3231,167,3179,168,3941,189,3031,168,2086,178,2451,188,6781,146,2345,121,1884,56,2163
1,13100,区部,2,I,53,建築材料，鉱物・金属材料等卸売業,9806,174311,4758,81398,1216,14877,1698,29918,238,5019,215,4014,214,5375,220,3408,195,2764,228,7340,257,7642,157,3055,156,4737,74,1705
1,13100,区部,2,I,54,機械器具卸売業,12785,325457,4264,100237,1844,38345,2956,73390,333,13345,396,12673,332,22685,338,6441,359,7951,426,8185,417,9334,355,10505,301,12119,186,7311
1,13100,区部,2,I,55,その他の卸売業,13071,224312,4763,76438,1963,28166,2798,51935,372,8965,361,8370,287,5470,376,5149,327,5362,397,8812,437,7650,337,6285,240,5548,125,2749
1,13100,区部,2,I,56,各種商品小売業,235,39857,44,20158,18,4640,78,8095,6,151,8,2110,11,549,10,554,13,973,12,1602,13,242,7,220,7,169,4,326
1,13100,区部,2,I,57,織物・衣服・身の回り品小売業,14754,103832,3830,20405,1485,11888,3013,23212,404,4222,511,3332,471,3416,535,4439,491,4237,622,5055,753,4794,718,4550,683,4932,325,2538
1,13100,区部,2,I,58,飲食料品小売業,23544,271004,9930,71826,2061,25660,4064,65096,562,8159,609,10762,601,8763,622,8509,589,9213,713,10956,1030,14870,937,13960,806,11814,368,4992
1,13100,区部,2,I,59,機械器具小売業,6688,57591,2981,18894,798,5370,1089,11099,165,1930,172,2201,170,3032,197,3869,191,3638,154,1725,218,1837,153,1340,132,977,94,998
1,13100,区部,2,I,60,その他の小売業,27829,196827,10406,57283,3039,22946,5997,48893,775,7758,795,6929,667,5682,675,5392,748,5835,768,6866,945,6879,789,6999,992,7730,390,2670
1,13100,区部,2,I,61,無店舗小売業,3559,50871,673,8600,504,6608,901,14926,121,1617,143,2641,107,1109,114,1139,148,1947,172,2245,213,3029,175,2332,127,2216,51,615
1,13100,区部,1,J,00,金融業，保険業,9540,371544,2311,92519,906,29693,2218,95878,350,8180,292,14189,287,13789,283,11571,330,12023,853,19275,373,17150,356,17225,278,7569,171,15641
1,13100,区部,2,J,62,銀行業,1325,96144,513,35342,102,4749,356,19549,95,2924,14,359,51,3831,20,417,20,989,31,3049,24,3795,16,7197,23,914,55,12758
1,13100,区部,2,J,63,協同組織金融業,897,23974,559,16091,100,2852,175,3403,7,158,4,80,12,166,5,104,6,319,7,114,9,220,3,274,7,149,2,30
1,13100,区部,2,J,64,貸金業，クレジットカード業等非預金信用機関,995,43768,387,6866,111,3897,156,11952,32,1147,31,3751,33,1569,47,6847,27,1475,48,1666,38,1423,31,523,31,2315,7,37
1,13100,区部,2,J,65,金融商品取引業，商品先物取引業,1337,54515,147,11743,109,9483,299,9499,80,2370,84,2504,59,2106,60,890,98,5321,99,2686,110,3363,68,1323,54,757,24,1340
1,13100,区部,2,J,66,補助的金融業等,391,11191,27,2005,16,257,97,3703,22,185,20,776,19,380,20,321,30,389,30,1641,26,385,35,447,24,392,8,179
1,13100,区部,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,4595,141952,678,20472,468,8455,1135,47772,114,1396,139,6719,113,5737,131,2992,149,3530,638,10119,166,7964,203,7461,139,3042,75,1297
1,13100,区部,1,K,00,不動産業，物品賃貸業,49995,300756,20291,103818,10925,48391,8917,61127,1027,9626,1054,9492,766,6807,824,7655,751,6514,929,9436,1036,11614,843,6905,659,7778,381,5669
1,13100,区部,2,K,68,不動産取引業,9696,79027,2482,20090,1726,10218,2289,18487,321,3482,373,3650,264,2143,298,2669,287,2259,330,2168,359,4487,291,2857,263,2567,167,1831
1,13100,区部,2,K,69,不動産賃貸業・管理業,37870,172068,17249,69712,8839,30124,6021,32270,635,4135,614,4171,416,3030,418,2493,390,2609,501,5423,573,4492,453,2547,330,4441,181,3475
1,13100,区部,2,K,70,物品賃貸業,2429,49661,560,14016,360,8049,607,10370,71,2009,67,1671,86,1634,108,2493,74,1646,98,1845,104,2635,99,1501,66,770,33,363
1,13100,区部,1,L,00,学術研究，専門・技術サービス業,36882,417983,6964,86795,6291,49549,9905,113277,1359,18869,1557,15616,1179,25474,1226,17723,1320,13317,1493,18851,1666,16156,1357,15051,1013,15650,488,4417
1,13100,区部,2,L,71,学術・開発研究機関,898,22187,180,6226,124,1962,216,7099,27,400,43,883,31,1876,31,560,40,852,38,392,44,856,47,554,25,193,16,141
1,13100,区部,2,L,72,専門サービス業（他に分類されないもの）,23571,223376,4000,35188,3737,24938,6479,59631,924,13367,1086,9392,785,17120,829,7957,907,8723,1099,12592,1182,8999,913,8099,657,11390,309,1982
1,13100,区部,2,L,73,広告業,2793,61173,498,11673,439,5271,713,20816,98,1328,113,1096,110,3682,104,5506,102,1052,106,1404,132,2772,149,4188,81,1144,48,532
1,13100,区部,2,L,74,技術サービス業（他に分類されないもの）,9620,111247,2286,33708,1991,17378,2497,25731,310,3774,315,4245,253,2796,262,3700,271,2690,250,4463,308,3529,248,2210,250,2923,115,1762
1,13100,区部,1,M,00,宿泊業，飲食サービス業,74387,721784,16791,134501,9472,85133,18208,203483,2649,31238,2552,26713,2381,25386,2554,24399,2593,26351,2837,28542,3254,29390,2970,31627,2852,28069,1763,18576
1,13100,区部,2,M,75,宿泊業,2307,57906,793,21125,411,9048,448,12912,78,3854,58,1688,58,1873,41,984,33,477,43,1030,57,768,53,1518,42,884,23,275
1,13100,区部,2,M,76,飲食店,67690,596979,15565,101072,8486,64917,16759,172619,2439,26243,2348,23689,2150,21782,2296,21047,2416,24266,2611,25517,2974,25928,2565,26799,2576,23104,1608,17138
1,13100,区部,2,M,77,持ち帰り・配達飲食サービス業,4390,66899,433,12304,575,11168,1001,17952,132,1141,146,1336,173,1731,217,2368,144,1608,183,1995,223,2694,352,3310,234,4081,132,1163
1,13100,区部,1,N,00,生活関連サービス業，娯楽業,36030,277890,11952,75561,5044,36566,7815,69449,1076,9089,1098,13275,899,7989,981,8907,959,8452,1058,7865,1210,9397,996,11293,1007,8020,531,3749
1,13100,区部,2,N,78,洗濯・理容・美容・浴場業,24566,105163,9624,32059,3282,12522,4719,24207,676,3233,642,3348,575,4100,628,4180,585,3494,645,3238,769,3782,602,2827,656,3142,342,1226
1,13100,区部,2,N,79,その他の生活関連サービス業,5318,70388,1118,16294,741,9024,1496,20577,188,2270,198,4820,148,1690,162,2273,195,2722,204,1272,213,2422,170,1629,175,2590,84,1315
1,13100,区部,2,N,80,娯楽業,6146,102339,1210,27208,1021,15020,1600,24665,212,3586,258,5107,176,2199,191,2454,179,2236,209,3355,228,3193,224,6837,176,2288,105,1208
1,13100,区部,1,O,00,教育，学習支援業,12663,275671,3320,145571,1608,18564,3034,50983,404,8363,499,6650,343,3924,369,6087,419,5895,509,7226,500,5108,448,4943,409,5520,230,1929
1,13100,区部,2,O,81,学校教育,1896,166497,1276,125750,92,4111,236,21671,31,2011,25,2262,21,990,31,1703,40,2322,35,1172,29,535,17,1363,17,1927,14,298
1,13100,区部,2,O,82,その他の教育，学習支援業,10767,109174,2044,19821,1516,14453,2798,29312,373,6352,474,4388,322,2934,338,4384,379,3573,474,6054,471,4573,431,3580,392,3593,216,1631
1,13100,区部,1,P,00,医療，福祉,34617,550947,5561,158102,4582,60186,9562,139468,1372,20602,1512,19791,1376,19424,1292,14696,1309,18071,1497,27764,1671,17311,1470,19046,1508,16404,824,9859
1,13100,区部,2,P,83,医療業,25042,325438,4682,129554,4071,38438,6988,66807,951,9977,936,9796,938,8209,916,7988,846,9396,904,13400,1077,8073,818,7992,847,6463,464,4573
1,13100,区部,2,P,84,保健衛生,366,11822,72,4444,44,1074,73,3144,13,179,21,186,20,494,14,282,14,612,17,574,13,136,19,364,12,53,8,83
1,13100,区部,2,P,85,社会保険・社会福祉・介護事業,9209,213687,807,24104,467,20674,2501,69517,408,10446,555,9809,418,10721,362,6426,449,8063,576,13790,581,9102,633,10690,649,9888,352,5203
1,13100,区部,1,Q,00,複合サービス事業,1234,26934,120,802,21,119,44,729,6,51,2,4,1026,25150,4,17,3,13,3,35,1,3,-,-,-,-,1,3
1,13100,区部,2,Q,86,郵便局,1042,25239,9,58,2,3,3,12,1,7,1,2,1022,25142,-,-,1,4,1,5,-,-,-,-,-,-,-,-
1,13100,区部,2,Q,87,協同組合（他に分類されないもの）,192,1695,111,744,19,116,41,717,5,44,1,2,4,8,4,17,2,9,2,30,1,3,-,-,-,-,1,3
1,13100,区部,1,R,00,サービス業（他に分類されないもの）,32547,919108,11152,208468,4184,118880,7051,274927,974,24258,993,32205,829,22174,791,20307,889,54488,1045,25192,1095,37251,1106,34465,893,25996,473,22980
1,13100,区部,2,R,88,廃棄物処理業,844,17133,280,7665,153,2178,211,3900,29,592,20,220,19,341,20,473,14,643,26,514,8,37,15,151,15,146,5,90
1,13100,区部,2,R,89,自動車整備業,1712,11862,981,5854,253,2352,253,1721,21,295,28,217,16,185,16,89,20,92,24,161,25,182,19,117,10,104,5,47
1,13100,区部,2,R,90,機械等修理業（別掲を除く）,2452,41041,664,10022,366,5277,565,11319,76,613,80,1048,52,730,60,691,57,782,65,942,98,1323,85,2158,93,2430,53,705
1,13100,区部,2,R,91,職業紹介・労働者派遣業,2718,247832,286,24966,296,22320,750,89577,115,6944,151,14007,115,6583,107,4898,110,31717,134,7235,136,11307,148,5572,140,8365,104,11611
1,13100,区部,2,R,92,その他の事業サービス業,13945,522263,2667,116969,2218,78751,3693,155729,504,14090,500,14912,472,13235,439,12842,483,19511,521,14874,548,22483,614,24588,477,13755,244,10140
1,13100,区部,2,R,93,政治・経済・文化団体,6553,54890,2547,23990,696,6431,1399,11063,199,1578,168,1235,142,1037,136,1162,193,1644,257,1235,263,1761,213,1752,144,1049,50,255
1,13100,区部,2,R,94,宗教,4026,20120,3652,18106,150,795,129,878,20,67,10,22,5,6,8,47,7,17,7,17,6,13,5,53,2,33,4,8
1,13100,区部,2,R,95,その他のサービス業,297,3967,75,896,52,776,51,740,10,79,36,544,8,57,5,105,5,82,11,214,11,145,7,74,12,114,8,124
4,13101,千代田区,0,A-R,00,全産業（Ｓ公務を除く）,33904,952841,8479,268512,3729,85506,8088,240212,1244,33340,1410,33898,1292,31892,1114,21335,1172,32474,1495,33345,1575,32665,1291,44550,1095,35395,507,38627
4,13101,千代田区,0,A-B,00,農林漁業（Ａ～Ｂ）,12,52,3,10,-,-,-,-,-,-,1,4,1,1,1,3,-,-,1,4,2,8,1,6,1,15,-,-
4,13101,千代田区,1,A,00,農業，林業,12,52,3,10,-,-,-,-,-,-,1,4,1,1,1,3,-,-,1,4,2,8,1,6,1,15,-,-
4,13101,千代田区,2,A,01,農業,9,47,1,6,-,-,-,-,-,-,1,4,-,-,1,3,-,-,1,4,2,8,1,6,1,15,-,-
4,13101,千代田区,2,A,02,林業,3,5,2,4,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,33892,952789,8476,268502,3729,85506,8088,240212,1244,33340,1409,33894,1291,31891,1113,21332,1172,32474,1494,33341,1573,32657,1290,44544,1094,35380,507,38627
4,13101,千代田区,1,C,00,鉱業，採石業，砂利採取業,23,396,4,57,3,18,2,8,-,-,1,2,1,9,-,-,1,2,10,299,-,-,-,-,-,-,-,-
4,13101,千代田区,2,C,05,鉱業，採石業，砂利採取業,23,396,4,57,3,18,2,8,-,-,1,2,1,9,-,-,1,2,10,299,-,-,-,-,-,-,-,-
4,13101,千代田区,1,D,00,建設業,893,24805,264,10844,99,2279,199,4463,30,496,36,318,24,620,29,291,31,494,34,691,51,2164,30,965,20,270,9,569
4,13101,千代田区,2,D,06,総合工事業,268,11575,69,5513,33,863,50,1621,8,242,16,151,6,480,10,74,16,331,12,271,20,1500,9,288,5,32,1,22
4,13101,千代田区,2,D,07,職別工事業（設備工事業を除く）,257,3825,71,1878,29,238,52,689,10,127,10,35,9,86,11,85,7,107,9,62,17,263,8,148,9,36,5,29
4,13101,千代田区,2,D,08,設備工事業,368,9405,124,3453,37,1178,97,2153,12,127,10,132,9,54,8,132,8,56,13,358,14,401,13,529,6,202,3,518
4,13101,千代田区,1,E,00,製造業,1389,64607,504,25172,127,2271,283,10512,36,1389,45,2383,40,1184,39,1478,33,4900,51,2570,68,1959,48,3009,31,6170,24,753
4,13101,千代田区,2,E,09,食料品製造業,66,3218,24,281,1,15,20,2242,-,-,3,91,-,-,5,92,1,48,4,330,2,41,2,50,-,-,-,-
4,13101,千代田区,2,E,10,飲料・たばこ・飼料製造業,17,566,2,19,1,7,8,464,1,1,-,-,-,-,-,-,2,19,1,5,1,50,-,-,-,-,-,-
4,13101,千代田区,2,E,11,繊維工業,71,1499,32,429,8,29,12,80,-,-,1,2,3,600,2,6,-,-,3,18,2,8,3,21,1,69,3,234
4,13101,千代田区,2,E,12,木材・木製品製造業（家具を除く）,9,367,3,20,2,7,3,328,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,E,13,家具・装備品製造業,13,472,9,84,1,1,3,387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,E,14,パルプ・紙・紙加工品製造業,41,2176,29,642,2,42,3,86,1,8,-,-,-,-,1,8,-,-,-,-,-,-,2,9,1,1361,-,-
4,13101,千代田区,2,E,15,印刷・同関連業,448,6636,187,3729,51,495,94,1004,14,295,9,63,13,140,11,149,9,142,15,146,21,274,7,23,4,60,6,88
4,13101,千代田区,2,E,16,化学工業,130,13539,38,5851,12,1141,27,2641,3,23,2,117,2,26,6,839,6,145,9,371,5,154,2,1484,2,47,5,268
4,13101,千代田区,2,E,17,石油製品・石炭製品製造業,8,5139,4,5127,-,-,1,-,-,-,-,-,-,-,2,12,-,-,1,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,E,18,プラスチック製品製造業（別掲を除く）,56,1232,18,162,8,47,11,194,1,6,3,73,2,76,-,-,3,99,2,28,2,41,3,431,2,32,-,-
4,13101,千代田区,2,E,19,ゴム製品製造業,11,236,6,219,-,-,1,5,-,-,1,4,-,-,-,-,-,-,1,1,-,-,2,7,-,-,-,-
4,13101,千代田区,2,E,20,なめし革・同製品・毛皮製造業,10,43,3,5,1,4,3,10,1,7,-,-,-,-,1,11,-,-,-,-,1,6,-,-,-,-,-,-
4,13101,千代田区,2,E,21,窯業・土石製品製造業,32,2336,11,2105,1,3,4,20,1,6,-,-,2,5,1,94,-,-,2,19,1,3,1,2,2,6,1,12
4,13101,千代田区,2,E,22,鉄鋼業,14,3217,4,52,1,38,1,1,1,20,-,-,3,72,-,-,2,2901,-,-,-,-,1,4,1,129,-,-
4,13101,千代田区,2,E,23,非鉄金属製造業,25,3486,4,208,3,17,5,34,-,-,4,379,-,-,-,-,2,761,3,758,1,3,1,9,1,1316,-,-
4,13101,千代田区,2,E,24,金属製品製造業,55,2214,26,782,3,31,10,182,2,68,1,72,3,10,1,2,2,65,1,5,3,961,1,7,1,7,-,-
4,13101,千代田区,2,E,25,はん用機械器具製造業,32,3984,11,205,4,133,4,319,2,20,2,224,-,-,-,-,-,-,-,-,1,54,2,4,2,3012,-,-
4,13101,千代田区,2,E,26,生産用機械器具製造業,48,730,21,214,3,46,7,120,-,-,2,40,2,168,-,-,-,-,-,-,4,44,1,2,3,37,-,-
4,13101,千代田区,2,E,27,業務用機械器具製造業,44,1636,10,335,3,30,14,396,-,-,3,74,-,-,-,-,-,-,2,14,4,35,4,664,1,25,-,-
4,13101,千代田区,2,E,28,電子部品・デバイス・電子回路製造業,31,3912,6,1926,3,28,6,1156,1,7,4,319,1,3,-,-,1,167,2,97,4,74,2,132,-,-,1,3
