地域階層,地域コード,地域名,産業分類階層,大分類,産業分類名称,資本金階級階層,資本金階級コード,資本金階級名称,総数（決算月）／会社企業数,総数（決算月）／企業事業所数（事業所）,総数（決算月）／企業従業者数（人）,1月決算／会社企業数,1月決算／企業事業所数（事業所）,1月決算／企業従業者数（人）,2月決算／会社企業数,2月決算／企業事業所数（事業所）,2月決算／企業従業者数（人）,3月決算／会社企業数,3月決算／企業事業所数（事業所）,3月決算／企業従業者数（人）,4月決算／会社企業数,4月決算／企業事業所数（事業所）,4月決算／企業従業者数（人）,5月決算／会社企業数,5月決算／企業事業所数（事業所）,5月決算／企業従業者数（人）,6月決算／会社企業数,6月決算／企業事業所数（事業所）,6月決算／企業従業者数（人）,7月決算／会社企業数,7月決算／企業事業所数（事業所）,7月決算／企業従業者数（人）,8月決算／会社企業数,8月決算／企業事業所数（事業所）,8月決算／企業従業者数（人）,9月決算／会社企業数,9月決算／企業事業所数（事業所）,9月決算／企業従業者数（人）,10月決算／会社企業数,10月決算／企業事業所数（事業所）,10月決算／企業従業者数（人）,11月決算／会社企業数,11月決算／企業事業所数（事業所）,11月決算／企業従業者数（人）,12月決算／会社企業数,12月決算／企業事業所数（事業所）,12月決算／企業従業者数（人）
0,13000,東京都,2,G,情報通信業,0,00,総数（資本金階級）,17822,27190,937096,515,616,11642,890,1147,23743,4699,10510,620705,742,848,10188,945,1159,18978,1429,1691,31037,931,1102,16531,1154,1469,21488,1917,2468,63001,608,726,11201,526,590,10618,1917,2753,77654
0,13000,東京都,2,G,情報通信業,1,01,資本金300万円未満,1314,1363,7031,57,57,256,76,84,749,236,246,1289,75,75,299,101,103,327,132,138,530,89,91,342,100,102,494,147,151,833,42,42,250,65,72,424,136,142,913
0,13000,東京都,2,G,情報通信業,1,02,資本金300万～500万円未満,3321,3461,16154,108,109,485,209,218,1141,625,652,2929,193,197,925,223,232,1186,325,356,1684,209,219,965,270,273,1282,399,415,1771,164,175,915,111,112,511,315,329,1451
0,13000,東京都,2,G,情報通信業,1,03,資本金500万～1000万円未満,1226,1298,9569,38,40,252,75,76,512,229,237,1615,68,75,389,86,88,937,132,143,1017,67,79,552,100,106,922,125,132,1029,54,60,414,58,59,500,131,139,923
0,13000,東京都,2,G,情報通信業,1,04,資本金1000万～3000万円未満,7455,8563,136991,234,263,3830,379,410,5852,1857,2264,49638,334,378,4418,430,474,6662,633,708,9991,440,491,6489,538,584,7574,907,1048,15085,275,314,3249,217,235,3400,800,982,15149
0,13000,東京都,2,G,情報通信業,1,05,資本金3000万～5000万円未満,1129,1623,56323,30,49,1722,64,88,2959,389,606,23015,33,40,1061,41,71,2385,76,90,2516,61,76,2135,62,91,3138,119,155,6238,30,46,1435,34,49,1222,146,218,6724
0,13000,東京都,2,G,情報通信業,1,06,資本金5000万～1億円未満,1087,2246,88420,28,47,1895,47,151,3402,451,995,42959,21,55,1285,34,68,1425,63,115,5684,34,69,2204,52,113,3416,109,261,10643,26,40,2451,24,25,1413,157,258,9291
0,13000,東京都,2,G,情報通信業,1,07,資本金1億～3億円未満,732,1953,118263,10,21,646,17,41,2341,405,1327,84388,10,14,738,18,90,2917,34,49,3274,11,17,781,12,19,962,48,90,5533,12,28,1119,8,15,809,127,207,11215
0,13000,東京都,2,G,情報通信業,1,08,資本金3億～10億円未満,465,2085,130124,7,12,731,11,26,1147,281,1585,99917,4,8,312,8,15,577,19,61,3081,10,33,2299,8,18,745,31,89,7212,4,19,1246,2,6,975,64,214,12238
0,13000,東京都,2,G,情報通信業,1,09,資本金10億～50億円未満,191,1653,116283,1,3,40,3,7,522,137,1386,96195,3,5,759,1,5,573,4,15,2357,3,20,737,1,1,80,9,29,3932,1,2,122,2,12,1349,24,177,11905
0,13000,東京都,2,G,情報通信業,1,10,資本金50億円以上,86,1506,242369,1,14,1784,3,40,5100,65,1188,218665,-,-,-,1,11,1985,1,6,876,-,-,-,1,152,2812,7,82,10649,-,-,-,-,-,-,5,75,7775
0,13000,東京都,2,H,運輸業，郵便業,0,00,総数（資本金階級）,5698,23857,851022,148,273,6910,238,422,11380,2060,16628,661934,268,419,8765,324,520,20883,325,625,15461,273,411,10681,316,508,11139,554,1382,36302,141,282,6369,112,268,6443,523,1658,39375
0,13000,東京都,2,H,運輸業，郵便業,1,01,資本金300万円未満,119,132,1363,8,14,351,8,9,136,21,21,126,8,8,54,17,17,294,10,14,104,3,3,4,6,6,26,7,7,52,5,5,28,8,8,39,14,16,92
0,13000,東京都,2,H,運輸業，郵便業,1,02,資本金300万～500万円未満,954,1027,9979,36,37,296,47,50,395,232,251,2542,71,76,982,74,80,940,90,100,847,61,66,520,87,95,789,99,106,1153,34,36,263,18,20,139,77,82,819
0,13000,東京都,2,H,運輸業，郵便業,1,03,資本金500万～1000万円未満,575,682,10597,18,20,475,34,37,392,161,201,2898,36,41,583,48,59,1238,44,56,883,43,48,1059,42,44,422,65,73,908,14,17,192,7,7,92,48,64,1237
0,13000,東京都,2,H,運輸業，郵便業,1,04,資本金1000万～3000万円未満,2450,4218,111331,58,95,2971,114,179,4252,885,1715,50753,130,217,4307,158,238,6233,141,213,4355,126,184,3653,152,253,5767,283,475,13744,71,112,2438,59,85,2026,231,440,11552
0,13000,東京都,2,H,運輸業，郵便業,1,05,資本金3000万～5000万円未満,396,1070,41456,10,22,1271,15,29,679,188,520,23104,13,34,1349,9,18,472,17,54,2232,21,42,1438,22,53,2100,35,89,2853,8,54,1903,6,14,714,45,140,3329
0,13000,東京都,2,H,運輸業，郵便業,1,06,資本金5000万～1億円未満,426,2672,85100,12,56,1010,13,74,3440,229,1712,45700,5,24,1141,11,53,5375,13,39,2137,16,56,3354,5,52,2007,35,275,5886,5,45,1359,8,38,2206,62,385,9962
0,13000,東京都,2,H,運輸業，郵便業,1,07,資本金1億～3億円未満,214,1881,65655,5,28,531,5,25,975,144,1457,50604,3,8,168,3,20,6019,5,35,929,2,8,439,2,5,28,16,56,1465,4,13,186,2,23,522,24,211,3232
0,13000,東京都,2,H,運輸業，郵便業,1,08,資本金3億～10億円未満,119,1751,45196,-,-,-,2,19,1111,86,1289,34066,1,10,172,1,32,300,3,106,3662,1,4,214,-,-,-,5,65,2058,-,-,-,2,2,30,17,231,3631
0,13000,東京都,2,H,運輸業，郵便業,1,09,資本金10億～50億円未満,74,1639,59033,-,-,-,-,-,-,65,1449,52113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,33,761,-,-,-,2,71,675,3,86,5505
0,13000,東京都,2,H,運輸業，郵便業,1,10,資本金50億円以上,43,8010,400029,-,-,-,-,-,-,42,8005,399930,-,-,-,-,-,-,1,5,99,-,-,-,-,-,-,4,201,7413,-,-,-,-,-,-,-,-,-
0,13000,東京都,2,I,卸売業，小売業,0,00,総数（資本金階級）,68187,177538,2362560,2596,7030,75884,5185,24000,423349,11867,54134,892186,3913,6089,52618,4648,7551,67643,5329,10312,109775,4715,7674,63223,6290,13637,140094,6622,13944,161574,2377,3603,32528,1945,3563,32811,6435,17621,281989
0,13000,東京都,2,I,卸売業，小売業,1,01,資本金300万円未満,3098,3599,25357,147,193,1555,220,268,2630,450,514,3170,175,199,1250,265,289,1755,272,313,1828,202,223,1524,280,332,1981,299,342,2205,125,136,872,154,190,2046,336,422,3000
0,13000,東京都,2,I,卸売業，小売業,1,02,資本金300万～500万円未満,19633,22339,115972,725,829,3976,1722,2026,11666,2722,3052,14669,1410,1540,7448,1608,1831,9464,1749,2049,11528,1592,1814,9071,2185,2565,13189,2056,2378,11806,860,973,5079,641,730,4364,1496,1638,8576
0,13000,東京都,2,I,卸売業，小売業,1,03,資本金500万～1000万円未満,6062,7427,43409,218,241,1185,537,633,4152,821,1099,6340,468,632,3415,494,599,3550,505,683,3485,518,596,3382,632,792,4889,616,727,4181,255,302,1867,209,239,1593,509,581,3706
0,13000,東京都,2,I,卸売業，小売業,1,04,資本金1000万～3000万円未満,26459,45200,372555,1166,2120,17390,2067,4622,40863,4671,9212,80963,1568,2186,16255,1897,3034,22196,2220,3305,26098,2021,3183,26578,2652,4772,38449,2887,5010,38814,921,1388,10825,745,1050,7663,2604,4178,34555
0,13000,東京都,2,I,卸売業，小売業,1,05,資本金3000万～5000万円未満,3209,11642,134810,144,335,4162,248,1871,14443,814,3377,43482,125,325,4520,166,376,4578,245,1014,8306,201,582,5785,246,1111,13311,316,1116,14769,101,204,2331,80,172,1682,409,1201,15350
0,13000,東京都,2,I,卸売業，小売業,1,06,資本金5000万～1億円未満,2914,19290,260398,109,995,11049,181,2526,36948,970,6924,91055,102,461,5725,126,725,12059,204,1171,15500,112,585,5814,172,1793,23622,260,1457,21129,65,355,6148,57,225,3338,478,1963,26341
0,13000,東京都,2,I,卸売業，小売業,1,07,資本金1億～3億円未満,1327,18436,331798,50,1056,14818,81,2330,41731,584,8562,143390,33,277,3757,33,305,5931,56,1058,25097,24,496,7511,48,1309,10369,81,736,22524,15,99,1576,24,101,1423,274,2666,69864
0,13000,東京都,2,I,卸売業，小売業,1,08,資本金3億～10億円未満,848,14031,248244,16,753,14392,42,1793,27005,445,6915,128140,9,111,2105,18,230,5108,25,172,3852,10,107,1274,17,285,10052,39,404,8955,13,88,2425,12,168,2331,177,3076,43972
0,13000,東京都,2,I,卸売業，小売業,1,09,資本金10億～50億円未満,351,16927,322722,5,256,1964,25,4333,73094,215,9358,188695,3,38,549,4,109,2111,5,496,13820,2,34,543,7,485,9119,14,1034,17494,2,20,764,7,639,7376,65,1124,27908
0,13000,東京都,2,I,卸売業，小売業,1,10,資本金50億円以上,171,10136,439075,4,240,5360,21,3554,170455,102,5045,191709,1,301,7492,2,14,713,-,-,-,1,21,1213,3,81,14225,9,689,19432,1,17,533,2,31,861,25,683,47880
0,13000,東京都,2,J,金融業，保険業,0,00,総数（資本金階級）,4262,27165,765869,124,171,1293,147,229,2734,1607,23049,726848,134,162,874,218,283,1451,247,607,4133,174,205,1025,186,226,1184,343,3610,74392,105,192,5672,140,170,988,566,913,14732
0,13000,東京都,2,J,金融業，保険業,1,01,資本金300万円未満,290,310,1200,10,10,26,10,11,45,57,66,268,15,15,95,22,22,73,26,29,148,26,26,90,9,9,31,30,31,101,12,12,43,17,18,53,44,49,185
0,13000,東京都,2,J,金融業，保険業,1,02,資本金300万～500万円未満,1092,1149,4187,54,74,308,52,53,150,245,254,963,46,47,149,85,85,365,81,85,328,66,66,305,85,88,327,104,108,337,33,34,124,47,56,267,170,176,527
0,13000,東京都,2,J,金融業，保険業,1,03,資本金500万～1000万円未満,266,293,1239,15,26,122,10,10,36,52,56,217,11,11,43,21,21,65,22,24,172,12,14,110,19,22,64,25,25,127,11,11,31,10,12,39,51,53,178
0,13000,東京都,2,J,金融業，保険業,1,04,資本金1000万～3000万円未満,1146,1678,13145,28,29,207,52,56,384,375,766,6720,44,46,269,64,70,348,85,103,530,51,71,327,53,60,246,114,150,776,37,42,176,43,56,292,163,212,2690
0,13000,東京都,2,J,金融業，保険業,1,05,資本金3000万～5000万円未満,162,320,3091,9,10,51,6,7,85,66,147,1907,3,3,7,9,56,349,10,18,225,6,7,19,5,5,13,16,20,108,1,1,2,4,4,18,23,36,263
0,13000,東京都,2,J,金融業，保険業,1,06,資本金5000万～1億円未満,249,532,7572,4,4,30,5,32,431,128,355,5757,6,12,77,9,12,59,10,11,78,11,13,78,11,12,63,16,18,113,5,5,27,6,6,41,35,49,790
0,13000,東京都,2,J,金融業，保険業,1,07,資本金1億～3億円未満,251,1002,19195,1,1,5,4,41,749,164,502,9986,3,3,15,4,13,151,5,6,44,-,-,-,4,30,440,10,199,1238,4,5,10,7,7,54,36,210,6591
0,13000,東京都,2,J,金融業，保険業,1,08,資本金3億～10億円未満,262,939,25309,1,4,17,4,7,89,202,826,23310,5,24,212,1,1,9,5,20,298,2,8,96,-,-,-,9,18,546,1,1,3,1,1,3,24,42,685
0,13000,東京都,2,J,金融業，保険業,1,09,資本金10億～50億円未満,161,1868,40554,2,13,527,1,4,56,135,1497,36259,-,-,-,1,1,29,1,309,2308,-,-,-,-,-,-,6,24,537,-,-,-,1,6,68,8,15,614
0,13000,東京都,2,J,金融業，保険業,1,10,資本金50億円以上,195,18613,645355,-,-,-,3,8,709,174,18571,641436,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,11,3015,70506,1,81,5256,1,1,133,8,67,2187
0,13000,東京都,2,K,不動産業，物品賃貸業,0,00,総数（資本金階級）,33288,56612,405116,1132,1290,6171,1814,2101,12926,6009,22272,223379,2083,2358,10930,2616,3041,13593,2927,3300,16105,2202,2423,10407,2555,2915,13132,3395,4749,30005,1561,2256,13674,1070,1170,5584,3651,5731,34454
0,13000,東京都,2,K,不動産業，物品賃貸業,1,01,資本金300万円未満,1536,1554,4176,54,55,151,81,81,231,264,265,722,104,105,251,138,138,340,131,135,372,96,97,243,112,112,301,143,144,391,79,80,189,52,53,166,210,214,582
0,13000,東京都,2,K,不動産業，物品賃貸業,1,02,資本金300万～500万円未満,10525,10696,30835,326,327,902,635,643,1866,1429,1452,4035,777,788,2525,947,956,2835,1090,1107,3235,842,855,2407,922,940,2786,1048,1067,3085,570,582,1667,335,347,937,1272,1295,3558
0,13000,東京都,2,K,不動産業，物品賃貸業,1,03,資本金500万～1000万円未満,2927,3030,9854,98,101,289,173,176,512,396,412,1349,189,200,673,284,291,928,290,299,990,212,224,702,268,275,876,332,353,1250,156,162,509,108,109,333,309,316,986
0,13000,東京都,2,K,不動産業，物品賃貸業,1,04,資本金1000万～3000万円未満,13236,15061,75695,528,579,2401,728,775,3463,2565,3106,18815,833,889,3677,1014,1248,6468,1134,1205,5824,880,1005,5019,1029,1180,5876,1478,1747,8753,603,653,2829,452,485,2355,1395,1531,7020
0,13000,東京都,2,K,不動産業，物品賃貸業,1,05,資本金3000万～5000万円未満,1445,1980,16149,55,68,491,71,95,797,353,536,4835,81,96,672,102,144,911,115,145,1074,85,117,948,105,126,780,150,215,1640,61,97,1313,47,52,366,166,230,1921
0,13000,東京都,2,K,不動産業，物品賃貸業,1,06,資本金5000万～1億円未満,1318,3094,32923,42,68,561,75,175,3529,401,1108,12315,64,85,775,83,200,1566,99,182,1774,56,73,571,74,223,1906,135,456,4636,48,74,454,43,64,444,160,325,4063
0,13000,東京都,2,K,不動産業，物品賃貸業,1,07,資本金1億～3億円未満,608,8739,51348,15,48,783,24,80,1349,272,7165,35591,18,116,929,20,25,166,37,82,929,12,30,390,24,24,170,61,158,2152,23,55,1118,17,31,237,75,915,6724
0,13000,東京都,2,K,不動産業，物品賃貸業,1,08,資本金3億～10億円未満,228,4690,42220,1,1,3,9,40,513,140,3463,29260,2,2,84,5,8,199,6,57,1073,4,7,47,3,3,13,17,307,4523,5,43,1008,5,15,501,25,770,5703
0,13000,東京都,2,K,不動産業，物品賃貸業,1,09,資本金10億～50億円未満,152,3863,78031,3,33,562,5,19,354,109,2994,67632,1,62,823,1,1,48,2,64,752,1,1,28,2,16,362,9,175,3019,4,497,4069,1,3,89,12,61,1365
0,13000,東京都,2,K,不動産業，物品賃貸業,1,10,資本金50億円以上,63,1809,52626,-,-,-,3,7,288,50,1741,48742,1,2,488,-,-,-,1,1,4,-,-,-,-,-,-,2,106,497,1,2,488,1,2,130,5,52,2474
0,13000,東京都,2,L,学術研究，専門・技術サービス業,0,00,総数（資本金階級）,20946,30236,442022,519,620,4924,1172,3011,58086,4366,7410,186163,1067,1262,9523,1373,1653,13136,1876,2508,23215,1296,1429,9381,1495,1921,21946,2327,3542,48376,810,929,5915,589,762,5845,2272,3179,45553
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,01,資本金300万円未満,1831,1879,6779,74,76,277,109,110,388,297,308,1198,100,110,355,140,141,460,186,189,741,121,123,375,124,128,377,201,206,617,88,91,329,72,72,253,215,221,749
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,02,資本金300万～500万円未満,6043,6250,22854,140,140,547,418,439,1849,1005,1030,3509,419,436,1424,443,456,1501,576,598,2180,434,446,1690,526,548,2022,683,710,2544,301,314,1220,200,205,841,628,654,2465
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,03,資本金500万～1000万円未満,1614,1694,8509,45,52,206,101,107,522,274,282,1513,98,107,665,138,145,781,162,172,801,108,110,439,123,134,651,168,176,785,69,73,299,58,63,257,199,202,1166
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,04,資本金1000万～3000万円未満,8101,9331,77915,212,244,1753,439,507,4425,1733,2143,19926,382,417,4113,544,622,4147,794,925,7902,539,579,4511,610,691,5161,1013,1147,9294,300,324,2160,209,228,1890,898,1055,9236
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,05,資本金3000万～5000万円未満,751,1393,24760,13,14,295,38,45,748,229,479,10721,32,51,667,44,77,1002,59,130,2298,41,60,878,46,88,1199,90,198,2646,21,55,559,22,36,413,98,140,3201
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,06,資本金5000万～1億円未満,709,2155,53861,16,52,1343,26,48,743,285,839,23231,16,63,866,37,104,2274,48,144,3123,31,58,1063,33,58,1220,83,503,10254,15,33,527,13,54,1277,94,203,7923
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,07,資本金1億～3億円未満,396,1743,49460,8,17,228,15,39,1032,212,863,31059,9,61,1132,10,26,391,22,212,3129,5,36,303,8,20,356,41,264,10988,3,8,179,4,36,97,53,273,5301
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,08,資本金3億～10億円未満,220,1011,41570,2,13,147,4,8,105,125,411,17653,2,8,280,4,41,1160,4,63,1689,1,1,22,10,41,6092,22,279,10129,1,4,175,5,47,442,33,130,5302
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,09,資本金10億～50億円未満,128,605,28046,4,7,119,3,4,115,73,247,18839,-,-,-,3,21,1139,6,56,984,1,1,51,1,5,115,4,28,933,2,14,167,1,16,267,16,187,4913
0,13000,東京都,2,L,学術研究，専門・技術サービス業,1,10,資本金50億円以上,153,2604,112979,-,-,-,11,1696,48139,105,780,58463,-,-,-,3,13,260,4,4,332,1,1,6,2,196,4703,3,11,107,1,4,274,1,1,95,21,97,5257
0,13000,東京都,2,M,宿泊業，飲食サービス業,0,00,総数（資本金階級）,20476,83963,1339393,493,1019,12270,1133,6331,93917,2535,38580,618093,1152,2565,28682,1338,2148,21915,1447,3505,57706,1178,2215,21311,1515,3928,51257,1671,4356,72174,800,1819,21160,675,960,12019,1445,9399,280449
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,01,資本金300万円未満,1532,1805,13766,54,58,536,98,119,841,186,221,1741,103,121,835,107,135,1041,139,148,1019,101,122,958,116,130,929,152,190,1580,95,104,824,111,125,982,166,217,1625
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,02,資本金300万～500万円未満,7631,8928,67526,193,244,1967,504,594,4593,937,1117,8273,586,693,4757,662,786,5467,691,816,6659,566,648,4588,745,882,6584,752,868,7172,388,449,3304,297,364,2832,596,715,5332
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,03,資本金500万～1000万円未満,2448,3158,29043,73,88,770,165,195,1554,329,463,5075,160,178,1552,215,290,2974,208,272,2444,184,245,2330,205,276,2054,252,306,2484,115,137,1326,120,146,1359,189,237,2215
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,04,資本金1000万～3000万円未満,3947,13643,218288,128,483,5547,268,1190,19875,697,5168,102069,240,646,7444,292,710,8498,317,739,11668,266,896,8583,349,1268,19235,395,1066,14027,159,468,5806,114,172,2426,337,848,18124
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,05,資本金3000万～5000万円未満,427,4002,61981,14,51,495,22,92,1867,110,2425,30399,27,171,3065,22,62,1291,37,173,2787,25,129,2257,43,318,4294,36,243,6463,15,31,295,12,21,480,33,240,7422
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,06,資本金5000万～1億円未満,323,5364,91674,11,64,1423,22,248,4472,88,3409,58866,18,136,3179,24,119,2036,18,134,2442,10,74,1285,20,252,3681,39,572,10908,6,177,2596,7,56,1178,40,345,5180
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,07,資本金1億～3億円未満,176,19490,408240,3,14,1411,16,1506,24610,75,11595,159521,4,481,5207,7,37,525,6,636,15179,3,72,1074,6,77,1179,16,491,8659,5,79,2136,2,58,2582,29,4919,194849
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,08,資本金3億～10億円未満,61,5765,114943,-,-,-,8,407,5413,28,4045,76882,1,126,2548,-,-,-,2,231,9183,-,-,-,2,94,1859,2,3,109,1,357,4774,1,6,65,13,728,20515
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,09,資本金10億～50億円未満,42,7900,141695,1,1,8,5,1586,21568,23,5200,98135,-,-,-,-,-,-,2,321,6010,2,2,61,-,-,-,3,500,15120,-,-,-,-,-,-,7,788,15304
0,13000,東京都,2,M,宿泊業，飲食サービス業,1,10,資本金50億円以上,17,6269,111919,-,-,-,3,371,8938,10,4881,76631,-,-,-,-,-,-,-,-,-,-,-,-,1,602,11267,1,90,5421,-,-,-,-,-,-,2,325,9662
0,13000,東京都,2,N,生活関連サービス業，娯楽業,0,00,総数（資本金階級）,12769,33158,459899,354,731,9903,809,2204,25611,1896,9319,209461,737,1194,11988,795,1710,17468,911,2005,15664,782,1376,10944,916,2256,24832,1120,2766,41834,501,1090,11935,389,527,3953,1140,3839,47677
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,01,資本金300万円未満,931,1175,6465,31,38,212,53,55,442,134,183,1059,83,91,371,54,61,295,77,92,515,61,67,331,66,72,354,90,119,631,57,67,355,58,68,484,105,198,970
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,02,資本金300万～500万円未満,4479,5781,33706,137,181,1036,355,455,2630,563,666,3583,289,348,1924,353,472,3132,387,531,3274,373,443,2455,426,576,3049,460,606,3493,218,292,1442,176,220,1272,412,571,3211
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,03,資本金500万～1000万円未満,1244,1793,13177,46,55,314,114,161,1597,162,296,2493,96,138,757,111,140,1034,105,143,851,86,113,843,112,168,1094,106,162,1028,65,87,545,48,64,415,120,183,1411
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,04,資本金1000万～3000万円未満,3214,6812,72244,96,261,2284,214,490,4148,600,1562,18296,220,404,4490,233,375,4062,262,463,5383,215,551,5008,262,631,6380,340,725,7262,125,213,1998,84,127,1248,332,679,8227
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,05,資本金3000万～5000万円未満,379,1690,36703,16,45,1071,16,53,652,122,874,24978,20,56,653,11,28,305,34,131,1871,15,37,503,15,85,1098,43,269,3930,12,53,303,16,38,389,49,118,1889
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,06,資本金5000万～1億円未満,415,3831,58405,20,77,652,25,314,2596,150,1348,27545,13,102,1839,21,385,4242,21,474,1897,21,144,1656,16,272,5902,43,320,5464,15,63,1451,2,5,134,53,276,4269
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,07,資本金1億～3億円未満,191,2554,71139,3,9,618,11,189,2201,90,1449,49139,8,46,1860,6,67,708,10,113,974,4,14,114,5,14,641,16,125,1991,2,6,38,2,2,6,33,581,12868
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,08,資本金3億～10億円未満,56,1387,21253,-,-,-,6,264,2095,24,300,5603,1,1,42,-,-,-,1,44,840,-,-,-,3,425,6239,4,12,569,1,2,29,-,-,-,14,394,5943
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,09,資本金10億～50億円未満,39,2139,51294,3,63,3713,4,211,9187,24,1109,30869,1,1,5,-,-,-,1,1,13,-,-,-,-,-,-,2,137,2855,-,-,-,-,-,-,5,751,7497
0,13000,東京都,2,N,生活関連サービス業，娯楽業,1,10,資本金50億円以上,16,2163,61209,-,-,-,-,-,-,10,1512,45801,-,-,-,1,177,3662,-,-,-,-,-,-,-,-,-,1,276,14560,1,302,5760,-,-,-,3,73,1322
0,13000,東京都,2,O,教育，学習支援業,0,00,総数（資本金階級）,3658,11710,150055,97,404,3597,231,1464,28190,767,3632,53099,161,292,2795,188,378,3524,253,577,8186,161,231,1569,206,1123,6574,295,953,6819,132,280,2802,91,255,2583,370,1100,13861
0,13000,東京都,2,O,教育，学習支援業,1,01,資本金300万円未満,353,409,2467,16,16,82,25,32,152,65,69,422,22,26,181,27,44,341,32,35,184,10,11,50,11,13,58,32,35,216,14,18,151,17,18,128,53,58,310
0,13000,東京都,2,O,教育，学習支援業,1,02,資本金300万～500万円未満,1069,1296,9642,28,39,178,89,105,986,220,268,1893,50,66,548,67,91,634,86,99,638,59,63,491,100,120,900,100,128,893,47,56,357,31,35,434,126,150,1058
0,13000,東京都,2,O,教育，学習支援業,1,03,資本金500万～1000万円未満,343,502,4423,11,11,70,11,19,213,76,93,1016,16,37,344,29,39,274,30,38,487,18,18,109,12,19,266,38,43,279,24,31,273,19,69,429,41,66,536
0,13000,東京都,2,O,教育，学習支援業,1,04,資本金1000万～3000万円未満,1047,3065,44726,34,279,1452,83,422,9716,276,924,12734,64,138,1342,51,70,1039,82,195,3316,61,123,781,61,153,2627,99,180,3233,40,154,1770,18,21,292,108,318,5121
0,13000,東京都,2,O,教育，学習支援業,1,05,資本金3000万～5000万円未満,113,1197,9427,1,1,2,7,10,378,39,436,5072,4,7,76,4,4,47,9,23,516,6,8,68,9,544,1336,10,452,1019,4,15,99,2,2,16,17,152,1895
