地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,企業等／総数／企業数（企業）,企業等／総数／事業所数（事業所）,企業等／総数／企業従業者数（人）,企業等／総数／売上（収入）金額（百万円）,企業等／単一事業所企業／企業数（企業）,企業等／単一事業所企業／事業所数（事業所）,企業等／単一事業所企業／企業従業者数（人）,企業等／単一事業所企業／売上（収入）金額（百万円）,企業等／複数事業所企業／企業数（企業）,企業等／複数事業所企業／事業所数（事業所）,企業等／複数事業所企業／企業従業者数（人）,企業等／複数事業所企業／売上（収入）金額（百万円）,個人／総数／企業数（企業）,個人／総数／事業所数（事業所）,個人／総数／企業従業者数（人）,個人／総数／売上（収入）金額（百万円）,個人／単一事業所企業／企業数（企業）,個人／単一事業所企業／事業所数（事業所）,個人／単一事業所企業／企業従業者数（人）,個人／単一事業所企業／売上（収入）金額（百万円）,個人／複数事業所企業／企業数（企業）,個人／複数事業所企業／事業所数（事業所）,個人／複数事業所企業／企業従業者数（人）,個人／複数事業所企業／売上（収入）金額（百万円）,会社企業／総数／企業数（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／総数／売上（収入）金額（百万円）,会社企業／単一事業所企業／企業数（企業）,会社企業／単一事業所企業／事業所数（事業所）,会社企業／単一事業所企業／企業従業者数（人）,会社企業／単一事業所企業／売上（収入）金額（百万円）,会社企業／複数事業所企業／企業数（企業）,会社企業／複数事業所企業／事業所数（事業所）,会社企業／複数事業所企業／企業従業者数（人）,会社企業／複数事業所企業／売上（収入）金額（百万円）,会社以外の法人／総数／企業数（企業）,会社以外の法人／総数／事業所数（事業所）,会社以外の法人／総数／企業従業者数（人）,会社以外の法人／総数／売上（収入）金額（百万円）,会社以外の法人／単一事業所企業／企業数（企業）,会社以外の法人／単一事業所企業／事業所数（事業所）,会社以外の法人／単一事業所企業／企業従業者数（人）,会社以外の法人／単一事業所企業／売上（収入）金額（百万円）,会社以外の法人／複数事業所企業／企業数（企業）,会社以外の法人／複数事業所企業／事業所数（事業所）,会社以外の法人／複数事業所企業／企業従業者数（人）,会社以外の法人／複数事業所企業／売上（収入）金額（百万円）
0,13000,東京都,2,K,69,不動産賃貸業・管理業,30304,43284,202177,x,29463,29463,82718,1719116,841,13821,119459,x,12377,12405,19874,x,12343,12343,19768,x,34,62,106,x,17687,30564,179630,7629342,16894,16894,61680,1442903,793,13670,117950,6186439,240,315,2673,188499,226,226,1270,x,14,89,1403,x
0,13000,東京都,2,K,70,物品賃貸業,1071,4736,65486,x,795,795,5060,293871,276,3941,60426,x,84,84,202,x,84,84,202,x,-,-,-,-,979,4643,65188,6783972,705,705,4796,x,274,3938,60392,x,8,9,96,x,6,6,62,x,2,3,34,x
0,13000,東京都,1,L,00,学術研究，専門・技術サービス業,29608,38992,489290,16493440,27578,27578,157856,3733731,2030,11414,331434,12759709,11959,12009,42195,414075,11901,11901,40938,392337,58,108,1257,21737,16132,23704,372743,14685015,14476,14476,101754,3037605,1656,9228,270989,11647410,1517,3279,74352,1394350,1201,1201,15164,303788,316,2078,59188,1090561
0,13000,東京都,2,L,71,学術・開発研究機関,531,843,25673,634910,428,428,4897,87815,103,415,20776,547095,26,26,48,x,26,26,48,x,-,-,-,-,266,316,4061,x,226,226,2178,x,40,90,1883,x,239,501,21564,x,176,176,2671,49670,63,325,18893,x
0,13000,東京都,2,L,72,専門サービス業（他に分類されないもの）,19014,23118,251961,8484643,18147,18147,98793,2557279,867,4971,153168,5927364,10143,10182,38216,393185,10098,10098,37013,371757,45,84,1203,21428,7719,11018,176506,7495509,7103,7103,50222,1949247,616,3915,126284,5546262,1152,1918,37239,595949,946,946,11558,236274,206,972,25681,359674
0,13000,東京都,2,L,73,広告業,1833,2595,55775,4659627,1584,1584,14904,652921,249,1011,40871,4006705,27,27,57,x,27,27,57,x,-,-,-,-,1801,2555,55653,x,1554,1554,14836,x,247,1001,40817,x,5,13,65,x,3,3,11,x,2,10,54,x
0,13000,東京都,2,L,74,技術サービス業（他に分類されないもの）,8230,12436,155881,2714260,7419,7419,39262,435716,811,5017,116619,2278544,1763,1774,3874,20180,1750,1750,3820,19871,13,24,54,309,6346,9815,136523,2466217,5593,5593,34518,x,753,4222,102005,x,121,847,15484,227863,76,76,924,x,45,771,14560,x
0,13000,東京都,1,M,00,宿泊業，飲食サービス業,42924,95779,1183594,6794073,40353,40353,172709,903403,2571,55426,1010885,5890670,29908,30046,90570,326826,29761,29761,88975,319289,147,285,1595,7537,12898,65449,1088510,6425656,10496,10496,82434,573469,2402,54953,1006076,5852186,118,284,4514,41592,96,96,1300,10645,22,188,3214,30947
0,13000,東京都,2,M,75,宿泊業,1270,4140,95304,1274888,1015,1015,12152,147880,255,3125,83152,1127008,418,418,1318,4636,418,418,1318,4636,-,-,-,-,789,3592,91544,1239913,548,548,10529,139692,241,3044,81015,1100221,63,130,2442,30339,49,49,305,3552,14,81,2137,26787
0,13000,東京都,2,M,76,飲食店,40806,75353,905854,x,38645,38645,154626,x,2161,36708,751228,x,29112,29246,87621,x,28969,28969,86151,309051,143,277,1470,x,11657,45972,816711,x,9645,9645,67943,x,2012,36327,748768,x,37,135,1522,x,31,31,532,x,6,104,990,x
0,13000,東京都,2,M,77,持ち帰り・配達飲食サービス業,848,16286,182436,x,693,693,5931,x,155,15593,176505,x,378,382,1631,x,374,374,1506,5602,4,8,125,x,452,15885,180255,x,303,303,3962,x,149,15582,176293,x,18,19,550,x,16,16,463,x,2,3,87,x
0,13000,東京都,1,N,00,生活関連サービス業，娯楽業,27679,44308,404208,15094871,25643,25643,90318,1264665,2036,18665,313890,13830206,18975,19174,40275,137035,18793,18793,38996,129311,182,381,1279,7724,8488,24176,343561,12179952,6678,6678,48288,1026768,1810,17498,295273,11153183,216,958,20372,2777885,172,172,3034,108587,44,786,17338,2669299
0,13000,東京都,2,N,78,洗濯・理容・美容・浴場業,21416,27053,112657,817273,20291,20291,53043,225986,1125,6762,59614,591287,16895,17078,34996,112589,16728,16728,33807,107425,167,350,1189,5164,4510,9964,77605,704493,3552,3552,19180,118371,958,6412,58425,586123,11,11,56,191,11,11,56,191,-,-,-,-
0,13000,東京都,2,N,79,その他の生活関連サービス業,3193,7748,83527,4302585,2761,2761,15045,446837,432,4987,68482,3855748,1178,1191,2557,x,1166,1166,2482,x,12,25,75,x,1943,6079,76751,x,1535,1535,11926,x,408,4544,64825,x,72,478,4219,x,60,60,637,45805,12,418,3582,x
0,13000,東京都,2,N,80,娯楽業,3070,9507,208024,9975013,2591,2591,22230,591842,479,6916,185794,9383171,902,905,2722,x,899,899,2707,x,3,6,15,x,2035,8133,189205,x,1591,1591,17182,x,444,6542,172023,x,133,469,16097,x,101,101,2341,62591,32,368,13756,x
0,13000,東京都,1,O,00,教育，学習支援業,9021,17704,452309,4543422,7984,7984,58513,455822,1037,9720,393796,4087600,5310,5452,17172,38169,5185,5185,15973,35959,125,267,1199,2210,2401,8772,114081,764321,1862,1862,18193,124791,539,6910,95888,639530,1310,3480,321056,3740932,937,937,24347,295072,373,2543,296709,3445860
0,13000,東京都,2,O,81,学校教育,1079,3063,314137,3606891,775,775,23842,262425,304,2288,290295,3344466,165,167,2497,12801,163,163,2466,x,2,4,31,x,24,109,1182,17925,16,16,270,x,8,93,912,x,890,2787,310458,3576165,596,596,21106,x,294,2191,289352,x
0,13000,東京都,2,O,82,その他の教育，学習支援業,7942,14641,138172,936531,7209,7209,34671,193397,733,7432,103501,743134,5145,5285,14675,25368,5022,5022,13507,x,123,263,1168,x,2377,8663,112899,746396,1846,1846,17923,x,531,6817,94976,x,420,693,10598,164767,341,341,3241,x,79,352,7357,x
0,13000,東京都,1,P,00,医療，福祉,28315,42155,912951,47309664,25958,25958,241391,25816944,2357,16197,671560,21492720,17908,18026,85123,622664,17803,17803,83537,606480,105,223,1586,16185,3455,9298,166577,1022163,2681,2681,30900,119470,774,6617,135677,902693,6952,14831,661251,45664837,5474,5474,126954,25090995,1478,9357,534297,20573842
0,13000,東京都,2,P,83,医療業,23932,28838,564922,6184203,22778,22778,176093,1505750,1154,6060,388829,4678454,17666,17774,82785,614524,17566,17566,81642,x,100,208,1143,x,1606,3159,31167,404647,1318,1318,7781,x,288,1841,23386,x,4660,7905,450970,5165032,3894,3894,86670,861398,766,4011,364300,4303635
0,13000,東京都,2,P,84,保健衛生,206,280,6901,93927,177,177,2497,26398,29,103,4404,67529,49,49,174,x,49,49,174,x,-,-,-,-,102,130,2200,x,86,86,1191,x,16,44,1009,x,55,101,4527,x,42,42,1132,x,13,59,3395,x
0,13000,東京都,2,P,85,社会保険・社会福祉・介護事業,4177,13037,341128,41031534,3003,3003,62801,24284797,1174,10034,278327,16746737,193,203,2164,x,188,188,1721,x,5,15,443,x,1747,6009,133210,x,1277,1277,21928,63600,470,4732,111282,x,2237,6825,205754,x,1538,1538,39152,x,699,5287,166602,x
0,13000,東京都,1,Q,00,複合サービス事業,152,20647,412103,2855464,130,130,554,14149,22,20517,411549,2841315,5,5,14,x,5,5,14,x,-,-,-,-,5,20268,407056,x,3,3,25,x,2,20265,407031,x,142,374,5033,x,122,122,515,x,20,252,4518,x
0,13000,東京都,2,Q,86,郵便局,13,20276,407079,x,11,11,48,x,2,20265,407031,x,5,5,14,x,5,5,14,x,-,-,-,-,5,20268,407056,x,3,3,25,x,2,20265,407031,x,3,3,9,228,3,3,9,228,-,-,-,-
0,13000,東京都,2,Q,87,協同組合（他に分類されないもの）,139,371,5024,x,119,119,506,x,20,252,4518,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,139,371,5024,x,119,119,506,x,20,252,4518,x
0,13000,東京都,1,R,00,サービス業（他に分類されないもの）,20086,50315,1376791,17845535,17142,17142,195981,4717967,2944,33173,1180810,13127569,1615,1621,3523,14823,1608,1608,3491,14533,7,13,32,290,10444,34789,1266979,12025678,8256,8256,149245,1495396,2188,26533,1117734,10530282,8027,13905,106289,5805034,7278,7278,43245,3208037,749,6627,63044,2596997
0,13000,東京都,2,R,88,廃棄物処理業,689,1955,32029,628134,502,502,8000,101551,187,1453,24029,526583,20,20,50,x,20,20,50,x,-,-,-,-,653,1906,31569,x,469,469,7755,x,184,1437,23814,x,16,29,410,7865,13,13,195,x,3,16,215,x
0,13000,東京都,2,R,89,自動車整備業,1873,2408,16150,x,1781,1781,7432,78467,92,627,8718,x,629,630,1350,x,628,628,1343,x,1,2,7,x,1228,1522,10992,126223,1138,1138,5969,x,90,384,5023,x,16,256,3808,x,15,15,120,x,1,241,3688,x
0,13000,東京都,2,R,90,機械等修理業（別掲を除く）,1540,3866,57681,x,1308,1308,6965,78190,232,2558,50716,x,553,558,1027,x,547,547,1002,x,6,11,25,x,984,3302,56512,x,759,759,5957,x,225,2543,50555,1303278,3,6,142,x,2,2,6,x,1,4,136,x
0,13000,東京都,2,R,91,職業紹介・労働者派遣業,1672,5051,401232,2440144,1221,1221,36532,267120,451,3830,364700,2173024,26,26,91,169,26,26,91,169,-,-,-,-,1564,4813,399073,2400946,1138,1138,35830,246447,426,3675,363243,2154500,82,212,2068,39029,57,57,611,20504,25,155,1457,18525
0,13000,東京都,2,R,92,その他の事業サービス業,6623,24222,780128,9311456,5329,5329,96560,1086427,1294,18893,683568,8225029,335,335,891,2909,335,335,891,2909,-,-,-,-,5984,23170,768074,7479999,4729,4729,93414,996933,1255,18441,674660,6483066,304,717,11163,1828548,265,265,2255,86585,39,452,8908,1741963
0,13000,東京都,2,R,93,政治・経済・文化団体,4131,7118,56784,3809739,3602,3602,26374,3061020,529,3516,30410,748719,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4131,7118,56784,3809739,3602,3602,26374,3061020,529,3516,30410,748719
0,13000,東京都,2,R,94,宗教,3483,5390,29486,36189,3339,3339,13455,25515,144,2051,16031,10674,48,48,105,28,48,48,105,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3435,5342,29381,36161,3291,3291,13350,25487,144,2051,16031,10674
0,13000,東京都,2,R,95,その他のサービス業,75,305,3301,35548,60,60,663,19676,15,245,2638,15872,4,4,9,32,4,4,9,32,-,-,-,-,31,76,759,20739,23,23,320,11949,8,53,439,8790,40,225,2533,14777,33,33,334,7695,7,192,2199,7082
1,13100,区部,0,A-R,00,全産業（Ｓ公務を除く）,292710,624012,11714133,649353860,259185,259185,1633468,80124116,33525,364827,10080665,569229745,107076,107797,307704,1910747,106353,106353,300452,1841478,723,1444,7252,69268,170149,480641,10295026,548570418,139882,139882,1172131,35335648,30267,340759,9122895,513234770,15485,35574,1111403,98872696,12950,12950,160885,42946989,2535,22624,950518,55925707
1,13100,区部,0,A-B,00,農林漁業（Ａ～Ｂ）,167,319,4161,121020,130,130,865,x,37,189,3296,x,-,-,-,-,-,-,-,-,-,-,-,-,156,277,3768,113272,125,125,839,x,31,152,2929,x,11,42,393,7749,5,5,26,1336,6,37,367,6412
1,13100,区部,1,A,00,農業，林業,160,312,4109,117664,123,123,813,x,37,189,3296,x,-,-,-,-,-,-,-,-,-,-,-,-,149,270,3716,109916,118,118,787,x,31,152,2929,x,11,42,393,7749,5,5,26,1336,6,37,367,6412
1,13100,区部,2,A,01,農業,151,291,3948,114436,121,121,805,x,30,170,3143,x,-,-,-,-,-,-,-,-,-,-,-,-,142,251,3560,x,117,117,782,x,25,134,2778,x,9,40,388,x,4,4,23,x,5,36,365,x
1,13100,区部,2,A,02,林業,9,21,161,3228,2,2,8,x,7,19,153,x,-,-,-,-,-,-,-,-,-,-,-,-,7,19,156,x,1,1,5,x,6,18,151,x,2,2,5,x,1,1,3,x,1,1,2,x
1,13100,区部,1,B,00,漁業,7,7,52,3356,7,7,52,3356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,52,3356,7,7,52,3356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,B,03,漁業（水産養殖業を除く）,6,6,48,x,6,6,48,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,48,x,6,6,48,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,B,04,水産養殖業,1,1,4,x,1,1,4,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,x,1,1,4,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,292543,623693,11709972,649232840,259055,259055,1632603,x,33488,364638,10077369,x,107076,107797,307704,1910747,106353,106353,300452,1841478,723,1444,7252,69268,169993,480364,10291258,548457146,139757,139757,1171292,x,30236,340607,9119966,x,15474,35532,1111010,98864947,12945,12945,160859,42945653,2529,22587,950151,55919294
1,13100,区部,1,C,00,鉱業，採石業，砂利採取業,60,135,4219,x,37,37,534,x,23,98,3685,x,1,4,36,x,-,-,-,-,1,4,36,x,59,131,4183,x,37,37,534,x,22,94,3649,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,C,05,鉱業，採石業，砂利採取業,60,135,4219,x,37,37,534,x,23,98,3685,x,1,4,36,x,-,-,-,-,1,4,36,x,59,131,4183,x,37,37,534,x,22,94,3649,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,1,D,00,建設業,20171,33866,451393,24447473,18319,18319,116351,2575462,1852,15547,335042,21872011,2944,2948,6808,39108,2939,2939,6779,x,5,9,29,x,17205,30892,444445,24392417,15361,15361,109461,x,1844,15531,334984,x,22,26,140,15948,19,19,111,x,3,7,29,x
1,13100,区部,2,D,06,総合工事業,6146,13328,210231,16088988,5586,5586,34666,946011,560,7742,175565,15142977,802,802,1889,12594,802,802,1889,12594,-,-,-,-,5333,12512,208251,16072728,4774,4774,32707,x,559,7738,175544,x,11,14,91,3666,10,10,70,x,1,4,21,x
1,13100,区部,2,D,07,職別工事業（設備工事業を除く）,7682,9081,72502,2328530,7120,7120,43055,941917,562,1961,29447,1386614,1516,1519,3550,x,1513,1513,3529,x,3,6,21,x,6157,7552,68912,2297558,5600,5600,39494,911174,557,1952,29418,1386384,9,10,40,x,7,7,32,x,2,3,8,x
1,13100,区部,2,D,08,設備工事業,6343,11457,168660,6029955,5613,5613,38630,687534,730,5844,130030,5342421,626,627,1369,x,624,624,1361,x,2,3,8,x,5715,10828,167282,6022131,4987,4987,37260,x,728,5841,130022,x,2,2,9,x,2,2,9,x,-,-,-,-
1,13100,区部,1,E,00,製造業,31922,59293,1984875,140071339,26114,26114,147406,2444136,5808,33179,1837469,137627204,7530,7560,15793,58064,7502,7502,15614,x,28,58,179,x,24358,51684,1964327,139937943,18580,18580,131207,2378223,5778,33104,1833120,137559721,34,49,4755,75332,32,32,585,x,2,17,4170,x
1,13100,区部,2,E,09,食料品製造業,1332,5036,190055,9362042,922,922,7916,121397,410,4114,182139,9240645,201,204,559,2352,199,199,540,x,2,5,19,x,1121,4822,189266,9354462,713,713,7146,x,408,4109,182120,x,10,10,230,5229,10,10,230,5229,-,-,-,-
1,13100,区部,2,E,10,飲料・たばこ・飼料製造業,125,904,40061,5403456,59,59,328,x,66,845,39733,x,7,7,18,x,7,7,18,x,-,-,-,-,117,896,40042,x,51,51,309,10078,66,845,39733,x,1,1,1,x,1,1,1,x,-,-,-,-
1,13100,区部,2,E,11,繊維工業,2469,3069,44338,1408918,2239,2239,9483,134326,230,830,34855,1274593,1010,1016,2184,5139,1006,1006,2139,5020,4,10,45,119,1456,2050,42139,1403764,1230,1230,7329,129291,226,820,34810,1274474,3,3,15,15,3,3,15,15,-,-,-,-
1,13100,区部,2,E,12,木材・木製品製造業（家具を除く）,287,432,4176,131940,237,237,1137,15913,50,195,3039,116027,110,110,220,803,110,110,220,803,-,-,-,-,177,322,3956,131137,127,127,917,15110,50,195,3039,116027,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,13,家具・装備品製造業,931,1675,16494,418519,826,826,3160,x,105,849,13334,x,313,315,648,3327,311,311,641,x,2,4,7,x,618,1360,15846,415192,515,515,2519,x,103,845,13327,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,14,パルプ・紙・紙加工品製造業,1205,2066,49256,3033275,987,987,5134,67504,218,1079,44122,2965771,285,286,713,2409,284,284,691,x,1,2,22,x,916,1776,48532,x,699,699,4432,x,217,1077,44100,x,4,4,11,x,4,4,11,x,-,-,-,-
1,13100,区部,2,E,15,印刷・同関連業,5297,6445,111932,3624665,4778,4778,33200,454725,519,1667,78732,3169940,816,819,1748,x,812,812,1734,6321,4,7,14,x,4474,5605,105756,3549367,3960,3960,31192,x,514,1645,74564,x,7,21,4428,x,6,6,274,x,1,15,4154,x
1,13100,区部,2,E,16,化学工業,897,5076,260475,20335417,306,306,3163,111538,591,4770,257312,20223878,17,18,33,x,16,16,29,x,1,2,4,x,877,5055,260420,20335105,287,287,3112,x,590,4768,257308,x,3,3,22,x,3,3,22,x,-,-,-,-
1,13100,区部,2,E,17,石油製品・石炭製品製造業,35,317,24457,x,8,8,106,x,27,309,24351,21784847,1,1,4,x,1,1,4,x,-,-,-,-,34,316,24453,x,7,7,102,x,27,309,24351,21784847,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,18,プラスチック製品製造業（別掲を除く）,1571,2703,77695,3241585,1193,1193,6299,121300,378,1510,71396,3120285,336,337,751,2989,335,335,748,x,1,2,3,x,1235,2366,76944,3238596,858,858,5551,x,377,1508,71393,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,19,ゴム製品製造業,626,1076,38970,x,506,506,2660,x,120,570,36310,x,167,167,335,x,167,167,335,x,-,-,-,-,459,909,38635,2046795,339,339,2325,x,120,570,36310,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,20,なめし革・同製品・毛皮製造業,1510,1623,8856,169265,1440,1440,6089,x,70,183,2767,x,801,801,1693,4406,800,800,1689,x,1,1,4,x,708,821,7160,x,639,639,4397,x,69,182,2763,x,1,1,3,x,1,1,3,x,-,-,-,-
1,13100,区部,2,E,21,窯業・土石製品製造業,551,1622,42543,2499253,370,370,2536,70887,181,1252,40007,2428366,121,121,246,x,121,121,246,x,-,-,-,-,429,1500,42296,2498456,248,248,2289,70090,181,1252,40007,2428366,1,1,1,x,1,1,1,x,-,-,-,-
1,13100,区部,2,E,22,鉄鋼業,390,1044,91070,9061797,272,272,1494,31730,118,772,89576,9030067,81,81,166,731,81,81,166,731,-,-,-,-,309,963,90904,9061066,191,191,1328,30999,118,772,89576,9030067,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,23,非鉄金属製造業,431,923,45558,5000711,311,311,1557,42812,120,612,44001,4957899,107,107,189,630,107,107,189,630,-,-,-,-,324,816,45369,5000081,204,204,1368,42182,120,612,44001,4957899,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,24,金属製品製造業,4264,7036,108188,4094937,3657,3657,17206,224709,607,3379,90982,3870228,1180,1182,2291,8834,1178,1178,2275,x,2,4,16,x,3084,5854,105897,4086102,2479,2479,14931,x,605,3375,90966,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,25,はん用機械器具製造業,1134,2244,69792,2459478,897,897,4216,55553,237,1347,65576,2403926,243,243,451,x,243,243,451,x,-,-,-,-,890,2000,69332,2457489,653,653,3756,53564,237,1347,65576,2403926,1,1,9,x,1,1,9,x,-,-,-,-
1,13100,区部,2,E,26,生産用機械器具製造業,2351,3644,71142,3334898,1936,1936,9523,133259,415,1708,61619,3201639,421,424,842,3649,418,418,830,x,3,6,12,x,1930,3220,70300,3331249,1518,1518,8693,x,412,1702,61607,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,27,業務用機械器具製造業,1215,2755,117684,6899731,905,905,7277,179705,310,1850,110407,6720026,197,197,397,x,197,197,397,x,-,-,-,-,1017,2557,117269,6897832,707,707,6862,177805,310,1850,110407,6720026,1,1,18,x,1,1,18,x,-,-,-,-
1,13100,区部,2,E,28,電子部品・デバイス・電子回路製造業,512,1152,107926,7060885,343,343,2711,86337,169,809,105215,6974548,55,57,121,456,54,54,117,x,1,3,4,x,456,1093,107789,x,289,289,2594,x,167,804,105195,x,1,2,16,x,-,-,-,-,1,2,16,x
1,13100,区部,2,E,29,電気機械器具製造業,1219,2583,175716,9871847,927,927,6000,98530,292,1656,169716,9773317,143,144,311,1387,142,142,304,x,1,2,7,x,1076,2439,175405,9870460,785,785,5696,x,291,1654,169709,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,30,情報通信機械器具製造業,286,988,103810,7095869,180,180,1431,44109,106,808,102379,7051760,21,21,49,174,21,21,49,174,-,-,-,-,265,967,103761,7095694,159,159,1382,43935,106,808,102379,7051760,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,31,輸送用機械器具製造業,580,1259,142518,10374148,415,415,2674,36955,165,844,139844,10337193,96,96,226,751,96,96,226,751,-,-,-,-,484,1163,142292,10373398,319,319,2448,36204,165,844,139844,10337193,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,E,32,その他の製造業,2704,3621,42163,1350276,2400,2400,12106,230437,304,1221,30057,1119839,801,806,1598,x,796,796,1576,x,5,10,22,100,1902,2814,40564,1342814,1603,1603,10529,223076,299,1211,30035,1119739,1,1,1,x,1,1,1,x,-,-,-,-
1,13100,区部,1,F,00,電気・ガス・熱供給・水道業,97,921,56643,x,46,46,397,x,51,875,56246,x,-,-,-,-,-,-,-,-,-,-,-,-,97,921,56643,x,46,46,397,x,51,875,56246,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,F,33,電気業,44,508,42097,x,23,23,236,x,21,485,41861,7510968,-,-,-,-,-,-,-,-,-,-,-,-,44,508,42097,x,23,23,236,x,21,485,41861,7510968,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,F,34,ガス業,6,75,9970,x,-,-,-,-,6,75,9970,x,-,-,-,-,-,-,-,-,-,-,-,-,6,75,9970,x,-,-,-,-,6,75,9970,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,F,35,熱供給業,30,95,890,x,18,18,107,x,12,77,783,127410,-,-,-,-,-,-,-,-,-,-,-,-,30,95,890,x,18,18,107,x,12,77,783,127410,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,F,36,水道業,17,243,3686,61313,5,5,54,x,12,238,3632,x,-,-,-,-,-,-,-,-,-,-,-,-,17,243,3686,61313,5,5,54,x,12,238,3632,x,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,1,G,00,情報通信業,12637,20202,806199,36581994,10631,10631,182409,4018332,2006,9571,623790,32563662,174,175,349,x,173,173,335,x,1,2,14,x,12306,19514,784489,35752501,10330,10330,179480,x,1976,9184,605009,x,157,513,21361,x,128,128,2594,58173,29,385,18767,x
1,13100,区部,2,G,37,通信業,217,911,88928,15379762,147,147,3154,x,70,764,85774,x,-,-,-,-,-,-,-,-,-,-,-,-,212,896,88749,x,144,144,3126,x,68,752,85623,x,5,15,179,x,3,3,28,x,2,12,151,x
1,13100,区部,2,G,38,放送業,81,639,32064,2080419,53,53,1446,x,28,586,30618,x,-,-,-,-,-,-,-,-,-,-,-,-,79,470,18078,x,52,52,1410,x,27,418,16668,x,2,169,13986,x,1,1,36,x,1,168,13950,x
1,13100,区部,2,G,39,情報サービス業,6269,10237,507703,12928051,5034,5034,111670,1726285,1235,5203,396033,11201766,35,35,61,268,35,35,61,268,-,-,-,-,6173,10040,504117,12839221,4956,4956,109949,1687913,1217,5084,394168,11151308,61,162,3525,88562,43,43,1660,38104,18,119,1865,50458
1,13100,区部,2,G,40,インターネット附随サービス業,1160,1460,52450,1829230,1002,1002,17479,x,158,458,34971,x,9,9,13,x,9,9,13,x,-,-,-,-,1138,1438,52290,1824521,980,980,17319,x,158,458,34971,x,13,13,147,x,13,13,147,x,-,-,-,-
1,13100,区部,2,G,41,映像・音声・文字情報制作業,4910,6955,125054,4364533,4395,4395,48660,1238897,515,2560,76394,3125636,130,131,275,x,129,129,261,x,1,2,14,x,4704,6670,121255,4297126,4198,4198,47676,1226481,506,2472,73579,3070645,76,154,3524,x,68,68,723,x,8,86,2801,x
1,13100,区部,1,H,00,運輸業，郵便業,7101,22753,720421,23216226,5754,5754,64562,1085852,1347,16999,655859,22130374,3423,3425,4333,x,3421,3421,4325,x,2,4,8,x,3622,19040,712288,21269957,2285,2285,59827,1062387,1337,16755,652461,20207570,56,288,3800,x,48,48,410,x,8,240,3390,x
1,13100,区部,2,H,42,鉄道業,13,1778,105260,3337573,-,-,-,-,13,1778,105260,3337573,-,-,-,-,-,-,-,-,-,-,-,-,13,1778,105260,3337573,-,-,-,-,13,1778,105260,3337573,-,-,-,-,-,-,-,-,-,-,-,-
1,13100,区部,2,H,43,道路旅客運送業,3599,3815,60229,440266,3518,3518,32570,177987,81,297,27659,262280,3244,3244,3944,15590,3244,3244,3944,15590,-,-,-,-,332,548,56075,422114,251,251,28416,159835,81,297,27659,262280,23,23,210,2561,23,23,210,2561,-,-,-,-
