"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"132128","132128GMLT000394","日野市","全域","まな板（プラスチック製）","マナイタ","Cutting board (plastic)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000395","日野市","全域","まな板（木製）","マナイタ","Cutting board (wooden)","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000396","日野市","全域","マニキュアのびん","マニキュアノビン","Bottle of nail polish","不燃ごみ","","",""
"132128","132128GMLT000397","日野市","全域","マネキン（頭部のみ）","マネキン","Mannequin (head only)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000398","日野市","全域","豆電球","マメデンキュウ","Midget lamp","不燃ごみ","","",""
"132128","132128GMLT000399","日野市","全域","マヨネーズ容器","マヨネーズヨウキ","Mayonnaise Container","プラスチック類ごみ","","中身が残っている場合は可燃ごみ。",""
"132128","132128GMLT000400","日野市","全域","丸太","マルタ","Log","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。なお、1本の太さ20㎝以内で、長さ2m以内のものはクリーンセンターへ直接持ち込むことができます（車1台につき10本まで）。",""
"132128","132128GMLT000401","日野市","全域","マルチ（園芸用）","マルチ","Mulch (for gardening)","粗大ごみ","","30㎝角に切ることができれば土をはらって、可燃ごみ。",""
"132128","132128GMLT000402","日野市","全域","マージャン台（全自動）","マージャンダイ","Mah-jongg table (fully automatic)","粗大ごみ","","",""
"132128","132128GMLT000403","日野市","全域","マージャン牌（樹脂製）","マージャンパイ","Mah-jongg tiles (resin)","プラスチック類ごみ","","",""
"132128","132128GMLT000404","日野市","全域","マージャンマット","マージャンマット","Mahjong mat","粗大ごみ","","30㎝角に切ることができれば不燃ごみ。",""
"132128","132128GMLT000405","日野市","全域","ミシン","ミシン","Sewing machine","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000406","日野市","全域","水着","ミズギ","Swimsuit","古着・古布類","","",""
"132128","132128GMLT000407","日野市","全域","水循環器","ミズジュンカンキ","Water circulator","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。外せるプラスチックはプラスチック類ごみへ。",""
"132128","132128GMLT000408","日野市","全域","虫眼鏡（レンズがガラス製）","ムシメガネ","Magnifying glass lens","不燃ごみ","","",""
"132128","132128GMLT000409","日野市","全域","虫眼鏡（レンズが樹脂製）","ムシメガネ","Magnifying glass (lens made of plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000410","日野市","全域","むしろ","ムシロ","Straw mat","粗大ごみ","","30㎝角に切ることができれば可燃ごみ。",""
"132128","132128GMLT000411","日野市","全域","名刺","メイシ","Business card","雑誌・雑紙類","","",""
"132128","132128GMLT000412","日野市","全域","メガネ（レンズがガラス製）","メガネ","Glasses (lenses made of glass)","不燃ごみ","","",""
"132128","132128GMLT000413","日野市","全域","メガネ（レンズがプラスチック製）","メガネ","Glasses (plastic lenses)","プラスチック類ごみ","","",""
"132128","132128GMLT000414","日野市","全域","メタルラック（引出し等の無い物）","メタルラック","Metal rack (without drawers, etc.)","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000415","日野市","全域","毛布（綿毛布・タオルケット含む）","モウフ","Blankets (including cotton blankets and terrycloths)","古着・古布類","","",""
"132128","132128GMLT000416","日野市","全域","木炭","モクタン","Charcoal","可燃ごみ","","水をしみこませてから指定収集袋に入れてください。",""
"132128","132128GMLT000417","日野市","全域","餅つき機","モチツキキ","Rice cake maker","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000418","日野市","全域","モップ（モップ糸が化学繊維）","モップ","Mop (mop yarn is synthetic fiber)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000419","日野市","全域","モップ（モップ糸が純綿）","モップ","Mop (mop yarn is pure cotton)","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000420","日野市","全域","物置","モノオキ","Storeroom","粗大ごみ","","高さ200cm未満、床面積が1畳程度まで、スチール製組立式で、解体した状態に限る。",""
"132128","132128GMLT000421","日野市","全域","物干し竿","モノホシサオ","Pole on which to hang laundry for drying","粗大ごみ","","2m未満まで。",""
"132128","132128GMLT000422","日野市","全域","物干し台（コンクリート製の台除く）","モノホシダイ","Clothes-drying platforms (excluding concrete platforms)","粗大ごみ","","コンクリートの土台についているものは収集できません。専門の処理業者にお問い合わせください。",""
"132128","132128GMLT000423","日野市","全域","門扉（鉄製）","モンピ","Gate (iron)","粗大ごみ","","",""
"132128","132128GMLT000424","日野市","全域","モーター","モーター","Motor","クリーンセンターへお問い合わせください","","重さ3㎏まで。それ以上は収集できませんので、専門の処理業者にお問い合わせください。",""
"132128","132128GMLT000425","日野市","全域","やかん","ヤカン","Kettle","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000426","日野市","全域","薬品類","ヤクヒンルイ","Chemicals","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000427","日野市","全域","湯たんぽ（金属製）","ユタンポ","Hot water bottle (metal)","金属類（主に金属でできた製品）","","",""
"132128","132128GMLT000428","日野市","全域","湯たんぽ（電気式）","ユタンポ","Hot water bottle (electric)","不燃ごみ","","中に液体が入っているもの。",""
"132128","132128GMLT000429","日野市","全域","湯たんぽ（プラスチック製）","ユタンポ","Hot water bottle (plastic)","プラスチック類ごみ","","",""
"132128","132128GMLT000430","日野市","全域","湯沸かし器","ユワカシキ","Water-boiler","粗大ごみ","","",""
"132128","132128GMLT000431","日野市","全域","洋服かけ（ファンシーケース）","ヨウフクカケ","Clothes rack (fancy case)","粗大ごみ","","",""
"132128","132128GMLT000432","日野市","全域","よしず","ヨシズ","Reed screen","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000433","日野市","全域","ヨーグルトの紙容器","ヨーグルトノカミヨウキ","Yogurt paper container","紙パック類","","",""
"132128","132128GMLT000434","日野市","全域","ヨーグルトのプラスチック容器","ヨーグルトノプラスチックヨウキ","Plastic container for yogurt","プラスチック類ごみ","","",""
"132128","132128GMLT000435","日野市","全域","ライター","ライター","Lighter","有害ごみ","","中身がある場合には、不燃ごみの指定収集袋に入れて市役所1階市民相談窓口（8：30～17：15※土曜・日曜日を除く）かクリーンセンター（8：30～11：30、13：00～16：30※土曜・日曜日を除く）に持ち込んでください（その際、ライター、スプレー缶、カセットボンベ以外の不燃ごみは指定収集袋に入れないでください）。",""
"132128","132128GMLT000436","日野市","全域","ライトテーブル","ライトテーブル","Light table","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000437","日野市","全域","ラケット（卓球用）","ラケット","Rackets (for table tennis)","可燃ごみ","","",""
"132128","132128GMLT000438","日野市","全域","ラケット（テニス・バドミントン用）","ラケット","Rackets (for tennis and badminton)","粗大ごみ","","指定収集袋に入れば不燃ごみ。",""
"132128","132128GMLT000439","日野市","全域","ラジカセ","ラジカセ","Radio-cassette player ","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000440","日野市","全域","ラジコンカー","ラジコンカー","Radio-controlled car","小型家電（5㎏以内）","","電池は抜いて有害ごみへ。",""
"132128","132128GMLT000441","日野市","全域","ラック（金属製）","ラック","Rack (metal)","金属類（主に金属でできた製品）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000442","日野市","全域","ラック（プラスチック製）","ラック","Rack (plastic)","プラスチック類ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000443","日野市","全域","ラック（木製）","ラック","Rack (wood)","可燃ごみ","","指定収集袋に入らなければ粗大ごみ。",""
"132128","132128GMLT000444","日野市","全域","ラップの芯","ラップノシン","Wrap core","可燃ごみ","","切り開けば雑誌・雑紙類で出すことができます。",""
"132128","132128GMLT000001","日野市","全域","ラップ類","ラップルイ","Wraps","プラスチック類ごみ","","",""
"132128","132128GMLT000002","日野市","全域","ラップ類（汚れたもの）","ラップルイ","Wraps (soiled)","可燃ごみ","","",""
"132128","132128GMLT000003","日野市","全域","ラティス","ラティス","Lattice","粗大ごみ","","",""
"132128","132128GMLT000004","日野市","全域","ランタン（燃料を使用しないもの）","ランタン","Lanterns (non-fuel-operated)","小型家電（5㎏以内）","","",""
"132128","132128GMLT000005","日野市","全域","ランタン（燃料を使用するもの）","ランタン","Lanterns (that use fuel)","粗大ごみ","","オイルを使い切ってからお出しください。着火装置があるため粗大ごみ。",""
"132128","132128GMLT000006","日野市","全域","ランドセル","ランドセル","Firm-sided backpack made of leather, etc. (used by Japanese elementary schools)","不燃ごみ","","",""
"132128","132128GMLT000007","日野市","全域","ランニングマシーン","ランニングマシーン","Running machine","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000008","日野市","全域","リヤカー","リヤカー","Cart","粗大ごみ","","",""
"132128","132128GMLT000009","日野市","全域","リュックサック","リュックサック","Rucksack","不燃ごみ","","",""
"132128","132128GMLT000010","日野市","全域","両袖机","リョウソデツクエ","Desk with a tier of drawers on both sides","粗大ごみ","","",""
"132128","132128GMLT000011","日野市","全域","ルーフキャリア","ルーフキャリア","Roof carrier","粗大ごみ","","",""
"132128","132128GMLT000012","日野市","全域","ルーフキャリアBOX","ルーフキャリアBOX","Roof Carrier BOX","粗大ごみ","","",""
"132128","132128GMLT000013","日野市","全域","ルーペ（レンズがガラス製）","ルーペ","Loupe (lens made of glass)","不燃ごみ","","",""
"132128","132128GMLT000014","日野市","全域","ルーペ（レンズが樹脂製）","ルーペ","Loupes (lenses made of resin)","プラスチック類ごみ","","",""
"132128","132128GMLT000015","日野市","全域","冷却パック","レイキャクパック","Cooling pack","可燃ごみ","","",""
"132128","132128GMLT000016","日野市","全域","冷蔵庫・冷凍庫・温冷庫","レイゾウコ・レイトウコ・ユタカヒヤコ","Refrigerators, freezers, hot and cold storage","家電リサイクル法対象製品","","家電リサイクル法により、市では処理できません。販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000017","日野市","全域","冷風機","レイフウキ","Cooler","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。  フロン類が含まれている家電製品は市では処理することができません。 製造メーカーや販売店に引き取っていただくか、フロン類充?回収業者にフロン類の回収を依頼してください。  フロン類充?回収業者については以下のリンク先をご参照ください。 https://www.kankyo.metro.tokyo.lg.jp/safety/cfc/collection＿trade",""
"132128","132128GMLT000018","日野市","全域","レインコート（かっぱ、雨がっぱ）","レインコート","Rain coat (kappa, raincoat)","可燃ごみ","","",""
"132128","132128GMLT000019","日野市","全域","レコード盤","レコードバン","Phonograph record","プラスチック類ごみ","","",""
"132128","132128GMLT000020","日野市","全域","レジ袋","レジブクロ","(disposable) shopping bag","プラスチック類ごみ","","",""
"132128","132128GMLT000021","日野市","全域","レンガ","レンガ","Brick","市では収集・処理できないもの","","販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000022","日野市","全域","レンジ台","レンジダイ","Range stand","粗大ごみ","","",""
"132128","132128GMLT000023","日野市","全域","練炭","レンタン","Briquette (charcoal or coal)","可燃ごみ","","水をしみこませてから指定収集袋に入れてください。",""
"132128","132128GMLT000024","日野市","全域","ろう加工紙","ロウカコウシ","Wax-processed paper","可燃ごみ","","",""
"132128","132128GMLT000025","日野市","全域","ろうそく","ロウソク","Candle","可燃ごみ","","",""
"132128","132128GMLT000026","日野市","全域","ロッカー","ロッカー","Locker","粗大ごみ","","",""
"132128","132128GMLT000027","日野市","全域","ロフトベッド","ロフトベッド","Loft bed","粗大ごみ","","",""
"132128","132128GMLT000028","日野市","全域","ローイングマシーン","ローイングマシーン","Rowing machine","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000029","日野市","全域","ロープ（麻など）","ロープ","Rope (hemp, etc.)","粗大ごみ","","30㎝位に切れば可燃ごみ。",""
"132128","132128GMLT000030","日野市","全域","ロープ（ナイロン製）","ロープ","Rope (nylon)","粗大ごみ","","30㎝位に切ればプラスチック類ごみ。",""
"132128","132128GMLT000031","日野市","全域","ローラースケート","ローラースケート","Roller skate","不燃ごみ","","",""
"132128","132128GMLT000032","日野市","全域","ワインセラー（電気式）","ワインセラー","Wine cellar (electric)","家電リサイクル法対象製品","","冷蔵庫同様、家電リサイクル法により、市では処理できません。販売店や専門の処理業者に依頼してください。",""
"132128","132128GMLT000033","日野市","全域","ワゴン（台所用・金属製）","ワゴン","Wagon (for kitchen, metal)","粗大ごみ","","45リットルの袋に入れば小型家電・金属類（5㎏以内のもの）。",""
"132128","132128GMLT000034","日野市","全域","ワゴン（台所用・木製）","ワゴン","Wagon (for kitchen, wooden)","粗大ごみ","","指定収集袋に入れば可燃ごみ。",""
"132128","132128GMLT000035","日野市","全域","和紙・金紙・銀紙","ワシ・キンシ・ギンガミ","Japanese paper, gold paper, silver paper","可燃ごみ","","",""
"132128","132128GMLT000036","日野市","全域","ワックス加工紙","ワックスカコウシ","Waxed paper","可燃ごみ","","",""
"132128","132128GMLT000037","日野市","全域","割り箸","ワリバシ","Splittable (wood) chopsticks","可燃ごみ","","",""
"132128","132128GMLT000038","日野市","全域","割れた瓶","ワレタビン","Broken bottle","不燃ごみ","","布・紙等に包み、指定収集袋に「割れ物あり」などと指定収集袋に表示してください。",""
"132128","132128GMLT000039","日野市","全域","ワープロ（デスクトップ型）","ワープロ","Word processor (desktop type)","小型家電（5㎏以内）","","5㎏をこえるものと45リットルの袋に入らないものは粗大ごみ。",""
"132128","132128GMLT000040","日野市","全域","ワープロ（ノート型）","ワープロ","Word processor (notebook type)","小型家電（5㎏以内）","","",""
