区分／分類コード／部門名,中間需要／Ｋ0111／穀類（百万円）,中間需要／Ｋ0112／いも・豆類（百万円）,中間需要／Ｋ0113／野菜（百万円）,中間需要／Ｋ0114／果実（百万円）,中間需要／Ｋ0115／その他の食用作物（百万円）,中間需要／Ｋ0116／非食用作物（百万円）,中間需要／Ｋ0121／畜産（百万円）,中間需要／Ｋ0131／農業サービス（百万円）,中間需要／Ｋ0151／育林（百万円）,中間需要／Ｋ0152／素材（百万円）,中間需要／Ｋ0153／特用林産物（百万円）,中間需要／Ｋ0171／海面漁業（百万円）,中間需要／Ｋ0172／内水面漁業（百万円）,中間需要／Ｋ0611／金属鉱物（百万円）,中間需要／Ｋ0621／石炭・原油・天然ガス（百万円）,中間需要／Ｋ0631／砂利・砕石（百万円）,中間需要／Ｋ0639／その他の鉱物（百万円）,中間需要／Ｋ1111／食肉（百万円）,中間需要／Ｋ1112／畜産食料品（百万円）,中間需要／Ｋ1113／水産食料品（百万円）,中間需要／Ｋ1114／精穀・製粉（百万円）,中間需要／Ｋ1115／めん・パン・菓子類（百万円）,中間需要／Ｋ1116／農産保存食料品（百万円）,中間需要／Ｋ1117／砂糖・油脂・調味料類（百万円）,中間需要／Ｋ1119／その他の食料品（百万円）,中間需要／Ｋ1121／酒類（百万円）,中間需要／Ｋ1129／その他の飲料（百万円）,中間需要／Ｋ1131／飼料・有機質肥料（別掲を除く。）（百万円）,中間需要／Ｋ1141／たばこ（百万円）,中間需要／Ｋ1511／紡績（百万円）,中間需要／Ｋ1512／織物（百万円）,中間需要／Ｋ1513／ニット生地（百万円）,中間需要／Ｋ1514／染色整理（百万円）,中間需要／Ｋ1519／その他の繊維工業製品（百万円）,中間需要／Ｋ1521／衣服（百万円）,中間需要／Ｋ1522／その他の衣服・身の回り品（百万円）,中間需要／Ｋ1529／その他の繊維既製品（百万円）,中間需要／Ｋ1611／木材（百万円）,中間需要／Ｋ1619／その他の木製品（百万円）,中間需要／Ｋ1621／家具・装備品（百万円）,中間需要／Ｋ1631／パルプ（百万円）,中間需要／Ｋ1632／紙・板紙（百万円）,中間需要／Ｋ1633／加工紙（百万円）,中間需要／Ｋ1641／紙製容器（百万円）,中間需要／Ｋ1649／その他の紙加工品（百万円）,中間需要／Ｋ1911／印刷・製版・製本（百万円）,中間需要／Ｋ2011／化学肥料（百万円）,中間需要／Ｋ2021／ソーダ工業製品（百万円）,中間需要／Ｋ2029／その他の無機化学工業製品（百万円）,中間需要／Ｋ2031／石油化学基礎製品（百万円）,中間需要／Ｋ2041／脂肪族中間物・環式中間物（百万円）,中間需要／Ｋ2042／合成ゴム（百万円）,中間需要／Ｋ2049／その他の有機化学工業製品（百万円）,中間需要／Ｋ2051／合成樹脂（百万円）,中間需要／Ｋ2061／化学繊維（百万円）,中間需要／Ｋ2071／医薬品（百万円）,中間需要／Ｋ2081／油脂加工製品・石けん・界面活性剤・化粧品（百万円）,中間需要／Ｋ2082／塗料・印刷インキ（百万円）,中間需要／Ｋ2083／写真感光材料（百万円）,中間需要／Ｋ2084／農薬（百万円）,中間需要／Ｋ2089／その他の化学最終製品（百万円）,中間需要／Ｋ2111／石油製品（百万円）,中間需要／Ｋ2121／石炭製品（百万円）,中間需要／Ｋ2211／プラスチック製品（百万円）,中間需要／Ｋ2221／タイヤ・チューブ（百万円）,中間需要／Ｋ2229／その他のゴム製品（百万円）,中間需要／Ｋ2311／革製履物（百万円）,中間需要／Ｋ2312／なめし革・毛皮・その他の革製品（百万円）,中間需要／Ｋ2511／ガラス・ガラス製品（百万円）,中間需要／Ｋ2521／セメント・セメント製品（百万円）,中間需要／Ｋ2531／陶磁器（百万円）,中間需要／Ｋ2591／建設用土石製品（百万円）,中間需要／Ｋ2599／その他の窯業・土石製品（百万円）,中間需要／Ｋ2611／銑鉄・粗鋼（百万円）,中間需要／Ｋ2612／鉄屑（百万円）,中間需要／Ｋ2621／熱間圧延鋼材（百万円）,中間需要／Ｋ2622／鋼管（百万円）,中間需要／Ｋ2623／冷延・めっき鋼材（百万円）,中間需要／Ｋ2631／鋳鍛造品（百万円）,中間需要／Ｋ2699／その他の鉄鋼製品（百万円）,中間需要／Ｋ2711／非鉄金属製錬・精製（百万円）,中間需要／Ｋ2712／非鉄金属屑（百万円）,中間需要／Ｋ2721／電線・ケーブル（百万円）,中間需要／Ｋ2729／その他の非鉄金属製品（百万円）,中間需要／Ｋ2811／建設用金属製品（百万円）,中間需要／Ｋ2812／建築用金属製品（百万円）,中間需要／Ｋ2891／ガス・石油機器・暖厨房機器（百万円）,中間需要／Ｋ2899／その他の金属製品（百万円）,中間需要／Ｋ2911／ボイラ・原動機（百万円）,中間需要／Ｋ2912／ポンプ・圧縮機（百万円）,中間需要／Ｋ2913／運搬機械（百万円）,中間需要／Ｋ2914／冷凍機・温湿調整装置（百万円）,中間需要／Ｋ2919／その他のはん用機械（百万円）,中間需要／Ｋ3011／農業用機械（百万円）,中間需要／Ｋ3012／建設・鉱山機械（百万円）,中間需要／Ｋ3013／繊維機械（百万円）,中間需要／Ｋ3014／生活関連産業用機械（百万円）,中間需要／Ｋ3015／基礎素材産業用機械（百万円）,中間需要／Ｋ3016／金属加工機械（百万円）,中間需要／Ｋ3017／半導体製造装置（百万円）,中間需要／Ｋ3019／その他の生産用機械（百万円）,中間需要／Ｋ3111／事務用機械（百万円）,中間需要／Ｋ3112／サービス用機器（百万円）,中間需要／Ｋ3113／計測機器（百万円）,中間需要／Ｋ3114／医療用機械器具（百万円）,中間需要／Ｋ3115／光学機械・レンズ（百万円）,中間需要／Ｋ3116／武器（百万円）,中間需要／Ｋ3211／電子デバイス（百万円）,中間需要／Ｋ3299／その他の電子部品（百万円）,中間需要／Ｋ3311／産業用電気機器（百万円）,中間需要／Ｋ3321／民生用電気機器（百万円）,中間需要／Ｋ3331／電子応用装置（百万円）,中間需要／Ｋ3332／電気計測器（百万円）,中間需要／Ｋ3399／その他の電気機械（百万円）,中間需要／Ｋ3411／民生用電子機器（百万円）,中間需要／Ｋ3412／通信機械（百万円）,中間需要／Ｋ3421／電子計算機・同附属装置（百万円）,中間需要／Ｋ3511／乗用車（百万円）,中間需要／Ｋ3521／トラック・バス・その他の自動車（百万円）,中間需要／Ｋ3522／二輪自動車（百万円）,中間需要／Ｋ3531／自動車部品・同附属品（百万円）,中間需要／Ｋ3541／船舶・同修理（百万円）,中間需要／Ｋ3591／鉄道車両・同修理（百万円）,中間需要／Ｋ3592／航空機・同修理（百万円）,中間需要／Ｋ3599／その他の輸送機械（百万円）,中間需要／Ｋ3911／がん具・運動用品（百万円）,中間需要／Ｋ3919／その他の製造工業製品（百万円）,中間需要／Ｋ3921／再生資源回収・加工処理（百万円）,中間需要／Ｋ4111／住宅建築（百万円）,中間需要／Ｋ4112／非住宅建築（百万円）,中間需要／Ｋ4121／建設補修（百万円）,中間需要／Ｋ4131／公共事業（百万円）,中間需要／Ｋ4191／その他の土木建設（百万円）,中間需要／Ｋ4611／電力（百万円）,中間需要／Ｋ4621／都市ガス（百万円）,中間需要／Ｋ4622／熱供給業（百万円）,中間需要／Ｋ4711／水道（百万円）,中間需要／Ｋ4811／廃棄物処理（百万円）,中間需要／Ｋ5111／卸売（百万円）,中間需要／Ｋ5112／小売（百万円）,中間需要／Ｋ5311／金融（百万円）,中間需要／Ｋ5312／保険（百万円）,中間需要／Ｋ5511／不動産仲介及び賃貸（百万円）,中間需要／Ｋ5521／住宅賃貸料（百万円）,中間需要／Ｋ5531／住宅賃貸料（帰属家賃）（百万円）,中間需要／Ｋ5711／鉄道旅客輸送（百万円）,中間需要／Ｋ5712／鉄道貨物輸送（百万円）,中間需要／Ｋ5721／道路旅客輸送（百万円）,中間需要／Ｋ5722／道路貨物輸送（自家輸送を除く。）（百万円）,中間需要／Ｋ5731／自家輸送（旅客自動車）（百万円）,中間需要／Ｋ5732／自家輸送（貨物自動車）（百万円）,中間需要／Ｋ5741／外洋輸送（百万円）,中間需要／Ｋ5742／沿海・内水面輸送（百万円）,中間需要／Ｋ5743／港湾運送（百万円）,中間需要／Ｋ5751／航空輸送（百万円）,中間需要／Ｋ5761／貨物利用運送（百万円）,中間需要／Ｋ5771／倉庫（百万円）,中間需要／Ｋ5781／こん包（百万円）,中間需要／Ｋ5789／その他の運輸附帯サービス（百万円）,中間需要／Ｋ5791／郵便・信書便（百万円）,中間需要／Ｋ5911／電気通信（百万円）,中間需要／Ｋ5919／その他の通信サービス（百万円）,中間需要／Ｋ5921／放送（百万円）,中間需要／Ｋ5931／情報サービス（百万円）,中間需要／Ｋ5941／インターネット附随サービス（百万円）,中間需要／Ｋ5951／映像・音声・文字情報制作（百万円）,中間需要／Ｋ6111／公務（中央）（百万円）,中間需要／Ｋ6112／公務（地方）（百万円）,中間需要／Ｋ6311／学校教育（百万円）,中間需要／Ｋ6312／社会教育・その他の教育（百万円）,中間需要／Ｋ6321／学術研究機関（百万円）,中間需要／Ｋ6322／企業内研究開発（百万円）,中間需要／Ｋ6411／医療（百万円）,中間需要／Ｋ6421／保健衛生（百万円）,中間需要／Ｋ6431／社会保険・社会福祉（百万円）,中間需要／Ｋ6441／介護（百万円）,中間需要／Ｋ6599／その他の非営利団体サービス（百万円）,中間需要／Ｋ6611／物品賃貸業（貸自動車業を除く。）（百万円）,中間需要／Ｋ6612／貸自動車業（百万円）,中間需要／Ｋ6621／広告（百万円）,中間需要／Ｋ6631／自動車整備（百万円）,中間需要／Ｋ6632／機械修理（百万円）,中間需要／Ｋ6699／その他の対事業所サービス（百万円）,中間需要／Ｋ6711／宿泊業（百万円）,中間需要／Ｋ6721／飲食サービス（百万円）,中間需要／Ｋ6731／洗濯・理容・美容・浴場業（百万円）,中間需要／Ｋ6741／娯楽サービス（百万円）,中間需要／Ｋ6799／その他の対個人サービス（百万円）,中間需要／Ｋ6811／事務用品（百万円）,中間需要／Ｋ6911／分類不明（百万円）,中間需要／Ｌ1000／本社（百万円）,中間需要／Ｒ7000／財・サービス内生部門計（百万円）,中間需要／Ｒ7100／内生部門計（百万円）,最終需要／Ｐ7111／都事業所家計外消費支出（百万円）,最終需要／Ｐ6111／他県事業所家計外消費支出（百万円）,最終需要／Ｐ7211／都民家計消費支出（百万円）,最終需要／Ｐ7212／対家計民間非営利団体消費支出（百万円）,最終需要／Ｐ9211／他県民支出（通勤・通学）（百万円）,最終需要／Ｐ9212／他県民支出（その他：観光，教育，医療等）（百万円）,最終需要／Ｐ7311／一般政府消費支出（百万円）,最終需要／Ｐ7321／一般政府消費支出（社会資本等減耗分）（百万円）,最終需要／Ｐ7411／都内総固定資本形成（公的）（百万円）,最終需要／Ｐ7511／都内総固定資本形成（民間）（百万円）,最終需要／Ｐ7611／在庫純増（百万円）,最終需要／Ｐ7711／調整項（百万円）,最終需要／Ｒ7800／都内最終需要計（百万円）,最終需要／Ｒ7900／都内需要合計（百万円）,最終需要／Ｐ8011／輸出（百万円）,最終需要／Ｐ8012／輸出（直接購入）（百万円）,最終需要／Ｒ8100／輸出計（百万円）,最終需要／Ｐ8111／移出（百万円）,最終需要／Ｒ8200／移輸出計（百万円）,最終需要／Ｒ8300／最終需要計（百万円）,最終需要／Ｒ8400／需要合計（百万円）,Ｐ8411／（控除）輸入（百万円）,Ｐ8412／（控除）輸入（直接購入）（百万円）,Ｐ8511／（控除）関税（百万円）,Ｐ8611／（控除）輸入品商品税（百万円）,Ｒ8700／（控除）輸入計（百万円）,Ｐ8811／移入（百万円）,Ｑ7111／都事業所家計外消費支出（百万円）,Ｑ7211／都民支出（通勤・通学）（百万円）,Ｑ7213／都民支出（その他；教育，医療等）（百万円）,Ｒ8900／（控除）移輸入計（百万円）,Ｒ9000／最終需要部門計（百万円）,Ｒ9700／生産額（百万円）
中間投入／Ａ2591／建設用土石製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,97,10,0,0,0,0,0,5,0,0,0,0,0,0,1,0,25,3,17,0,0,1446,0,0,0,494,3,12,10,3,0,0,844,11,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7427,4063,25965,1844,6151,0,32,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,252,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,49862,49862,0,0,14,0,0,1,0,0,0,0,-62,0,-47,49815,23,0,23,2597,2620,2573,52435,-5120,0,-43,-258,-5421,-43704,0,0,0,-49125,-46552,3310
中間投入／Ａ2599／その他の窯業・土石製品（百万円）,1,0,51,6,0,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,65,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2,56,0,5,23,0,4,16,0,7,627,0,7,0,1,0,0,50,8,27,12,21,30,0,82,11,13,14,0,5,951,1210,31,216,889,0,0,6,3,62,101,0,25,0,0,71,29,23,5,448,7,88,7,37,466,1,17,21,211,93,386,331,382,25,10,311,57,128,10,2812,770,1121,38,12,196,165,130,339,539,0,335,0,380,4,137,49,4,474,465,0,5468,6983,2691,2647,2642,59,18,0,2699,0,802,162,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,313,30,176,4212,381,0,0,0,0,0,0,0,0,0,0,24,93,15,30,471,33,928,870,1299,1289,0,50181,50181,688,0,10825,0,532,0,0,0,0,0,-176,1,11870,62051,23,48,71,10821,10892,22762,72943,-10385,0,-47,-521,-10953,-49039,0,0,0,-59992,-37230,12951
中間投入／Ａ2611／銑鉄・粗鋼（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13858,55,0,888,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,91,0,15065,15065,0,0,0,0,0,0,0,0,0,0,1,0,1,15066,0,0,0,0,0,1,15066,-158,0,0,-8,-166,-14900,0,0,0,-15066,-15065,0
中間投入／Ａ2612／鉄屑（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120,-94,-628,-1,-541,0,0,0,0,-4,-21,-2,-607,-1,-23,-12,-5,-151,-1,-12,-1,-119,-54,-110,-173,-51,-33,-1,-209,0,-9,-11,0,-1,-135,-17,0,-1,-4,-65,-7,-10,0,-354,0,-64,-10,-67,-85,-8,-4,-68,0,0,0,-1072,-113,-214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5289,-5289,0,0,-3972,0,0,0,0,0,-4093,-29715,0,689,-37091,-42380,7496,0,7496,34892,42388,5297,8,-8,0,0,0,-8,0,0,0,0,-8,5289,0
中間投入／Ａ2621／熱間圧延鋼材（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,30,0,0,28,6704,43312,999,14431,0,0,7,0,1350,290,170,8523,103,3789,313,79,7803,81,246,66,1703,1172,3165,1201,2744,37,183,2601,548,16,150,0,324,2806,167,74,13,125,89,99,147,0,13487,0,4321,285,829,457,607,220,388,0,42778,23696,5899,12008,30611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,1644,0,243143,243143,0,0,0,0,0,0,0,0,0,0,396,7,403,243546,499,0,499,10676,11175,11578,254721,-7228,0,0,-362,-7590,-226717,0,0,0,-234307,-222729,20414
中間投入／Ａ2622／鋼管（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1128,0,8,156,0,0,0,0,125,40,16,1166,252,240,100,68,685,14,99,18,670,450,105,1045,713,14,202,23,5,0,21,0,12,718,1,46,0,20,10,43,0,0,66,0,583,32,40,0,38,103,5,0,7776,5859,3076,3211,6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,37976,37976,0,0,0,0,0,0,0,0,0,0,245,0,245,38221,5,0,5,9658,9663,9908,47884,-1236,0,0,-62,-1298,-32797,0,0,0,-34095,-24187,13789
中間投入／Ａ2623／冷延・めっき鋼材（百万円）,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,49,258,0,0,0,107,0,0,11,0,0,0,503,96,52,26761,0,0,19,0,41,2031,144,16202,149,1350,284,61,883,38,246,87,3070,601,1790,2858,1721,222,423,3262,32,53,7,4,1211,13097,742,624,617,1149,481,897,1446,0,13515,0,1376,31,265,13,189,174,1752,0,3177,3155,13178,1857,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,49,0,1319,0,132767,132767,0,0,0,0,0,0,0,0,0,0,23,326,349,133116,11916,0,11916,42942,54858,55207,187974,-5069,0,0,-253,-5322,-117789,0,0,0,-123111,-67904,64863
中間投入／Ａ2631／鋳鍛造品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,10,0,0,0,0,0,72,0,0,0,0,0,198,5,0,915,626,3440,269,531,2231,57,401,93,2053,981,1931,1161,4332,203,396,233,270,77,267,0,126,6007,31,111,437,47,51,101,692,0,185,0,7517,214,333,1199,842,385,134,0,595,144,441,765,6647,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,7,12,0,0,0,0,0,0,0,19,166,0,1,90,7,2448,0,50860,50860,0,0,6,0,0,0,0,0,0,0,131,8,145,51005,173,3,176,6164,6340,6485,57345,-504,-6,0,-24,-534,-45138,0,0,0,-45672,-39187,11673
中間投入／Ａ2699／その他の鉄鋼製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3622,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,49,0,5,26,0,0,0,0,0,6,0,0,0,0,20,594,1836,85,12589,231,2247,788,158,1215,40,324,73,1336,602,1622,1013,1029,36,470,1629,535,11,0,51,1165,4237,610,21,0,316,13,2059,186,0,1764,0,1436,168,1198,0,818,7,372,0,536,270,1032,236,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,2038,0,52047,52047,0,0,0,0,0,0,0,0,0,0,-109,117,8,52055,2449,0,2449,47409,49858,49866,101913,-3049,0,0,-152,-3201,-31711,0,0,0,-34912,14954,67001
中間投入／Ａ2711／非鉄金属製錬・精製（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,2,0,0,18,0,0,1080,0,211,0,1,0,0,0,0,14,469,0,664,0,0,38,0,0,0,0,591,0,18,19,253,0,0,0,24,1930,14,0,7854,0,3117,15863,14,5,11,2715,0,0,0,0,347,0,0,11,131,29,0,271,230,2,0,1627,5165,724,0,9325,6448,3624,21,92,90,957,93,314,40,0,3,0,2556,2,121,0,2,169,5038,0,0,228,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2173,0,75075,75075,0,0,18056,0,0,1134,0,0,0,0,-211,310,19289,94364,6458,0,6458,17461,23919,43208,118283,-56744,0,-78,-2840,-59662,-13023,0,0,-209,-72894,-29686,45389
中間投入／Ａ2712／非鉄金属屑（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-387,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-22,-1,0,-9,3898,0,70,617,0,-70,-5,-645,0,-61,0,0,-194,0,-1,0,-1,-5,-8,-8,-4,-20,-1,-19,-5,-25,-26,-2320,-137,-74,-3,-9,-3,-29,-18,0,-26,0,-70,0,-9,0,0,-55,0,-2,-48,0,0,0,0,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,-548,0,0,0,0,0,0,-25392,0,768,-25172,-24918,7452,0,7452,21499,28951,3779,4033,-3841,0,0,-192,-4033,0,0,0,0,-4033,-254,0
中間投入／Ａ2721／電線・ケーブル（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,6,0,0,37,32,53,291,315,179,286,3,26,5,373,127,163,755,574,186,365,264,179,5,135,2174,6440,7368,274,1029,321,654,708,17628,3577,0,1379,0,3236,19,274,716,15,175,40,0,12033,10174,13331,3165,44155,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1408,0,0,0,0,121,0,0,0,0,0,0,0,0,77,4040,344,0,0,0,0,0,0,1731,0,142219,142219,0,0,0,0,0,0,0,0,0,0,451,23,474,142693,625,0,625,6701,7326,7800,150019,-34669,0,-73,-1737,-36479,-104148,0,0,0,-140627,-132827,9392
中間投入／Ａ2729／その他の非鉄金属製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,21,0,846,0,23,578,145,194,0,1,0,0,0,0,0,0,0,0,0,31,1358,0,0,0,32,3,2398,0,0,11,0,4,0,0,0,0,57,3,15,0,0,409,0,0,173,163,56,4,131,20,1,0,4,48,0,0,0,0,0,1,0,41,0,185,2251,56,3036,186,5595,307,2858,132,634,3917,26,105,70,571,697,1105,2445,1244,182,352,7698,1525,1176,1198,2513,9380,14654,784,3849,1543,1371,536,2123,6640,0,1819,0,7344,65,532,4388,166,762,4670,0,2481,2176,2361,781,964,315,0,0,164,0,192,44,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,25,0,0,0,0,0,0,0,581,399,77,0,0,0,42,10574,0,107,447,74,0,0,0,64,0,0,498,2040,732,0,610,229,3383,0,136932,136932,337,0,1313,0,0,0,0,0,0,27073,-602,198,28319,165251,5380,0,5380,26226,31606,59925,196857,-17266,0,-191,-874,-18331,-139362,0,0,0,-157693,-97768,39164
中間投入／Ａ2811／建設用金属製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25905,57431,56779,17138,47291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204752,204752,0,0,0,0,0,0,0,0,44,5119,537,4,5704,210456,178,0,178,6389,6567,12271,217023,-16413,0,0,-821,-17234,-181987,0,0,0,-199221,-186950,17802
中間投入／Ａ2812／建築用金属製品（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,293,0,0,0,5,87,0,0,0,18,0,4,0,29,0,0,0,0,0,0,0,11,0,0,0,0,0,0,37,0,0,0,0,0,17,388,0,0,0,1191,0,72561,48665,82550,1400,2506,0,0,0,0,0,0,0,0,0,0,143,26,36,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,28,0,0,0,0,0,0,0,0,795,0,211425,211425,0,0,2746,0,0,0,8,0,0,0,1073,1,3828,215253,37,0,37,8238,8275,12103,223528,-7790,0,-34,-391,-8215,-194565,0,0,0,-202780,-190677,20748
