"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"132136","132136E00091","東村山市","ＢＡＲ まこちゃん","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-4武田ビル1F","東京都","東村山市","栄町2丁目","10-4 武田ビル1F","","35.750554","139.470879","(042)313-0766","","","","1890013","","","","2019-07-31","","","","","新規","",""
"132136","132136E00092","東村山市","石田 商店","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-4武田ビルB1F","東京都","東村山市","栄町2丁目","10-4 武田ビルB1F","","35.750554","139.470879","(042)393-6038","","","","1890013","","","","2015-04-06","","","","","更新","",""
"132136","132136E00093","東村山市","和洋酒菜 ひらら","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-44","東京都","東村山市","栄町2丁目","10-44","","35.750379","139.470556","(042)394-4020","","","","1890013","","","","2013-02-14","","","","","更新","",""
"132136","132136E00094","東村山市","居酒屋 弥彦","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-45","東京都","東村山市","栄町2丁目","10-45","","35.750355","139.470612","(042)395-1847","","","","1890013","","","","2000-03-15","","","","","更新","",""
"132136","132136E00095","東村山市","スナック ちゅらママ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-48美・ちゅら2F","東京都","東村山市","栄町2丁目","10-48 美・ちゅら2F","","35.750248","139.470719","","","","","1890013","","","","2013-09-06","","","","","更新","",""
"132136","132136E00096","東村山市","琉球酒場 美・ちゅら","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-48","東京都","東村山市","栄町2丁目","10-48","","35.750248","139.470719","(042)395-7151","","","","1890013","","","","2022-12-15","","","","","新規","",""
"132136","132136E00097","東村山市","ＴＯＰ－ＯＮＥ","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目10-5エルムクメガワ1階1-A","東京都","東村山市","栄町2丁目","10-5 エルムクメガワ1階1-A","","35.750472","139.470883","(042)306-0361","","","","1890013","株式会社ＯＮＥ－Ｊ","","","2022-09-06","","","","","新規","",""
"132136","132136E00098","東村山市","Dyosa","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川2階","東京都","東村山市","栄町2丁目","10-5 エルム久米川2階","","35.750472","139.470883","","","","","1890013","株式会社PARFUM","","","2020-12-04","","","","","新規","",""
"132136","132136E00099","東村山市","カラオケバーマーミー","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川B1-B","東京都","東村山市","栄町2丁目","10-5 エルム久米川B1-B","","35.750472","139.470883","(042)313-3544","","","","1890013","株式会社マーミー","","","2021-09-27","","","","","新規","",""
"132136","132136E00100","東村山市","ＳＨＩＮＥ","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目10-5エルムクメガワ3階","東京都","東村山市","栄町2丁目","10-5 エルムクメガワ3階","","35.750472","139.470883","(042)313-0905","","","","1890013","株式会社リザルト","","","2013-02-15","","","","","更新","",""
"132136","132136E00101","東村山市","BOND’S LAB","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川1F-B","東京都","東村山市","栄町2丁目","10-5 エルム久米川1F-B","","35.750472","139.470883","(042)306-1551","","","","1890013","株式会社笹目屋","","","2023-02-14","","","","","新規","",""
"132136","132136E00102","東村山市","パブ ヒーロー","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川地下1階","東京都","東村山市","栄町2丁目","10-5 エルム久米川地下1階","","35.750472","139.470883","(042)395-8902","","","","1890013","有限会社 ヒーロー","","","2022-11-18","","","","","新規","",""
"132136","132136E00103","東村山市","セブンスヘブン","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川5階","東京都","東村山市","栄町2丁目","10-5 エルム久米川5階","","35.750472","139.470883","","","","","1890013","","","","2017-11-27","","","","","新規","",""
"132136","132136E00104","東村山市","Ｊｕｎｏｅｓｑｕｅ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルムクメガワ4階","東京都","東村山市","栄町2丁目","10-5 エルムクメガワ4階","","35.750472","139.470883","(042)399-3022","","","","1890013","","","","2005-11-02","","","","","更新","",""
"132136","132136E00105","東村山市","リンクス","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川5F","東京都","東村山市","栄町2丁目","10-5 エルム久米川5F","","35.750472","139.470883","","","","","1890013","","","","2018-07-06","","","","","新規","",""
"132136","132136E00106","東村山市","Ｋ・ディオール","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-5エルム久米川4F","東京都","東村山市","栄町2丁目","10-5 エルム久米川4F","","35.750472","139.470883","","","","","1890013","","","","2023-04-26","","","","","新規","",""
"132136","132136E00107","東村山市","２pac","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-50","東京都","東村山市","栄町2丁目","10-50","","35.750185","139.470784","","","","","1890013","","","","2021-08-26","","","","","新規","",""
"132136","132136E00108","東村山市","彩花","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-50","東京都","東村山市","栄町2丁目","10-50","","35.750185","139.470784","","","","","1890013","","","","2021-08-26","","","","","新規","",""
"132136","132136E00109","東村山市","スナックサングリラ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-50","東京都","東村山市","栄町2丁目","10-50","","35.750185","139.470784","(042)394-5419","","","","1890013","","","","2022-06-08","","","","","新規","",""
"132136","132136E00110","東村山市","Oｈ！花","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-66","東京都","東村山市","栄町2丁目","10-66","","35.750228","139.470739","(042)208-7087","","","","1890013","","","","2021-04-16","","","","","新規","",""
"132136","132136E00111","東村山市","ｐｕｂ ｙｏｕ－ｊｉｎ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-68 2F","東京都","東村山市","栄町2丁目","10-68 2F","","35.750406","139.470818","(042)392-1489","","","","1890013","","","","2017-11-22","","","","","新規","",""
"132136","132136E00112","東村山市","lupo piaato","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-68","東京都","東村山市","栄町2丁目","10-68","","35.750406","139.470818","(050)5359-7603","","","","1890013","","","","2015-04-27","","","","","更新","",""
"132136","132136E00113","東村山市","笑顔（にこ）","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目10-9","東京都","東村山市","栄町2丁目","10-9","","35.750371","139.471080","(042)394-5623","","","","1890013","","","","2021-11-08","","","","","新規","",""
"132136","132136E00114","東村山市","うまたゆ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-12ル・クールB1","東京都","東村山市","栄町2丁目","11-12 ル・クールB1","","35.750795","139.470068","(042)306-3860","","","","1890013","","","","2019-05-07","","","","","新規","",""
"132136","132136E00115","東村山市","ＣＲＡＺＹ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-21ミツオキビル1F","東京都","東村山市","栄町2丁目","11-21 ミツオキビル1F","","35.750829","139.469813","(042)201-1794","","","","1890013","株式会社エールーフ","","","2019-06-12","","","","","新規","",""
"132136","132136E00116","東村山市","SUN GOD","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-21ミツオキビル101","東京都","東村山市","栄町2丁目","11-21 ミツオキビル101","","35.750829","139.469813","","","","","1890013","","","","2022-07-13","","","","","新規","",""
"132136","132136E00117","東村山市","ＣＲＡＺＹ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-21ミツオキビル1階","東京都","東村山市","栄町2丁目","11-21 ミツオキビル1階","","35.750829","139.469813","(042)313-0557","","","","1890013","","","","2021-08-10","","","","","新規","",""
"132136","132136E00118","東村山市","ＢＡＲＬＫＳ","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目11-21ミツオキビル1FB","東京都","東村山市","栄町2丁目","11-21 ミツオキビル1FB","","35.750829","139.469813","","","","","1890013","","","","2022-02-08","","","","","新規","",""
"132136","132136E00119","東村山市","ＣＲＡＺＹ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-21-1階","東京都","東村山市","栄町2丁目","11-21 1階","","35.750829","139.469813","(042)201-1794","","","","1890013","","","","2020-06-11","","","","","新規","",""
"132136","132136E00120","東村山市","Barｌk’s","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目11-21ミツオキビル1階B","東京都","東村山市","栄町2丁目","11-21 ミツオキビル1階B","","35.750829","139.469813","(042)395-0122","","","","1890013","","","","2011-05-23","","","","","更新","",""
"132136","132136E00121","東村山市","花暖","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目14-26","東京都","東村山市","栄町2丁目","14-26","","35.750224","139.468158","(042)396-7321","","","","1890013","","","","2022-10-24","","","","","新規","",""
"132136","132136E00122","東村山市","居酒屋 みよし","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目14-30松原店舗1F","東京都","東村山市","栄町2丁目","14-30 松原店舗1F","","35.750182","139.468617","(042)208-7341","","","","1890013","","","","2022-01-21","","","","","新規","",""
"132136","132136E00123","東村山市","さかえ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目14-5","東京都","東村山市","栄町2丁目","14-5","","35.750565","139.468375","","","","","1890013","","","","2021-04-02","","","","","新規","",""
"132136","132136E00124","東村山市","Ｂａｒ グレン","","","飲食店営業(バー・キャバレー)","","132136","","東京都東村山市栄町2丁目16-1サンライズマンション東村山第三1階110","東京都","東村山市","栄町2丁目","16-1 サンライズマンション東村山第三1階110","","35.750645","139.469740","","","","","1890013","合同会社ＨＩＢＩＫＩ","","","2021-09-14","","","","","新規","",""
