全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,画像1,画像1_ライセンス,画像2,画像2_ライセンス,外部利用不可,備考,
132098,16800001,東京都町田市,町田市子ども発達センター,マチダシコドモハッタツセンター,,132098,,東京都町田市中町2-13-14,東京都,町田市,中町,2-13-14,,35.55160325,139.4444159,,,受付事務所前,042-709-3455,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/6/8557.html,,,,,,,
132098,16900001,東京都町田市,ひなた村,ヒナタムラ,,132098,,東京都町田市本町田2863,東京都,町田市,本町田,2863,,35.56773745,139.4453478,,,事務室内,042-722-5736,,,,,,6000020132098,町田市,月火水木金土,9:00,17:00,毎月第1・第3火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/6/index.html,,,,,,,
132098,17000001,東京都町田市,Nature Factory 東京町田,ネイチャーファクトリートウキョウマチダ,,132098,,東京都町田市相原町5307-2,東京都,町田市,相原町,5307-2,,35.61227613,139.2765512,,,本館1Fロビー,042-782-3800,,,,,,6000020132098,町田市,月火水木金土日,8:30,17:15,毎月第1・第3火曜日、祝休日の翌日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/soshiki/4/2/naturefactory/11510.html,,,,,,休館日や夜間17:15～翌8:30の利用については警備員へお申し出ください。,
132098,17200001,東京都町田市,原町田一丁目駐車場,ハラマチダイッチョウメチュウシャジョウ,,132098,,東京都町田市原町田1-6-21,東京都,町田市,原町田,1-6-21,,35.54044589,139.4476447,,,管理事務所内,042-726-8090,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,通年利用可能。,有,https://www.city.machida.tokyo.jp/kanko/kotu_syuku/tyusya_tyurin.html,,,,,,,
132098,17300001,東京都町田市,小野路宿里山交流館,オノジジュクサトヤマコウリュウカン,,132098,,東京都町田市小野路町888-1,東京都,町田市,小野路町,888-1,,35.59826025,139.4385448,,,主屋情報コーナー,042-860-4835,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/kanko/miru_aso/satoyamakoryukan/,,,,,,,
132098,17400001,東京都町田市,町田シバヒロ,マチダシバヒロ,,132098,,東京都町田市中町1-20-23,東京都,町田市,中町,1-20-23,,35.54845333,139.4468352,,,管理人室,042-724-4816,,,,,,6000020132098,町田市,月火水木金土日,8:00,19:00,天候等により利用不可となる場合有。,有,https://machida-shibahiro.jp,,,,,,,
132098,17500001,東京都町田市,プラザ町田（町田市文化交流センター）,プラザマチダ（マチダシブンカコウリュウセンター）,,132098,,東京都町田市原町田4-1-14,東京都,町田市,原町田,4-1-14,,35.54255866,139.4426445,,,管理室,042-710-6611,,,,,,6000020132098,町田市,月火水木金土日,8:30,22:30,年末年始（12/29～1/3）は終日利用不可。,無,https://www.city.machida.tokyo.jp/bunka/bunka_geijutsu/cul/plaza/,,,,,,,
132098,17600001,東京都町田市,町田新産業創造センター,マチダシンサンギョウソウゾウセンター,,132098,,東京都町田市中町1-4-2,東京都,町田市,中町,1-4-2,,35.54716311,139.4446214,,,1F正面入り口付近,042-850-8525,,,,,,6000020132098,町田市,月火水木金,9:00,17:00,土曜日、日曜日、祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://mbda.jp/,,,,,,,
132098,17700002,東京都町田市,町田市バイオエネルギーセンター,マチダシバイオエネルギーセンター,,132098,,東京都町田市下小山田町3160,東京都,町田市,下小山田町,3160,,35.58731219,139.4116682,,,管理棟２Fエントランス,042-797-2732,,,,,,6000020132098,町田市,月火水木金土日,8:30,22:00,12月29日から1月3日は利用不可。毎月第2月曜日は17時まで。,有,https://www.city.machida.tokyo.jp/shisei/shiyakusyo/kankyo01.html,,,,,,,
132098,17900001,東京都町田市,サン町田旭体育館,サンマチダアサヒタイイクカン,,132098,,東京都町田市旭町3-20-60,東京都,町田市,旭町,3-20-60,,35.55670025,139.4471259,,,1F受付前,042-720-0611,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,第1・第3月曜日（祝休日の場合は翌日）、年末年始　屋内施設（12/28～1/3）屋外施設（12/29~1/3）は終日利用不可。,有,https://www.machida-sp.jp/sun-machida_asahi_gym/,,,,,,,
132098,18000001,東京都町田市,町田GIONスタジアム（町田市立陸上競技場）,マチダギオンスタジアム（マチダシリツリクジョウキョウギジョウ）,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59241734,139.4389249,,,1Fロビー,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18000002,東京都町田市,町田GIONスタジアム（町田市立陸上競技場）,マチダギオンスタジアム（マチダシリツリクジョウキョウギジョウ）,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59241734,139.4389249,,,2F総合案内所,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18000003,東京都町田市,町田GIONスタジアム（町田市立陸上競技場）,マチダギオンスタジアム（マチダシリツリクジョウキョウギジョウ）,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59241734,139.4389249,,,医務室,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100001,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,管理事務所（テニスコート倉庫内）,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100002,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,上の原グラウンド管理事務所,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100003,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,野津田球場バックネット裏1塁側,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100004,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,チケット棟2,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100005,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,丘の上グランド管理事務所（倉庫内）,042-735-4511,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18100006,東京都町田市,野津田公園,ノヅタコウエン,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59279396,139.4418714,,,北テニスコート管理事務所,042-860-4445,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.nozuta-park.com/,,,,,,,
132098,18200001,東京都町田市,小野路公園管理事務所,オノジコウエンカンリジムショ,,132098,,東京都町田市小野路町2023-1,東京都,町田市,小野路町,2023-1,,35.5980803,139.4538084,,,管理事務所,042-737-3420,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://onojikouen.com/shisetu/,,,,,,,
132098,18300001,東京都町田市,小野路球場,オノジキュウジョウ,,132098,,東京都町田市小野路町2023-1,東京都,町田市,小野路町,2023-1,,35.59847163,139.4546351,,,球場内3塁ベンチ裏,042-737-3420,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://onojikouen.com/shisetu/,,,,,,,
132098,18400001,東京都町田市,鶴川中央公園テニスコート管理事務所,ツルカワチュウオウコウエンテニスコートカンリジムショ,,132098,,東京都町田市鶴川6-6,東京都,町田市,鶴川,6-6,,35.59066916,139.4716686,,,管理事務所,042-734-1938,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。5月中旬から8月中旬の利用可能時間は9:00～19:00まで。,有,http://www.onojikouen.com/grouppark/tsurukawacyuoukouen/,,,,,,,
132098,18500001,東京都町田市,藤の台球場管理棟,フジノダイキュウジョウカンリトウ,,132098,,東京都町田市本町田3486,東京都,町田市,本町田,3486,,35.56820566,139.4477007,,,管理事務所,042-722-6980,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,5月中旬から8月中旬の利用可能時間は9:00～19:00まで。年末年始、（12/29~1/3)は終日利用不可。,有,https://www.machida-sp.jp/fujinodaikyuujyo/,,,,,,,
132098,18600001,東京都町田市,相原中央公園管理事務所,アイハラチュウオウコウエンカンリジムショ,,132098,,東京都町田市相原町2018,東京都,町田市,相原町,2018,,35.60931471,139.3196631,,,管理事務所,042-772-1449,,,,,,6000020132098,町田市,月火水木金土日,6:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,http://espoir-aihara.net/,,,,,,,
132098,18700001,東京都町田市,忠生がにやら自然館,タダオガニヤラシゼンカン,,132098,,東京都町田市忠生1-3-1,東京都,町田市,忠生,1-3-1,,35.57297747,139.424154,,,忠生公園がにやら自然館,042-792-1326,,,,,,6000020132098,町田市,月火水木金土日,9:00,16:30,月曜日（祝休日の場合は翌日）、年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.jp/bunka/park/shisetu/tadao/park05.html/,,,,,,,
132098,18800001,東京都町田市,薬師池公園管理棟,ヤクシイケコウエンカンリトウ,,132098,,東京都町田市野津田町3270,東京都,町田市,野津田町,3270,,35.57987111,139.448806,,,管理事務所,042-724-4399,,,,,,6000020132098,町田市,月火水木金土日,0:00,23:59,,有,https://www.city.machida.jp/bunka/park/shisetu/shikisai_no_mori/park01.html/,,,,,,,
132098,18900001,東京都町田市,町田ぼたん園管理棟,マチダボタンエンカンリトウ,,132098,,東京都町田市野津田町2274-1,東京都,町田市,野津田町,2274-1,,35.58319488,139.4442599,,,管理事務所,042-724-4399,,,,,,6000020132098,町田市,月火水木金土日,8:30,16:00,有料開園期間（例年4月下旬から5月上旬頃）のみ利用可能。,有,https://www.city.machida.jp/bunka/park/shisetu/shikisai_no_mori/machidabotan.html/,,,,,,有料開園期間についてはお問い合わせください。,
132098,19000001,東京都町田市,町田えびね苑管理棟,マチダエビネエンカンリトウ,,132098,,東京都町田市本町田3129-6,東京都,町田市,本町田,3129-6,,35.57236733,139.4484972,,,管理事務所,042-724-4399,,,,,,6000020132098,町田市,月火水木金土日,8:30,16:00,有料開園期間（例年4月下旬から5月上旬頃）のみ利用可能。,有,https://www.city.machida.jp/bunka/park/shisetu/shikisai_no_mori/ebine.html/,,,,,,有料開園期間についてはお問い合わせください。,
132098,19100001,東京都町田市,成瀬クリーンセンター,ナルセクリーンセンター,,132098,,東京都町田市南成瀬8-1-1,東京都,町田市,南成瀬,8-1-1,,35.535287,139.4863539,,,1F正面ロビー,042-720-1825,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/kurashi/suido/grsui/gesuishorijou/index.html,,,,,,,
132098,19200001,東京都町田市,鶴見川クリーンセンター,ツルミガワクリーンセンター,,132098,,東京都町田市三輪緑山1－1,東京都,町田市,三輪緑山,1－1,,35.57064626,139.4919509,,,2F事務室内,044-988-7101,,,,,,6000020132098,町田市,月火水木金,8:30,17:00,祝休日、年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/kurashi/suido/grsui/gesuishorijou/index.html,,,,,,,
132098,19300001,東京都町田市,町田市民病院,マチダシミンビョウイン,,132098,,東京都町田市旭町2-15-41,東京都,町田市,旭町,2-15-41,,35.55717699,139.4383972,,,1Fエントランス,042-722-2230,,,,,,6000020132098,町田市,月火水木金土日,0:00,23:59,通年利用可能。,無,,,,,,,,
132098,19400001,東京都町田市,自由民権資料館,ジユウミンケンシリョウカン,,132098,,東京都町田市野津田町897,東京都,町田市,野津田町,897,,35.58885431,139.4530928,,,事務室横廊下,042-734-4508,,,,,,6000020132098,町田市,火水木金土日,9:00,16:30,月曜日（祝休日の場合は翌日）、年末年始（12/28～1/4）は終日利用不可。,無,https://www.city.machida.tokyo.jp/bunka/bunka_geijutsu/cul/cul03/index.html,,,,,,,
132098,19500001,東京都町田市,生涯学習センター（まちだ中央公民館）,ショウガイガクシュウセンター（マチダチュウオウコウミンカン）,,132098,,東京都町田市原町田6-8-1,東京都,町田市,原町田,6-8-1,,35.54296024,139.4472238,,,6F事務室前,042-728-0071,,,,,,6000020132098,町田市,月火水木金土日,8:30,22:00,第4月曜日（祝休日の場合は翌日）、年末年始（12/29～1/3）は終日利用不可。,有,http://www.city.machida.tokyo.jp/bunka/bunka_geijutsu/cul/chuokominkan/cul07.html,,,,,,,
132098,19600001,東京都町田市,中央図書館,チュウオウトショカン,,132098,,東京都町田市原町田3-2-9,東京都,町田市,原町田,3-2-9,,35.54040644,139.4503375,,,4Fメインカウンター横,042-728-8220,,,,,,6000020132098,町田市,火水木金土日,10:00,17:00,火曜日、水曜日、金曜日の利用可能時間は10:00～20:00まで（祝休日の場合は17:00まで）。月曜日、第2木曜日、年末年始（12/29～1/4）は終日利用不可。月曜日、第2木曜日が祝休日の場合は利用可能（第2木曜日の翌日は終日利用不可）。,有,https://www.library.city.machida.tokyo.jp/,,,,,,,
132098,19700001,東京都町田市,さるびあ図書館,サルビアトショカン,,132098,,東京都町田市中町2-13-23,東京都,町田市,中町,2-13-23,,35.55140907,139.4441373,,,1Fカウンター横,042-722-3768,,,,,,6000020132098,町田市,火水木金土日,10:00,17:00,火曜日、水曜日、金曜日の利用可能時間は10:00～18:00まで（祝休日の場合は17:00まで）。月曜日、第2木曜日、年末年始（12/29～1/4）は終日利用不可。月曜日、第2木曜日が祝休日の場合は利用可能（第2木曜日の翌日は終日利用不可）。,有,https://www.library.city.machida.tokyo.jp/,,,,,,,
132098,19800001,東京都町田市,金森図書館,カナモリトショカン,,132098,,東京都町田市金森東3-5-1,東京都,町田市,金森東,3-5-1,,35.53337384,139.4658807,,,1Fカウンター横,042-710-1717,,,,,,6000020132098,町田市,火水木金土日,10:00,17:00,火曜日、水曜日、金曜日の利用可能時間は10:00～18:00まで（祝休日の場合は17:00まで）。月曜日、第2木曜日、年末年始（12/29～1/4）は終日利用不可。月曜日、第2木曜日が祝休日の場合は利用可能（第2木曜日の翌日は終日利用不可）。,有,https://www.library.city.machida.tokyo.jp/,,,,,,,
132098,19900001,東京都町田市,町田市民文学館,マチダシミンブンガクカン,,132098,,東京都町田市原町田4-16-17,東京都,町田市,原町田,4-16-17,,35.54256733,139.4514678,,,1Fカウンター横,042-739-3420,,,,,,6000020132098,町田市,火水木金土日,9:00,22:00,月曜日、第2木曜日、年末年始（12/29～1/4）は終日利用不可。月曜日、第2木曜日が祝休日の場合は利用可能（第2木曜日の翌日は終日利用不可）。,有,https://www.city.machida.tokyo.jp/bunka/bunka_geijutsu/cul/cul08Literature/index.html,,,,,,,
132098,20000001,東京都町田市,市立室内プール,シリツシツナイプール,,132098,,東京都町田市図師町199-1,東京都,町田市,図師町,199-1,,35.58627961,139.4138226,,,1F監視員控室,042-792-7761,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/pool-onyoku/sport04.html,,,,,,,
132098,20000002,東京都町田市,市立室内プール,シリツシツナイプール,,132098,,東京都町田市図師町199-1,東京都,町田市,図師町,199-1,,35.58627961,139.4138226,,,2F受付事務所前,042-792-7761,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/pool-onyoku/sport04.html,,,,,,,
132098,20000003,東京都町田市,市立室内プール(健康増進温浴施設),シリツシツナイプール（ケンコウゾウシンオンヨクシセツ）,,132098,,東京都町田市図師町199-1,東京都,町田市,図師町,199-1,,35.58627961,139.4138226,,,温浴棟2F受付,042-792-7761,,,,,,6000020132098,町田市,月火水木金土日,10:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/pool-onyoku/sport04.html,,,,,,,
132098,20100001,東京都町田市,鶴間公園,ツルマコウエン,,132098,,東京都町田市鶴間2-5-13,東京都,町田市,鶴間,2-5-13,,35.51005769,139.4684646,,,カフェ・クラブハウス棟,042-850-6630,,,,,,6000020132098,町田市,月火水木金土日,9:00,21:00,年末年始（12/29～1/3）は終日利用不可。,有,https://tsuruma-park.com/,,,,,,,
132098,20200001,東京都町田市,町田薬師池公園四季彩の杜西園,マチダヤクシイケコウエンシキサイノモリニシエン,,132098,,東京都町田市本町田3105,東京都,町田市,本町田,3105,,35.57480439,139.4465213,,,インフォメーション棟受付,042-851-8942,,,,,,6000020132098,町田市,月火水木金土日,9:00,17:00,年末年始（12/29～1/3）は終日利用不可。,有,https://machida-shikisainomori.com/,,,,,,,
132098,20300001,東京都町田市,小山子どもクラブ,オヤマコドモクラブ,,132098,,東京都町田市小山町1165-3,東京都,町田市,小山町,1165-3,,35.59512697,139.3717991,,,事務所,042-794-8033,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/7601.html,,,,,,,
132098,20400001,東京都町田市,三輪子どもクラブ,ミワコドモクラブ,,132098,,東京都町田市三輪緑山3-25-2,東京都,町田市,三輪緑山,3-25-2,,35.57380609,139.4887859,,,事務所,044-299-6307,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/7783.html,,,,,,,
132098,20500001,東京都町田市,小山田子どもクラブ,オヤマダコドモクラブ,,132098,,東京都町田市小山田桜台2-1-2,東京都,町田市,小山田桜台,2-1-2,,35.59362568,139.4042422,,,事務所,042-798-5519,,,,,,6000020132098,町田市,月火水木金土,10:00,18:00,日曜日、祝休日、年末年始（12/28～1/4）は終日利用不可。,有,https://kosodate-machida.tokyo.jp/mokuteki/5/3/11682.html,,,,,,,
