"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131083","131083E00069","江東区","もりのなかま保育園 北砂園","モリノナカマホイクエン キタスナエン","","集団給食施設","","131083","","東京都江東区北砂五丁目1-26","東京都","江東区","北砂5丁目","1-26","","35.680005","139.832807","(03)6666-7740","","","","1360073","株式会社Ｌａｔｅｒａｌ Ｋｉｄｓ","2370001023416","7-503-00118","2021-06-08","2021-06-08","2021-06-08","","","新規","",""
"131083","131083E00070","江東区","セブンイレブン江東新大橋３丁目店","セブンイレブンコウトウシンオオハシ3チョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区新大橋三丁目9-9","東京都","江東区","新大橋3丁目","9-9","","35.688194","139.795415","(03)3846-3300","","","","1350007","","","1-503-00460","2021-06-08","2021-06-08","2021-06-08","2028-06-30","","新規","",""
"131083","131083E00071","江東区","セブンイレブン江東森下１丁目店","セブンイレブンコウトウモリシタ1チョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区森下一丁目10-5","東京都","江東区","森下1丁目","10-5","","35.687776","139.796944","(03)3632-4720","","","","1350004","","","1-503-00459","2021-06-08","2021-06-08","2021-06-08","2028-06-30","","新規","",""
"131083","131083E00072","江東区","グローバルキッズ豊洲五丁目保育園","グローバルキッズトヨスゴチョウメホイクエン","","集団給食施設","保育園給食","131083","","東京都江東区豊洲五丁目6-29ザ・レジデンスパークホームズ","東京都","江東区","豊洲5丁目","6-29 ザ・レジデンスパークホームズ","","35.651331","139.797032","(03)5166-9888","","","","1350061","株式会社グローバルキッズ","7011801017596","7-503-00115","2021-06-08","2021-06-08","2021-06-08","","","新規","",""
"131083","131083E00073","江東区","セブン－イレブン ＴＦＴ有明店","セブンーイレブン TFTアリアケテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区有明三丁目6-11TFTビル東館1階","東京都","江東区","有明3丁目","6-11 TFTビル東館1階","","35.630876","139.790550","(03)3529-5018","","","","1350063","有限会社吉田屋酒店","3010602023758","1-503-00450","2021-06-08","2021-06-08","2021-06-08","2028-06-30","","新規","",""
"131083","131083E00074","江東区","餃子の王様 龍吟 ダイバーシティ東京プラザ店","ギョウザノオウサマ リュウギン ダイバーシティトウキョウプラザテン","","飲食店営業","中華料理店","131083","","東京都江東区青海一丁目1-10ダイバーシティ東京プラザ6階","東京都","江東区","青海1丁目","1-10 ダイバーシティ東京プラザ6階","","35.625010","139.775624","(03)5579-6788","","","","1350064","有限会社華星","8020002075072","1-503-00422","2021-06-08","2021-06-08","2021-06-08","2028-06-30","","新規","",""
"131083","131083E00075","江東区","ｉｒｏＨａ","iroHa","","その他の食料・飲料販売業","","131083","","東京都江東区北砂二丁目17-1アリオ北砂","東京都","江東区","北砂2丁目","17-1 アリオ北砂","","35.682804","139.825942","","","","","1360073","有限会社天平フーズ","3160002011398","7-503-00121","2021-06-09","2021-06-09","2021-06-09","","","新規","",""
"131083","131083E00076","江東区","セブン イレブン 江東北砂５丁目店","セブン イレブン コウトウキタスナ5チョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区北砂五丁目17-35","東京都","江東区","北砂5丁目","17-35","","35.682794","139.834999","(03)3646-7780","","","","1360073","合同会社ｅｔｅｒｎａｌ Ｂｅｌｌ","9011703000748","1-503-00428","2021-06-09","2021-06-09","2021-06-09","2028-06-30","","新規","",""
"131083","131083E00077","江東区","セブンイレブン江東南砂１丁目店","セブンイレブンコウトウミナミスナ1チョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区南砂一丁目5-20","東京都","江東区","南砂1丁目","5-20","","35.680943","139.822016","(03)3646-8922","","","","1360076","","","1-503-00431","2021-06-09","2021-06-09","2021-06-09","2028-06-30","","新規","",""
"131083","131083E00078","江東区","セブン－イレブン江東南砂葛西橋通り店","セブンーイレブンコウトウミナミスナカサイハシトオリテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区南砂二丁目32-5","東京都","江東区","南砂2丁目","32-5","","35.675532","139.825025","(03)3645-0591","","","","1360076","","","1-503-00427","2021-06-09","2021-06-09","2021-06-09","2028-06-30","","新規","",""
"131083","131083E00079","江東区","セブンイレブン江東木場駅前店","セブンイレブンコウトウキバエキマエテン","","コンビニエンスストア","コンビニエンスストア","131083","","東京都江東区木場五丁目11-15","東京都","江東区","木場5丁目","11-15","","35.669750","139.808371","(03)3820-5330","","","","1350042","合同会社Ｃｌａｉｒ ｃｏｒｐ．","8010603005643","7-503-00127","2021-06-09","2021-06-09","2021-06-09","","","新規","",""
"131083","131083E00080","江東区","ドン・キホーテ亀戸店","ドン･キホーテカメイドテン","","百貨店、総合スーパー","小売業","131083","","東京都江東区亀戸一丁目40-2","東京都","江東区","亀戸1丁目","40-2","","35.696882","139.825469","(03)5858-2411","","","","1360071","株式会社ドン・キホーテ","3011001096370","7-503-00141","2021-06-10","2021-06-10","2021-06-10","","","新規","",""
"131083","131083E00081","江東区","トーヨーカネツ（株）","トーヨーカネツ(カブ)","","飲食店営業","社員食堂","131083","","東京都江東区南砂二丁目11-14F","東京都","江東区","南砂2丁目","11 14F","","35.672675","139.820654","(03)5606-3411","","","","1360076","株式会社西原屋","1040001073890","1-503-00441","2021-06-10","2021-06-10","2021-06-10","2027-06-30","","新規","",""
"131083","131083E00082","江東区","セブンイレブン江東毛利店","セブンイレブンコウトウモウリテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区毛利一丁目6-10","東京都","江東区","毛利1丁目","6-10","","35.692001","139.813176","(03)3631-0945","","","","1350001","","","1-503-00457","2021-06-10","2021-06-10","2021-06-10","2028-06-30","","新規","",""
"131083","131083E00083","江東区","豊洲場外食堂魚金","トヨスジョウガイショクドウウオキン","","魚介類販売業（包装済みの魚介類のみの販売）","","131083","","東京都江東区豊洲二丁目2-1ららぽーと豊洲3-1階","東京都","江東区","豊洲2丁目","2-1 ららぽーと豊洲3-1階","","35.654950","139.794216","(03)5547-4882","","","","1350061","株式会社魚金","7010401007149","7-503-00132","2021-06-10","2021-06-10","2021-06-10","","","新規","",""
"131083","131083E00084","江東区","ワイズマート辰巳店","ワイズマートタツミテン","","百貨店、総合スーパー","","131083","","東京都江東区辰巳一丁目1-34辰巳ビル1F・B-1・2F一部","東京都","江東区","辰巳1丁目","1-34 辰巳ビル1F・B-1・2F一部","","35.647657","139.808998","(03)3521-4411","","","","1350053","株式会社ワイズマート","9040001030133","7-503-00138","2021-06-10","2021-06-10","2021-06-10","","","新規","",""
"131083","131083E00085","江東区","セブン－イレブン江東亀戸７丁目東店","セブンーイレブンコウトウカメイド7チョウメヒガシテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区亀戸七丁目39-13","東京都","江東区","亀戸7丁目","39-13","","35.697014","139.839894","(03)3638-3033","","","","1360071","","","1-503-00438","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00086","江東区","セブンイレブン江東亀戸７丁目店","セブンイレブンコウトウカメイド7チョウメテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区亀戸七丁目43-2ハイム丸共1階","東京都","江東区","亀戸7丁目","43-2 ハイム丸共1階","","35.696714","139.834255","(03)3683-6326","","","","1360071","株式会社よし野や","5011701014951","1-503-00436","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00087","江東区","セブン－イレブン 江東西大島駅前店","セブンーイレブン コウトウニシオオシマエキマエテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区大島三丁目14-17-1階","東京都","江東区","大島3丁目","14-17 1階","","35.689505","139.828075","(03)3683-3818","","","","1360072","","","1-503-00435","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00088","江東区","セブンイレブン江東海辺店","セブンイレブンコウトウウミベテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区海辺2-7","東京都","江東区","海辺","2-7","","35.680474","139.817972","(03)5634-1750","","","","1350012","有限会社黒澤商店","9010602008035","1-503-00437","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00089","江東区","佃屋食品工業株式会社","ツクダヤショクヒンコウギョウカブシキガイシャ","","そうざい製造業","食品製造","131083","","東京都江東区牡丹三丁目23-1","東京都","江東区","牡丹3丁目","23-1","","35.668329","139.798831","(03)3641-4101","","","","1350046","佃屋食品工業株式会社","2010601007589","1-503-00488","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00090","江東区","セブン－イレブン 江東塩浜店","セブンーイレブン コウトウシオハマテン","","飲食店営業","コンビニエンスストア","131083","","東京都江東区塩浜二丁目11-18ユンパーク木場1階","東京都","江東区","塩浜2丁目","11-18 ユンパーク木場1階","","35.663655","139.810091","(03)3645-1323","","","","1350043","有限会社矢数","3010602020400","1-503-00447","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
"131083","131083E00091","江東区","ダージリンスパイス潮見店","ダージリンスパイスシオミテン","","飲食店営業","カレー店","131083","","東京都江東区潮見二丁目7-9","東京都","江東区","潮見2丁目","7-9","","35.658376","139.817322","(03)6666-8013","","","","1350052","吉祥大黒株式会社","2010601059093","1-503-00424","2021-06-11","2021-06-11","2021-06-11","2028-06-30","","新規","",""
